1220741113	20240116	202401	2024	2024.0438	FRA	PARIS	FRA								IGOWAFWAS	ECONOMIC COMMUNITY OF WEST AFRICAN STATES	WAF	WAS				IGO			1	141	141	14	3	-6.5	4	1	4	-6.53120464441219	1	Nigeria	NI	NI		10	8	NI	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20250115141500	https://www.modernghana.com/news/1371989/fears-for-the-future-in-mali-niger-and-burkina.html
1220741114	20240116	202401	2024	2024.0438	FRA	FRANCE	FRA								IGOWAFWAS	ECONOMIC COMMUNITY OF WEST AFRICAN STATES	WAF	WAS				IGO			1	141	141	14	3	-6.5	1	1	1	-6.53120464441219	1	Nigeria	NI	NI		10	8	NI	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	Nigeria	NI	NI		10	8	NI	20250115141500	https://www.modernghana.com/news/1371989/fears-for-the-future-in-mali-niger-and-burkina.html
1220741115	20240116	202401	2024	2024.0438	FRA	FRANCE	FRA								IGOWAFWAS	ECONOMIC COMMUNITY OF WEST AFRICAN STATES	WAF	WAS				IGO			1	141	141	14	3	-6.5	2	1	2	-6.53120464441219	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20250115141500	https://www.modernghana.com/news/1371989/fears-for-the-future-in-mali-niger-and-burkina.html
1220741116	20240116	202401	2024	2024.0438	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	2	1	2	-3.88692579505301	4	Workington, Cumbria, United Kingdom	UK	UKC9	40169	54.65	-3.56667	-2612119	0								4	Workington, Cumbria, United Kingdom	UK	UKC9	40169	54.65	-3.56667	-2612119	20250115141500	https://www.newsandstar.co.uk/news/24857738.legal-action-threat-maryport-just-stop-oil-protesters-cleared/
1220741117	20240116	202401	2024	2024.0438	GBREDU	UNITED KINGDOM	GBR					EDU			GBR	UNITED KINGDOM	GBR								0	071	071	07	2	7.4	1	1	1	0.16194331983806	4	Wrexham, Wrexham, United Kingdom	UK	UKZ4	40179	53.05	-3	-2612187	4	Wrexham, Wrexham, United Kingdom	UK	UKZ4	40179	53.05	-3	-2612187	4	Wrexham, Wrexham, United Kingdom	UK	UKZ4	40179	53.05	-3	-2612187	20250115141500	https://www.walesonline.co.uk/news/wales-news/uk-government-letter-reveals-promise-30787187
1220741118	20240116	202401	2024	2024.0438	GBREDU	UNITED KINGDOM	GBR					EDU			GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	1	1	1	0.16194331983806	4	Wrexham, Wrexham, United Kingdom	UK	UKZ4	40179	53.05	-3	-2612187	4	Wrexham, Wrexham, United Kingdom	UK	UKZ4	40179	53.05	-3	-2612187	4	Wrexham, Wrexham, United Kingdom	UK	UKZ4	40179	53.05	-3	-2612187	20250115141500	https://www.walesonline.co.uk/news/wales-news/uk-government-letter-reveals-promise-30787187
1220741119	20240116	202401	2024	2024.0438	GOV	AUTHORITIES						GOV			AFR	AFRICA	AFR								0	173	173	17	4	-5.0	16	2	16	-3.73943380355493	4	Stilfontein, Free State, South Africa	SF	SF03	77365	-29.4932	26.5971	-1287428	4	Stilfontein, Free State, South Africa	SF	SF03	77365	-29.4932	26.5971	-1287428	4	Stilfontein, Free State, South Africa	SF	SF03	77365	-29.4932	26.5971	-1287428	20250115141500	https://www.yahoo.com/news/78-dead-abandoned-south-africa-134550076.html
1220741120	20240116	202401	2024	2024.0438	GOV	MINIST						GOV			USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	2	1	2	3.1055900621118	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20250115141500	https://oilprice.com/Latest-Energy-News/World-News/Saudi-Oil-Giant-Aramco-to-Invest-in-Lithium-Production.html
1220741121	20240116	202401	2024	2024.0438	IGOWAFWAS	ECONOMIC COMMUNITY OF WEST AFRICAN STATES	WAF	WAS				IGO			IGOWAFBUSWAS	ECOWAS	WAF	WAS				IGO	BUS		1	141	141	14	3	-6.5	2	1	2	-6.53120464441219	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20250115141500	https://www.modernghana.com/news/1371989/fears-for-the-future-in-mali-niger-and-burkina.html
1220741122	20240116	202401	2024	2024.0438	IGOWAFWAS	ECONOMIC COMMUNITY OF WEST AFRICAN STATES	WAF	WAS				IGO			IGOWAFBUSWAS	ECOWAS	WAF	WAS				IGO	BUS		1	141	141	14	3	-6.5	1	1	1	-6.53120464441219	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	Nigeria	NI	NI		10	8	NI	20250115141500	https://www.modernghana.com/news/1371989/fears-for-the-future-in-mali-niger-and-burkina.html
1220741123	20240116	202401	2024	2024.0438	LSO	LESOTHO	LSO								GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	4	2	4	-3.73943380355493	1	Lesotho	LT	LT		-29.5	28.25	LT	4	Stilfontein, Free State, South Africa	SF	SF03	77365	-29.4932	26.5971	-1287428	4	Stilfontein, Free State, South Africa	SF	SF03	77365	-29.4932	26.5971	-1287428	20250115141500	https://www.yahoo.com/news/78-dead-abandoned-south-africa-134550076.html
1220741124	20240116	202401	2024	2024.0438	MNCIRL	RYANAIR	IRL					MNC													0	020	020	02	1	3.0	6	1	6	-3.98773006134969	4	Porto, Porto, Portugal	PO	PO17	24866	41.1496	-8.61099	-2173088	0								4	Porto, Porto, Portugal	PO	PO17	24866	41.1496	-8.61099	-2173088	20250115141500	https://www.bignewsnetwork.com/news/274944793/ireland-ryanair-calls-again-for-two-drink-limit-at-airport-bars
1220741125	20240116	202401	2024	2024.0438	MNCIRL	RYANAIR	IRL					MNC			PRT	PORTUGAL	PRT								0	020	020	02	1	3.0	4	1	4	-3.98773006134969	4	Porto, Porto, Portugal	PO	PO17	24866	41.1496	-8.61099	-2173088	4	Porto, Porto, Portugal	PO	PO17	24866	41.1496	-8.61099	-2173088	4	Porto, Porto, Portugal	PO	PO17	24866	41.1496	-8.61099	-2173088	20250115141500	https://www.bignewsnetwork.com/news/274944793/ireland-ryanair-calls-again-for-two-drink-limit-at-airport-bars
1220741126	20240116	202401	2024	2024.0438	MOZ	MOZAMBIQUE	MOZ								GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	4	2	4	-3.73943380355493	1	Mozambique	MZ	MZ		-18.25	35	MZ	4	Stilfontein, Free State, South Africa	SF	SF03	77365	-29.4932	26.5971	-1287428	4	Stilfontein, Free State, South Africa	SF	SF03	77365	-29.4932	26.5971	-1287428	20250115141500	https://www.yahoo.com/news/78-dead-abandoned-south-africa-134550076.html
1220741127	20240116	202401	2024	2024.0438	NOR	NORWAY	NOR								UIS	THE INTERNATIONAL COMMUNITY						UIS			0	030	030	03	1	4.0	2	1	2	-4.33734939759036	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250115141500	https://www.khaleejtimes.com/world/palestinian-authority-must-run-gaza-after-war-says-prime-minister
1220741128	20240116	202401	2024	2024.0438	NOR	NORWAY	NOR								UIS	THE INTERNATIONAL COMMUNITY						UIS			0	051	051	05	1	3.4	8	1	8	-4.33734939759036	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20250115141500	https://www.khaleejtimes.com/world/palestinian-authority-must-run-gaza-after-war-says-prime-minister
1220741129	20240116	202401	2024	2024.0438	POLGOV	POLAND	POL					GOV			RUS	RUSSIAN	RUS								0	1721	172	17	4	-5.0	6	2	6	-6.95165094339623	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20250115141500	https://www.yahoo.com/news/polands-leader-accuses-russia-planning-134549294.html
1220741130	20240116	202401	2024	2024.0438	SAU	SAUDI ARABIA	SAU								USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	5	1	5	3.1055900621118	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20250115141500	https://oilprice.com/Latest-Energy-News/World-News/Saudi-Oil-Giant-Aramco-to-Invest-in-Lithium-Production.html
1220741131	20240116	202401	2024	2024.0438	SOM	SOMALIA	SOM																		1	043	043	04	1	2.8	5	1	5	-4.96894409937888	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	0								4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20250115141500	https://www.aljazeera.com/features/2025/1/15/were-not-pirates-say-hijackers-aboard-chinese-ship-off-somalia-coast
1220741132	20240116	202401	2024	2024.0438	SOM	SOMALIA	SOM																		1	043	043	04	1	2.8	1	1	1	-4.96894409937888	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	0								4	Wang Yu, Shaanxi, China	CH	CH26	13218	34.4961	108.618	9207141	20250115141500	https://www.aljazeera.com/features/2025/1/15/were-not-pirates-say-hijackers-aboard-chinese-ship-off-somalia-coast
1220741133	20240116	202401	2024	2024.0438	SOM	SOMALIA	SOM																		1	181	181	18	4	-9.0	6	1	6	-4.96894409937888	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	0								4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20250115141500	https://www.aljazeera.com/features/2025/1/15/were-not-pirates-say-hijackers-aboard-chinese-ship-off-somalia-coast
1220741134	20240116	202401	2024	2024.0438	ZWE	ZIMBABWE	ZWE								GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	4	2	4	-3.73943380355493	1	Zimbabwe	ZI	ZI		-19	29	ZI	4	Stilfontein, Free State, South Africa	SF	SF03	77365	-29.4932	26.5971	-1287428	4	Stilfontein, Free State, South Africa	SF	SF03	77365	-29.4932	26.5971	-1287428	20250115141500	https://www.yahoo.com/news/78-dead-abandoned-south-africa-134550076.html
1220741135	20241216	202412	2024	2024.9479											BUSCVL	BUSINESS						BUS	CVL		1	036	036	03	1	4.0	4	1	4	3.84615384615385	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20250115141500	https://www.businesstraveller.com/business-travel/2025/01/15/join-business-traveller-for-a-gastronomic-evening-in-association-with-singapore-airlines-and-monica-galetti/
1220741136	20241216	202412	2024	2024.9479	BUSCVL	BUSINESS						BUS	CVL												1	036	036	03	1	4.0	4	1	4	3.84615384615385	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20250115141500	https://www.businesstraveller.com/business-travel/2025/01/15/join-business-traveller-for-a-gastronomic-evening-in-association-with-singapore-airlines-and-monica-galetti/
1220741137	20241216	202412	2024	2024.9479	BUSCVL	BUSINESS						BUS	CVL		SGPBUS	SINGAPORE	SGP					BUS			1	036	036	03	1	4.0	6	1	6	3.84615384615385	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20250115141500	https://www.businesstraveller.com/business-travel/2025/01/15/join-business-traveller-for-a-gastronomic-evening-in-association-with-singapore-airlines-and-monica-galetti/
1220741138	20241216	202412	2024	2024.9479	FRA	PARIS	FRA								UKR	UKRAINIAN	UKR								0	043	043	04	1	2.8	2	1	2	1.5527950310559	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Ukraine	UP	UP		49	32	UP	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250115141500	https://www.washingtonexaminer.com/news/white-house/3287165/taiwanese-lawmakers-attend-trump-inauguration/
1220741139	20241216	202412	2024	2024.9479	FRA	PARIS	FRA								UKRGOV	UKRAINIAN	UKR					GOV			0	043	043	04	1	2.8	6	1	6	1.5527950310559	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Ukraine	UP	UP		49	32	UP	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250115141500	https://www.washingtonexaminer.com/news/white-house/3287165/taiwanese-lawmakers-attend-trump-inauguration/
1220741140	20241216	202412	2024	2024.9479	SGPBUS	SINGAPORE	SGP					BUS			BUSCVL	BUSINESS						BUS	CVL		1	036	036	03	1	4.0	6	1	6	3.84615384615385	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20250115141500	https://www.businesstraveller.com/business-travel/2025/01/15/join-business-traveller-for-a-gastronomic-evening-in-association-with-singapore-airlines-and-monica-galetti/
1220741141	20241216	202412	2024	2024.9479	SOM	SOMALIA	SOM								USAMED	THE ASSOCIATED PRESS	USA					MED			0	046	046	04	1	7.0	2	1	2	-4.96894409937888	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Dong Yu, Shanxi, China	CH	CH24	13250	39.3501	111.888	10859099	4	Dong Yu, Shanxi, China	CH	CH24	13250	39.3501	111.888	10859099	20250115141500	https://www.aljazeera.com/features/2025/1/15/were-not-pirates-say-hijackers-aboard-chinese-ship-off-somalia-coast
1220741142	20241216	202412	2024	2024.9479	SOM	SOMALI	SOM								USAMED	THE ASSOCIATED PRESS	USA					MED			0	046	046	04	1	7.0	8	1	8	-4.96894409937888	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20250115141500	https://www.aljazeera.com/features/2025/1/15/were-not-pirates-say-hijackers-aboard-chinese-ship-off-somalia-coast
1220741143	20241216	202412	2024	2024.9479	SYRGOV	BASHAR AL ASSAD	SYR					GOV			SYRREB	SYRIAN	SYR					REB			1	046	046	04	1	7.0	6	1	6	-6.78175092478422	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250115141500	https://www.middleeasteye.net/news/syria-detains-egyptian-fighter-ahmed-al-mansour-who-called-uprising-against-sisi
1220741144	20241216	202412	2024	2024.9479	SYRREB	SYRIAN	SYR					REB			SYRGOV	BASHAR AL ASSAD	SYR					GOV			1	046	046	04	1	7.0	6	1	6	-6.78175092478422	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250115141500	https://www.middleeasteye.net/news/syria-detains-egyptian-fighter-ahmed-al-mansour-who-called-uprising-against-sisi
1220741145	20241216	202412	2024	2024.9479	UKR	UKRAINIAN	UKR								FRA	PARIS	FRA								0	042	042	04	1	1.9	2	1	2	1.5527950310559	1	Ukraine	UP	UP		49	32	UP	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250115141500	https://www.washingtonexaminer.com/news/white-house/3287165/taiwanese-lawmakers-attend-trump-inauguration/
1220741146	20241216	202412	2024	2024.9479	UKRGOV	UKRAINIAN	UKR					GOV			FRA	PARIS	FRA								0	042	042	04	1	1.9	6	1	6	1.5527950310559	1	Ukraine	UP	UP		49	32	UP	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250115141500	https://www.washingtonexaminer.com/news/white-house/3287165/taiwanese-lawmakers-attend-trump-inauguration/
1220741147	20241216	202412	2024	2024.9479	USAMED	THE ASSOCIATED PRESS	USA					MED			MED	NEWS AGENCY						MED			0	013	013	01	1	0.4	2	1	2	-4.96894409937888	4	Dong Yu, Shanxi, China	CH	CH24	13250	39.3501	111.888	10859099	4	Dong Yu, Shanxi, China	CH	CH24	13250	39.3501	111.888	10859099	4	Dong Yu, Shanxi, China	CH	CH24	13250	39.3501	111.888	10859099	20250115141500	https://www.aljazeera.com/features/2025/1/15/were-not-pirates-say-hijackers-aboard-chinese-ship-off-somalia-coast
1220741148	20241216	202412	2024	2024.9479	USAMED	THE ASSOCIATED PRESS	USA					MED			MED	NEWS AGENCY						MED			0	013	013	01	1	0.4	8	1	8	-4.96894409937888	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20250115141500	https://www.aljazeera.com/features/2025/1/15/were-not-pirates-say-hijackers-aboard-chinese-ship-off-somalia-coast
1220741149	20241216	202412	2024	2024.9479	USAMED	THE ASSOCIATED PRESS	USA					MED			SOM	SOMALIA	SOM								0	046	046	04	1	7.0	2	1	2	-4.96894409937888	4	Dong Yu, Shanxi, China	CH	CH24	13250	39.3501	111.888	10859099	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Dong Yu, Shanxi, China	CH	CH24	13250	39.3501	111.888	10859099	20250115141500	https://www.aljazeera.com/features/2025/1/15/were-not-pirates-say-hijackers-aboard-chinese-ship-off-somalia-coast
1220741150	20241216	202412	2024	2024.9479	USAMED	THE ASSOCIATED PRESS	USA					MED			SOM	SOMALI	SOM								0	046	046	04	1	7.0	8	1	8	-4.96894409937888	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20250115141500	https://www.aljazeera.com/features/2025/1/15/were-not-pirates-say-hijackers-aboard-chinese-ship-off-somalia-coast
1220741151	20250108	202501	2025	2025.0219	BUS	TANKER						BUS			CHN	CHINA	CHN								1	010	010	01	1	0.0	7	1	7	-1.2962962962963	1	Russia	RS	RS		60	100	RS	4	Shenghong, Anhui, China	CH	CH01	12999	30.4931	118.042	10996815	4	Shenghong, Anhui, China	CH	CH01	12999	30.4931	118.042	10996815	20250115141500	https://invezz.com/news/2025/01/15/why-oil-tanker-rates-are-surging-again-this-wednesday/
1220741152	20250108	202501	2025	2025.0219	FRA	FRENCH	FRA								IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			0	130	130	13	3	-4.4	1	1	1	-4.61309523809524	4	Rankin Inlet, Nunavut, Canada	CA	CA14	25042	62.8167	-92.0833	-572004	4	Rankin Inlet, Nunavut, Canada	CA	CA14	25042	62.8167	-92.0833	-572004	4	Rankin Inlet, Nunavut, Canada	CA	CA14	25042	62.8167	-92.0833	-572004	20250115141500	https://www.niagarafallsreview.ca/opinion/contributors/the-last-thing-canadians-need-is-nefarious-billionaire-elon-musk-telling-us-who-to-vote/article_969f316f-b671-5b15-9b8b-80b47e67cc44.html
1220741153	20250108	202501	2025	2025.0219	FRAGOV	FRENCH	FRA					GOV			IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			0	130	130	13	3	-4.4	4	1	4	-4.61309523809524	4	Barrot, Auvergne, France	FR	FR98	16248	46.1026	2.76841	-1410496	4	Barrot, Auvergne, France	FR	FR98	16248	46.1026	2.76841	-1410496	4	Barrot, Auvergne, France	FR	FR98	16248	46.1026	2.76841	-1410496	20250115141500	https://www.niagarafallsreview.ca/opinion/contributors/the-last-thing-canadians-need-is-nefarious-billionaire-elon-musk-telling-us-who-to-vote/article_969f316f-b671-5b15-9b8b-80b47e67cc44.html
1220741154	20250108	202501	2025	2025.0219	FRAGOV	FRANCE	FRA					GOV			IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			0	130	130	13	3	-4.4	1	1	1	-4.61309523809524	4	Rankin Inlet, Nunavut, Canada	CA	CA14	25042	62.8167	-92.0833	-572004	4	Rankin Inlet, Nunavut, Canada	CA	CA14	25042	62.8167	-92.0833	-572004	4	Rankin Inlet, Nunavut, Canada	CA	CA14	25042	62.8167	-92.0833	-572004	20250115141500	https://www.niagarafallsreview.ca/opinion/contributors/the-last-thing-canadians-need-is-nefarious-billionaire-elon-musk-telling-us-who-to-vote/article_969f316f-b671-5b15-9b8b-80b47e67cc44.html
1220741155	20250108	202501	2025	2025.0219	UKR	UKRAINE	UKR								USA	TEXAS	USA								0	010	010	01	1	0.0	2	1	2	-1.70603674540682	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250115141500	https://www.nbcnews.com/politics/congress/live-blog/-trump-transition-senate-confirmation-hearings-live-updates-rcna186868
1220741156	20250108	202501	2025	2025.0219	USA	TEXAS	USA																		0	010	010	01	1	0.0	2	1	2	-1.70603674540682	1	Ukraine	UP	UP		49	32	UP	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250115141500	https://www.nbcnews.com/politics/congress/live-blog/-trump-transition-senate-confirmation-hearings-live-updates-rcna186868
1220741157	20250114	202501	2025	2025.0384	SDN	SUDAN	SDN																		1	111	111	11	3	-2.0	10	1	10	-3.80434782608695	4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	0								4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	20250115141500	https://allafrica.com/view/group/main/main/id/00091595.html
1220741158	20250114	202501	2025	2025.0384	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	010	010	01	1	0.0	8	2	8	0.628930817610065	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250115141500	https://www.radioiowa.com/2025/01/15/ernst-announces-she-backs-hegseths-nomination-for-defense-secretary/
1220741159	20250115	202501	2025	2025.0411											AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	-0.89686098654709	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20250115141500	https://www.polity.org.za/article/daily-podcast-january-15-2025-2025-01-15
