1205577730	20241015	202410	2024	2024.7808	BUS	CHAMBER OF COMMERCE						BUS			GOV	PREMIER						GOV			1	040	040	04	1	1.0	2	1	2	1.23456790123457	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	20241022133000	https://discoverairdrie.com/articles/airdrie-chamber-attends-premiers-summit-on-newcomer-fairness
1205577731	20241015	202410	2024	2024.7808	CAN	CANADA	CAN								BUS	CHAMBER OF COMMERCE						BUS			1	040	040	04	1	1.0	2	1	2	1.23456790123457	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	20241022133000	https://discoverairdrie.com/articles/airdrie-chamber-attends-premiers-summit-on-newcomer-fairness
1205577732	20241015	202410	2024	2024.7808	CAN	CANADA	CAN								GOV	PREMIER						GOV			1	040	040	04	1	1.0	6	1	6	1.23456790123457	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	20241022133000	https://discoverairdrie.com/articles/airdrie-chamber-attends-premiers-summit-on-newcomer-fairness
1205577733	20241015	202410	2024	2024.7808	CVL	RESIDENTS						CVL													1	012	012	01	1	-0.4	7	1	7	-5.88235294117647	4	Yelahanka, Karnataka, India	IN	IN19	70159	13.1075	77.6003	-2114864	0								4	Yelahanka, Karnataka, India	IN	IN19	70159	13.1075	77.6003	-2114864	20241022133000	https://www.oneindia.com/bengaluru/after-cloudburst-imd-predicts-heavy-rains-in-bengaluru-for-the-next-3-hours-3966833.html
1205577734	20241015	202410	2024	2024.7808	GOV	PRIME MINISTER						GOV													1	051	051	05	1	3.4	9	1	9	-3.91891891891892	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	0								4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	20241022133000	https://discoverairdrie.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205577735	20241015	202410	2024	2024.7808	GOV	PRIME MINISTER						GOV													1	051	051	05	1	3.4	1	1	1	-3.91891891891892	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	0								1	India	IN	IN		20	77	IN	20241022133000	https://discoverairdrie.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205577736	20241015	202410	2024	2024.7808	GOV	GOVERNMENT						GOV													0	190	190	19	4	-10.0	4	1	4	-3.91891891891892	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	0								4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	20241022133000	https://discoverairdrie.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205577737	20241015	202410	2024	2024.7808	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								1	186	186	18	4	-10.0	4	1	4	-5.61622464898596	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022133000	https://www.dailymail.co.uk/news/article-13987151/Hezbollah-claims-drone-attack-Netanyahus-home-Terror-group-declares-sole-responsibility-targeting-Israeli-PMs-holiday-bolthole.html
1205577738	20241015	202410	2024	2024.7808	LEG	SENATE						LEG			JUD	COUNSEL						JUD			1	111	111	11	3	-2.0	5	1	5	-6.40569395017794	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20241022133000	https://www.africanews.com/2024/10/22/gachagua-kindiki-courts-to-settle-kenyas-dp-dilemma/
1205577739	20241015	202410	2024	2024.7808	SWE	SWEDEN	SWE								NOR	NORWAY	NOR								1	192	192	19	4	-9.5	2	1	2	-3.26086956521739	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Kongsvinger, Hedmark, Norway	NO	NO06	23215	60.2	12	-266623	20241022133000	https://www.newsinenglish.no/2024/10/22/norway-extends-stricter-border-control/
1205577740	20241015	202410	2024	2024.7808	SWE	SWEDEN	SWE								NOR	NORWAY	NOR								1	192	192	19	4	-9.5	8	1	8	-3.26086956521739	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20241022133000	https://www.newsinenglish.no/2024/10/22/norway-extends-stricter-border-control/
1205577741	20241015	202410	2024	2024.7808	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	-0.1628664495114	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20241022133000	https://www.conservativehq.com/post/mcdonald-s-fries-kamala-s-lies
1205577742	20241015	202410	2024	2024.7808	USA	UNITED STATES	USA																		1	084	084	08	2	7.0	1	1	1	4.03458213256485	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241022133000	https://technical.ly/professional-development/this-week-in-jobs-31-career-opportunities-for-tech-industry-warriors/
1205577743	20241015	202410	2024	2024.7808	USA	UNITED STATES	USA																		1	084	084	08	2	7.0	1	1	1	4.03458213256485	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20241022133000	https://technical.ly/professional-development/this-week-in-jobs-31-career-opportunities-for-tech-industry-warriors/
1205577744	20241015	202410	2024	2024.7808	USA	PENNSYLVANIA	USA								MEDMED	GAZETTE						MED	MED		1	051	051	05	1	3.4	10	1	10	5.31400966183575	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20241022133000	https://www.bedfordgazette.com/news/local/gazette-editor-claims-pna-feature-story-award/article_174ebb04-8d7a-11ef-9fd1-fbed7d97edf8.html
1205577745	20241015	202410	2024	2024.7808	ZWE	BULAWAYO	ZWE																		1	010	010	01	1	0.0	10	1	10	1.90336749633968	4	Mpofu, Mashonaland West, Zimbabwe	ZI	ZI05	40202	-16.5272	29.9841	-2316902	0								4	Mpofu, Mashonaland West, Zimbabwe	ZI	ZI05	40202	-16.5272	29.9841	-2316902	20241022133000	https://allafrica.com/stories/202410220277.html
1205577746	20241015	202410	2024	2024.7808	ZWE	BULAWAYO	ZWE																		1	043	043	04	1	2.8	2	1	2	-1.1090573012939	4	Masuka, Zimbabwe (general), Zimbabwe	ZI	ZI00	21857	-21.3833	31.9667	-2315826	0								4	Masuka, Zimbabwe (general), Zimbabwe	ZI	ZI00	21857	-21.3833	31.9667	-2315826	20241022133000	https://allafrica.com/stories/202410220272.html
1205577747	20241021	202410	2024	2024.7973	COP	PRISON						COP			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	-3.9119804400978	3	Dauphin County, Pennsylvania, United States	US	USPA	PA043	40.6279	-76.7525	1213667	3	Dauphin County, Pennsylvania, United States	US	USPA		40.6279	-76.7525	1213667	3	Dauphin County, Pennsylvania, United States	US	USPA		40.6279	-76.7525	1213667	20241022133000	https://www.pennlive.com/elections/2024/10/14-days-until-election-2024-county-jail-helps-eligible-people-to-vote.html
1205577748	20241021	202410	2024	2024.7973	USA	UNITED STATES	USA																		0	138	138	13	3	-7.0	2	1	2	-10.467706013363	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241022133000	https://www.dailytidings.com/portland-felon-jailed-for-threatening-a-circuit-court-judge/
1205577749	20241021	202410	2024	2024.7973	USA	UNITED STATES	USA								COP	PRISON						COP			1	042	042	04	1	1.9	4	1	4	-3.9119804400978	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20241022133000	https://www.pennlive.com/elections/2024/10/14-days-until-election-2024-county-jail-helps-eligible-people-to-vote.html
1205577750	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								0	014	014	01	1	0.0	12	1	12	5.38922155688622	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241022133000	https://english.news.cn/africa/20241022/b0bb67b71ad64971aea28388239f981f/c.html
1205577751	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	2.72108843537415	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20241022133000	https://www.thesouthafrican.com/news/politics/cyril-ramaphosa-tells-vladimir-putin-he-sees-russia-as-ally-bombshell-breaking-news-brics/
1205577752	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	046	046	04	1	7.0	2	1	2	-2.67558528428094	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20241022133000	https://www.timeslive.co.za/politics/2024-10-22-joburg-mayor-morero-places-gwamanda-on-special-leave/
1205577753	20241022	202410	2024	2024.8000											AFRCOP	AFRICA	AFR					COP			1	036	036	03	1	4.0	6	1	6	-3.44827586206897	0								4	Orange Farm, Gauteng, South Africa	SF	SF06	77364	-26.4761	27.8648	-1269728	4	Orange Farm, Gauteng, South Africa	SF	SF06	77364	-26.4761	27.8648	-1269728	20241022133000	https://www.ewn.co.za/2024/10/22/orange-farm-community-to-be-given-opportunity-to-voice-frustrations-about-crime-in-area
1205577754	20241022	202410	2024	2024.8000											AUS	AUSTRALIAN	AUS								1	057	057	05	1	8.0	2	1	2	3.07377049180328	0								4	Greenvale, Victoria, Australia	AS	AS07	5386	-37.6333	144.867	-1576637	4	Greenvale, Victoria, Australia	AS	AS07	5386	-37.6333	144.867	-1576637	20241022133000	https://www.mining-technology.com/news/greenvale-energy-acquires-interest/
1205577755	20241022	202410	2024	2024.8000											AUS	WESTERN AUSTRALIA	AUS								1	062	062	06	2	7.4	10	1	10	-5.11363636363636	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20241022133000	https://www.dailymail.co.uk/news/article-13986291/Terrifying-moment-Qantas-passengers-feared-lives-plane-forced-make-emergency-landing.html
1205577756	20241022	202410	2024	2024.8000											BUS	BUSINESS						BUS			1	010	010	01	1	0.0	10	1	10	8	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20241022133000	https://www.meed.com:443/roshn-seeks-firms-for-riyadh-national-guard-stadium
1205577757	20241022	202410	2024	2024.8000											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	2	1	2	-1.81818181818182	0								4	Rocester, Staffordshire, United Kingdom	UK	UKM9	40131	52.95	-1.83333	-2606369	4	Rocester, Staffordshire, United Kingdom	UK	UKM9	40131	52.95	-1.83333	-2606369	20241022133000	https://www.mirror.co.uk/news/uk-news/jcb-headquarters-horror-incident-man-33946044
1205577758	20241022	202410	2024	2024.8000											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	2	1	2	-1.81818181818182	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20241022133000	https://www.mirror.co.uk/news/uk-news/jcb-headquarters-horror-incident-man-33946044
1205577759	20241022	202410	2024	2024.8000											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	2	1	2	-1.81818181818182	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	5	Staffordshire, Staffordshire, United Kingdom	UK	UKM9	40131	52.8333	-2	-2608511	20241022133000	https://www.mirror.co.uk/news/uk-news/jcb-headquarters-horror-incident-man-33946044
1205577760	20241022	202410	2024	2024.8000											BUS	SERVER						BUS			1	046	046	04	1	7.0	10	1	10	1.08108108108108	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241022133000	https://www.tomshardware.com/tech-industry/former-nvidia-engineer-discovers-41-million-digit-prime-largest-prime-number-known-to-man-was-uncovered-and-verified-with-the-help-of-gpus
1205577761	20241022	202410	2024	2024.8000											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	10	1	10	8	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20241022133000	https://www.meed.com:443/roshn-seeks-firms-for-riyadh-national-guard-stadium
1205577762	20241022	202410	2024	2024.8000											BUS	MERCHANT						BUS			0	060	060	06	2	6.0	5	1	5	3.9039039039039	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20241022133000	https://www.prnewswire.com/news-releases/cardflight-receives-growth-investment-from-westview-capital-partners-302282407.html
1205577763	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								1	020	020	02	1	3.0	2	1	2	-3.91891891891892	0								4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	20241022133000	https://discoverairdrie.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205577764	20241022	202410	2024	2024.8000											CAN	CANADIAN	CAN								0	043	043	04	1	2.8	1	1	1	-3.91891891891892	0								4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	20241022133000	https://discoverairdrie.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205577765	20241022	202410	2024	2024.8000											CAN	CANADIAN	CAN								0	080	080	08	2	5.0	10	1	10	-3.0261348005502	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20241022133000	https://www.theglobeandmail.com/opinion/editorials/article-spilled-milk-thats-worth-a-political-outcry/
1205577766	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								0	1124	112	11	3	-2.0	2	1	2	1.6969696969697	0								4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	20241022133000	https://discoverairdrie.com/articles/susan-holt-elected-first-woman-premier-of-new-brunswick
1205577767	20241022	202410	2024	2024.8000											CANGOV	CANADIAN	CAN					GOV			0	043	043	04	1	2.8	4	1	4	-3.91891891891892	0								4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	20241022133000	https://discoverairdrie.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205577768	20241022	202410	2024	2024.8000											CANGOV	CANADA	CAN					GOV			0	043	043	04	1	2.8	2	1	2	-3.91891891891892	0								4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	1	India	IN	IN		20	77	IN	20241022133000	https://discoverairdrie.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205577769	20241022	202410	2024	2024.8000											CHL	CHILEAN	CHL								1	043	043	04	1	2.8	8	1	8	3.02197802197803	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20241022133000	https://www.manilatimes.net/2024/10/22/tmt-newswire/globenewswire/acceleware-selected-to-attend-the-chile-canada-mining-innovation-summit/1989056
