1226043890	20250205	202502	2025	2025.0959											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	10	1	10	-0.71428571428571	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250212103000	https://www.thestandard.com.hk/breaking-news/section/2/227433/Bubble-tea-maker-Guming-slumps-10pc-in-Hong-Kong-share-debut
1226043891	20250205	202502	2025	2025.0959											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-0.8605851979346	0								3	San Juan Mountains, Colorado, United States	US	USCO		37.4833	-106.817	203510	3	San Juan Mountains, Colorado, United States	US	USCO		37.4833	-106.817	203510	20250212103000	https://www.gjsentinel.com/news/productive-storms-arriving-after-temps-soar-snowpack-slumps/article_62a58290-e8c9-11ef-a16c-973858060911.html
1226043892	20250205	202502	2025	2025.0959											USA	COLORADO	USA								1	042	042	04	1	1.9	4	1	4	-0.8605851979346	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	San Juan Mountains, Colorado, United States	US	USCO		37.4833	-106.817	203510	20250212103000	https://www.gjsentinel.com/news/productive-storms-arriving-after-temps-soar-snowpack-slumps/article_62a58290-e8c9-11ef-a16c-973858060911.html
1226043893	20250205	202502	2025	2025.0959	COL	COLOMBIA	COL								COLJUD	COLOMBIA	COL					JUD			0	112	112	11	3	-2.0	6	1	6	-5.12422360248447	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043894	20250205	202502	2025	2025.0959	COL	COLOMBIA	COL								COLJUD	COLOMBIA	COL					JUD			0	173	173	17	4	-5.0	6	1	6	-5.12422360248447	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043895	20250205	202502	2025	2025.0959	COLJUD	COLOMBIA	COL					JUD			COL	COLOMBIA	COL								0	112	112	11	3	-2.0	4	1	4	-5.12422360248447	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043896	20250205	202502	2025	2025.0959	COLJUD	COLOMBIA	COL					JUD			COL	COLOMBIA	COL								0	173	173	17	4	-5.0	4	1	4	-5.12422360248447	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043897	20250205	202502	2025	2025.0959	ESPGOVENV	SPAIN	ESP					GOV	ENV		GOV	CABINET						GOV			0	010	010	01	1	0.0	2	1	2	-5.12422360248447	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043898	20250205	202502	2025	2025.0959	ESPGOVENV	SPAIN	ESP					GOV	ENV		GOV	CABINET						GOV			0	125	125	12	3	-5.0	2	1	2	-5.12422360248447	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043899	20250205	202502	2025	2025.0959	GOV	CHIEF OF STAFF						GOV			GOVGOV	GOVERNMENT						GOV	GOV		1	046	046	04	1	7.0	5	1	5	-5.12422360248447	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043900	20250205	202502	2025	2025.0959	GOV	PRESIDENT						GOV			PSE	PALESTINIAN	PSE								1	043	043	04	1	2.8	4	1	4	1.97368421052632	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250212103000	https://www.wrjo.com/2025/02/11/president-trump-says-palestinians-will-have-no-right-to-return-to-gaza-under-his-plan/
1226043901	20250205	202502	2025	2025.0959	GOV	PRESIDENT						GOV			PSE	GAZA	PSE								1	043	043	04	1	2.8	4	1	4	1.97368421052632	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250212103000	https://www.wrjo.com/2025/02/11/president-trump-says-palestinians-will-have-no-right-to-return-to-gaza-under-his-plan/
1226043902	20250205	202502	2025	2025.0959	GOVENV	ENVIRONMENT MINIST						GOV	ENV		GOV	CABINET						GOV			0	010	010	01	1	0.0	8	1	8	-5.12422360248447	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043903	20250205	202502	2025	2025.0959	GOVENV	ENVIRONMENT MINIST						GOV	ENV		GOV	CABINET						GOV			0	125	125	12	3	-5.0	8	1	8	-5.12422360248447	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043904	20250205	202502	2025	2025.0959	GOVGOV	GOVERNMENT						GOV	GOV		COL	COLOMBIA	COL								1	0831	083	08	2	5.0	2	1	2	-5.12422360248447	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043905	20250205	202502	2025	2025.0959	GOVGOV	GOVERNMENT						GOV	GOV		GOV	CHIEF OF STAFF						GOV			1	046	046	04	1	7.0	5	1	5	-5.12422360248447	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043906	20250205	202502	2025	2025.0959	GOVGOV	GOVERNMENT						GOV	GOV		GOV	CHIEF OF STAFF						GOV			1	0831	083	08	2	5.0	3	1	3	-5.12422360248447	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043907	20250205	202502	2025	2025.0959	GOVGOV	GOVERNMENT						GOV	GOV		GOV	CHIEF OF STAFF						GOV			1	125	125	12	3	-5.0	5	1	5	-5.12422360248447	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250212103000	https://www.firstpost.com/world/a-cabinet-rebellion-in-colombia-after-petro-names-campaign-aide-chief-of-staff-13862433.html
1226043908	20250205	202502	2025	2025.0959	ISR	ISRAEL	ISR								PSE	PALESTINIAN	PSE								1	081	081	08	2	5.0	2	1	2	1.97368421052632	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250212103000	https://www.wrjo.com/2025/02/11/president-trump-says-palestinians-will-have-no-right-to-return-to-gaza-under-his-plan/
1226043909	20250205	202502	2025	2025.0959	ISRGOV	ISRAEL	ISR					GOV			PSE	GAZA	PSE								1	043	043	04	1	2.8	2	1	2	1.97368421052632	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250212103000	https://www.wrjo.com/2025/02/11/president-trump-says-palestinians-will-have-no-right-to-return-to-gaza-under-his-plan/
1226043910	20250205	202502	2025	2025.0959	ITA	ITALY	ITA								REL	PILGRIM									1	010	010	01	1	0.0	4	1	4	-0.98039215686275	4	Sanremo, Liguria, Italy	IT	IT08	18353	43.8167	7.76667	-128201	4	Sanremo, Liguria, Italy	IT	IT08	18353	43.8167	7.76667	-128201	4	Sanremo, Liguria, Italy	IT	IT08	18353	43.8167	7.76667	-128201	20250212103000	https://www.thestar.com.my/news/world/2025/02/12/pope-francis-88-tells-weekly-audience-he-still-has-bronchitis
1226043911	20250205	202502	2025	2025.0959	ITA	ITALY	ITA								VAT	VATICAN	VAT								1	010	010	01	1	0.0	4	1	4	-0.98039215686275	4	Sanremo, Liguria, Italy	IT	IT08	18353	43.8167	7.76667	-128201	4	Sanremo, Liguria, Italy	IT	IT08	18353	43.8167	7.76667	-128201	4	Sanremo, Liguria, Italy	IT	IT08	18353	43.8167	7.76667	-128201	20250212103000	https://www.thestar.com.my/news/world/2025/02/12/pope-francis-88-tells-weekly-audience-he-still-has-bronchitis
1226043912	20250205	202502	2025	2025.0959	PSE	PALESTINIAN	PSE								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	4	1	4	1.97368421052632	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250212103000	https://www.wrjo.com/2025/02/11/president-trump-says-palestinians-will-have-no-right-to-return-to-gaza-under-his-plan/
1226043913	20250205	202502	2025	2025.0959	PSE	GAZA	PSE								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	4	1	4	1.97368421052632	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250212103000	https://www.wrjo.com/2025/02/11/president-trump-says-palestinians-will-have-no-right-to-return-to-gaza-under-his-plan/
1226043914	20250205	202502	2025	2025.0959	PSE	GAZA	PSE								ISRGOV	ISRAEL	ISR					GOV			1	042	042	04	1	1.9	2	1	2	1.97368421052632	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250212103000	https://www.wrjo.com/2025/02/11/president-trump-says-palestinians-will-have-no-right-to-return-to-gaza-under-his-plan/
1226043915	20250211	202502	2025	2025.1123	ISR	ISRAELI	ISR								CVL	CITIZEN						CVL			1	182	182	18	4	-9.5	10	1	10	-7.73722627737226	4	Manshiya, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-779650	4	Manshiya, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-779650	4	Manshiya, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-779650	20250212103000	https://english.wafa.ps/Pages/Details/154547
1226043916	20250211	202502	2025	2025.1123	NGA	IBADAN	NGA																		0	045	045	04	1	5.0	8	1	8	-2.40811153358682	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20250212103000	https://dailypost.ng/2025/02/12/apc-oyo-government-trade-words-over-uch-electricity-crisis/
1226043917	20250211	202502	2025	2025.1123	NGA	IBADAN	NGA																		0	045	045	04	1	5.0	2	1	2	-2.40811153358682	5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	0								5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	20250212103000	https://dailypost.ng/2025/02/12/apc-oyo-government-trade-words-over-uch-electricity-crisis/
1226043918	20250211	202502	2025	2025.1123	PSE	WEST BANK	PSE																		0	190	190	19	4	-10.0	2	1	2	-7.73722627737226	4	Jenin, West Bank (general), West Bank	WE	WE00	18314	32.4594	35.3009	-794674	0								4	Tulkarm, West Bank (general), West Bank	WE	WE00	18311	32.3104	35.0286	-796626	20250212103000	https://english.wafa.ps/Pages/Details/154547
1226043919	20250211	202502	2025	2025.1123	PSE	WEST BANK	PSE																		0	190	190	19	4	-10.0	1	1	1	-7.73722627737226	4	Yabad, West Bank (general), West Bank	WE	WE00	18314	32.4457	35.1682	-796888	0								4	Jenin, West Bank (general), West Bank	WE	WE00	18314	32.4594	35.3009	-794674	20250212103000	https://english.wafa.ps/Pages/Details/154547
1226043920	20250211	202502	2025	2025.1123	PSE	WEST BANK	PSE																		0	190	190	19	4	-10.0	1	1	1	-7.73722627737226	4	Yabad, West Bank (general), West Bank	WE	WE00	18314	32.4457	35.1682	-796888	0								4	Tulkarm, West Bank (general), West Bank	WE	WE00	18311	32.3104	35.0286	-796626	20250212103000	https://english.wafa.ps/Pages/Details/154547
1226043921	20250212	202502	2025	2025.1151											AFR	AFRICA	AFR								0	046	046	04	1	7.0	10	1	10	0	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20250212103000	https://www.dailymaverick.co.za/article/2025-02-12-herman-mashaba-interview-identity-politics-and-new-tactics-in-an-ever-shifting-landscape/
1226043922	20250212	202502	2025	2025.1151											AFR	AFRICA	AFR								1	051	051	05	1	3.4	20	1	10	2.86458333333334	0								4	Richards Bay, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.7754	32.054	-1275731	4	Richards Bay, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.7754	32.054	-1275731	20250212103000	https://www.esi-africa.com/industry-sectors/asset-maintenance/s-africa-operator-agreement-signed-for-lng-import-terminal/
1226043923	20250212	202502	2025	2025.1151											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	4	1	4	-3.67713004484304	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250212103000	https://www.dailymaverick.co.za/article/2025-02-12-tongaat-hulett-granted-interdict-in-battle-over-disputed-land-amid-community-claims-and-tensions/
1226043924	20250212	202502	2025	2025.1151											BUS	INDUSTRY						BUS			1	010	010	01	1	0.0	3	1	3	2.05949656750572	0								1	Turkey	TU	TU		39.059012	34.911546	TU	5	West Java, Jawa Barat, Indonesia	ID	ID30	18585	-6.75	107.5	-2679921	20250212103000	https://en.tempo.co/read/1974559/erdogan-says-turkey-committed-to-partake-in-ikn-construction
1226043925	20250212	202502	2025	2025.1151											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	6	1	6	-1.16918844566712	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250212103000	https://www.wuft.org/business-news/2025-02-12/pinellas-county-tourism-industry-rebuilds-after-2024s-major-hurricanes
1226043926	20250212	202502	2025	2025.1151											BUS	PRODUCER						BUS			0	042	042	04	1	1.9	10	1	10	2.1875	0								4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	20250212103000	https://deadline.com/2025/02/bridget-jones-mad-about-the-boy-review-renee-zellweger-back-fourth-time-romcom-true-to-itself-1236286129/
1226043927	20250212	202502	2025	2025.1151											BUS	INDUSTRY						BUS			0	043	043	04	1	2.8	5	1	5	4.41988950276243	0								3	Amelia Island, Florida, United States	US	USFL		30.6077	-81.4601	294302	3	Amelia Island, Florida, United States	US	USFL		30.6077	-81.4601	294302	20250212103000	https://communitynewspapers.com/aventura-news/motorcar-cavalcade-returns-to-jw-marriott-turnberry-sun-feb-2nd/
1226043928	20250212	202502	2025	2025.1151											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	5	1	5	3.42205323193916	0								4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20250212103000	https://vir.com.vn/ifc-proposes-50-million-loan-to-hd-saison-122724.html
1226043929	20250212	202502	2025	2025.1151											BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	5	1	5	5.2	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250212103000	https://www.gjsentinel.com/news/western_colorado/cmu-water-center-receives-300k-grant-from-colorado-river-district/article_471df27c-e7fd-11ef-aaed-239ebd4b3ab9.html
1226043930	20250212	202502	2025	2025.1151											BUS	CORPORATION						BUS			1	057	057	05	1	8.0	10	1	10	3.1496062992126	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20250212103000	https://vir.com.vn/fpt-launches-new-office-in-silicon-valley-of-south-korea-122718.html
1226043931	20250212	202502	2025	2025.1151											BUS	MANUFACTURER						BUS			0	0874	087	08	2	10.0	2	1	2	-0.32948929159802	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250212103000	https://www.mississippivalleypublishing.com/daily_democrat/daily_democrat/to-be-confirmed-rfk-must-go-farther/article_90682208-e4c0-11ef-b448-c7caa16a85e2.html
1226043932	20250212	202502	2025	2025.1151											BUS	PRODUCER						BUS			0	190	190	19	4	-10.0	3	1	3	2.1875	0								4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	20250212103000	https://deadline.com/2025/02/bridget-jones-mad-about-the-boy-review-renee-zellweger-back-fourth-time-romcom-true-to-itself-1236286129/
1226043933	20250212	202502	2025	2025.1151											CANEDU	MCGILL	CAN					EDU			0	036	036	03	1	4.0	6	1	6	3.97196261682243	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250212103000	https://www.yourobserver.com/news/2025/feb/12/name-fst-expansion/
1226043934	20250212	202502	2025	2025.1151											CHRCTH	CATHOLIC				CHR	CTH				1	036	036	03	1	4.0	10	1	10	-1.3360739979445	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250212103000	https://crisismagazine.com/opinion/robbing-abraham-to-pay-bartholomew
1226043935	20250212	202502	2025	2025.1151											CRM	CULPRIT						CRM			1	014	014	01	1	0.0	10	1	10	-2.4896265560166	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250212103000	https://www.thestandard.com.hk/breaking-news/section/4/227437/Roller-coaster-pooper
1226043936	20250212	202502	2025	2025.1151											CRM	CULPRIT						CRM			1	020	020	02	1	3.0	10	1	10	-2.4896265560166	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250212103000	https://www.thestandard.com.hk/breaking-news/section/4/227437/Roller-coaster-pooper
