1223461015	20240130	202401	2024	2024.0822	OPP	PROTESTER						OPP			GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	2	1	2	-7.47663551401869	4	Stonehenge, Wiltshire, United Kingdom	UK	UKP8	40139	51.1667	-1.83333	-2608840	4	Stonehenge, Wiltshire, United Kingdom	UK	UKP8	40139	51.1667	-1.83333	-2608840	4	Stonehenge, Wiltshire, United Kingdom	UK	UKP8	40139	51.1667	-1.83333	-2608840	20250129150000	https://www.yahoo.com/news/stonehenge-just-stop-oil-protester-142031035.html
1223461016	20240130	202401	2024	2024.0822	SAU	SAUDI ARABIA	SAU																		1	050	050	05	1	3.5	2	1	2	6.32911392405063	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250129150000	https://news.artnet.com/art-world/saudi-art-scene-basman-al-sulaiman-2602809
1223461017	20240130	202401	2024	2024.0822	SAU	SAUDI ARABIA	SAU								AREGOV	ABU DHABI	ARE					GOV			1	050	050	05	1	3.5	2	1	2	6.32911392405063	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250129150000	https://news.artnet.com/art-world/saudi-art-scene-basman-al-sulaiman-2602809
1223461018	20241230	202412	2024	2024.9863											LEG	SENATOR						LEG			0	046	046	04	1	7.0	6	1	6	-5.15337423312884	0								3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250129150000	https://www.wpsdlocal6.com/news/caroline-kennedy-calls-cousin-rfk-jr-a-predator-ahead-of-his-confirmation-hearings-to-be/article_d684390d-2a4c-5a2d-aaaa-44b49bfcdf3c.html
1223461019	20241230	202412	2024	2024.9863											LEG	SENATOR						LEG			0	046	046	04	1	7.0	4	1	4	-5.15337423312884	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250129150000	https://www.wpsdlocal6.com/news/caroline-kennedy-calls-cousin-rfk-jr-a-predator-ahead-of-his-confirmation-hearings-to-be/article_d684390d-2a4c-5a2d-aaaa-44b49bfcdf3c.html
1223461020	20241230	202412	2024	2024.9863	LEG	SENATOR						LEG													0	046	046	04	1	7.0	6	1	6	-5.15337423312884	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250129150000	https://www.wpsdlocal6.com/news/caroline-kennedy-calls-cousin-rfk-jr-a-predator-ahead-of-his-confirmation-hearings-to-be/article_d684390d-2a4c-5a2d-aaaa-44b49bfcdf3c.html
1223461021	20241230	202412	2024	2024.9863	LEG	SENATOR						LEG													0	046	046	04	1	7.0	4	1	4	-5.15337423312884	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20250129150000	https://www.wpsdlocal6.com/news/caroline-kennedy-calls-cousin-rfk-jr-a-predator-ahead-of-his-confirmation-hearings-to-be/article_d684390d-2a4c-5a2d-aaaa-44b49bfcdf3c.html
1223461022	20250122	202501	2025	2025.0603	ARG	ARGENTINA	ARG								BUS	COMPANIES						BUS			0	057	057	05	1	8.0	10	1	10	2.5	4	Catamarca, Catamarca, Argentina	AR	AR02	4525	-28.4696	-65.7852	-1012300	4	Catamarca, Catamarca, Argentina	AR	AR02	4525	-28.4696	-65.7852	-1012300	4	Catamarca, Catamarca, Argentina	AR	AR02	4525	-28.4696	-65.7852	-1012300	20250129150000	https://www.marketscreener.com/quote/stock/COAL-INDIA-LIMITED-9060008/news/India-seeking-energy-lithium-investments-in-Argentina-48903461/
1223461023	20250122	202501	2025	2025.0603	BUS	COMPANIES						BUS			ARG	ARGENTINA	ARG								0	057	057	05	1	8.0	10	1	10	2.5	4	Catamarca, Catamarca, Argentina	AR	AR02	4525	-28.4696	-65.7852	-1012300	4	Catamarca, Catamarca, Argentina	AR	AR02	4525	-28.4696	-65.7852	-1012300	4	Catamarca, Catamarca, Argentina	AR	AR02	4525	-28.4696	-65.7852	-1012300	20250129150000	https://www.marketscreener.com/quote/stock/COAL-INDIA-LIMITED-9060008/news/India-seeking-energy-lithium-investments-in-Argentina-48903461/
1223461024	20250122	202501	2025	2025.0603	GBR	UNITED KINGDOM	GBR																		1	051	051	05	1	3.4	4	2	4	3.33333333333333	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	0								4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20250129150000	https://www.kentonline.co.uk/news/national/beatrice-and-husband-besotted-with-tiny-and-absolutely-perfect-baby-athena-138047/
1223461025	20250122	202501	2025	2025.0603	GBR	UNITED KINGDOM	GBR								GOV	PRIME MINISTER						GOV			0	1121	112	11	3	-2.0	4	1	4	-4.40304826418289	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20250129150000	https://www.politics.co.uk/politicslunch/2025/01/29/pmqs-verdict-kemi-badenochs-poor-performances-invite-lettuce-taunt/
1223461026	20250122	202501	2025	2025.0603	NGOBUSWEF	WORLD ECONOMIC FORUM		WEF				NGO	BUS		MNCUSA	BANK OF AMERICA	USA					MNC			0	114	114	11	3	-2.0	4	1	4	-0.34904013961606	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250129150000	https://www.cnbc.com/2025/01/29/trump-media-shares-surge-after-announcing-expansion-into-financial-services-including-crypto-and-etfs.html
1223461027	20250122	202501	2025	2025.0603	NGOBUSWEF	WORLD ECONOMIC FORUM		WEF				NGO	BUS		USABUS	UNITED STATES	USA					BUS			0	114	114	11	3	-2.0	4	1	4	-0.34904013961606	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250129150000	https://www.cnbc.com/2025/01/29/trump-media-shares-surge-after-announcing-expansion-into-financial-services-including-crypto-and-etfs.html
1223461028	20250122	202501	2025	2025.0603	PSEREB	HAMAS	PSE					REB			MED	MEDIA						MED			1	013	013	01	1	0.4	8	1	8	-2.11640211640211	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20250129150000	https://www.aljazeera.com/opinions/2025/1/29/a-us-hamas-dialogue-could-shift-us-from-war-to-peace
1223461029	20250122	202501	2025	2025.0603	PSEREB	HAMAS	PSE					REB			MED	MEDIA						MED			1	013	013	01	1	0.4	2	1	2	-2.11640211640211	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250129150000	https://www.aljazeera.com/opinions/2025/1/29/a-us-hamas-dialogue-could-shift-us-from-war-to-peace
1223461030	20250128	202501	2025	2025.0767											GOV	FOREIGN AFFAIRS MINIST						GOV			1	011	011	01	1	-0.1	6	1	6	-3.35820895522388	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20250129150000	https://www.stabroeknews.com/2025/01/29/news/regional/trinidad/cal-rubbishes-roodals-claim-tt-passengers-screened-at-us-airport/
1223461031	20250128	202501	2025	2025.0767											HIN	HINDU				HIN					1	042	042	04	1	1.9	5	1	5	-4.23280423280423	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250129150000	https://www.stabroeknews.com/2025/01/29/news/world/dozens-killed-in-indias-kumbh-festival-stampede/
1223461032	20250128	202501	2025	2025.0767	CAN	ONTARIO	CAN								USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-0.18018018018018	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250129150000	https://www.chch.com/chch-news/ontario-party-leaders-hit-provincial-campaign-trail-as-snap-winter-election-begins/
1223461033	20250128	202501	2025	2025.0767	FRA	PARIS	FRA								USA	UNITED STATES	USA								0	036	036	03	1	4.0	8	1	8	-3.33333333333333	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461034	20250128	202501	2025	2025.0767	FRA	PARIS	FRA								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-3.33333333333333	1	Venezuela	VE	VE		8	-66	VE	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461035	20250128	202501	2025	2025.0767	GOV	SECRETARY OF STATE						GOV			COD	DEMOCRATIC REPUBLIC OF CONGO	COD								0	0256	025	02	1	-0.3	4	1	4	-3.33333333333333	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461036	20250128	202501	2025	2025.0767	GOV	SECRETARY OF STATE						GOV			COD	DEMOCRATIC REPUBLIC OF CONGO	COD								0	0256	025	02	1	-0.3	4	1	4	-3.33333333333333	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Congo	CF	CF		-1	15	CF	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461037	20250128	202501	2025	2025.0767	GOV	ADMINISTRATION						GOV			COL	COLOMBIA	COL								0	174	174	17	4	-5.0	1	1	1	-3.33333333333333	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461038	20250128	202501	2025	2025.0767	GOV	ADMINISTRATION						GOV			CVL	MIGRANT						CVL			0	014	014	01	1	0.0	2	1	2	-3.33333333333333	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461039	20250128	202501	2025	2025.0767	GOV	ENVOY						GOV			ISRGOV	ISRAEL	ISR					GOV			0	020	020	02	1	3.0	2	1	2	-3.33333333333333	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461040	20250128	202501	2025	2025.0767	GOV	PRESIDENT						GOV			JUD	COUNSEL						JUD			1	110	110	11	3	-2.0	2	1	2	-3.33333333333333	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	1	Congo	CF	CF		-1	15	CF	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461041	20250128	202501	2025	2025.0767	GOV	PRESIDENT						GOV			JUD	COUNSEL						JUD			1	110	110	11	3	-2.0	1	1	1	-3.33333333333333	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461042	20250128	202501	2025	2025.0767	GOV	GOVERNMENT OFFICIAL						GOV			LBY	LIBYAN	LBY								0	084	084	08	2	7.0	8	1	8	-3.33333333333333	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	1	Libya	LY	LY		25	17	LY	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461043	20250128	202501	2025	2025.0767	GOV	GOVERNMENT OFFICIAL						GOV			LBY	LIBYAN	LBY								0	084	084	08	2	7.0	2	1	2	-3.33333333333333	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461044	20250128	202501	2025	2025.0767	GOV	ENVOY						GOV			PSEGOV	PALESTINIAN	PSE					GOV			0	020	020	02	1	3.0	1	1	1	-3.33333333333333	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461045	20250128	202501	2025	2025.0767	GOV	ENVOY						GOV			PSEGOV	PALESTINIAN	PSE					GOV			0	040	040	04	1	1.0	1	1	1	-3.33333333333333	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461046	20250128	202501	2025	2025.0767	GOV	SPECIAL ENVOY						GOV			SYR	DAMASCUS	SYR								0	042	042	04	1	1.9	1	1	1	-3.33333333333333	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461047	20250128	202501	2025	2025.0767	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	1	1	1	-3.33333333333333	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461048	20250128	202501	2025	2025.0767	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	2	1	2	-3.33333333333333	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461049	20250128	202501	2025	2025.0767	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	1	1	1	-3.33333333333333	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
1223461050	20250128	202501	2025	2025.0767	GOV	PRESIDENT						GOV			USAGOV	THE WHITE HOUSE	USA					GOV			1	110	110	11	3	-2.0	2	1	2	-3.33333333333333	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20250129150000	https://www.justsecurity.org/107062/early-edition-january-29-2025/
