1215215630	20231213	202312	2023	2023.9397	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	046	046	04	1	7.0	2	1	2	-7.23014256619144	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241212111500	https://www.washingtontimes.com/news/2024/dec/12/south-korea-yoon-speaks-slams-opposition-obstructi/
1215215631	20231213	202312	2023	2023.9397	CHNGOV	CHINA	CHN					GOV			KOR	SOUTH KOREA	KOR								0	046	046	04	1	7.0	4	1	4	-7.23014256619144	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241212111500	https://www.washingtontimes.com/news/2024/dec/12/south-korea-yoon-speaks-slams-opposition-obstructi/
1215215632	20231213	202312	2023	2023.9397	CHNLEG	CHINA	CHN					LEG			USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-1.33689839572192	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241212111500	https://www.staradvertiser.com/2024/12/12/editorial/island-voices/column-reading-chinas-reaction-to-taiwanese-leaders-stopover/
1215215633	20231213	202312	2023	2023.9397	EUR	EUROPE	EUR								MNCKOR	SAMSUNG	KOR					MNC			1	016	016	01	1	-2.0	10	1	10	0.33222591362126	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241212111500	https://news.az/news/prices-of-samsung-galaxy-s25-leaked-online
1215215634	20231213	202312	2023	2023.9397	GOV	BUREAUCRACY						GOV			USAGOV	THE WHITE HOUSE	USA					GOV			1	042	042	04	1	1.9	2	1	2	-2.31884057971014	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20241212111500	https://economictimes.indiatimes.com/news/international/global-trends/doge-headed-by-elon-musk-and-ramaswamy-undergoing-serious-analysis-of-wasteful-regulations-invites-public-feedback/articleshow/116251633.cms
1215215635	20231213	202312	2023	2023.9397	ISR	ISRAEL	ISR								JOR	JORDAN	JOR								0	036	036	03	1	4.0	2	1	2	-2.97131147540984	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Aqaba, Al Aqabah, Jordan	JO	JO21	18315	29.5267	35.0078	-970025	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241212111500	https://english.aawsat.com/arab-world/5090842-biden-closely-coordinating-trump-reach-ceasefire-hostage-deal-gaza
1215215636	20231213	202312	2023	2023.9397	ISR	ISRAEL	ISR								JOR	JORDAN	JOR								0	036	036	03	1	4.0	2	1	2	-2.97131147540984	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Aqaba, Al Aqabah, Jordan	JO	JO21	18315	29.5267	35.0078	-970025	4	Aqaba, Al Aqabah, Jordan	JO	JO21	18315	29.5267	35.0078	-970025	20241212111500	https://english.aawsat.com/arab-world/5090842-biden-closely-coordinating-trump-reach-ceasefire-hostage-deal-gaza
1215215637	20231213	202312	2023	2023.9397	ISR	ISRAEL	ISR								JOR	JORDAN	JOR								0	043	043	04	1	2.8	4	1	4	-2.97131147540984	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Aqaba, Al Aqabah, Jordan	JO	JO21	18315	29.5267	35.0078	-970025	4	Aqaba, Al Aqabah, Jordan	JO	JO21	18315	29.5267	35.0078	-970025	20241212111500	https://english.aawsat.com/arab-world/5090842-biden-closely-coordinating-trump-reach-ceasefire-hostage-deal-gaza
1215215638	20231213	202312	2023	2023.9397	JOR	JORDAN	JOR								ISR	ISRAEL	ISR								0	036	036	03	1	4.0	2	1	2	-2.97131147540984	4	Aqaba, Al Aqabah, Jordan	JO	JO21	18315	29.5267	35.0078	-970025	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241212111500	https://english.aawsat.com/arab-world/5090842-biden-closely-coordinating-trump-reach-ceasefire-hostage-deal-gaza
1215215639	20231213	202312	2023	2023.9397	JOR	JORDAN	JOR								ISR	ISRAEL	ISR								0	036	036	03	1	4.0	2	1	2	-2.97131147540984	4	Aqaba, Al Aqabah, Jordan	JO	JO21	18315	29.5267	35.0078	-970025	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Aqaba, Al Aqabah, Jordan	JO	JO21	18315	29.5267	35.0078	-970025	20241212111500	https://english.aawsat.com/arab-world/5090842-biden-closely-coordinating-trump-reach-ceasefire-hostage-deal-gaza
1215215640	20231213	202312	2023	2023.9397	JOR	JORDAN	JOR								ISR	ISRAEL	ISR								0	042	042	04	1	1.9	2	1	2	-2.97131147540984	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Egypt	EG	EG		27	30	EG	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20241212111500	https://english.aawsat.com/arab-world/5090842-biden-closely-coordinating-trump-reach-ceasefire-hostage-deal-gaza
1215215641	20231213	202312	2023	2023.9397	JOR	JORDAN	JOR								ISR	ISRAEL	ISR								0	042	042	04	1	1.9	2	1	2	-2.97131147540984	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241212111500	https://english.aawsat.com/arab-world/5090842-biden-closely-coordinating-trump-reach-ceasefire-hostage-deal-gaza
1215215642	20231213	202312	2023	2023.9397	KOR	SOUTH KOREA	KOR								CHNGOV	CHINA	CHN					GOV			0	046	046	04	1	7.0	4	1	4	-7.23014256619144	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241212111500	https://www.washingtontimes.com/news/2024/dec/12/south-korea-yoon-speaks-slams-opposition-obstructi/
1215215643	20231213	202312	2023	2023.9397	LEG	HOUSE SPEAKER						LEG			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-1.33689839572192	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241212111500	https://www.staradvertiser.com/2024/12/12/editorial/island-voices/column-reading-chinas-reaction-to-taiwanese-leaders-stopover/
1215215644	20231213	202312	2023	2023.9397	LEG	HOUSE SPEAKER						LEG			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-1.33689839572192	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241212111500	https://www.staradvertiser.com/2024/12/12/editorial/island-voices/column-reading-chinas-reaction-to-taiwanese-leaders-stopover/
1215215645	20231213	202312	2023	2023.9397	MED	JOURNALIST						MED													0	173	173	17	4	-5.0	1	1	1	-6.96055684454756	4	Guadalajara, Jalisco, Mexico	MX	MX14	20887	20.6667	-103.333	-1669612	0								4	Guadalajara, Jalisco, Mexico	MX	MX14	20887	20.6667	-103.333	-1669612	20241212111500	https://gulfnews.com/world/mena/54-journalists-killed-in-2024-a-third-by-israel-media-group-1.104899480
1215215646	20231213	202312	2023	2023.9397	MED	JOURNALIST						MED													0	173	173	17	4	-5.0	1	1	1	-6.96055684454756	4	Guadalajara, Jalisco, Mexico	MX	MX14	20887	20.6667	-103.333	-1669612	0								1	China	CH	CH		35	105	CH	20241212111500	https://gulfnews.com/world/mena/54-journalists-killed-in-2024-a-third-by-israel-media-group-1.104899480
1215215647	20231213	202312	2023	2023.9397	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								0	042	042	04	1	1.9	6	1	6	-2.97131147540984	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20241212111500	https://english.aawsat.com/arab-world/5090842-biden-closely-coordinating-trump-reach-ceasefire-hostage-deal-gaza
1215215648	20231213	202312	2023	2023.9397	ROU	ROMANIA									BGR	BULGARIA	BGR								1	080	080	08	2	5.0	10	1	10	-0.33670033670034	1	Liechtenstein	LS	LS		47.166667	9.533333	LS	1	Liechtenstein	LS	LS		47.166667	9.533333	LS	1	Liechtenstein	LS	LS		47.166667	9.533333	LS	20241212111500	https://timesofmalta.com/article/eu-states-agree-full-schengen-accession-bulgaria-romania.1102348
1215215649	20231213	202312	2023	2023.9397	SYC	SEYCHELLES	SYC								AUS	AUSTRALIA	AUS								1	111	111	11	3	-2.0	10	1	10	3.8560411311054	4	Trois Freres, Seychelles (general), Seychelles	SE	SE00	61268	-4.63333	55.4333	-1322716	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Trois Freres, Seychelles (general), Seychelles	SE	SE00	61268	-4.63333	55.4333	-1322716	20241212111500	https://www.thespiritsbusiness.com/2024/12/takamaka-lands-in-australia/
1215215650	20231213	202312	2023	2023.9397	USA	UNITED STATES	USA								CHNLEG	CHINA	CHN					LEG			0	040	040	04	1	1.0	1	1	1	-1.33689839572192	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241212111500	https://www.staradvertiser.com/2024/12/12/editorial/island-voices/column-reading-chinas-reaction-to-taiwanese-leaders-stopover/
1215215651	20231213	202312	2023	2023.9397	USA	UNITED STATES	USA								LEG	HOUSE SPEAKER						LEG			0	040	040	04	1	1.0	2	1	2	-1.33689839572192	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241212111500	https://www.staradvertiser.com/2024/12/12/editorial/island-voices/column-reading-chinas-reaction-to-taiwanese-leaders-stopover/
1215215652	20231213	202312	2023	2023.9397	USA	UNITED STATES	USA								LEG	HOUSE SPEAKER						LEG			0	040	040	04	1	1.0	2	1	2	-1.33689839572192	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241212111500	https://www.staradvertiser.com/2024/12/12/editorial/island-voices/column-reading-chinas-reaction-to-taiwanese-leaders-stopover/
1215215653	20231213	202312	2023	2023.9397	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	042	042	04	1	1.9	1	1	1	-2.31884057971014	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20241212111500	https://economictimes.indiatimes.com/news/international/global-trends/doge-headed-by-elon-musk-and-ramaswamy-undergoing-serious-analysis-of-wasteful-regulations-invites-public-feedback/articleshow/116251633.cms
1215215654	20241112	202411	2024	2024.8548											COP	PRISON						COP			0	020	020	02	1	3.0	3	1	3	-5.41832669322709	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20241212111500	https://www.yahoo.com/news/solitary-life-crimes-joseph-corcoran-101753905.html
1215215655	20241112	202411	2024	2024.8548	GOV	PRESIDENT						GOV			CHNGOV	CHINESE	CHN					GOV			1	028	028	02	1	4.0	3	1	3	4.23728813559322	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241212111500	https://news.az/news/trump-invites-chinas-xi-to-his-inauguration-media
1215215656	20241112	202411	2024	2024.8548	HLH	HOSPITAL						HLH			USABUS	MASSACHUSETTS	USA					BUS			1	051	051	05	1	3.4	8	1	8	0.612557427258806	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20241212111500	https://www.salemnews.com/news/business-briefs/article_e43bed76-b7e6-11ef-a63a-033cc4359e3f.html
1215215657	20241112	202411	2024	2024.8548	USA	UNITED STATES	USA								COP	PRISON						COP			0	020	020	02	1	3.0	2	1	2	-5.41832669322709	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Wesleyan Church, Indiana, United States	US	USIN		40.1887	-84.9822	445709	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20241212111500	https://www.yahoo.com/news/solitary-life-crimes-joseph-corcoran-101753905.html
1215215658	20241112	202411	2024	2024.8548	USA	UNITED STATES	USA								COP	PRISON						COP			0	020	020	02	1	3.0	1	1	1	-5.41832669322709	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20241212111500	https://www.yahoo.com/news/solitary-life-crimes-joseph-corcoran-101753905.html
1215215659	20241112	202411	2024	2024.8548	USA	THE US	USA								UKR	UKRAINE	UKR								0	081	081	08	2	5.0	8	1	8	-3.31550802139037	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20241212111500	https://eaworldview.com/2024/12/ukraine-war-east-exceptionally-tough-battles/
1215215660	20241112	202411	2024	2024.8548	USA	THE US	USA								UKR	UKRAINE	UKR								0	081	081	08	2	5.0	2	1	2	-3.31550802139037	4	Taganrog, Rostovskaya Oblast', Russia	RS	RS61	25090	47.2362	38.8969	-3015246	4	Taganrog, Rostovskaya Oblast', Russia	RS	RS61	25090	47.2362	38.8969	-3015246	4	Taganrog, Rostovskaya Oblast', Russia	RS	RS61	25090	47.2362	38.8969	-3015246	20241212111500	https://eaworldview.com/2024/12/ukraine-war-east-exceptionally-tough-battles/
1215215661	20241112	202411	2024	2024.8548	USA	THE US	USA								UKR	UKRAINE	UKR								0	172	172	17	4	-5.0	8	1	8	-3.31550802139037	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20241212111500	https://eaworldview.com/2024/12/ukraine-war-east-exceptionally-tough-battles/
1215215662	20241112	202411	2024	2024.8548	USA	THE US	USA								UKR	UKRAINE	UKR								0	172	172	17	4	-5.0	2	1	2	-3.31550802139037	4	Taganrog, Rostovskaya Oblast', Russia	RS	RS61	25090	47.2362	38.8969	-3015246	4	Taganrog, Rostovskaya Oblast', Russia	RS	RS61	25090	47.2362	38.8969	-3015246	4	Taganrog, Rostovskaya Oblast', Russia	RS	RS61	25090	47.2362	38.8969	-3015246	20241212111500	https://eaworldview.com/2024/12/ukraine-war-east-exceptionally-tough-battles/
1215215663	20241205	202412	2024	2024.9178	BUS	MANUFACTURER						BUS			DEU	NUREMBERG	DEU								0	036	036	03	1	4.0	8	1	8	-0.90702947845805	4	Nadlac, Romania (general), Romania	RO	RO00	17506	46.1667	20.75	-1164933	4	Nadlac, Romania (general), Romania	RO	RO00	17506	46.1667	20.75	-1164933	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20241212111500	https://www.bbc.com/news/articles/cn4xjj4xde3o
1215215664	20241205	202412	2024	2024.9178	BUS	MANUFACTURER						BUS			DEU	NUREMBERG	DEU								0	036	036	03	1	4.0	2	1	2	-0.90702947845805	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Nadlac, Romania (general), Romania	RO	RO00	17506	46.1667	20.75	-1164933	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20241212111500	https://www.bbc.com/news/articles/cn4xjj4xde3o
1215215665	20241205	202412	2024	2024.9178	KORGOV	SOUTH KOREA	KOR					GOV													1	110	110	11	3	-2.0	1	1	1	-7.23014256619144	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241212111500	https://www.washingtontimes.com/news/2024/dec/12/south-korea-yoon-speaks-slams-opposition-obstructi/
1215215666	20241205	202412	2024	2024.9178	KORGOV	SOUTH KOREAN	KOR					GOV													1	110	110	11	3	-2.0	2	1	2	-7.23014256619144	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241212111500	https://www.washingtontimes.com/news/2024/dec/12/south-korea-yoon-speaks-slams-opposition-obstructi/
1215215667	20241205	202412	2024	2024.9178	LEG	SENATE						LEG			ISRGOV	ISRAELI	ISR					GOV			0	111	111	11	3	-2.0	3	1	3	-4.4517724649629	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241212111500	https://www.yahoo.com/news/ohio-senate-moves-antisemitism-definition-095510625.html
1215215668	20241205	202412	2024	2024.9178	LEG	SENATE						LEG			LEGJUD	SENATE						LEG	JUD		0	051	051	05	1	3.4	2	1	2	-4.4517724649629	3	Euclid, Ohio, United States	US	USOH	OH035	41.5931	-81.5268	1072210	3	Euclid, Ohio, United States	US	USOH	OH035	41.5931	-81.5268	1072210	3	Euclid, Ohio, United States	US	USOH	OH035	41.5931	-81.5268	1072210	20241212111500	https://www.yahoo.com/news/ohio-senate-moves-antisemitism-definition-095510625.html
1215215669	20241205	202412	2024	2024.9178	LEG	SENATE						LEG			LEGJUD	SENATE						LEG	JUD		0	051	051	05	1	3.4	3	1	3	-4.4517724649629	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20241212111500	https://www.yahoo.com/news/ohio-senate-moves-antisemitism-definition-095510625.html
1215215670	20241205	202412	2024	2024.9178	USA	INDIANA	USA								USAJUD	UNITED STATES	USA					JUD			0	051	051	05	1	3.4	1	1	1	-5.41832669322709	3	Allen County, Indiana, United States	US	USIN	IN003	41.0706	-85.0144	450402	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Allen County, Indiana, United States	US	USIN		41.0706	-85.0144	450402	20241212111500	https://www.yahoo.com/news/solitary-life-crimes-joseph-corcoran-101753905.html
1215215671	20241205	202412	2024	2024.9178	USA	INDIANA	USA								USAJUD	UNITED STATES	USA					JUD			0	051	051	05	1	3.4	1	1	1	-5.41832669322709	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20241212111500	https://www.yahoo.com/news/solitary-life-crimes-joseph-corcoran-101753905.html
1215215672	20241205	202412	2024	2024.9178	USAJUD	INDIANA	USA					JUD			JUD	ATTORNEY						JUD			0	051	051	05	1	3.4	6	1	6	-5.41832669322709	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20241212111500	https://www.yahoo.com/news/solitary-life-crimes-joseph-corcoran-101753905.html
1215215673	20241205	202412	2024	2024.9178	USAJUD	UNITED STATES	USA					JUD			USAJUD	UNITED STATES	USA					JUD			0	051	051	05	1	3.4	1	1	1	-5.41832669322709	3	Allen County, Indiana, United States	US	USIN	IN003	41.0706	-85.0144	450402	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Allen County, Indiana, United States	US	USIN		41.0706	-85.0144	450402	20241212111500	https://www.yahoo.com/news/solitary-life-crimes-joseph-corcoran-101753905.html
1215215674	20241205	202412	2024	2024.9178	USAJUD	UNITED STATES	USA					JUD			USAJUD	UNITED STATES	USA					JUD			0	051	051	05	1	3.4	1	1	1	-5.41832669322709	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20241212111500	https://www.yahoo.com/news/solitary-life-crimes-joseph-corcoran-101753905.html
1215215675	20241211	202412	2024	2024.9342											ARMCOP	ARMENIAN	ARM					COP			1	040	040	04	1	1.0	6	1	6	-0.617283950617286	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20241212111500	https://arka.am:443/en/news/economy/agro-sector-and-investments-armenia-and-china-discuss-strengthening-trade-and-economic-ties/
1215215676	20241211	202412	2024	2024.9342	ARM	ARMENIAN	ARM								ARMCOP	ARMENIA	ARM					COP			1	040	040	04	1	1.0	4	1	4	-0.617283950617286	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20241212111500	https://arka.am:443/en/news/economy/agro-sector-and-investments-armenia-and-china-discuss-strengthening-trade-and-economic-ties/
1215215677	20241211	202412	2024	2024.9342	ARM	ARMENIAN	ARM								CHNGOV	CHINA	CHN					GOV			1	046	046	04	1	7.0	2	1	2	-0.617283950617286	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20241212111500	https://arka.am:443/en/news/economy/agro-sector-and-investments-armenia-and-china-discuss-strengthening-trade-and-economic-ties/
