1225211384	20250131	202501	2025	2025.0849											GOV	MINIST						GOV			0	036	036	03	1	4.0	6	1	6	-1.16731517509728	0								4	Santorini, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3956	25.4592	-829276	4	Santorini, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3956	25.4592	-829276	20250207144500	https://www.yahoo.com/news/greek-pm-visits-santorini-urges-135417237.html
1225211385	20250131	202501	2025	2025.0849	AUT	AUSTRIA	AUT								GOV	AUTHORITIES						GOV			1	040	040	04	1	1.0	2	1	2	-6.60592255125285	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20250207144500	https://www.bignewsnetwork.com/news/275032481/pro-palestine-british-journalist-detained-in-austria
1225211386	20250131	202501	2025	2025.0849	AUT	AUSTRIAN	AUT								GOV	AUTHORITIES						GOV			1	040	040	04	1	1.0	6	1	6	-6.60592255125285	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250207144500	https://www.bignewsnetwork.com/news/275032481/pro-palestine-british-journalist-detained-in-austria
1225211387	20250131	202501	2025	2025.0849	AUT	AUSTRIAN	AUT								GOV	AUTHORITIES						GOV			1	040	040	04	1	1.0	2	1	2	-6.60592255125285	1	United Kingdom	UK	UK		54	-4	UK	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20250207144500	https://www.bignewsnetwork.com/news/275032481/pro-palestine-british-journalist-detained-in-austria
1225211388	20250131	202501	2025	2025.0849	DEU	GERMANY	DEU								FRA	FRANCE	FRA								0	036	036	03	1	4.0	2	1	2	0.66079295154185	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250207144500	https://www.yahoo.com/news/altman-says-d-love-europe-135110886.html
1225211389	20250131	202501	2025	2025.0849	DEU	GERMANY	DEU								FRA	FRANCE	FRA								0	036	036	03	1	4.0	2	1	2	0.66079295154185	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250207144500	https://www.yahoo.com/news/altman-says-d-love-europe-135110886.html
1225211390	20250131	202501	2025	2025.0849	FRA	FRANCE	FRA								DEU	GERMANY	DEU								0	036	036	03	1	4.0	2	1	2	0.66079295154185	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250207144500	https://www.yahoo.com/news/altman-says-d-love-europe-135110886.html
1225211391	20250131	202501	2025	2025.0849	FRA	FRANCE	FRA								DEU	GERMANY	DEU								0	036	036	03	1	4.0	2	1	2	0.66079295154185	1	India	IN	IN		20	77	IN	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	India	IN	IN		20	77	IN	20250207144500	https://www.yahoo.com/news/altman-says-d-love-europe-135110886.html
1225211392	20250131	202501	2025	2025.0849	GOV	MINIST						GOV													0	036	036	03	1	4.0	6	1	6	-1.16731517509728	4	Santorini, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3956	25.4592	-829276	0								4	Santorini, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3956	25.4592	-829276	20250207144500	https://www.yahoo.com/news/greek-pm-visits-santorini-urges-135417237.html
1225211393	20250131	202501	2025	2025.0849	GOV	MINIST						GOV			GRC	GREECE	GRC								0	036	036	03	1	4.0	4	1	4	-1.16731517509728	4	Santorini, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3956	25.4592	-829276	4	Santorini, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3956	25.4592	-829276	4	Santorini, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3956	25.4592	-829276	20250207144500	https://www.yahoo.com/news/greek-pm-visits-santorini-urges-135417237.html
1225211394	20250131	202501	2025	2025.0849	USA	BOSTON	USA																		1	010	010	01	1	0.0	6	1	6	-14.5299145299145	3	Charlestown, Massachusetts, United States	US	USMA	MA025	42.3779	-71.062	619308	0								3	Charlestown, Massachusetts, United States	US	USMA	MA025	42.3779	-71.062	619308	20250207144500	https://www.yahoo.com/news/boston-woman-charged-killing-charlestown-123710795.html
1225211395	20250207	202502	2025	2025.1014											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	173	173	17	4	-5.0	2	1	2	-7.54716981132075	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20250207144500	https://www.forbes.com/sites/ewelinaochab/2025/02/07/president-trump-sanctions-the-international-criminal-court/
1225211396	20250207	202502	2025	2025.1014											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	173	173	17	4	-5.0	8	1	8	-7.54716981132075	0								1	United States	US	US		39.828175	-98.5795	US	1	Afghanistan	AF	AF		33	66	AF	20250207144500	https://www.forbes.com/sites/ewelinaochab/2025/02/07/president-trump-sanctions-the-international-criminal-court/
1225211397	20250207	202502	2025	2025.1014											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	10	1	10	7.27272727272727	0								0								0								20250207144500	https://www.cnbcafrica.com/2025/focus-on-advancing-digital-payments-growth-across-africa/
1225211398	20250207	202502	2025	2025.1014											AGR	FISHER						AGR			0	061	061	06	2	6.4	3	1	3	-0.28620492272467	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250207144500	https://www.vox.com/advice/398194/grocery-prices-savings-discounts-inflation-shrinkflation
1225211399	20250207	202502	2025	2025.1014											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	2	1	2	-2.55972696245733	0								4	King Island, Tasmania, Australia	AS	AS06	5342	-39.89	144.05	-1581748	4	Moorabbin, Victoria, Australia	AS	AS07	5375	-37.9367	145.034	-1588711	20250207144500	https://metro.co.uk/2025/02/07/ten-aviation-mysteries-refuse-reveal-secrets-22516029/
1225211400	20250207	202502	2025	2025.1014											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	0.52083333333334	0								4	Gum Island, Queensland, Australia	AS	AS04	5025	-28.8436	151.07	11381814	4	Gum Island, Queensland, Australia	AS	AS04	5025	-28.8436	151.07	11381814	20250207144500	https://www.pinkvilla.com/entertainment/hollywood/the-last-anniversary-trailer-teresa-palmer-inherits-a-mystery-filled-island-in-new-dramedy-1371427
1225211401	20250207	202502	2025	2025.1014											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	1	1	1	-6.10361958836054	0								4	Rose Bay, New South Wales, Australia	AS	AS02	5114	-33.8747	151.263	352581	4	Point Piper, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	353557	20250207144500	https://www.dailymail.co.uk/news/article-14371175/Andrew-OKeefe-income-insurance.html
1225211402	20250207	202502	2025	2025.1014											AUS	VICTORIA	AUS								1	190	190	19	4	-10.0	10	1	10	-5.24861878453038	0								0								0								20250207144500	https://www.theargus.co.uk/news/24917627.another-fire-victoria-court-worthing-woman-arrested/
1225211403	20250207	202502	2025	2025.1014											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	1	1	1	-3.3457249070632	0								3	Wellfleet Harbor, Massachusetts, United States	US	USMA		41.8959	-70.0453	616838	3	Wellfleet Harbor, Massachusetts, United States	US	USMA		41.8959	-70.0453	616838	20250207144500	https://www.masslive.com/news/2025/02/luxury-cape-cod-home-on-eroding-bluff-faces-collapse-into-bay.html
1225211404	20250207	202502	2025	2025.1014											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	1	1	1	-3.3457249070632	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250207144500	https://www.masslive.com/news/2025/02/luxury-cape-cod-home-on-eroding-bluff-faces-collapse-into-bay.html
1225211405	20250207	202502	2025	2025.1014											BUS	COMPANY						BUS			0	043	043	04	1	2.8	3	1	3	-2.8391167192429	0								4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20250207144500	https://www.lrt.lt/en/news-in-english/19/2481463/head-of-lithuania-s-road-authority-sacked
1225211406	20250207	202502	2025	2025.1014											BUS	INVESTOR						BUS			1	045	045	04	1	5.0	10	1	10	8.02238805970149	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250207144500	https://www.ndtv.com/india-news/indian-startups-to-showcase-innovations-in-india-energy-week-10-points-7657673
1225211407	20250207	202502	2025	2025.1014											BUS	COMPANIES						BUS			0	060	060	06	2	6.0	3	1	3	3.98936170212766	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20250207144500	https://3dprint.com/315495/italys-nuclear-physics-institutes-role-in-advancing-science-with-3d-printing/
1225211408	20250207	202502	2025	2025.1014											BUS	COMPANIES						BUS			0	060	060	06	2	6.0	2	1	2	3.98936170212766	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250207144500	https://3dprint.com/315495/italys-nuclear-physics-institutes-role-in-advancing-science-with-3d-printing/
1225211409	20250207	202502	2025	2025.1014											BUS	INVESTOR						BUS			0	100	100	10	3	-5.0	2	1	2	0.66079295154185	0								1	India	IN	IN		20	77	IN	1	China	CH	CH		35	105	CH	20250207144500	https://www.yahoo.com/news/altman-says-d-love-europe-135110886.html
1225211410	20250207	202502	2025	2025.1014											BUS	BANK						BUS			0	1056	105	10	3	-5.0	1	1	1	1.02249488752556	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250207144500	https://www.cbc.bb/news/international-news/rush-to-withdraw-bars-at-worlds-second-largest-gold-storage/
1225211411	20250207	202502	2025	2025.1014											BUS	BANK						BUS			0	1056	105	10	3	-5.0	1	1	1	1.02249488752556	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	20250207144500	https://www.cbc.bb/news/international-news/rush-to-withdraw-bars-at-worlds-second-largest-gold-storage/
1225211412	20250207	202502	2025	2025.1014											BUS	BANK						BUS			0	1056	105	10	3	-5.0	3	1	3	1.02249488752556	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250207144500	https://www.cbc.bb/news/international-news/rush-to-withdraw-bars-at-worlds-second-largest-gold-storage/
1225211413	20250207	202502	2025	2025.1014											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	1	1	1	-1.65289256198347	0								3	Hennepin County, Minnesota, United States	US	USMN		45.0166	-93.4502	659472	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250207144500	https://www.startribune.com/a-lawsuit-over-lake-minnetonka-water-rights-has-a-real-estate-agent-battling-power-players-in-orono/601218587
1225211414	20250207	202502	2025	2025.1014											CAN	CANADA	CAN								1	061	061	06	2	6.4	8	1	8	-0.56022408963585	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250207144500	https://www.hellenicshippingnews.com/arcelormittal-plans-no-preemptive-us-steel-shipments-ahead-of-tariffs-cfo-says/
1225211415	20250207	202502	2025	2025.1014											CAN	CANADA	CAN								1	061	061	06	2	6.4	2	1	2	-0.56022408963585	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	1	Canada	CA	CA		60	-96	CA	20250207144500	https://www.hellenicshippingnews.com/arcelormittal-plans-no-preemptive-us-steel-shipments-ahead-of-tariffs-cfo-says/
1225211416	20250207	202502	2025	2025.1014											CAN	CANADA	CAN								0	141	141	14	3	-6.5	1	1	1	0.51880674448768	0								1	Canada	CA	CA		60	-96	CA	4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	20250207144500	https://www.christianpost.com/news/hundreds-of-muslims-protest-evangelists-at-gospel-event.html
1225211417	20250207	202502	2025	2025.1014											CAN	CANADA	CAN								0	141	141	14	3	-6.5	1	1	1	0.51880674448768	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250207144500	https://www.christianpost.com/news/hundreds-of-muslims-protest-evangelists-at-gospel-event.html
1225211418	20250207	202502	2025	2025.1014											CANGOV	CANADA	CAN					GOV			0	051	051	05	1	3.4	5	1	5	1.28585558852621	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20250207144500	https://www.marketscreener.com/quote/stock/SPIRE-GLOBAL-INC-114463430/news/Canadian-Space-Agency-Assigns-Can-72-Million-Contract-to-Spire-Global-Canada-to-Design-WildFireSat-M-48995550/
1225211419	20250207	202502	2025	2025.1014											CHE	GENEVA	CHE								1	042	042	04	1	1.9	6	1	6	1.16525423728813	0								3	Finger Lakes National Forest, New York, United States	US	USNY		42.517	-76.7956	1878743	3	Finger Lakes National Forest, New York, United States	US	USNY		42.517	-76.7956	1878743	20250207144500	https://www.nny360.com/communitynews/agriculture/lonesome-llama-in-adams-set-to-get-a-friend/article_2b902d07-42b4-5dc4-a37e-e4837674073c.html
1225211420	20250207	202502	2025	2025.1014											CHN	CHINA	CHN								1	061	061	06	2	6.4	6	1	6	-0.34522439585731	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250207144500	https://www.hellenicshippingnews.com/chinas-u-s-ethane-imports-to-surge-in-2025-in-drive-to-cut-costs/
1225211421	20250207	202502	2025	2025.1014											CHN	CHINA	CHN								1	061	061	06	2	6.4	4	1	4	-0.34522439585731	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250207144500	https://www.hellenicshippingnews.com/chinas-u-s-ethane-imports-to-surge-in-2025-in-drive-to-cut-costs/
1225211422	20250207	202502	2025	2025.1014											CVL	NEIGHBORHOOD						CVL			1	036	036	03	1	4.0	3	1	3	2.21518987341772	0								3	South Bristol, Maine, United States	US	USME		43.864	-69.5612	575817	3	South Bristol, Maine, United States	US	USME		43.864	-69.5612	575817	20250207144500	https://www.centralmaine.com/2025/02/06/4-h-program-features-farm-visits-career-exploration/
1225211423	20250207	202502	2025	2025.1014											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	10	1	10	2.25563909774436	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250207144500	https://www.cachevalleydaily.com/news/utah-state-hosting-main-street-matters-forum-for-businesses/article_22781d5e-e4d7-11ef-ae93-1b4313e178c0.html
1225211424	20250207	202502	2025	2025.1014											CVL	IMMIGRANT						CVL			1	043	043	04	1	2.8	6	1	6	-2.59067357512953	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250207144500	https://zeenews.india.com/india/pm-modi-to-visit-us-next-week-amid-fear-of-tariff-hike-deportation-of-indian-immigrants-2855223.html
1225211425	20250207	202502	2025	2025.1014											CVL	POPULATION						CVL			1	043	043	04	1	2.8	5	1	5	3.17460317460317	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250207144500	https://www.newkerala.com/news/o/iea-opec-share-insights-oil-market-during-india-energy-847
1225211426	20250207	202502	2025	2025.1014											CVL	SETTLEMENT						CVL			1	045	045	04	1	5.0	6	1	6	-0.59113300492611	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250207144500	https://www.inman.com/2025/02/07/crye-leike-alleges-coverage-under-nar-deal-despite-industry-ranking/
