1220281194	20240114	202401	2024	2024.0384	CRM	CRIMINAL						CRM			KENGOV	KENYA	KEN					GOV			1	100	100	10	3	-5.0	2	1	2	-3.61842105263158	4	Kilimani, Coast, Kenya	KE	KE02	18585	-2.23333	40.8167	-2250739	4	Kilimani, Coast, Kenya	KE	KE02	18585	-2.23333	40.8167	-2250739	4	Kilimani, Coast, Kenya	KE	KE02	18585	-2.23333	40.8167	-2250739	20250113104500	https://www.kenyan-post.com/2025/01/dci-gives-update-on-abduction-of-cs.html
1220281195	20240114	202401	2024	2024.0384	CRM	RUNNER						CRM			MNCJPN	HONDA	JPN					MNC			1	042	042	04	1	1.9	10	1	10	5.71428571428571	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250113104500	https://www.rotherhamadvertiser.co.uk/lifestyle/cars/striking-evs-showcase-future-hondas-4940609
1220281196	20240114	202401	2024	2024.0384	DEU	GERMANY	DEU								MED	GAZETTE						MED			0	013	013	01	1	0.4	4	1	4	-0.20140986908359	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250113104500	https://pressgazette.co.uk/publishers/nationals/mirror-page-view-targets-reach/
1220281197	20240114	202401	2024	2024.0384	GBR	BIRMINGHAM	GBR								MED	GAZETTE						MED			0	010	010	01	1	0.0	6	1	6	-0.20140986908359	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250113104500	https://pressgazette.co.uk/publishers/nationals/mirror-page-view-targets-reach/
1220281198	20240114	202401	2024	2024.0384	GOV	CHIEF EXECUTIVE						GOV													1	020	020	02	1	3.0	3	1	3	-0.20140986908359	4	Lucan, New South Wales, Australia	AS	AS02	4989	-33.7167	148.983	-1584771	0								4	Lucan, New South Wales, Australia	AS	AS02	4989	-33.7167	148.983	-1584771	20250113104500	https://pressgazette.co.uk/publishers/nationals/mirror-page-view-targets-reach/
1220281199	20240114	202401	2024	2024.0384	GOV	CHIEF EXECUTIVE						GOV			AUS	AUSTRALIA	AUS								1	010	010	01	1	0.0	2	1	2	-0.20140986908359	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250113104500	https://pressgazette.co.uk/publishers/nationals/mirror-page-view-targets-reach/
1220281200	20240114	202401	2024	2024.0384	GOV	CHIEF EXECUTIVE						GOV			AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	1	1	1	-0.20140986908359	4	Lucan, New South Wales, Australia	AS	AS02	4989	-33.7167	148.983	-1584771	4	Lucan, New South Wales, Australia	AS	AS02	4989	-33.7167	148.983	-1584771	4	Lucan, New South Wales, Australia	AS	AS02	4989	-33.7167	148.983	-1584771	20250113104500	https://pressgazette.co.uk/publishers/nationals/mirror-page-view-targets-reach/
1220281201	20240114	202401	2024	2024.0384	IRL	IRELAND	IRL								PRT	PORTO	PRT								1	060	060	06	2	6.0	8	1	8	-4.61538461538461	4	Porto, Porto, Portugal	PO	PO17	24866	41.1496	-8.61099	-2173088	4	Porto, Porto, Portugal	PO	PO17	24866	41.1496	-8.61099	-2173088	4	Porto, Porto, Portugal	PO	PO17	24866	41.1496	-8.61099	-2173088	20250113104500	https://www.express.co.uk/travel/articles/1999587/ryanair-sues-passenger-says-two-drink-rule-needed
1220281202	20240114	202401	2024	2024.0384	JPNBUS	JAPANESE	JPN					BUS			MNCJPN	HONDA	JPN					MNC			1	013	013	01	1	0.4	10	1	10	5.71428571428571	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250113104500	https://www.rotherhamadvertiser.co.uk/lifestyle/cars/striking-evs-showcase-future-hondas-4940609
1220281203	20240114	202401	2024	2024.0384	MNCJPN	HONDA	JPN					MNC			CRM	RUNNER						CRM			1	043	043	04	1	2.8	10	1	10	5.71428571428571	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250113104500	https://www.rotherhamadvertiser.co.uk/lifestyle/cars/striking-evs-showcase-future-hondas-4940609
1220281204	20240114	202401	2024	2024.0384	ZAF	KWAZULU NATAL	ZAF																		1	043	043	04	1	2.8	2	1	2	-1.85185185185185	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250113104500	https://www.timeslive.co.za/politics/2025-01-13-poll-what-do-you-think-of-mbalulas-luxurious-yacht-grand-entrance-at-robben-island/
1220281205	20240114	202401	2024	2024.0384	ZAF	NATAL	ZAF								AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	-1.85185185185185	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20250113104500	https://www.timeslive.co.za/politics/2025-01-13-poll-what-do-you-think-of-mbalulas-luxurious-yacht-grand-entrance-at-robben-island/
1220281206	20241214	202412	2024	2024.9425	BUS	INDUSTRY						BUS			USAGOV	NASA	USA					GOV			1	012	012	01	1	-0.4	4	1	4	-2.07253886010363	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250113104500	https://www.bworldonline.com/world/2025/01/13/646167/bezos-sees-no-threat-from-musk-trump-ties-in-space-race/
1220281207	20241214	202412	2024	2024.9425	BUS	INDUSTRY						BUS			USAGOV	NASA	USA					GOV			1	023	023	02	1	3.4	4	1	4	-2.07253886010363	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250113104500	https://www.bworldonline.com/world/2025/01/13/646167/bezos-sees-no-threat-from-musk-trump-ties-in-space-race/
1220281208	20241214	202412	2024	2024.9425	IND	KARNATAKA	IND																		0	026	026	02	1	4.0	1	1	1	-3.11653116531165	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250113104500	https://www.dailyexcelsior.com/congress-govt-in-karnataka-united-says-aicc-general-secy-surjewala/
1220281209	20241214	202412	2024	2024.9425	REB	REVOLT						REB			ISR	ISRAEL	ISR								1	070	070	07	2	7.0	2	1	2	-2.1978021978022	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250113104500	https://www.naturalnews.com/2025-01-11-report-maga-influencers-being-paid-promote-israel.html
1220281210	20241214	202412	2024	2024.9425	REB	REVOLT						REB			USAMED	WALL STREET JOURNAL	USA					MED			1	070	070	07	2	7.0	3	1	3	-2.1978021978022	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250113104500	https://www.naturalnews.com/2025-01-11-report-maga-influencers-being-paid-promote-israel.html
1220281211	20250106	202501	2025	2025.0164	GBR	UNITED KINGDOM	GBR																		1	060	060	06	2	6.0	8	1	8	-5.34591194968553	4	Chingford, Waltham Forest, United Kingdom	UK	UKO9	40114	51.6285	0.003375	-2592458	0								4	Chingford, Waltham Forest, United Kingdom	UK	UKO9	40114	51.6285	0.003375	-2592458	20250113104500	https://www.express.co.uk/news/uk/1999598/Daniel-Khalife-prison-escape
1220281212	20250106	202501	2025	2025.0164	GOV	FOREIGN MINIST						GOV													1	046	046	04	1	7.0	2	1	2	3.76884422110552	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20250113104500	https://www.bignewsnetwork.com/news/274935197/japanese-govt-arranging-quad-foreign-ministers-meeting-on-sidelines-of-trump-swearing-in-ceremony
1220281213	20250106	202501	2025	2025.0164	RUS	RUSSIAN	RUS								USA	ALASKA	USA								1	051	051	05	1	3.4	10	1	10	1.36986301369864	1	Russia	RS	RS		60	100	RS	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20250113104500	https://fm.kuac.org/kuac%20newscasts/2025-01-12/01-13-25-kuac-morning-news
1220281214	20250106	202501	2025	2025.0164	USAGOV	JOE BIDEN	USA					GOV													0	040	040	04	1	1.0	12	2	12	-3.84985563041386	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250113104500	https://www.heraldbulletin.com/news/nation_world/progress-made-in-talks-over-israel-hamas-ceasefire-and-hostage-release-officials-say/article_3795b798-2479-5bc9-95ad-b38891442e2e.html
1220281215	20250106	202501	2025	2025.0164	USAGOV	UNITED STATES	USA					GOV			GOV	FIREFIGHTER						GOV			0	051	051	05	1	3.4	1	1	1	-0.76530612244898	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250113104500	https://www.realitytea.com/2025/01/13/khloe-kardashian-slams-la-mayor-bass-amid-la-fire-you-are-a-joke/
1220281216	20250112	202501	2025	2025.0329											ZAF	NATAL	ZAF								1	100	100	10	3	-5.0	5	1	5	5.40540540540541	0								0								0								20250113104500	https://www.ibtimes.co.in/energies-hindu-goddesses-masaba-gupta-satyadeep-misra-name-their-daughter-matara-pic-877930
1220281217	20250112	202501	2025	2025.0329	EDU	STUDENT						EDU													1	142	142	14	3	-6.5	10	1	10	-2.9535864978903	0								0								0								20250113104500	https://www.thedailystar.net/news/bangladesh/news/jnu-students-enforce-shutdown-boycott-classes-3798276
1220281218	20250113	202501	2025	2025.0356											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	2	1	2	-1.25786163522012	0								4	Umhlanga, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.7091	31.0956	-1268711	4	Umhlanga, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.7091	31.0956	-1268711	20250113104500	https://www.timeslive.co.za/news/south-africa/2025-01-13-scores-of-supporters-turn-up-for-brothers-accused-of-hit-on-umhlanga-businessman/
1220281219	20250113	202501	2025	2025.0356											ARE	ABU DHABI	ARE								1	040	040	04	1	1.0	5	1	5	5.73770491803279	0								0								0								20250113104500	https://menafn.com/1109083152/Economic-Integration-Committee-Reviews-Its-Achievements-And-Efforts-In-Promoting-National-Economic-Growth-And-Business-Environments-Competitiveness
1220281220	20250113	202501	2025	2025.0356											ARE	ABU DHABI	ARE								1	042	042	04	1	1.9	7	1	7	8.02752293577982	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20250113104500	https://menafn.com/1109083153/Abu-Dhabi-Department-Of-Energy-Named-Principal-Partner-Of-Abu-Dhabi-Sustainability-Week-2025
1220281221	20250113	202501	2025	2025.0356											ARE	ABU DHABI	ARE								1	046	046	04	1	7.0	5	1	5	5.73770491803279	0								0								0								20250113104500	https://menafn.com/1109083152/Economic-Integration-Committee-Reviews-Its-Achievements-And-Efforts-In-Promoting-National-Economic-Growth-And-Business-Environments-Competitiveness
1220281222	20250113	202501	2025	2025.0356											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	-3.5377358490566	0								4	Kinross, New South Wales, Australia	AS	AS02	5096	-32.7667	151.75	35399	4	Kinross, New South Wales, Australia	AS	AS02	5096	-32.7667	151.75	35399	20250113104500	https://www.dailyrecord.co.uk/news/local-news/call-measures-manage-noise-levels-34451171
1220281223	20250113	202501	2025	2025.0356											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	2	1	2	-3.26295585412668	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250113104500	https://neoskosmos.com/en/2025/01/13/news/world/mary-kostakidis-defends-her-reporting-on-gaza-amid-claims-of-antisemitism/
1220281224	20250113	202501	2025	2025.0356											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	2	1	2	-3.26295585412668	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Australia	AS	AS		-25	135	AS	20250113104500	https://neoskosmos.com/en/2025/01/13/news/world/mary-kostakidis-defends-her-reporting-on-gaza-amid-claims-of-antisemitism/
1220281225	20250113	202501	2025	2025.0356											BGD	BANGLADESH	BGD								1	010	010	01	1	0.0	2	1	2	-4.80349344978166	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20250113104500	https://www.thedailystar.net/news/bangladesh/crime-justice/news/ex-ncc-councillor-his-son-arrested-dhaka-3798401
1220281226	20250113	202501	2025	2025.0356											BOL	SANTA CRUZ	BOL								1	042	042	04	1	1.9	2	1	2	0.920245398773001	0								4	Cadiz, AndalucíSP, Spain	SP	SP51	25777	36.5158	-6.27969	-374884	4	Cadiz, AndalucíSP, Spain	SP	SP51	25777	36.5158	-6.27969	-374884	20250113104500	https://www.surinenglish.com/spain/the-first-images-princess-leonor-board-the-20250110074156-nt.html
1220281227	20250113	202501	2025	2025.0356											BUS	INDUSTRY						BUS			1	043	043	04	1	2.8	10	1	10	-0.20120724346077	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20250113104500	https://eturbonews.com/tourism-federation-president-to-members-strict-unwto-boycott/
1220281228	20250113	202501	2025	2025.0356											BUS	PRODUCER						BUS			1	043	043	04	1	2.8	2	1	2	0.48076923076923	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20250113104500	https://www.prokerala.com/news/articles/a1598273.html
1220281229	20250113	202501	2025	2025.0356											BUS	PRODUCER						BUS			1	043	043	04	1	2.8	8	1	8	0.48076923076923	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20250113104500	https://www.prokerala.com/news/articles/a1598273.html
1220281230	20250113	202501	2025	2025.0356											BUS	BUSINESS						BUS			1	112	112	11	3	-2.0	5	1	5	-2.51572327044025	0								4	Burnham, Somerset, United Kingdom	UK	UKM3	40129	51.2417	-2.99528	-2591330	4	Burnham, Somerset, United Kingdom	UK	UKM3	40129	51.2417	-2.99528	-2591330	20250113104500	https://www.maldonandburnhamstandard.co.uk/news/national/uk-today/24851370.parking-companies-tackle-five-minute-rule-changes/
1220281231	20250113	202501	2025	2025.0356											BUS	COMPANY						BUS			1	190	190	19	4	-10.0	1	1	1	-1.25786163522012	0								4	Umhlanga, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.7091	31.0956	-1268711	4	Umhlanga, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.7091	31.0956	-1268711	20250113104500	https://www.timeslive.co.za/news/south-africa/2025-01-13-scores-of-supporters-turn-up-for-brothers-accused-of-hit-on-umhlanga-businessman/
1220281232	20250113	202501	2025	2025.0356											CAN	CANADA	CAN								1	040	040	04	1	1.0	6	1	6	1.16580310880829	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20250113104500	https://www.winnipegfreepress.com/arts-and-life/2025/01/13/your-five-minutes-of-fame
1220281233	20250113	202501	2025	2025.0356											CHN	INNER MONGOLIA	CHN								1	042	042	04	1	1.9	9	1	9	2.07667731629393	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250113104500	http://www.bjreview.com/Opinion/Voice/202501/t20250113_800389729.html
1220281234	20250113	202501	2025	2025.0356											CHN	CHINA	CHN								1	190	190	19	4	-10.0	10	1	10	-4.3859649122807	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250113104500	https://www.dailyrecord.co.uk/lifestyle/chinas-hmpv-spreads-more-countries-34468235
1220281235	20250113	202501	2025	2025.0356											COP	POLICE						COP			0	173	173	17	4	-5.0	6	1	6	-4.51436388508892	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250113104500	https://www.hindustantimes.com/education/employment-news/2-members-of-solver-gang-caught-cheating-in-territorial-army-exam-using-electronic-devices-up-stf-101736755047697.html
1220281236	20250113	202501	2025	2025.0356											CRM	GANG						CRM			0	173	173	17	4	-5.0	4	1	4	-4.51436388508892	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Ayodhya, Uttar Pradesh, India	IN	IN36	17913	26.8	82.2	-2089412	20250113104500	https://www.hindustantimes.com/education/employment-news/2-members-of-solver-gang-caught-cheating-in-territorial-army-exam-using-electronic-devices-up-stf-101736755047697.html
1220281237	20250113	202501	2025	2025.0356											CRM	GANG						CRM			0	173	173	17	4	-5.0	6	1	6	-4.51436388508892	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250113104500	https://www.hindustantimes.com/education/employment-news/2-members-of-solver-gang-caught-cheating-in-territorial-army-exam-using-electronic-devices-up-stf-101736755047697.html
1220281238	20250113	202501	2025	2025.0356											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	3	1	3	1.59151193633952	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250113104500	https://www.hartfordbusiness.com/article/kooris-to-lead-municipal-redevelopment-authority-in-first-multifamily-housing-investments
1220281239	20250113	202501	2025	2025.0356											CVL	SCIENTIST						CVL			1	042	042	04	1	1.9	4	1	4	-1.45348837209303	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250113104500	https://eng.obozrevatel.com/section-entertainment/news-son-of-legendary-bohdan-stupka-tells-how-his-father-predicted-the-war-in-ukraine-with-one-phrase-13-01-2025.html
1220281240	20250113	202501	2025	2025.0356											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	-2.43013365735115	0								4	Rajouri, Jammu and Kashmir, India	IN	IN12	72831	33.25	74.25	-2108702	4	Rajouri, Jammu and Kashmir, India	IN	IN12	72831	33.25	74.25	-2108702	20250113104500	https://www.ibtimes.co.in/mysterious-disease-claims-another-life-jks-rajouri-health-experts-struggle-answers-877903
1220281241	20250113	202501	2025	2025.0356											CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	2	1	2	-7.32026143790849	0								3	Palisades, Oregon, United States	US	USOR	OR043	44.691	-122.303	1147364	3	Palisades, Oregon, United States	US	USOR	OR043	44.691	-122.303	1147364	20250113104500	https://www.naturalnews.com/2025-01-11-state-farm-cancels-home-insurance-before-deadly-fires.html
1220281242	20250113	202501	2025	2025.0356											CVL	POPULATION						CVL			1	042	042	04	1	1.9	10	1	10	-1.15830115830116	0								1	Mongolia	MG	MG		46	105	MG	1	Mongolia	MG	MG		46	105	MG	20250113104500	https://www.sentinelassam.com/north-east-india-news/arunachal-news/arunachal-climate-change-suspected-as-migratory-birds-skip-daying-ering-wildlife-sanctuary
1220281243	20250113	202501	2025	2025.0356											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	5	1	5	6.93069306930693	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250113104500	https://neoskosmos.com/en/2025/01/13/news/community/hundreds-gather-at-henley-beach-for-blessing-of-the-waters/
1220281244	20250113	202501	2025	2025.0356											CVL	RESIDENTS						CVL			1	080	080	08	2	5.0	3	1	3	1.08303249097473	0								5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20250113104500	https://www.khaama.com/hyena-rescued-and-released-in-nagarhar-afghanistan/
1220281245	20250113	202501	2025	2025.0356											CVL	SCIENTIST						CVL			1	190	190	19	4	-10.0	4	1	4	-1.45348837209303	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250113104500	https://eng.obozrevatel.com/section-entertainment/news-son-of-legendary-bohdan-stupka-tells-how-his-father-predicted-the-war-in-ukraine-with-one-phrase-13-01-2025.html
1220281246	20250113	202501	2025	2025.0356											CVL	CIVILIAN						CVL			1	195	195	19	4	-10.0	10	1	10	-7.3469387755102	0								4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	20250113104500	https://www.marketscreener.com/news/latest/Nigeria-s-air-force-investigates-civilian-deaths-after-air-strike-48742244/
1220281247	20250113	202501	2025	2025.0356											DEU	GERMANY	DEU								0	190	190	19	4	-10.0	1	1	1	-5.80168776371308	0								4	Newtownards, Ards, United Kingdom	UK	UKQ7	40142	54.5833	-5.66667	-2604120	4	Newtownards, Ards, United Kingdom	UK	UKQ7	40142	54.5833	-5.66667	-2604120	20250113104500	https://www.dailymail.co.uk/tv/article-14277753/SAS-Rogue-Heroes-BBC-problem-regiment.html
