1218702012	20241204	202412	2024	2024.9151	SYR	SYRIA	SYR								DEU	GERMANY	DEU								1	043	043	04	1	2.8	1	1	1	-0.27855153203343	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250103140000	https://www.aa.com.tr/en/europe/german-foreign-minister-appears-in-bulletproof-vest-upon-arrival-in-damascus/3440897
1218702013	20241204	202412	2024	2024.9151	SYR	SYRIA	SYR								DEU	GERMANY	DEU								1	043	043	04	1	2.8	1	1	1	-0.27855153203343	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103140000	https://www.aa.com.tr/en/europe/german-foreign-minister-appears-in-bulletproof-vest-upon-arrival-in-damascus/3440897
1218702014	20241204	202412	2024	2024.9151	SYR	SYRIA	SYR								FRA	FRANCE	FRA								1	043	043	04	1	2.8	1	1	1	-0.27855153203343	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250103140000	https://www.aa.com.tr/en/europe/german-foreign-minister-appears-in-bulletproof-vest-upon-arrival-in-damascus/3440897
1218702015	20241204	202412	2024	2024.9151	SYR	SYRIA	SYR								FRA	FRENCH	FRA								1	043	043	04	1	2.8	7	1	7	-0.27855153203343	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	France	FR	FR		46	2	FR	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103140000	https://www.aa.com.tr/en/europe/german-foreign-minister-appears-in-bulletproof-vest-upon-arrival-in-damascus/3440897
1218702016	20241204	202412	2024	2024.9151	SYRGOV	SYRIA	SYR					GOV			SAU	SAUDI	SAU								1	010	010	01	1	0.0	1	1	1	-1.08108108108108	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103140000	https://english.aawsat.com/arab-world/5097651-syria-include-all-sectors-new-government-foreign-minister-says
1218702017	20241204	202412	2024	2024.9151	USA	UNITED STATES	USA								SPY	INTELLIGENCE						SPY			1	064	064	06	2	7.0	2	1	2	-7.07831325301205	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250103140000	https://www.washingtontimes.com/news/2025/jan/3/ex-cia-officer-says-agency-covered-havana-syndrome/
1218702018	20241204	202412	2024	2024.9151	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-2.91457286432161	3	Monterey County, California, United States	US	USCA	CA053	36.2505	-121.252	277291	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250103140000	https://abc11.com/post/pete-hegseth-news-senate-armed-services-committee-members-seek-more-info-donald-trumps-pick-lead-department-defense/15734738/
1218702019	20241227	202412	2024	2024.9781	COP	POLICE						COP													1	084	084	08	2	7.0	2	1	2	-3.6734693877551	3	Beloit, Wisconsin, United States	US	USWI	WI105	42.5083	-89.0318	1561548	0								3	Beloit, Wisconsin, United States	US	USWI	WI105	42.5083	-89.0318	1561548	20250103140000	https://madison.com/news/state-regional/crime-courts/beloit-december-homicide-name/article_3c705b68-c93e-11ef-b5a2-730a48110657.html
1218702020	20241227	202412	2024	2024.9781	COP	POLICE						COP													1	193	193	19	4	-10.0	2	1	2	-3.6734693877551	3	Beloit, Wisconsin, United States	US	USWI	WI105	42.5083	-89.0318	1561548	0								3	Beloit, Wisconsin, United States	US	USWI	WI105	42.5083	-89.0318	1561548	20250103140000	https://madison.com/news/state-regional/crime-courts/beloit-december-homicide-name/article_3c705b68-c93e-11ef-b5a2-730a48110657.html
1218702021	20241227	202412	2024	2024.9781	FIN	HELSINKI	FIN								BUS	OIL TANKER						BUS			1	120	120	12	3	-4.0	16	2	16	-5.01024327784891	1	Russia	RS	RS		60	100	RS	4	Porvoo, Uusimaa Region, Finland	FI	FI35	16226	60.4	25.6667	-1362581	1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	20250103140000	https://www.thestar.com.my/news/world/2025/01/03/finland-court-rejects-request-for-release-of-tanker-in-undersea-cables-probe
1218702022	20241227	202412	2024	2024.9781	FIN	HELSINKI	FIN								BUS	OIL TANKER						BUS			1	120	120	12	3	-4.0	4	2	4	-5.01024327784891	1	Russia	RS	RS		60	100	RS	1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	1	Russia	RS	RS		60	100	RS	20250103140000	https://www.thestar.com.my/news/world/2025/01/03/finland-court-rejects-request-for-release-of-tanker-in-undersea-cables-probe
1218702023	20241227	202412	2024	2024.9781	GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		USA	US INITIATIVE	USA								1	036	036	03	1	4.0	10	1	10	0.98039215686275	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	20250103140000	https://idrw.org/us-nsa-jake-sullivan-set-to-visit-india-early-next-week/
1218702024	20241227	202412	2024	2024.9781	USA	US INITIATIVE	USA								GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		1	036	036	03	1	4.0	10	1	10	0.98039215686275	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250103140000	https://idrw.org/us-nsa-jake-sullivan-set-to-visit-india-early-next-week/
1218702025	20241227	202412	2024	2024.9781	USA	MARYLAND	USA								USALEG	UNITED STATES	USA					LEG			1	080	080	08	2	5.0	4	1	4	-1.20481927710844	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20250103140000	https://wtop.com/maryland/2025/01/top-the-to-do-list-in-annapolis-fill-a-nearly-3-billion-gap/
1218702026	20241227	202412	2024	2024.9781	USACOP	UNITED STATES	USA					COP													1	084	084	08	2	7.0	8	1	8	-3.6734693877551	3	Beloit, Wisconsin, United States	US	USWI	WI105	42.5083	-89.0318	1561548	0								3	Beloit, Wisconsin, United States	US	USWI	WI105	42.5083	-89.0318	1561548	20250103140000	https://madison.com/news/state-regional/crime-courts/beloit-december-homicide-name/article_3c705b68-c93e-11ef-b5a2-730a48110657.html
1218702027	20241227	202412	2024	2024.9781	USACOP	UNITED STATES	USA					COP													1	193	193	19	4	-10.0	8	1	8	-3.6734693877551	3	Beloit, Wisconsin, United States	US	USWI	WI105	42.5083	-89.0318	1561548	0								3	Beloit, Wisconsin, United States	US	USWI	WI105	42.5083	-89.0318	1561548	20250103140000	https://madison.com/news/state-regional/crime-courts/beloit-december-homicide-name/article_3c705b68-c93e-11ef-b5a2-730a48110657.html
1218702028	20241227	202412	2024	2024.9781	USALEG	MARYLAND	USA					LEG													1	080	080	08	2	5.0	6	1	6	-1.20481927710844	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20250103140000	https://wtop.com/maryland/2025/01/top-the-to-do-list-in-annapolis-fill-a-nearly-3-billion-gap/
1218702029	20250102	202501	2025	2025.0055	BHSGOV	BAHAMA	BHS					GOV			BHS	BAHAMA	BHS								1	120	120	12	3	-4.0	1	1	1	-2.05128205128205	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20250103140000	https://www.thenassauguardian.com/news/ub-says-sick-out-did-not-hamper-operations/article_726a95ae-c960-11ef-8d64-d7c926fabac3.html
1218702030	20250102	202501	2025	2025.0055	COP	POLICE						COP			MNCCAN	TESCO	CAN					MNC			1	020	020	02	1	3.0	5	1	5	-4.34782608695652	0								0								0								20250103140000	https://www.leicestermercury.co.uk/news/local-news/police-reveal-reason-emergency-response-9834363
1218702031	20250102	202501	2025	2025.0055	GOV	PRESIDENT						GOV			BHS	NASSAU	BHS								1	120	120	12	3	-4.0	5	1	5	-2.05128205128205	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20250103140000	https://www.thenassauguardian.com/news/ub-says-sick-out-did-not-hamper-operations/article_726a95ae-c960-11ef-8d64-d7c926fabac3.html
1218702032	20250103	202501	2025	2025.0082											AFG	KABUL	AFG								1	040	040	04	1	1.0	10	1	10	-3.92156862745098	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20250103140000	https://pajhwok.com/2025/01/03/meeting-discusses-dysfunctional-cold-storage-facilities/
1218702033	20250103	202501	2025	2025.0082											AFG	KABUL	AFG								1	046	046	04	1	7.0	10	1	10	-3.92156862745098	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20250103140000	https://pajhwok.com/2025/01/03/meeting-discusses-dysfunctional-cold-storage-facilities/
1218702034	20250103	202501	2025	2025.0082											AFG	AFGHANISTAN	AFG								0	154	154	15	4	-7.2	1	1	1	-2.28690228690228	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	Fort Bragg, North Carolina, United States	US	USNC		35.1381	-79.0075	2099581	20250103140000	https://www.bbc.co.uk/news/articles/cp3zrvx1qpzo
1218702035	20250103	202501	2025	2025.0082											AFR	AFRICA	AFR								1	036	036	03	1	4.0	4	1	4	1.61725067385445	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20250103140000	https://www.iol.co.za/entertainment/celebrity-news/local/bongani-mthombeni-and-matthew-booth-spending-the-festive-season-together-leaves-mzansi-divided-84ed9f39-3db4-4ba3-a8e6-1f00250620b7
1218702036	20250103	202501	2025	2025.0082											AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	8	1	4	-6.18066561014263	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250103140000	https://www.townsvillebulletin.com.au/news/opinion/editors-view-criminals-with-a-dark-past-should-not-sleep-so-well-at-night/news-story/4f85f32bb03798bfc369a3fe4e42feba?nk=bde460741e2cf29f48404ccedc78f106-1735912054
1218702037	20250103	202501	2025	2025.0082											BGR	BULGARIAN	BGR								1	112	112	11	3	-2.0	10	1	10	-9.26365795724466	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20250103140000	https://www.irishtimes.com/crime-law/courts/2025/01/03/man-remanded-into-custody-accused-of-dangerous-driving-causing-deaths-of-father-and-son-in-co-armagh/
1218702038	20250103	202501	2025	2025.0082											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	4	1	4	2.70935960591133	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250103140000	https://www.pinkvilla.com/entertainment/hollywood/david-letterman-discusses-life-after-late-show-and-finding-gratification-beyond-fame-humanity-has-other-fulfilling-pursuits-1365462
1218702039	20250103	202501	2025	2025.0082											BUS	COMPANY						BUS			1	030	030	03	1	4.0	5	1	5	4.88997555012225	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20250103140000	https://www.northwaleschronicle.co.uk/news/24830634.gwynedd-company-clinches-1-million-deal-supply-schools/
1218702040	20250103	202501	2025	2025.0082											BUS	BOSS						BUS			1	042	042	04	1	1.9	10	1	10	-2.07253886010362	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20250103140000	https://www.pinkvilla.com/entertainment/south/ram-charan-to-appear-on-salman-khans-bigg-boss-18-to-promote-game-changer-report-1365445
1218702041	20250103	202501	2025	2025.0082											BUS	COMPANY						BUS			0	112	112	11	3	-2.0	2	1	2	-3.13690999706831	0								3	Bakersfield, California, United States	US	USCA	CA029	35.3733	-119.019	1652668	3	Bakersfield, California, United States	US	USCA	CA029	35.3733	-119.019	1652668	20250103140000	https://www.yahoo.com/news/look-back-2024s-top-local-045900000.html
1218702042	20250103	202501	2025	2025.0082											BUS	COMPANY						BUS			0	112	112	11	3	-2.0	8	1	8	-3.13690999706831	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250103140000	https://www.yahoo.com/news/look-back-2024s-top-local-045900000.html
1218702043	20250103	202501	2025	2025.0082											CHN	CHINA	CHN								1	190	190	19	4	-10.0	1	1	1	-3.11926605504587	0								4	Huangyan, Zhejiang, China	CH	CH02	13328	28.6478	121.259	-1910574	4	Huangyan, Zhejiang, China	CH	CH02	13328	28.6478	121.259	-1910574	20250103140000	https://www.newsweek.com/china-news-deploys-monster-ship-territory-disputed-us-ally-philippines-2009152
1218702044	20250103	202501	2025	2025.0082											COP	POLICE						COP			1	042	042	04	1	1.9	4	1	4	-8.45070422535211	0								4	Madhubani, Bihar, India	IN	IN34	70271	27.0167	84.1	-2103014	4	Madhubani, Bihar, India	IN	IN34	70271	27.0167	84.1	-2103014	20250103140000	https://www.theweek.in/wire-updates/national/2025/01/03/des37-dl-murder-arrest.html
1218702045	20250103	202501	2025	2025.0082											COP	PRISON						COP			1	042	042	04	1	1.9	10	1	10	1.00090991810737	0								3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	20250103140000	https://www.wmagazine.com/culture/colman-domingo-sing-sing-cover-interview
1218702046	20250103	202501	2025	2025.0082											COP	DRUG ENFORCEMENT						COP			1	043	043	04	1	2.8	9	1	9	-2.95358649789029	0								4	Freeport, West Grand Bahama, Bahamas, The	BF	BF54	5747	26.5333	-78.7	-1543278	4	Freeport, West Grand Bahama, Bahamas, The	BF	BF54	5747	26.5333	-78.7	-1543278	20250103140000	https://www.tribune242.com/news/2025/jan/03/near-10m-cocaine-seized-at-container-port-in-gb/
1218702047	20250103	202501	2025	2025.0082											COP	CONSTABLE						COP			1	043	043	04	1	2.8	5	1	5	1.40105078809107	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20250103140000	https://www.yahoo.com/news/7-cruise-itineraries-2025-093300983.html
1218702048	20250103	202501	2025	2025.0082											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-8.17610062893082	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250103140000	https://www.yahoo.com/news/five-worcester-students-charged-mob-115405700.html
1218702049	20250103	202501	2025	2025.0082											COP	POLICE						COP			1	112	112	11	3	-2.0	4	1	4	-6.06060606060606	0								3	Bloomington, Indiana, United States	US	USIN	IN105	39.1653	-86.5264	431207	3	Bloomington, Indiana, United States	US	USIN	IN105	39.1653	-86.5264	431207	20250103140000	https://wibc.com/528830/state-police-looking-for-man-accused-of-shooting-sheriffs-deputy/
1218702050	20250103	202501	2025	2025.0082											COP	POLICEMAN						COP			1	190	190	19	4	-10.0	10	1	10	-9.09090909090909	0								4	Wittenau, Berlin, Germany	GM	GM16	16538	52.6	13.3333	-1889731	4	Wittenau, Berlin, Germany	GM	GM16	16538	52.6	13.3333	-1889731	20250103140000	https://www.yahoo.com/news/blast-berlin-police-station-hurts-123232473.html
1218702051	20250103	202501	2025	2025.0082											COP	POLICE						COP			1	193	193	19	4	-10.0	1	1	1	-6.06060606060606	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Orange County, Indiana, United States	US	USIN		38.5562	-86.4683	451681	20250103140000	https://wibc.com/528830/state-police-looking-for-man-accused-of-shooting-sheriffs-deputy/
1218702052	20250103	202501	2025	2025.0082											CVL	HIKER						CVL			1	010	010	01	1	0.0	2	1	2	-3.82165605095542	0								4	Rishikesh, Uttaranchal, India	IN	IN39	70287	30.1167	78.3167	-2109472	4	Rishikesh, Uttaranchal, India	IN	IN39	70287	30.1167	78.3167	-2109472	20250103140000	https://idrw.org/scotland-hiker-arrested-for-using-banned-garmin-inreach-gps-in-india/
1218702053	20250103	202501	2025	2025.0082											CVL	POPULATION						CVL			0	036	036	03	1	4.0	10	1	10	3.41880341880342	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20250103140000	https://leaderpost.com:443/entertainment/ringing-in-the-new-year-five-things-to-do-this-weekend-in-regina-jan-3-5
1218702054	20250103	202501	2025	2025.0082											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	10	1	10	8.33333333333333	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20250103140000	https://www.yovizag.com/5-seasonal-travel-ideas-from-visakhapatnam-for-the-upcoming-long-weekend-in-jan-2025/
1218702055	20250103	202501	2025	2025.0082											CVL	SETTLEMENT						CVL			1	043	043	04	1	2.8	5	1	5	-3.05567182921724	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250103140000	https://www.yahoo.com/news/states-spending-opioid-settlement-cash-123033357.html
1218702056	20250103	202501	2025	2025.0082											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	8.97009966777408	0								1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20250103140000	https://www.blackpoolgazette.co.uk/arts-and-culture/martyna-pichalska-brings-wild-at-heart-exhibition-to-blackpool-4929423
1218702057	20250103	202501	2025	2025.0082											CVL	VILLAGE						CVL			0	080	080	08	2	5.0	6	1	6	-8.45070422535211	0								4	Madhubani, Bihar, India	IN	IN34	70271	27.0167	84.1	-2103014	4	Madhubani, Bihar, India	IN	IN34	70271	27.0167	84.1	-2103014	20250103140000	https://www.theweek.in/wire-updates/national/2025/01/03/des37-dl-murder-arrest.html
1218702058	20250103	202501	2025	2025.0082											CVL	RESIDENTS						CVL			0	190	190	19	4	-10.0	2	1	2	-3.13690999706831	0								3	Havilah, California, United States	US	USCA	CA029	35.5177	-118.519	1660733	3	Havilah, California, United States	US	USCA	CA029	35.5177	-118.519	1660733	20250103140000	https://www.yahoo.com/news/look-back-2024s-top-local-045900000.html
1218702059	20250103	202501	2025	2025.0082											EDU	STUDENT						EDU			1	0211	021	02	1	3.4	5	1	5	-5.41871921182265	0								0								0								20250103140000	https://www.digit.in/en/news/general/beware-pig-butchering-scam-is-targeting-whatsapp-facebook-and-telegram-users-with-fake-investments-how-to-be-safe.html
1218702060	20250103	202501	2025	2025.0082											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	2.92682926829268	0								3	Colon High School, Michigan, United States	US	USMI		41.9606	-85.3161	2401053	3	Colon High School, Michigan, United States	US	USMI		41.9606	-85.3161	2401053	20250103140000	https://wlkm.com/2025/01/january-fresh-food-distributions/
1218702061	20250103	202501	2025	2025.0082											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	8.64864864864868	0								3	High Plains, Kansas, United States	US	USKS		39.4167	-101.292	480171	3	High Plains, Kansas, United States	US	USKS		39.4167	-101.292	480171	20250103140000	https://hayspost.com/posts/d3efd498-9114-4376-9179-f83659a2feeb
1218702062	20250103	202501	2025	2025.0082											EDU	STUDENT						EDU			0	042	042	04	1	1.9	2	1	2	0	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250103140000	https://www.firstpost.com/world/us-joe-biden-nsa-jake-sullivan-india-visit-before-trump-takes-charge-13849609.html
1218702063	20250103	202501	2025	2025.0082											EDU	STUDENT						EDU			0	042	042	04	1	1.9	6	1	6	0	0								1	United States	US	US		39.828175	-98.5795	US	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250103140000	https://www.firstpost.com/world/us-joe-biden-nsa-jake-sullivan-india-visit-before-trump-takes-charge-13849609.html
1218702064	20250103	202501	2025	2025.0082											EDU	STUDENT						EDU			0	043	043	04	1	2.8	2	1	2	0	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250103140000	https://www.firstpost.com/world/us-joe-biden-nsa-jake-sullivan-india-visit-before-trump-takes-charge-13849609.html
1218702065	20250103	202501	2025	2025.0082											EDU	UNIVERSITY						EDU			1	112	112	11	3	-2.0	2	1	2	-8.17610062893082	0								3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20250103140000	https://www.yahoo.com/news/five-worcester-students-charged-mob-115405700.html
1218702066	20250103	202501	2025	2025.0082											EUR	EUROPEAN	EUR								1	0874	087	08	2	10.0	3	1	3	-2.1321961620469	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20250103140000	https://www.oedigital.com/news/520759-europe-s-gas-uncertainty-help-drive-asian-lng-spot-prices-higher
1218702067	20250103	202501	2025	2025.0082											FRA	FRANCE	FRA								0	043	043	04	1	2.8	5	1	5	2.78884462151394	0								4	Vieille, France (general), France	FR	FR00	16317	45.2667	-0.55	-1476152	4	Vieille, France (general), France	FR	FR00	16317	45.2667	-0.55	-1476152	20250103140000	https://metro.co.uk/2025/01/03/eurostar-announces-flash-sale-cheap-travel-london-paris-amsterdam-2-22289314/
