1218708187	20240104	202401	2024	2024.0110	USAGOV	THE WHITE HOUSE	USA					GOV			PSEREB	HAMAS	PSE					REB			0	161	161	16	4	-4.0	1	1	1	-2.35546038543897	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Israel	IS	IS		31.5	34.75	IS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250103150000	https://timesofindia.indiatimes.com/world/us/did-a-mosque-of-new-orleans-attackers-community-urge-members-to-not-cooperate-with-probe-heres-the-truth/articleshow/116920070.cms
1218708188	20240104	202401	2024	2024.0110	USALEG	FLORIDA	USA					LEG													0	114	114	11	3	-2.0	6	1	6	-6.31938514090521	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250103150000	https://www.yahoo.com/news/hellish-tough-love-school-killed-141914184.html
1218708189	20240104	202401	2024	2024.0110	USALEG	UNITED STATES	USA					LEG													0	114	114	11	3	-2.0	2	1	2	-6.31938514090521	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250103150000	https://www.yahoo.com/news/hellish-tough-love-school-killed-141914184.html
1218708190	20241204	202412	2024	2024.9151	BUS	STEELWORKER						BUS			JPN	JAPAN	JPN								1	051	051	05	1	3.4	4	1	4	-0.23419203747072	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250103150000	https://timesofindia.indiatimes.com/india/biden-blocks-15-billion-us-steel-acquisition-by-nippon-steel-upholding-national-interest-concerns/articleshow/116919491.cms
1218708191	20241204	202412	2024	2024.9151	BUS	STEELWORKER						BUS			JPN	JAPAN	JPN								1	120	120	12	3	-4.0	2	1	2	-0.23419203747072	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250103150000	https://timesofindia.indiatimes.com/india/biden-blocks-15-billion-us-steel-acquisition-by-nippon-steel-upholding-national-interest-concerns/articleshow/116919491.cms
1218708192	20241204	202412	2024	2024.9151	GOV	ADMINISTRATION						GOV			USAJUD	UNITED STATES	USA					JUD			0	130	130	13	3	-4.4	2	1	2	-0.45871559633028	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250103150000	https://www.yahoo.com/news/oregon-attorney-general-dan-rayfield-140030230.html
1218708193	20241204	202412	2024	2024.9151	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			SYRGOV	SYRIA	SYR					GOV			1	043	043	04	1	2.8	1	1	1	-4.06593406593406	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103150000	https://www.cbsnews.com/news/syria-assad-regime-sednaya-prison-tour-germany-france-hts-sharaa/
1218708194	20241204	202412	2024	2024.9151	LEG	PARLIAMENT						LEG			MED	WEBSITE						MED			0	010	010	01	1	0.0	6	1	6	-5.58659217877095	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250103150000	https://worldcrunch.com/world-affairs/iran-army-regime-fall
1218708195	20241204	202412	2024	2024.9151	LEG	PARLIAMENT						LEG			MED	WEBSITE						MED			0	010	010	01	1	0.0	1	1	1	-5.58659217877095	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250103150000	https://worldcrunch.com/world-affairs/iran-army-regime-fall
1218708196	20241204	202412	2024	2024.9151	LEG	PARLIAMENT						LEG			SYRMIL	SYRIAN	SYR					MIL			0	160	160	16	4	-4.0	8	1	8	-5.58659217877095	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250103150000	https://worldcrunch.com/world-affairs/iran-army-regime-fall
1218708197	20241204	202412	2024	2024.9151	NGOHRIMED	COMMITTEE TO PROTECT JOURNALISTS						NGO	HRI	MED	ISR	ISRAEL	ISR								0	1123	112	11	3	-2.0	8	2	8	-8.26927160755999	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250103150000	https://www.dailycamera.com/2025/01/03/at-least-30-people-killed-by-israeli-strikes-in-gaza/
1218708198	20241204	202412	2024	2024.9151	NGOHRIMED	COMMITTEE TO PROTECT JOURNALISTS						NGO	HRI	MED	PSE	PALESTINIAN	PSE								0	1123	112	11	3	-2.0	12	2	12	-8.26927160755999	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250103150000	https://www.dailycamera.com/2025/01/03/at-least-30-people-killed-by-israeli-strikes-in-gaza/
1218708199	20241204	202412	2024	2024.9151	SYR	SYRIA	SYR								MED	WEBSITE						MED			0	013	013	01	1	0.4	2	1	2	-5.58659217877095	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250103150000	https://worldcrunch.com/world-affairs/iran-army-regime-fall
1218708200	20241204	202412	2024	2024.9151	SYR	SYRIA	SYR								MED	WEBSITE						MED			0	013	013	01	1	0.4	1	1	1	-5.58659217877095	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250103150000	https://worldcrunch.com/world-affairs/iran-army-regime-fall
1218708201	20241204	202412	2024	2024.9151	SYR	SYRIA	SYR								SYRGOV	BASHAR AL ASSAD	SYR					GOV			1	042	042	04	1	1.9	2	2	2	-3.98020321387156	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103150000	https://www.cbsnews.com/news/syria-assad-regime-sednaya-prison-tour-germany-france-hts-sharaa/
1218708202	20241204	202412	2024	2024.9151	SYR	SYRIAN	SYR								SYRGOV	SYRIA	SYR					GOV			1	043	043	04	1	2.8	1	1	1	-3.89447236180905	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103150000	https://www.yahoo.com/news/top-eu-diplomats-visit-ousted-134232927.html
1218708203	20241204	202412	2024	2024.9151	SYRGOV	SYRIA	SYR					GOV			IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	042	042	04	1	1.9	1	1	1	-4.06593406593406	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103150000	https://www.cbsnews.com/news/syria-assad-regime-sednaya-prison-tour-germany-france-hts-sharaa/
1218708204	20241204	202412	2024	2024.9151	SYRGOV	SYRIA	SYR					GOV			SYR	SYRIAN	SYR								1	042	042	04	1	1.9	1	1	1	-3.89447236180905	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103150000	https://www.yahoo.com/news/top-eu-diplomats-visit-ousted-134232927.html
1218708205	20241204	202412	2024	2024.9151	SYRGOV	BASHAR AL ASSAD	SYR					GOV			SYR	SYRIA	SYR								1	043	043	04	1	2.8	2	2	2	-3.98020321387156	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103150000	https://www.cbsnews.com/news/syria-assad-regime-sednaya-prison-tour-germany-france-hts-sharaa/
1218708206	20241204	202412	2024	2024.9151	USAJUD	UNITED STATES	USA					JUD			GOV	ADMINISTRATION						GOV			0	020	020	02	1	3.0	2	1	2	-0.45871559633028	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250103150000	https://www.yahoo.com/news/oregon-attorney-general-dan-rayfield-140030230.html
1218708207	20241227	202412	2024	2024.9781	FIN	HELSINKI	FIN								BUS	OIL TANKER						BUS			1	120	120	12	3	-4.0	6	1	6	-4.14012738853504	1	Russia	RS	RS		60	100	RS	4	Porvoo, Uusimaa Region, Finland	FI	FI35	16226	60.4	25.6667	-1362581	4	Porvoo, Uusimaa Region, Finland	FI	FI35	16226	60.4	25.6667	-1362581	20250103150000	https://gcaptain.com/finnish-court-upholds-seizure-of-russian-oil-tanker-amid-cable-probe/
1218708208	20241227	202412	2024	2024.9781	FIN	HELSINKI	FIN								BUS	OIL TANKER						BUS			1	120	120	12	3	-4.0	2	1	2	-4.14012738853504	1	Russia	RS	RS		60	100	RS	1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	20250103150000	https://gcaptain.com/finnish-court-upholds-seizure-of-russian-oil-tanker-amid-cable-probe/
1218708209	20241227	202412	2024	2024.9781	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	6	1	6	-0.63291139240506	3	Boca Raton, Florida, United States	US	USFL	FL099	26.3587	-80.0831	279123	0								3	Boca Raton, Florida, United States	US	USFL		26.3587	-80.0831	279123	20250103150000	https://bocanewsnow.com/2025/01/03/chilly-that-cold-front-everyones-talking-about-will-affect-boca-raton/
1218708210	20250102	202501	2025	2025.0055	COP	BORDER PATROL						COP													1	010	010	01	1	0.0	10	1	10	-1.72413793103448	3	Falfurrias, Texas, United States	US	USTX	TX047	27.227	-98.1442	1335669	0								3	Falfurrias, Texas, United States	US	USTX	TX047	27.227	-98.1442	1335669	20250103150000	https://www.kurv.com/border-patrol-union-says-k-9-officer-used-proper-corrective-techniques/
1218708211	20250102	202501	2025	2025.0055	MYS	SELANGOR	MYS								BGD	BANGLADESHI	BGD								1	173	173	17	4	-5.0	15	2	15	-7.61648745519713	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250103150000	https://dailyexpress.com.my/news/249379/macc-arrests-foreign-national-for-attempting-to-bribe-police-officer/
1218708212	20250102	202501	2025	2025.0055	MYS	KUALA LUMPUR	MYS								COPCOP	POLICE CHIEF						COP	COP		1	010	010	01	1	0.0	2	1	2	-7.9136690647482	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20250103150000	https://dailyexpress.com.my/news/249378/three-including-two-us-citizens-questioned-over-alleged-christian-pamphlets-distribution/
1218708213	20250102	202501	2025	2025.0055	MYSCOP	KUALA LUMPUR	MYS					COP			COPCOP	POLICE CHIEF						COP	COP		1	010	010	01	1	0.0	6	1	6	-7.9136690647482	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20250103150000	https://dailyexpress.com.my/news/249378/three-including-two-us-citizens-questioned-over-alleged-christian-pamphlets-distribution/
1218708214	20250102	202501	2025	2025.0055	MYSCOP	MALAYSIA	MYS					COP			MYS	MALAYSIA	MYS								1	010	010	01	1	0.0	2	1	2	-7.9136690647482	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20250103150000	https://dailyexpress.com.my/news/249378/three-including-two-us-citizens-questioned-over-alleged-christian-pamphlets-distribution/
1218708215	20250103	202501	2025	2025.0082											AFR	AFRICA	AFR								1	051	051	05	1	3.4	6	2	6	0	0								4	Matusadona, Mashonaland Central, Zimbabwe	ZI	ZI03	40202	-16.4315	30.864	-2316071	4	Matusadona, Mashonaland Central, Zimbabwe	ZI	ZI03	40202	-16.4315	30.864	-2316071	20250103150000	https://www.yahoo.com/news/young-boy-survives-5-days-140359812.html
1218708216	20250103	202501	2025	2025.0082											ATH	ATHEIST				ATH					1	043	043	04	1	2.8	10	1	10	-4.62962962962963	0								0								0								20250103150000	https://freerepublic.com/focus/f-chat/4287850/posts
1218708217	20250103	202501	2025	2025.0082											BHS	NASSAU	BHS								0	040	040	04	1	1.0	10	1	10	0.19379844961241	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20250103150000	https://www.thenassauguardian.com/news/fnm-working-to-regain-public-support-sands-says/article_5bfc934c-c949-11ef-92eb-87a34155ae6f.html
1218708218	20250103	202501	2025	2025.0082											BHS	BAHAMA	BHS								1	051	051	05	1	3.4	2	1	2	0.19379844961241	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20250103150000	https://www.thenassauguardian.com/news/fnm-working-to-regain-public-support-sands-says/article_5bfc934c-c949-11ef-92eb-87a34155ae6f.html
1218708219	20250103	202501	2025	2025.0082											BHS	BAHAMA	BHS								1	090	090	09	2	-2.0	1	1	1	-5.34521158129176	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20250103150000	https://www.jamaicaobserver.com/2025/01/03/bahamas-senior-cop-resigns-amid-probe-leaked-recordings/
1218708220	20250103	202501	2025	2025.0082											BUS	BUSINESS						BUS			1	0353	035	03	1	7.0	5	1	5	0.75329566854991	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20250103150000	https://www.thenassauguardian.com/business/turnquest-smes-must-work-together-in-2025-to-tackle-amazon-free-shipping/article_eb6bc14e-c938-11ef-bd9f-5bbdc70f5a32.html
1218708221	20250103	202501	2025	2025.0082											BUS	COMPANIES						BUS			1	040	040	04	1	1.0	5	1	5	2.9683698296837	0								3	Stanford University, California, United States	US	USCA		37.4289	-122.17	235365	3	Stanford University, California, United States	US	USCA		37.4289	-122.17	235365	20250103150000	https://www.news-medical.net/news/20250103/Clues-CEO-Rhiannon-White-on-the-Future-of-Femtech-and-PCOS.aspx
1218708222	20250103	202501	2025	2025.0082											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	3	1	3	2.27642276422764	0								3	Elon, North Carolina, United States	US	USNC	NC001	36.1029	-79.5067	984756	3	Elon, North Carolina, United States	US	USNC	NC001	36.1029	-79.5067	984756	20250103150000	https://www.thetimesnews.com/news/local/new-members-join-acc-foundation-board/article_58b60831-847f-5136-9991-f060d028605b.html
1218708223	20250103	202501	2025	2025.0082											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	6	1	6	-7.9646017699115	0								1	Montenegro	MJ	MJ		42.5	19.3	MJ	1	Montenegro	MJ	MJ		42.5	19.3	MJ	20250103150000	https://www.infosecurity-magazine.com/news/crypto-boss-extradited-40bn-fraud/
1218708224	20250103	202501	2025	2025.0082											BUS	COMPANY						BUS			0	080	080	08	2	5.0	10	1	10	3.5483870967742	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250103150000	https://www.marketscreener.com/quote/stock/INTRUSION-INC-11095218/news/Intrusion-THE-EXCHANGE-CONTEMPLATED-HEREIN-IS-INTENDED-TO-COMPORT-WITH-THE-REQUIREMENTS-OF-SECTION-48681591/
1218708225	20250103	202501	2025	2025.0082											CAN	NEWFOUNDLAND AND LABRADOR	CAN								1	030	030	03	1	4.0	10	1	10	8.98876404494382	0								0								0								20250103150000	https://vocm.com/2025/01/03/259164/
1218708226	20250103	202501	2025	2025.0082											CAN	CANADA	CAN								1	050	050	05	1	3.5	4	1	4	-1.29032258064516	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20250103150000	https://vocm.com/2025/01/03/259181/
1218708227	20250103	202501	2025	2025.0082											CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	1.81644359464627	0								4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20250103150000	https://econintersect.com/b2evolution/blog2.php/2013/04/04/li-dexin-and-lee-kuan-yew
1218708228	20250103	202501	2025	2025.0082											CHN	CHINA	CHN								1	043	043	04	1	2.8	6	1	6	1.81644359464627	0								4	Qingming, Jiangxi, China	CH	CH03	13166	26.642	115.104	10812185	4	Qingming, Jiangxi, China	CH	CH03	13166	26.642	115.104	10812185	20250103150000	https://econintersect.com/b2evolution/blog2.php/2013/04/04/li-dexin-and-lee-kuan-yew
1218708229	20250103	202501	2025	2025.0082											CHN	CHINA	CHN								1	061	061	06	2	6.4	14	2	14	0.0614439324116743	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250103150000	https://qz.com/biden-block-nippon-us-steel-merger-security-trump-1851731822
1218708230	20250103	202501	2025	2025.0082											CHR	CHRISTIAN				CHR					1	100	100	10	3	-5.0	10	1	10	2.32273838630807	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250103150000	https://www.renewamerica.com/columns/newcombe/250103
1218708231	20250103	202501	2025	2025.0082											COP	CONSTABLE						COP			0	014	014	01	1	0.0	6	1	6	-7.7120822622108	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250103150000	https://www.rte.ie/news/2025/0103/1488950-dangerous-driving-armagh/
1218708232	20250103	202501	2025	2025.0082											COP	POLICE						COP			1	040	040	04	1	1.0	5	1	5	-3.07692307692307	0								4	Javerlhac-Et-La-Chapelle-Saint-Robert, Aquitaine, France	FR	FR97	16316	45.5697	0.560881	-1432989	4	Javerlhac-Et-La-Chapelle-Saint-Robert, Aquitaine, France	FR	FR97	16316	45.5697	0.560881	-1432989	20250103150000	https://www.connexionfrance.com/news/photos-police-search-for-the-owners-of-goods-taken-during-burglaries-in-dordogne-and-charente/697588
1218708233	20250103	202501	2025	2025.0082											COP	POLICE						COP			0	120	120	12	3	-4.0	10	1	10	-6.76835081029552	0								4	West Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40138	53.7	-1.58333	-2611450	4	West Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40138	53.7	-1.58333	-2611450	20250103150000	https://www.yahoo.com/news/politicians-too-cowardly-defend-free-142846542.html
1218708234	20250103	202501	2025	2025.0082											COP	POLICE OFFICER						COP			1	173	173	17	4	-5.0	4	1	4	-7.33944954128441	0								5	Hertfordshire, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8333	-0.25	-2598579	5	Hertfordshire, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8333	-0.25	-2598579	20250103150000	https://metro.co.uk/2025/01/03/fed-londoners-threaten-pickpocketer-caught-busy-tube-station-22290500/
1218708235	20250103	202501	2025	2025.0082											COPCOP	POLICE						COP	COP		1	190	190	19	4	-10.0	5	1	5	0.1375515818432	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250103150000	https://www.digitalspy.com/soaps/coronation-street/a63330119/coronation-street-spoilers-stu-carpenter-update/
1218708236	20250103	202501	2025	2025.0082											CRM	RUNNER						CRM			0	010	010	01	1	0.0	6	1	6	4.54183266932271	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	20250103150000	https://www.saltlakecitysun.com/news/274908288/global-times-modern-china-offers-broad-range-of-travel-experiences
1218708237	20250103	202501	2025	2025.0082											CRM	RUNNER						CRM			0	010	010	01	1	0.0	4	1	4	4.54183266932271	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250103150000	https://www.saltlakecitysun.com/news/274908288/global-times-modern-china-offers-broad-range-of-travel-experiences
1218708238	20250103	202501	2025	2025.0082											CRM	RUNNER						CRM			0	026	026	02	1	4.0	3	1	3	4.54183266932271	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250103150000	https://www.saltlakecitysun.com/news/274908288/global-times-modern-china-offers-broad-range-of-travel-experiences
