1208591119	20231108	202311	2023	2023.8438	HUN	HUNGARY	HUN																		1	015	015	01	1	0.0	5	1	5	-3.97680198840099	4	Sukosd, Bá-Kiskun, Hungary	HU	HU01	17517	46.2818	18.9952	-866504	0								4	Sukosd, Bá-Kiskun, Hungary	HU	HU01	17517	46.2818	18.9952	-866504	20241107110000	https://www.leinsterleader.ie/news/home/1649651/man-arrested-in-kildare-is-later-jailed-for-smuggling-8-4m-of-heroin-on-airplane.html
1208591120	20231108	202311	2023	2023.8438	IDN	INDONESIA	IDN								GOV	MINIST OF ENERGY						GOV			1	013	013	01	1	0.4	4	1	4	2.50783699059562	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20241107110000	https://en.tempo.co/read/1938295/gapki-chairman-palm-oil-productivity-falling-ahead-of-b40-policy-implementation
1208591121	20231108	202311	2023	2023.8438	IGOSEAASN	ASEAN	SEA	ASN				IGO			CHN	CHINA	CHN								1	043	043	04	1	2.8	4	1	4	1.93798449612403	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241107110000	https://thesun.my/malaysia-news/pm-anwar-to-invite-chinese-president-xi-jinping-to-attend-2025-asean-summit-PF13255974
1208591122	20231108	202311	2023	2023.8438	IGOSEAASN	ASEAN	SEA	ASN				IGO			GOV	PRIME MINISTER						GOV			1	043	043	04	1	2.8	6	1	6	1.93798449612403	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241107110000	https://thesun.my/malaysia-news/pm-anwar-to-invite-chinese-president-xi-jinping-to-attend-2025-asean-summit-PF13255974
1208591123	20231108	202311	2023	2023.8438	RUSELI	RUSSIA	RUS					ELI			IRL	IRELAND	IRL								1	151	151	15	4	-7.2	2	1	2	-3.97680198840099	4	Celbridge, Kildare, Ireland	EI	EI12	18291	53.3386	-6.54361	-1501595	4	Celbridge, Kildare, Ireland	EI	EI12	18291	53.3386	-6.54361	-1501595	4	Celbridge, Kildare, Ireland	EI	EI12	18291	53.3386	-6.54361	-1501595	20241107110000	https://www.leinsterleader.ie/news/home/1649651/man-arrested-in-kildare-is-later-jailed-for-smuggling-8-4m-of-heroin-on-airplane.html
1208591124	20231108	202311	2023	2023.8438	RUSUAF	RUSSIA	RUS					UAF			IRL	DUBLIN	IRL								1	151	151	15	4	-7.2	1	1	1	-3.97680198840099	4	Sukosd, Bá-Kiskun, Hungary	HU	HU01	17517	46.2818	18.9952	-866504	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Sukosd, Bá-Kiskun, Hungary	HU	HU01	17517	46.2818	18.9952	-866504	20241107110000	https://www.leinsterleader.ie/news/home/1649651/man-arrested-in-kildare-is-later-jailed-for-smuggling-8-4m-of-heroin-on-airplane.html
1208591125	20231108	202311	2023	2023.8438	RUSUAF	RUSSIA	RUS					UAF			IRL	DUBLIN	IRL								1	151	151	15	4	-7.2	1	1	1	-3.97680198840099	4	Sukosd, Bá-Kiskun, Hungary	HU	HU01	17517	46.2818	18.9952	-866504	4	Sukosd, Bá-Kiskun, Hungary	HU	HU01	17517	46.2818	18.9952	-866504	4	Sukosd, Bá-Kiskun, Hungary	HU	HU01	17517	46.2818	18.9952	-866504	20241107110000	https://www.leinsterleader.ie/news/home/1649651/man-arrested-in-kildare-is-later-jailed-for-smuggling-8-4m-of-heroin-on-airplane.html
1208591126	20231108	202311	2023	2023.8438	UAF	FIGHTER						UAF			IRL	DUBLIN	IRL								1	151	151	15	4	-7.2	1	1	1	-3.97680198840099	4	Celbridge, Kildare, Ireland	EI	EI12	18291	53.3386	-6.54361	-1501595	4	Celbridge, Kildare, Ireland	EI	EI12	18291	53.3386	-6.54361	-1501595	4	Celbridge, Kildare, Ireland	EI	EI12	18291	53.3386	-6.54361	-1501595	20241107110000	https://www.leinsterleader.ie/news/home/1649651/man-arrested-in-kildare-is-later-jailed-for-smuggling-8-4m-of-heroin-on-airplane.html
1208591127	20241031	202410	2024	2024.8247	AUS	AUSTRALIA	AUS																		0	073	073	07	2	7.4	2	1	2	-5.55555555555555	4	Erina, New South Wales, Australia	AS	AS02	5004	-33.4333	151.383	-1572353	0								4	Erina, New South Wales, Australia	AS	AS02	5004	-33.4333	151.383	-1572353	20241107110000	https://www.dailymail.co.uk/news/article-14052917/Harrowing-update-woman-suffered-burns-Six-String-Brewing-explosion.html
1208591128	20241031	202410	2024	2024.8247	AUS	AUSTRALIA	AUS																		0	073	073	07	2	7.4	2	1	2	-5.55555555555555	4	Erina, New South Wales, Australia	AS	AS02	5004	-33.4333	151.383	-1572353	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20241107110000	https://www.dailymail.co.uk/news/article-14052917/Harrowing-update-woman-suffered-burns-Six-String-Brewing-explosion.html
1208591129	20241031	202410	2024	2024.8247	CVL	COMMUNITY						CVL													1	014	014	01	1	0.0	10	1	10	-1.24378109452737	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241107110000	https://london.ctvnews.ca/derelict-building-might-get-date-with-wrecking-ball-finally-1.7101320
1208591130	20241031	202410	2024	2024.8247	CVL	COMMUNITY						CVL													1	1712	171	17	4	-9.2	10	1	10	-1.24378109452737	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241107110000	https://london.ctvnews.ca/derelict-building-might-get-date-with-wrecking-ball-finally-1.7101320
1208591131	20241031	202410	2024	2024.8247	GOV	AUTHORITIES						GOV			AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	-0.63694267515923	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241107110000	https://www.manilatimes.net/2024/11/07/world/uk-identifies-4-cases-of-new-mpox-variant-the-first-cluster-outside-africa/1999466
1208591132	20241106	202411	2024	2024.8384	BUS	COMPANY						BUS													1	130	130	13	3	-4.4	10	1	10	2.98507462686567	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20241107110000	http://www.idexonline.com/FullArticle?Id=49944
1208591133	20241106	202411	2024	2024.8384	CRM	CRIMINAL						CRM			KEN	KENYA	KEN								1	043	043	04	1	2.8	4	1	4	-4.54545454545454	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20241107110000	https://www.kenyan-post.com/2024/11/a-young-kenyan-lawyer-linked-to-ring-of.html
1208591134	20241106	202411	2024	2024.8384	GOVMED	TRANSPORT MINIST						GOV	MED		BUS	COMPANY						BUS			1	1313	131	13	3	-5.8	10	1	10	-4.54545454545454	0								0								0								20241107110000	https://thesun.my/malaysia-news/electrocution-incident-express-bus-company-fails-icop-audit-BF13255589
1208591135	20241106	202411	2024	2024.8384	KEN	KENYA	KEN								CRM	CRIMINAL						CRM			1	042	042	04	1	1.9	4	1	4	-4.54545454545454	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20241107110000	https://www.kenyan-post.com/2024/11/a-young-kenyan-lawyer-linked-to-ring-of.html
1208591136	20241107	202411	2024	2024.8411											AGR	FARMER						AGR			1	020	020	02	1	3.0	10	1	10	1.04529616724738	0								4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	20241107110000	https://www.prokerala.com/news/articles/a1579219.html
1208591137	20241107	202411	2024	2024.8411											AGR	FARMER						AGR			1	040	040	04	1	1.0	10	1	10	0.36968576709797	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20241107110000	https://www.impartialreporter.com/news/24702693.dairy-farmer-discusses-farm-fermanagh-grassland-club/
1208591138	20241107	202411	2024	2024.8411											AGR	FARMER						AGR			1	042	042	04	1	1.9	5	1	5	-7.52688172043011	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20241107110000	https://www.siasat.com/ktr-slams-telangana-govt-for-negligence-corruption-3127115/
1208591139	20241107	202411	2024	2024.8411											AGR	FARMER						AGR			1	051	051	05	1	3.4	5	1	5	-7.52688172043011	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20241107110000	https://www.siasat.com/ktr-slams-telangana-govt-for-negligence-corruption-3127115/
1208591140	20241107	202411	2024	2024.8411											ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	1	1	1	-2.61941448382127	0								4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	20241107110000	https://www.khaleejtimes.com/uae/how-uae-based-firm-stole-hundreds-of-flight-tickets-fuel-worth-dh1-million-in-audacious-scam
1208591141	20241107	202411	2024	2024.8411											ARG	ARGENTINA	ARG								0	020	020	02	1	3.0	2	1	2	-3.74331550802139	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20241107110000	https://taylorvilledailynews.com/local-news/srn-us-news/795cb4dae8e9e9d1ad64ea39199a1693
1208591142	20241107	202411	2024	2024.8411											AUS	AUSTRALIA	AUS								1	031	031	03	1	5.2	10	1	10	-0.74906367041199	0								4	Perth Basin, Western Australia, Australia	AS	AS08	22379	-32	115	-1594674	4	Perth Basin, Western Australia, Australia	AS	AS08	22379	-32	115	-1594674	20241107110000	https://www.energy-pedia.com/news/australia/triangle-awards-rig-contract-for-becos-1-well-in-onshore-perth-basin-permit-ep-437-197921
1208591143	20241107	202411	2024	2024.8411											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	8	1	8	3.82513661202186	0								4	Banksia, New South Wales, Australia	AS	AS02	5075	-33.9458	151.142	397881	4	Banksia, New South Wales, Australia	AS	AS02	5075	-33.9458	151.142	397881	20241107110000	https://www.rrr.org.au/on-demand/segments/banksia-kieran-satour-on-film-mahika-kai-and-upcoming-release-the-truth-about-the-telegraph
1208591144	20241107	202411	2024	2024.8411											AZE	AZERBAIJAN	AZE								0	036	036	03	1	4.0	4	1	4	-0.92670598146588	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20241107110000	https://insideclimatenews.org/news/07112024/global-energy-transition-after-trump-win/
1208591145	20241107	202411	2024	2024.8411											BUS	COMPANIES						BUS			1	012	012	01	1	-0.4	6	1	6	0.25445292620865	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20241107110000	https://iowastatedaily.com/304251/news/students-react-to-president-elect-donald-trumps-second-term/
1208591146	20241107	202411	2024	2024.8411											CAN	CANADA	CAN								0	060	060	06	2	6.0	2	1	2	3.17002881844381	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20241107110000	https://www.toronto.com/news/how-to-watch-and-stream-remembrance-day-ceremonies-in-ontario-and-ways-to-pay-tribute/article_dc4647a4-db32-59bd-93c6-f02903c94df3.html
1208591147	20241107	202411	2024	2024.8411											CHN	CHINESE	CHN								1	036	036	03	1	4.0	2	1	2	1.93798449612403	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241107110000	https://thesun.my/malaysia-news/pm-anwar-to-invite-chinese-president-xi-jinping-to-attend-2025-asean-summit-PF13255974
1208591148	20241107	202411	2024	2024.8411											CHN	CHINA	CHN								1	046	046	04	1	7.0	2	1	2	2.8169014084507	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241107110000	https://www.marketscreener.com/quote/stock/WEIBO-CORPORATION-16300127/news/How-Chinese-Social-Media-Is-Reacting-to-Trump-s-Win-48288066/
1208591149	20241107	202411	2024	2024.8411											COP	POLICE						COP			0	042	042	04	1	1.9	1	1	1	-5.24475524475525	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20241107110000	https://indianexpress.com/article/cities/bangalore/key-suspect-telangana-businessman-murder-nabbed-karnataka-police-rajasthan-9658316/
1208591150	20241107	202411	2024	2024.8411											COP	POLICE						COP			1	112	112	11	3	-2.0	5	1	5	-4.39276485788114	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20241107110000	https://www.prokerala.com/news/articles/a1579215.html
1208591151	20241107	202411	2024	2024.8411											COPGOVDEV	DEPUTY						COP	GOV	DEV	1	046	046	04	1	7.0	2	1	2	0.66225165562914	0								4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	20241107110000	https://english.news.cn/20241107/fed803be212f4298bd08ee894ec1bd91/c.html
1208591152	20241107	202411	2024	2024.8411											CVL	POPULATION						CVL			1	040	040	04	1	1.0	6	1	6	2.69636576787807	0								3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	20241107110000	https://www.montereycountynow.com/entertainment/art/acclaimed-mycologist-paul-stamets-visits-his-favorite-california-county-to-talk-about-how-mushrooms-can/article_aee56870-9c87-11ef-b48f-039d91b5f1af.html
1208591153	20241107	202411	2024	2024.8411											CVL	POPULATION						CVL			1	040	040	04	1	1.0	4	1	4	2.69636576787807	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241107110000	https://www.montereycountynow.com/entertainment/art/acclaimed-mycologist-paul-stamets-visits-his-favorite-california-county-to-talk-about-how-mushrooms-can/article_aee56870-9c87-11ef-b48f-039d91b5f1af.html
1208591154	20241107	202411	2024	2024.8411											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	6	1	6	2.69461077844312	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20241107110000	https://cdapress.com/news/2024/nov/07/voters-turn-out-for-timberlake-northern-lakes-fire-district-levies/
1208591155	20241107	202411	2024	2024.8411											CVL	POPULATION						CVL			1	060	060	06	2	6.0	4	1	4	2.69636576787807	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241107110000	https://www.montereycountynow.com/entertainment/art/acclaimed-mycologist-paul-stamets-visits-his-favorite-california-county-to-talk-about-how-mushrooms-can/article_aee56870-9c87-11ef-b48f-039d91b5f1af.html
1208591156	20241107	202411	2024	2024.8411											CVL	POPULATION						CVL			1	060	060	06	2	6.0	6	1	6	2.69636576787807	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20241107110000	https://www.montereycountynow.com/entertainment/art/acclaimed-mycologist-paul-stamets-visits-his-favorite-california-county-to-talk-about-how-mushrooms-can/article_aee56870-9c87-11ef-b48f-039d91b5f1af.html
1208591157	20241107	202411	2024	2024.8411											CVL	COMMUNITY						CVL			0	110	110	11	3	-2.0	10	1	10	-0.98522167487685	0								3	City Of Upland, California, United States	US	USCA		34.1174	-117.661	2412137	3	City Of Upland, California, United States	US	USCA		34.1174	-117.661	2412137	20241107110000	https://www.mondaq.com:443/unitedstates/oil-gas-electricity/1541262/ceqa-news-you-can-use-november-2024-volume-9-issue-3
1208591158	20241107	202411	2024	2024.8411											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	1	1	1	1.61637931034483	0								3	Hillcrest Middle School, Connecticut, United States	US	USCT		41.2618	-73.1965	1942222	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20241107110000	http://www.trumbulltimes.com/news/article/trumbull-hillcrest-middle-school-referendum-19891029.php
1208591159	20241107	202411	2024	2024.8411											EDU	STUDENT						EDU			0	040	040	04	1	1.0	6	1	6	-3.36749633967789	0								3	Palm Springs, Florida, United States	US	USFL		25.8707	-80.2989	288412	3	Palm Springs, Florida, United States	US	USFL		25.8707	-80.2989	288412	20241107110000	https://www.wptv.com/news/education/how-this-palm-beach-county-school-is-cracking-down-on-student-cell-phone-use
1208591160	20241107	202411	2024	2024.8411											EDU	STUDENT						EDU			0	040	040	04	1	1.0	4	1	4	-3.36749633967789	0								3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	20241107110000	https://www.wptv.com/news/education/how-this-palm-beach-county-school-is-cracking-down-on-student-cell-phone-use
1208591161	20241107	202411	2024	2024.8411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	5	1	5	0.6765899864682	0								3	Caldwell Community College, North Carolina, United States	US	USNC		35.8546	-81.484	982415	3	Caldwell Community College, North Carolina, United States	US	USNC		35.8546	-81.484	982415	20241107110000	https://www.heraldscotland.com/opinion/24706223.early-experience-college-can-inspire-uptake/
1208591162	20241107	202411	2024	2024.8411											EDU	STUDENT						EDU			1	045	045	04	1	5.0	10	1	10	1.38248847926268	0								4	Muhammad Anwar, Balochistan, Pakistan	PK	PK02	40306	29.4082	66.6381	10625455	4	Muhammad Anwar, Balochistan, Pakistan	PK	PK02	40306	29.4082	66.6381	10625455	20241107110000	https://www.urdupoint.com/en/pakistan/speakers-emphasize-promotion-of-ethical-journ-1879859.html
1208591163	20241107	202411	2024	2024.8411											EDU	STUDENT						EDU			1	1711	171	17	4	-9.2	2	1	2	-3.36749633967789	0								3	Martin County, Florida, United States	US	USFL		27.0837	-80.4164	308550	3	Martin County, Florida, United States	US	USFL		27.0837	-80.4164	308550	20241107110000	https://www.wptv.com/news/education/how-this-palm-beach-county-school-is-cracking-down-on-student-cell-phone-use
1208591164	20241107	202411	2024	2024.8411											EDU	SCHOOL						EDU			1	172	172	17	4	-5.0	2	1	2	-3.36749633967789	0								3	Palm Springs, Florida, United States	US	USFL		25.8707	-80.2989	288412	3	Palm Springs, Florida, United States	US	USFL		25.8707	-80.2989	288412	20241107110000	https://www.wptv.com/news/education/how-this-palm-beach-county-school-is-cracking-down-on-student-cell-phone-use
1208591165	20241107	202411	2024	2024.8411											ESP	MADRID	ESP								1	043	043	04	1	2.8	2	1	2	-2.07667731629393	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20241107110000	https://www.thelocal.es/20241107/mbappe-law-to-cut-tax-for-foreigners-in-madrid-who-invest-outside-spain
1208591166	20241107	202411	2024	2024.8411											ESP	SPAIN	ESP								1	051	051	05	1	3.4	8	1	8	-5.62211981566821	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20241107110000	https://www.dailymail.co.uk/news/article-14053357/eerie-moment-ufos-glow-double-rainbow-sky-spain-floods.html
1208591167	20241107	202411	2024	2024.8411											ESP	MADRID	ESP								0	130	130	13	3	-4.4	10	1	10	-2.07667731629393	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20241107110000	https://www.thelocal.es/20241107/mbappe-law-to-cut-tax-for-foreigners-in-madrid-who-invest-outside-spain
1208591168	20241107	202411	2024	2024.8411											ESP	SPAIN	ESP								0	190	190	19	4	-10.0	2	1	2	-7.05009276437848	0								4	Estepona, AndalucíSP, Spain	SP	SP51	25782	36.4279	-5.14545	-382067	1		RB	RB				RB	20241107110000	https://www.dailymail.co.uk/news/article-14053089/brit-fugitive-arrested-uae-serbian-gangster-shot-dead-costa-del-sol.html
1208591169	20241107	202411	2024	2024.8411											ESPMIL	SPANISH	ESP					MIL			0	051	051	05	1	3.4	6	1	6	-0.73917634635692	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20241107110000	https://www.thelocal.es/20241010/where-are-the-uss-military-bases-in-spain-and-why-are-they-there
1208591170	20241107	202411	2024	2024.8411											EUR	EUROPE	EUR								1	042	042	04	1	1.9	1	1	1	3.90625	0								4	Monte Isola, Lombardia, Italy	IT	IT09	18357	45.7	10.0833	-122363	4	Monte Isola, Lombardia, Italy	IT	IT09	18357	45.7	10.0833	-122363	20241107110000	https://www.latimes.com/eta/story/2024-11-07/sponsored-content-lat-studios-story-template
1208591171	20241107	202411	2024	2024.8411											FRA	PARIS	FRA								1	042	042	04	1	1.9	10	1	10	0.8	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20241107110000	https://www.restaurantonline.co.uk/Article/2024/11/06/Dongnae-Korean-restaurant-Bristol-from-chefs-Duncan-Robertson-and-Kyu-Jeong-Jeon
