1205581861	20240922	202409	2024	2024.7178	GBRCOP	UNITED KINGDOM	GBR					COP													1	084	084	08	2	7.0	2	1	2	-8.23947836395969	4	Wandsworth, Wandsworth, United Kingdom	UK	UKP1	40133	51.45	-0.2	-2610857	0								4	Wandsworth, Wandsworth, United Kingdom	UK	UKP1	40133	51.45	-0.2	-2610857	20241022140000	https://www.lbc.co.uk/news/hm-wandsworth-staff-reveals-the-shocking-state-of-british-prisons/
1205581862	20240922	202409	2024	2024.7178	GBRCOP	UNITED KINGDOM	GBR					COP			COP	PRISON						COP			1	111	111	11	3	-2.0	2	1	2	-8.23947836395969	4	Wandsworth, Wandsworth, United Kingdom	UK	UKP1	40133	51.45	-0.2	-2610857	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	4	Wandsworth, Wandsworth, United Kingdom	UK	UKP1	40133	51.45	-0.2	-2610857	20241022140000	https://www.lbc.co.uk/news/hm-wandsworth-staff-reveals-the-shocking-state-of-british-prisons/
1205581863	20240922	202409	2024	2024.7178	HLH	HOSPITAL						HLH			ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	12	2	12	-3.93939393939394	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	4	Ministry Of Health, Dubayy, United Arab Emirates	AE	AE03	28575	25.2501	55.303	11412391	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20241022140000	https://www.yahoo.com/news/germany-detects-first-case-dangerous-132227459.html
1205581864	20240922	202409	2024	2024.7178	HLH	HOSPITAL						HLH			ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	8	2	8	-3.93939393939394	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	4	Ministry Of Health, Dubayy, United Arab Emirates	AE	AE03	28575	25.2501	55.303	11412391	4	Ministry Of Health, Dubayy, United Arab Emirates	AE	AE03	28575	25.2501	55.303	11412391	20241022140000	https://www.yahoo.com/news/germany-detects-first-case-dangerous-132227459.html
1205581865	20241015	202410	2024	2024.7808	GBR	UNITED KINGDOM	GBR								SGP	SINGAPORE	SGP								1	042	042	04	1	1.9	10	1	10	-7.5609756097561	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20241022140000	https://boingboing.net/2024/10/22/bomb-hoaxes-bring-indias-aviation-industry-to-a-halt.html
1205581866	20241015	202410	2024	2024.7808	GOV	PRIME MINISTER						GOV													1	051	051	05	1	3.4	9	1	9	-3.82513661202185	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20241022140000	https://westcentralonline.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205581867	20241015	202410	2024	2024.7808	GOV	PRIME MINISTER						GOV													1	051	051	05	1	3.4	1	1	1	-3.82513661202185	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	0								1	India	IN	IN		20	77	IN	20241022140000	https://westcentralonline.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205581868	20241015	202410	2024	2024.7808	GOV	GOVERNMENT						GOV													0	190	190	19	4	-10.0	4	1	4	-3.82513661202185	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20241022140000	https://westcentralonline.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205581869	20241015	202410	2024	2024.7808	ISR	TEL AVIV	ISR								EGY	CAIRO	EGY								1	190	190	19	4	-10.0	1	1	1	-4.90196078431372	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20241022140000	https://www.swissinfo.ch/eng/blinken-in-israel-in-last-big-ceasefire-push-before-us-election/87773301
1205581870	20241015	202410	2024	2024.7808	ISR	ISRAEL	ISR								IRN	TEHRAN	IRN								0	173	173	17	4	-5.0	1	1	1	-7.01754385964913	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	20241022140000	https://www.clevelandjewishnews.com/jns/israeli-security-forces-nab-eastern-j-lem-murder-squad-directed-by-iran/article_a3a220d7-b3cd-5266-8933-e707e545b0c8.html
1205581871	20241015	202410	2024	2024.7808	RUS	VLADIMIR	RUS								IRN	TEHRAN	IRN								0	173	173	17	4	-5.0	4	1	4	-7.01754385964913	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	20241022140000	https://www.clevelandjewishnews.com/jns/israeli-security-forces-nab-eastern-j-lem-murder-squad-directed-by-iran/article_a3a220d7-b3cd-5266-8933-e707e545b0c8.html
1205581872	20241015	202410	2024	2024.7808	RUS	VLADIMIR	RUS								ISR	ISRAEL	ISR								0	186	186	18	4	-10.0	4	1	4	-7.01754385964913	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	20241022140000	https://www.clevelandjewishnews.com/jns/israeli-security-forces-nab-eastern-j-lem-murder-squad-directed-by-iran/article_a3a220d7-b3cd-5266-8933-e707e545b0c8.html
1205581873	20241015	202410	2024	2024.7808	SGP	SINGAPORE	SGP								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-7.5609756097561	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241022140000	https://boingboing.net/2024/10/22/bomb-hoaxes-bring-indias-aviation-industry-to-a-halt.html
1205581874	20241015	202410	2024	2024.7808	SGP	SINGAPORE	SGP								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	8	1	8	-7.5609756097561	1	Singapore	SN	SN		1.366667	103.8	SN	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241022140000	https://boingboing.net/2024/10/22/bomb-hoaxes-bring-indias-aviation-industry-to-a-halt.html
1205581875	20241015	202410	2024	2024.7808	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	014	014	01	1	0.0	2	1	2	0.33955857385399	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20241022140000	https://www.yahoo.com/news/maddow-blog-liz-cheney-striking-134040409.html
1205581876	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	2.86458333333334	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20241022140000	https://www.derrynow.com/news/county-derry-post/1635436/county-derry-duo-to-travel-to-south-africa-for-building-blitz.html
1205581877	20241022	202410	2024	2024.8000											BRA	BRAZIL	BRA								0	173	173	17	4	-5.0	2	1	2	-0.80395794681508	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241022140000	https://www.chronogram.com/arts/inside-the-2024-woodstock-film-festival-highlights-and-hidden-gems-22023878
1205581878	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			1	042	042	04	1	1.9	5	1	5	1.33333333333333	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241022140000	https://www.investegate.co.uk:443/announcement/rns/ashoka-india-equity-investment-trust--aie/performance-fee-and-total-voting-rights/8501883
1205581879	20241022	202410	2024	2024.8000											BUS	COMPANIES						BUS			0	0874	087	08	2	10.0	10	1	10	-1.01351351351351	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20241022140000	https://www.princegeorgecitizen.com/bc-news/victoria-cabbie-killed-in-crash-was-supporting-his-family-in-india-say-friends-9691017
1205581880	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	10	1	10	-1.38760407030527	0								4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	20241022140000	https://www.finanznachrichten.de/nachrichten-2024-10/63592480-blackrock-energy-and-resources-income-trust-plc-portfolio-update-008.htm
1205581881	20241022	202410	2024	2024.8000											BUS	BUSINESS						BUS			1	190	190	19	4	-10.0	3	1	3	-0.93457943925234	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20241022140000	https://www.nbcdfw.com/news/local/overnight-dallas-warehouse-fire-damages-several-buildings/3677045/
1205581882	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								0	042	042	04	1	1.9	4	1	4	-0.77279752704791	0								4	Oxford County, Ontario, Canada	CA	CA08	12672	43.0833	-80.8333	-570823	4	Oxford County, Ontario, Canada	CA	CA08	12672	43.0833	-80.8333	-570823	20241022140000	https://www.woodstocksentinelreview.com:443/news/local-news/another-rural-southwestern-ontario-community-says-no-to-wind-turbines/wcm/c4b4fede-df12-4ea7-826d-f5fb069e5235
1205581883	20241022	202410	2024	2024.8000											CAN	CANADIAN	CAN								0	043	043	04	1	2.8	1	1	1	-3.82513661202185	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20241022140000	https://westcentralonline.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205581884	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								0	1124	112	11	3	-2.0	2	1	2	1.83598531211751	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20241022140000	https://westcentralonline.com/articles/susan-holt-elected-first-woman-premier-of-new-brunswick
1205581885	20241022	202410	2024	2024.8000											CAN	TORONTO	CAN								0	114	114	11	3	-2.0	2	1	2	-2.70618556701031	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Norfolk County, Ontario, Canada	CA	CA08	12653	42.8333	-80.3333	-570257	20241022140000	https://www.woodstocksentinelreview.com:443/news/local-news/lawyer-criticizes-norfolk-residents-scattergun-legal-action-against-municipality/wcm/5981a78e-61c3-452d-869c-16f85c349d54
1205581886	20241022	202410	2024	2024.8000											CANGOV	CANADIAN	CAN					GOV			0	043	043	04	1	2.8	4	1	4	-3.82513661202185	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20241022140000	https://westcentralonline.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205581887	20241022	202410	2024	2024.8000											CANGOV	CANADA	CAN					GOV			0	043	043	04	1	2.8	2	1	2	-3.82513661202185	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	1	India	IN	IN		20	77	IN	20241022140000	https://westcentralonline.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205581888	20241022	202410	2024	2024.8000											CHE	GENEVA	CHE								1	042	042	04	1	1.9	10	1	10	0.10799136069115	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022140000	https://www.csmonitor.com/World/Europe/2024/1022/Geneva-Peace-Week-United-Nations
1205581889	20241022	202410	2024	2024.8000											COP	POLICE OFFICER						COP			1	192	192	19	4	-9.5	10	1	10	-6.47709320695103	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241022140000	https://www.yahoo.com/news/kansas-veteran-breached-capitol-during-133650224.html
1205581890	20241022	202410	2024	2024.8000											CRM	CRIMINAL						CRM			0	081	081	08	2	5.0	6	1	6	-3.03030303030303	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20241022140000	https://www.hindustantimes.com/india-news/sc-permits-teesta-setalvad-to-attend-documentary-fest-at-amsterdam-101729599088988.html
1205581891	20241022	202410	2024	2024.8000											CRM	CRIMINAL						CRM			0	112	112	11	3	-2.0	5	1	5	0.33955857385399	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20241022140000	https://www.yahoo.com/news/maddow-blog-liz-cheney-striking-134040409.html
1205581892	20241022	202410	2024	2024.8000											CRM	FELON						CRM			0	112	112	11	3	-2.0	3	1	3	-1.68687401159726	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20241022140000	https://www.thejustice.org/article/2024/10/the-devils-advocate-by-jack-granaham-and-stephen-gaughan-debating-court-packing
1205581893	20241022	202410	2024	2024.8000											CUB	CUBAN	CUB								0	036	036	03	1	4.0	8	1	8	-0.30518819938962	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20241022140000	https://twitchy.com/grateful-calvin/2024/10/22/as-court-jester-mark-cuban-announces-he-would-be-willing-to-work-in-a-trump-administration-n2402570
1205581894	20241022	202410	2024	2024.8000											CVL	TOURIST						CVL			1	036	036	03	1	4.0	2	1	2	-0.8130081300813	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241022140000	https://bdnews24.com/bangladesh/d95baf0ab880
1205581895	20241022	202410	2024	2024.8000											CVL	TOURIST						CVL			1	036	036	03	1	4.0	8	1	8	-0.8130081300813	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	Saint Martin	RN	RN		18.075	-63.05833	RN	20241022140000	https://bdnews24.com/bangladesh/d95baf0ab880
1205581896	20241022	202410	2024	2024.8000											CVL	THE POOR						CVL			1	036	036	03	1	4.0	5	1	5	-5.9720457433291	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20241022140000	https://thepolypost.com/opinion/2024/10/22/survival-of-the-richest-price-gouging-leaves-the-poor-for-dead/
1205581897	20241022	202410	2024	2024.8000											CVL	SMALL TOWN						CVL			1	042	042	04	1	1.9	4	1	4	1.36798905608755	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20241022140000	https://www.esquiremag.ph/life/travel/czech-republic-travel-guide-a7465-20241022-lfrm?s=c4590cjo86o9qtlcqbjlv8m2ef
1205581898	20241022	202410	2024	2024.8000											CVL	SMALL TOWN						CVL			1	042	042	04	1	1.9	1	1	1	1.36798905608755	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20241022140000	https://www.esquiremag.ph/life/travel/czech-republic-travel-guide-a7465-20241022-lfrm?s=c4590cjo86o9qtlcqbjlv8m2ef
1205581899	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	10	1	10	1.52466367713004	0								3	Pomona, California, United States	US	USCA	CA037	34.0553	-117.752	1661247	3	Pomona, California, United States	US	USCA	CA037	34.0553	-117.752	1661247	20241022140000	https://thepolypost.com/news/2024/10/22/bat-astic-nights-cpp-students-help-with-bat-preservation-on-campus/
1205581900	20241022	202410	2024	2024.8000											CVL	SCIENTIST						CVL			1	043	043	04	1	2.8	6	1	6	-4.49438202247191	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Gansbaai, Western Cape, South Africa	SF	SF11	77338	-34.583	19.3505	-1229719	20241022140000	https://www.news24.com/news24/community-newspaper/peoples-post/whale-scientists-investigate-humpback-carcass-found-in-cape-town-20241022
1205581901	20241022	202410	2024	2024.8000											CVL	SCIENTIST						CVL			1	043	043	04	1	2.8	4	1	4	-4.49438202247191	0								4	Gansbaai, Western Cape, South Africa	SF	SF11	77338	-34.583	19.3505	-1229719	4	Gansbaai, Western Cape, South Africa	SF	SF11	77338	-34.583	19.3505	-1229719	20241022140000	https://www.news24.com/news24/community-newspaper/peoples-post/whale-scientists-investigate-humpback-carcass-found-in-cape-town-20241022
1205581902	20241022	202410	2024	2024.8000											CVL	VOTER						CVL			1	100	100	10	3	-5.0	10	1	10	0.495049504950495	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20241022140000	https://www.kwch.com/2024/10/22/kansas-early-voting-numbers-coming-2-weeks-before-election/
1205581903	20241022	202410	2024	2024.8000											CVL	RESIDENTS						CVL			1	112	112	11	3	-2.0	3	1	3	-8.19672131147541	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20241022140000	https://tnp.straitstimes.com/news/singapore/suspect-and-victim-fatal-clementi-stabbing-participated-grassroots-activities
1205581904	20241022	202410	2024	2024.8000											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	10	1	10	3.125	0								3	Henrico, Virginia, United States	US	USVA	VA117	36.5926	-78.6161	1477407	3	Henrico, Virginia, United States	US	USVA	VA117	36.5926	-78.6161	1477407	20241022140000	https://www.henricocitizen.com/henrico-school-board-to-review-new-capital-improvement-plan-develop-legislative-priorities/
1205581905	20241022	202410	2024	2024.8000											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	10	1	10	-2.35934664246824	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20241022140000	https://www.caledonenterprise.com/news/changing-immigration-policies-leave-international-students-in-brampton-uncertain-and-anxious/article_36f8cf23-e90c-5b2c-af7b-8d3ecb71e37f.html
1205581906	20241022	202410	2024	2024.8000											EDU	STUDENT						EDU			1	043	043	04	1	2.8	2	1	2	0.8955223880597	0								3	Watauga County, North Carolina, United States	US	USNC		36.2335	-81.6998	1008594	3	Watauga County, North Carolina, United States	US	USNC		36.2335	-81.6998	1008594	20241022140000	https://www.wbtv.com/2024/10/22/watauga-county-schools-using-community-bus-stops-safe-return-class/
1205581907	20241022	202410	2024	2024.8000											EDUEDU	SCHOOL						EDU	EDU		1	141	141	14	3	-6.5	10	1	10	-2.92887029288703	0								1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20241022140000	https://athens-times.com/fidias-panagiotou-organized-a-demonstration-of-students-against-the-ban-on-mobile-phones-and-no-one-went/
1205581908	20241022	202410	2024	2024.8000											EDUEDU	SCHOOL						EDU	EDU		1	172	172	17	4	-5.0	10	1	10	-2.92887029288703	0								1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20241022140000	https://athens-times.com/fidias-panagiotou-organized-a-demonstration-of-students-against-the-ban-on-mobile-phones-and-no-one-went/
1205581909	20241022	202410	2024	2024.8000											FRA	FRENCH	FRA								1	013	013	01	1	0.4	5	1	5	0.92592592592593	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20241022140000	https://www.thejustice.org/article/2024/10/brandeis-to-host-first-ever-albertine-french-film-festival
1205581910	20241022	202410	2024	2024.8000											FRA	FRENCH	FRA								1	042	042	04	1	1.9	8	1	8	-0.54995417048579	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20241022140000	https://english.elpais.com/international/2024-10-22/the-incredible-story-of-the-man-who-sold-the-eiffel-tower-twice.html
1205581911	20241022	202410	2024	2024.8000											GBR	UNITED KINGDOM	GBR								1	0312	031	03	1	5.2	6	1	6	2.51572327044025	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20241022140000	https://www.watfordobserver.co.uk/news/24668735.60007-sir-nigel-gresley-pass-watford-junction/
