1218856584	20240105	202401	2024	2024.0137	IRL	IRISH	IRL																		1	193	193	19	4	-10.0	6	1	6	1.82767624020888	4	Nenagh, North Tipperary, Ireland	EI	EI38	18305	52.8619	-8.19667	-1504831	0								3	Jackson County, Kansas, United States	US	USKS		39.4	-95.8336	485007	20250104163000	https://www.irishmirror.ie/news/irish-news/irish-chef-shot-dead-last-34419026
1218856585	20240105	202401	2024	2024.0137	IRL	IRISH	IRL																		1	193	193	19	4	-10.0	2	1	2	1.82767624020888	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250104163000	https://www.irishmirror.ie/news/irish-news/irish-chef-shot-dead-last-34419026
1218856586	20240105	202401	2024	2024.0137	RUSGOV	RUSSIA	RUS					GOV			RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	2	1	2	-7.69230769230769	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250104163000	https://thedefensepost.com/2025/01/04/russia-response-atacms-belgorod/
1218856587	20240105	202401	2024	2024.0137	RUSGOV	RUSSIAN	RUS					GOV			RUS	RUSSIAN	RUS								1	190	190	19	4	-10.0	6	1	6	-7.69230769230769	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	1	Ukraine	UP	UP		49	32	UP	20250104163000	https://thedefensepost.com/2025/01/04/russia-response-atacms-belgorod/
1218856588	20241205	202412	2024	2024.9178											GOV	GOVERNMENT						GOV			1	037	037	03	1	5.0	10	1	10	-2.25846925972397	0								3	Swissvale, Pennsylvania, United States	US	USPA	PA003	40.4237	-79.8828	1189193	3	Swissvale, Pennsylvania, United States	US	USPA	PA003	40.4237	-79.8828	1189193	20250104163000	https://www.channelstv.com/2025/01/04/biden-blocks-us-steel-sale-to-japans-nippon-steel/
1218856589	20241205	202412	2024	2024.9178	GOV	GOVERNMENT						GOV													1	037	037	03	1	5.0	10	1	10	-2.25846925972397	3	Swissvale, Pennsylvania, United States	US	USPA	PA003	40.4237	-79.8828	1189193	0								3	Swissvale, Pennsylvania, United States	US	USPA	PA003	40.4237	-79.8828	1189193	20250104163000	https://www.channelstv.com/2025/01/04/biden-blocks-us-steel-sale-to-japans-nippon-steel/
1218856590	20241205	202412	2024	2024.9178	GOV	GOVERNMENT						GOV													1	120	120	12	3	-4.0	2	1	2	-2.25846925972397	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								1	China	CH	CH		35	105	CH	20250104163000	https://www.channelstv.com/2025/01/04/biden-blocks-us-steel-sale-to-japans-nippon-steel/
1218856591	20241205	202412	2024	2024.9178	GOV	PRESIDENT						GOV			UKR	UKRAINE	UKR								1	010	010	01	1	0.0	3	1	3	-7.69230769230769	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	1	Ukraine	UP	UP		49	32	UP	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	20250104163000	https://thedefensepost.com/2025/01/04/russia-response-atacms-belgorod/
1218856592	20241205	202412	2024	2024.9178	GOV	PRESIDENT						GOV			UKR	UKRAINE	UKR								1	010	010	01	1	0.0	1	1	1	-7.69230769230769	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250104163000	https://thedefensepost.com/2025/01/04/russia-response-atacms-belgorod/
1218856593	20241205	202412	2024	2024.9178	GOV	PRESIDENT						GOV			UKR	UKRAINE	UKR								1	010	010	01	1	0.0	1	1	1	-7.69230769230769	1	Ukraine	UP	UP		49	32	UP	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	20250104163000	https://thedefensepost.com/2025/01/04/russia-response-atacms-belgorod/
1218856594	20241205	202412	2024	2024.9178	USA	UNITED STATES	USA																		0	081	081	08	2	5.0	2	1	2	1.82767624020888	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250104163000	https://www.irishmirror.ie/news/irish-news/irish-chef-shot-dead-last-34419026
1218856595	20241228	202412	2024	2024.9808											BUS	BANK						BUS			1	036	036	03	1	4.0	4	1	4	2.36686390532544	0								3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20250104163000	https://www.heraldbulletin.com/news/local_news/briefs/community-briefs-jan-4/article_a7112586-c9e0-11ef-b6ea-0735f0e4d019.html
1218856596	20241228	202412	2024	2024.9808	BUS	BANK						BUS													1	036	036	03	1	4.0	4	1	4	2.36686390532544	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	0								3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20250104163000	https://www.heraldbulletin.com/news/local_news/briefs/community-briefs-jan-4/article_a7112586-c9e0-11ef-b6ea-0735f0e4d019.html
1218856597	20241228	202412	2024	2024.9808	BUS	BANK						BUS			USA	UNITED STATES	USA								1	036	036	03	1	4.0	6	1	6	2.36686390532544	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20250104163000	https://www.heraldbulletin.com/news/local_news/briefs/community-briefs-jan-4/article_a7112586-c9e0-11ef-b6ea-0735f0e4d019.html
1218856598	20241228	202412	2024	2024.9808	USA	UNITED STATES	USA								BUS	BANK						BUS			1	036	036	03	1	4.0	6	1	6	2.36686390532544	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20250104163000	https://www.heraldbulletin.com/news/local_news/briefs/community-briefs-jan-4/article_a7112586-c9e0-11ef-b6ea-0735f0e4d019.html
1218856599	20250103	202501	2025	2025.0082	OPPHRI	PRISONER						OPP	HRI		COP	PRISONS DEPARTMENT						COP			1	112	112	11	3	-2.0	10	1	10	-4.06504065040651	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20250104163000	https://www.dailymirror.lk/breaking-news/Prisons-Department-releases-photos-denies-claims-of-privileges-for-Duminda-Silva/108-299486
1218856600	20250104	202501	2025	2025.0110											AGO	ANGOLA	AGO								1	043	043	04	1	2.8	10	1	10	-7.2463768115942	0								1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20250104163000	https://www.tvguide.co.uk/schedule/e176c41d-9284-5d12-9061-5eb4ac6775bd/air-crash-investigation
1218856601	20250104	202501	2025	2025.0110											AUS	SYDNEY	AUS								0	040	040	04	1	1.0	10	1	10	1.00401606425703	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250104163000	https://goss.ie/us-showbiz/nicole-kidman-pays-emotional-tribute-to-late-parents-at-award-ceremony-404461
1218856602	20250104	202501	2025	2025.0110											AUS	AUSTRALIA	AUS								0	154	154	15	4	-7.2	2	1	2	1.00401606425703	0								4	Palm Springs, Western Australia, Australia	AS	AS08	40201	-16.8667	124	-1593761	4	Palm Springs, Western Australia, Australia	AS	AS08	40201	-16.8667	124	-1593761	20250104163000	https://goss.ie/us-showbiz/nicole-kidman-pays-emotional-tribute-to-late-parents-at-award-ceremony-404461
1218856603	20250104	202501	2025	2025.0110											BUS	COMPANY						BUS			0	036	036	03	1	4.0	10	1	10	3.01369863013699	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250104163000	https://www.thetrucker.com/trucking-news/truckload-authority/trends-in-trucking/need-drivers-make-the-most-of-new-technology-to-navigate-the-driver-recruitment-funnel
1218856604	20250104	202501	2025	2025.0110											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	1	1	1	5.67901234567901	0								4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	20250104163000	https://timesofindia.indiatimes.com/city/guwahati/himanta-in-mum-to-engage-with-india-inc-for-assam-biz-summit/articleshow/116947351.cms
1218856605	20250104	202501	2025	2025.0110											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	4	1	4	5.67901234567901	0								4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	20250104163000	https://timesofindia.indiatimes.com/city/guwahati/himanta-in-mum-to-engage-with-india-inc-for-assam-biz-summit/articleshow/116947351.cms
1218856606	20250104	202501	2025	2025.0110											BUS	BANK						BUS			1	0874	087	08	2	10.0	20	1	10	-4.7872340425532	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250104163000	https://classicrock961.com/the-fbis-jugging-warning-a-disturbing-new-crime-in-texas/
1218856607	20250104	202501	2025	2025.0110											BUS	COMPANY						BUS			1	130	130	13	3	-4.4	5	1	5	-5.24344569288389	0								4	Pattaya, Chon Buri, Thailand	TH	TH46	26532	12.9333	100.883	-3242432	4	Pattaya, Chon Buri, Thailand	TH	TH46	26532	12.9333	100.883	-3242432	20250104163000	https://www.thestar.com.my/aseanplus/aseanplus-news/2025/01/04/chinese-tourist-demands-justice-after-yacht-accident-in-thailand
1218856608	20250104	202501	2025	2025.0110											COP	DEPUTY						COP			0	010	010	01	1	0.0	6	1	6	-5.59930008748906	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250104163000	https://www.nbcnews.com/news/world/israel-detention-kamal-adwan-hospital-raid-doctor-abu-safiya-gaza-rcna186224
1218856609	20250104	202501	2025	2025.0110											CVL	VILLAGE						CVL			0	013	013	01	1	0.4	6	1	6	2.50347705146037	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250104163000	https://www.chroniclelive.co.uk/news/north-east-news/glanton-village-vera-northumberland-visitors-30704590
1218856610	20250104	202501	2025	2025.0110											CVL	VILLAGE						CVL			0	014	014	01	1	0.0	6	1	6	2.50347705146037	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250104163000	https://www.chroniclelive.co.uk/news/north-east-news/glanton-village-vera-northumberland-visitors-30704590
1218856611	20250104	202501	2025	2025.0110											CVL	VILLAGE						CVL			1	036	036	03	1	4.0	15	1	10	2.50347705146037	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250104163000	https://www.chroniclelive.co.uk/news/north-east-news/glanton-village-vera-northumberland-visitors-30704590
1218856612	20250104	202501	2025	2025.0110											CVL	SMALL TOWN						CVL			0	043	043	04	1	2.8	2	1	2	-3.87234042553192	0								4	Bad Salzungen, Thün, Germany	GM	GM15	16563	50.8167	10.2333	-1743232	4	Bad Salzungen, Thün, Germany	GM	GM15	16563	50.8167	10.2333	-1743232	20250104163000	https://thisisreno.com/2025/01/northern-nevadans-served-during-europes-largest-offensive/
1218856613	20250104	202501	2025	2025.0110											CVL	SMALL TOWN						CVL			0	043	043	04	1	2.8	3	1	3	-3.87234042553192	0								4	Bastogne, Waals Gewest, Belgium	BE	BE14	5852	50.0035	5.71844	-1953818	4	Bastogne, Waals Gewest, Belgium	BE	BE14	5852	50.0035	5.71844	-1953818	20250104163000	https://thisisreno.com/2025/01/northern-nevadans-served-during-europes-largest-offensive/
1218856614	20250104	202501	2025	2025.0110											DEU	GERMANY	DEU								0	060	060	06	2	6.0	5	1	5	-3.87234042553192	0								4	Bad Salzungen, Thün, Germany	GM	GM15	16563	50.8167	10.2333	-1743232	4	Bad Salzungen, Thün, Germany	GM	GM15	16563	50.8167	10.2333	-1743232	20250104163000	https://thisisreno.com/2025/01/northern-nevadans-served-during-europes-largest-offensive/
1218856615	20250104	202501	2025	2025.0110											ELI	ACTOR						ELI			0	040	040	04	1	1.0	6	1	6	3.97088021178028	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250104163000	https://torontosun.com/entertainment/celebrity/ricky-gervais-roasts-diddy-justin-timberlake-and-the-vatican-in-2025-golden-globes-jokes
1218856616	20250104	202501	2025	2025.0110											ELI	RETIRED						ELI			1	042	042	04	1	1.9	3	1	3	2.32558139534884	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250104163000	https://article.wn.com/view/2025/01/04/AP_Trending_SummaryBrief_at_932_am_EST_y/
1218856617	20250104	202501	2025	2025.0110											ESP	SPAIN	ESP								1	042	042	04	1	1.9	7	1	7	5.56792873051225	0								4	Bundelkhand, Madhya Pradesh, India	IN	IN35	17718	25	79.5	-2092409	4	Bundelkhand, Madhya Pradesh, India	IN	IN35	17718	25	79.5	-2092409	20250104163000	https://www.mid-day.com/lifestyle/travel/article/mahakumbh-2025-to-be-promoted-globally-at-tourism-fairs-in-spain-and-germany-23458755
1218856618	20250104	202501	2025	2025.0110											ESP	MADRID	ESP								1	042	042	04	1	1.9	3	1	3	5.56792873051225	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250104163000	https://www.mid-day.com/lifestyle/travel/article/mahakumbh-2025-to-be-promoted-globally-at-tourism-fairs-in-spain-and-germany-23458755
1218856619	20250104	202501	2025	2025.0110											ESP	SPAIN	ESP								1	043	043	04	1	2.8	4	1	4	-15.2073732718894	0								4	Torrevieja, Valenciana, Spain	SP	SP60	25811	37.9787	-0.682222	-404832	4	Albacete, Castilla-La Manacha, Spain	SP	SP54	25801	38.9958	-1.85777	-369589	20250104163000	https://theleader.info/2025/01/04/arrested-for-car-side-pickpocketing-in-torrevieja/
1218856620	20250104	202501	2025	2025.0110											FIN	FINLAND	FIN								1	042	042	04	1	1.9	2	1	2	3.32681017612524	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20250104163000	https://yle.fi/a/74-20134937
1218856621	20250104	202501	2025	2025.0110											FRA	FRANCE	FRA								0	042	042	04	1	1.9	6	1	6	-3.87234042553192	0								4	Rouen, Haute-Normandie, France	FR	FRA7	16277	49.4333	1.08333	-1462807	4	Rouen, Haute-Normandie, France	FR	FRA7	16277	49.4333	1.08333	-1462807	20250104163000	https://thisisreno.com/2025/01/northern-nevadans-served-during-europes-largest-offensive/
1218856622	20250104	202501	2025	2025.0110											GBR	UNITED KINGDOM	GBR								0	0214	021	02	1	3.4	4	1	4	0.24630541871921	0								4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	1	United States	US	US		39.828175	-98.5795	US	20250104163000	https://www.independent.co.uk/news/uk/politics/nigel-farage-elon-musk-tommy-robinson-reform-uk-b2673654.html
1218856623	20250104	202501	2025	2025.0110											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	1	1	1	-0.24330900243309	0								1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20250104163000	https://www.yahoo.com/news/jeff-bezos-readies-uk-broadband-160000976.html
1218856624	20250104	202501	2025	2025.0110											GBR	BRITISH	GBR								1	043	043	04	1	2.8	2	1	2	-4.87804878048781	0								5	Northumberland, Northumberland, United Kingdom	UK	UKJ6	40125	55.25	-2	-2604404	5	Northumberland, Northumberland, United Kingdom	UK	UKJ6	40125	55.25	-2	-2604404	20250104163000	https://www.chroniclelive.co.uk/news/north-east-news/person-hit-train-northumberland-died-30708150
1218856625	20250104	202501	2025	2025.0110											GBR	UNITED KINGDOM	GBR								0	111	111	11	3	-2.0	4	1	4	0.24630541871921	0								4	Clacton, Essex, United Kingdom	UK	UKE4	40108	51.7833	1.16667	-2592633	4	Clacton, Essex, United Kingdom	UK	UKE4	40108	51.7833	1.16667	-2592633	20250104163000	https://www.independent.co.uk/news/uk/politics/nigel-farage-elon-musk-tommy-robinson-reform-uk-b2673654.html
1218856626	20250104	202501	2025	2025.0110											GOV	MINIST						GOV			0	040	040	04	1	1.0	10	1	10	3.45744680851063	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250104163000	https://propakistani.pk/2025/01/04/mohsin-naqvi-praises-record-construction-of-f-8-underpass/
1218856627	20250104	202501	2025	2025.0110											GOV	FOREIGN MINIST						GOV			1	040	040	04	1	1.0	3	1	3	1.77304964539007	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	El Observador, Baja California, Mexico	MX	MX02	19587	32.5667	-116.017	-1664894	20250104163000	https://thecostaricanews.com/will-trump-hold-the-summit-that-biden-promised-to-costa-rica/
1218856628	20250104	202501	2025	2025.0110											GOV	CHIEF MINISTER						GOV			1	043	043	04	1	2.8	4	1	4	6.2111801242236	0								4	Rajkot, Gujarat, India	IN	IN09	17647	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	17647	22.3	70.7833	-2108747	20250104163000	https://www.devdiscourse.com/article/headlines/3215165-empowering-youth-gujarats-role-in-building-a-viksit-bharat
1218856629	20250104	202501	2025	2025.0110											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	3	1	3	1.27795527156549	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250104163000	https://www.yahoo.com/news/democrats-leader-asu-president-michael-120041450.html
1218856630	20250104	202501	2025	2025.0110											GOV	GOVERNOR						GOV			0	057	057	05	1	8.0	6	1	6	-2.05831903945112	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20250104163000	https://www.legit.ng/politics/1633923-tinubu-mentioned-wike-revealed-alleged-reason-odili-supporting-fubara/
1218856631	20250104	202501	2025	2025.0110											GOV	GOVERNMENT						GOV			1	057	057	05	1	8.0	10	1	10	2.38095238095238	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250104163000	https://www.deccanherald.com/business/companies/committed-to-turning-air-india-into-top-class-airline-says-tata-sons-chairman-n-chandrasekaran-3341616
1218856632	20250104	202501	2025	2025.0110											HTIGOV	HAITIAN	HTI					GOV			1	043	043	04	1	2.8	6	1	6	-3.06122448979592	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20250104163000	https://www.africanews.com/2025/01/04/police-and-soldiers-from-guatemala-el-salvador-arrive-for-haiti-mission/
1218856633	20250104	202501	2025	2025.0110											IDN	BANDUNG	IDN								1	042	042	04	1	1.9	4	1	4	3.24074074074074	0								4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	4	Karawang, Jawa Barat, Indonesia	ID	ID30	18585	-6.4403	106.471	9116251	20250104163000	http://www.china.org.cn/world/Off_the_Wire/2025-01/04/content_117645848.htm
1218856634	20250104	202501	2025	2025.0110											IGOUNO	UN SECURITY COUNCIL		UNO				IGO			1	046	046	04	1	7.0	3	1	3	-10.1010101010101	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250104163000	https://www.devdiscourse.com/article/international/3214960-un-warns-of-unfolding-humanitarian-crisis-in-gaza
1218856635	20250104	202501	2025	2025.0110											IND	UTTAR PRADESH	IND								1	042	042	04	1	1.9	3	1	3	5.56792873051225	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250104163000	https://www.mid-day.com/lifestyle/travel/article/mahakumbh-2025-to-be-promoted-globally-at-tourism-fairs-in-spain-and-germany-23458755
1218856636	20250104	202501	2025	2025.0110											IND	MUMBAI	IND								1	042	042	04	1	1.9	4	1	4	5.67901234567901	0								4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	20250104163000	https://timesofindia.indiatimes.com/city/guwahati/himanta-in-mum-to-engage-with-india-inc-for-assam-biz-summit/articleshow/116947351.cms
1218856637	20250104	202501	2025	2025.0110											LEG	REPRESENTATIVES						LEG			1	020	020	02	1	3.0	6	1	6	2.54901960784314	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20250104163000	https://www.dailymail.co.uk/tvshowbiz/article-14249979/aubrey-plaza-husband-jeff-baena-mourned-death-47.html
1218856638	20250104	202501	2025	2025.0110											LEG	CONGRESS						LEG			1	051	051	05	1	3.4	2	1	2	-0.625	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250104163000	https://timesofoman.com/article/153711-trump-backed-johnson-reelected-as-us-house-speaker
1218856639	20250104	202501	2025	2025.0110											MNCCHE	CREDIT SUISSE	CHE					MNC			1	112	112	11	3	-2.0	10	1	10	-1.84331797235023	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20250104163000	https://www.swissinfo.ch/eng/banking-fintech/credit-suisse-nazi-ties-ran-deeper-than-thought-media-report/88674878
1218856640	20250104	202501	2025	2025.0110											MNCCHE	CREDIT SUISSE	CHE					MNC			1	112	112	11	3	-2.0	10	1	10	-1.84331797235023	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250104163000	https://www.swissinfo.ch/eng/banking-fintech/credit-suisse-nazi-ties-ran-deeper-than-thought-media-report/88674878
