1205590728	20231023	202310	2023	2023.8027	USA	UNITED STATES	USA								BUS	COMPANY						BUS			1	115	115	11	3	-2.0	4	1	4	-6.53266331658291	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241022144500	https://www.forbes.com/sites/tylerroush/2024/10/22/former-abercrombie--fitch-ceo-mike-jeffries-arrested-in-sex-trafficking-probe/
1205590729	20240922	202409	2024	2024.7178	INDGOV	ASSAM	IND					GOV			IND	ASSAM	IND								1	110	110	11	3	-2.0	5	1	5	0.81967213114754	0								0								0								20241022144500	https://www.sentinelassam.com/north-east-india-news/assam-news/assam-ensures-uninterrupted-power-supply-for-urban-and-rural-areas
1205590730	20240922	202409	2024	2024.7178	LEGGOV	SENATE						LEG	GOV		UKRELI	UKRAINE	UKR					ELI			0	040	040	04	1	1.0	2	1	2	-4.07149950347567	3	Hampshire, Maryland, United States	US	USMD	MD005	39.5162	-76.5555	593641	3	Hampshire, Maryland, United States	US	USMD	MD005	39.5162	-76.5555	593641	3	Hampshire, Maryland, United States	US	USMD	MD005	39.5162	-76.5555	593641	20241022144500	https://www.nbcnews.com/news/can-spot-celebrity-deepfakes-new-ad-warning-election-disinfo-rcna175647
1205590731	20240922	202409	2024	2024.7178	RUS	RUSSIA	RUS								UKRGOV	UKRAINIAN	UKR					GOV			1	046	046	04	1	7.0	6	1	6	0.31645569620254	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20241022144500	https://timesofindia.indiatimes.com/world/us/ukraine-peace-talks-rely-on-outcome-of-us-presidential-race-says-zelenskyy/articleshow/114468582.cms
1205590732	20240922	202409	2024	2024.7178	UKRELI	UKRAINE	UKR					ELI			LEGGOV	SENATE						LEG	GOV		0	036	036	03	1	4.0	2	1	2	-4.07149950347567	3	Hampshire, Maryland, United States	US	USMD	MD005	39.5162	-76.5555	593641	3	Hampshire, Maryland, United States	US	USMD	MD005	39.5162	-76.5555	593641	3	Hampshire, Maryland, United States	US	USMD	MD005	39.5162	-76.5555	593641	20241022144500	https://www.nbcnews.com/news/can-spot-celebrity-deepfakes-new-ad-warning-election-disinfo-rcna175647
1205590733	20240922	202409	2024	2024.7178	UKRELI	UKRAINE	UKR					ELI			LEGGOV	SENATE						LEG	GOV		0	040	040	04	1	1.0	2	1	2	-4.07149950347567	3	Hampshire, Maryland, United States	US	USMD	MD005	39.5162	-76.5555	593641	3	Hampshire, Maryland, United States	US	USMD	MD005	39.5162	-76.5555	593641	3	Hampshire, Maryland, United States	US	USMD	MD005	39.5162	-76.5555	593641	20241022144500	https://www.nbcnews.com/news/can-spot-celebrity-deepfakes-new-ad-warning-election-disinfo-rcna175647
1205590734	20240922	202409	2024	2024.7178	UKRGOV	UKRAINIAN	UKR					GOV			RUS	RUSSIA	RUS								1	046	046	04	1	7.0	6	1	6	0.31645569620254	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20241022144500	https://timesofindia.indiatimes.com/world/us/ukraine-peace-talks-rely-on-outcome-of-us-presidential-race-says-zelenskyy/articleshow/114468582.cms
1205590735	20241015	202410	2024	2024.7808	AFR	AFRICA	AFR								ZAF	PRETORIA	ZAF								0	020	020	02	1	3.0	6	1	6	-1.52284263959391	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	1	Taiwan	TW	TW		24	121	TW	20241022144500	https://www.abc.net.au/news/2024-10-23/china-holds-live-fire-drills-on-island-closest-to-taiwan/104504840
1205590736	20241015	202410	2024	2024.7808	JOR	JORDAN	JOR																		1	090	090	09	2	-2.0	6	1	6	-1.63487738419618	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20241022144500	https://www.fox5atlanta.com/news/nathan-wade-white-house-meetings-trump-georgia-probe-transcript
1205590737	20241015	202410	2024	2024.7808	JOR	JORDAN	JOR								USA	UNITED STATES	USA								1	090	090	09	2	-2.0	2	1	2	-1.63487738419618	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20241022144500	https://www.fox5atlanta.com/news/nathan-wade-white-house-meetings-trump-georgia-probe-transcript
1205590738	20241015	202410	2024	2024.7808	SPY	INTELLIGENCE						SPY			IRN	IRAN	IRN								1	138	138	13	3	-7.0	5	1	5	-3.93013100436681	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Iran	IR	IR		32	53	IR	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20241022144500	https://www.jpost.com/breaking-news/article-825701
1205590739	20241015	202410	2024	2024.7808	SPY	INTELLIGENCE						SPY			ISR	ISRAEL	ISR								1	010	010	01	1	0.0	5	1	5	-3.93013100436681	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20241022144500	https://www.jpost.com/breaking-news/article-825701
1205590740	20241015	202410	2024	2024.7808	TWN	TAIWAN	TWN								AFR	AFRICA	AFR								0	020	020	02	1	3.0	2	1	2	-1.52284263959391	1	Taiwan	TW	TW		24	121	TW	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	1	Taiwan	TW	TW		24	121	TW	20241022144500	https://www.abc.net.au/news/2024-10-23/china-holds-live-fire-drills-on-island-closest-to-taiwan/104504840
1205590741	20241015	202410	2024	2024.7808	USAGOV	JOE BIDEN	USA					GOV			GOV	SECRETARY OF STATE						GOV			0	036	036	03	1	4.0	8	1	8	-1.16279069767441	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022144500	https://www.finanznachrichten.de/nachrichten-2024-10/63593152-blinken-meets-israeli-pm-in-fresh-bid-to-secure-gaza-ceasefire-hostage-release-020.htm
1205590742	20241015	202410	2024	2024.7808	USAGOV	JOE BIDEN	USA					GOV			ISR	ISRAEL	ISR								0	036	036	03	1	4.0	4	1	4	-1.16279069767441	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022144500	https://www.finanznachrichten.de/nachrichten-2024-10/63593152-blinken-meets-israeli-pm-in-fresh-bid-to-secure-gaza-ceasefire-hostage-release-020.htm
1205590743	20241015	202410	2024	2024.7808	USAGOV	JOE BIDEN	USA					GOV			ISRGOV	ISRAEL	ISR					GOV			0	036	036	03	1	4.0	2	1	2	-1.16279069767441	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022144500	https://www.finanznachrichten.de/nachrichten-2024-10/63593152-blinken-meets-israeli-pm-in-fresh-bid-to-secure-gaza-ceasefire-hostage-release-020.htm
1205590744	20241015	202410	2024	2024.7808	USAGOV	JOE BIDEN	USA					GOV			PSEREB	HAMAS	PSE					REB			0	012	012	01	1	-0.4	10	1	10	-1.16279069767441	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022144500	https://www.finanznachrichten.de/nachrichten-2024-10/63593152-blinken-meets-israeli-pm-in-fresh-bid-to-secure-gaza-ceasefire-hostage-release-020.htm
1205590745	20241015	202410	2024	2024.7808	USAGOV	JOE BIDEN	USA					GOV			USAGOV	JOE BIDEN	USA					GOV			0	036	036	03	1	4.0	6	1	6	-1.16279069767441	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022144500	https://www.finanznachrichten.de/nachrichten-2024-10/63593152-blinken-meets-israeli-pm-in-fresh-bid-to-secure-gaza-ceasefire-hostage-release-020.htm
1205590746	20241021	202410	2024	2024.7973	BGD	BANGLADESH	BGD								BUS	BANK						BUS			1	020	020	02	1	3.0	10	1	10	-3.47222222222222	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20241022144500	https://www.thedailystar.net/business/news/bank-accounts-sikder-family-members-frozen-3733791
1205590747	20241021	202410	2024	2024.7973	CRMCRM	CRIMINAL						CRM	CRM		GBR	LONDON	GBR								1	193	193	19	4	-10.0	2	1	2	-9.24170616113745	4	Streatham, Lambeth, United Kingdom	UK	UKH1	40133	51.4167	-0.133333	-2608977	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Streatham, Lambeth, United Kingdom	UK	UKH1	40133	51.4167	-0.133333	-2608977	20241022144500	https://www.express.co.uk/comment/expresscomment/1965621/martyn-blake-chris-kaba-shooting-met-police
1205590748	20241021	202410	2024	2024.7973	CRMCRM	CRIMINAL						CRM	CRM		GBR	UNITED KINGDOM	GBR								1	193	193	19	4	-10.0	4	1	4	-9.24170616113745	4	Streatham, Lambeth, United Kingdom	UK	UKH1	40133	51.4167	-0.133333	-2608977	4	Streatham, Lambeth, United Kingdom	UK	UKH1	40133	51.4167	-0.133333	-2608977	4	Streatham, Lambeth, United Kingdom	UK	UKH1	40133	51.4167	-0.133333	-2608977	20241022144500	https://www.express.co.uk/comment/expresscomment/1965621/martyn-blake-chris-kaba-shooting-met-police
1205590749	20241021	202410	2024	2024.7973	GBR	UNITED KINGDOM	GBR								CRMCRM	CRIMINAL						CRM	CRM		1	193	193	19	4	-10.0	4	1	4	-9.24170616113745	4	Streatham, Lambeth, United Kingdom	UK	UKH1	40133	51.4167	-0.133333	-2608977	4	Streatham, Lambeth, United Kingdom	UK	UKH1	40133	51.4167	-0.133333	-2608977	4	Streatham, Lambeth, United Kingdom	UK	UKH1	40133	51.4167	-0.133333	-2608977	20241022144500	https://www.express.co.uk/comment/expresscomment/1965621/martyn-blake-chris-kaba-shooting-met-police
1205590750	20241021	202410	2024	2024.7973	USA	PENNSYLVANIA	USA								GOV	AUDITOR GENERAL						GOV			1	100	100	10	3	-5.0	8	1	8	0.83565459610028	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20241022144500	https://www.inquirer.com/newsletters/morning/timeleft-app-adult-friendships-harris-trump-spending-pennsylvania-20241022.html
1205590751	20241021	202410	2024	2024.7973	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	100	100	10	3	-5.0	2	1	2	0.83565459610028	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20241022144500	https://www.inquirer.com/newsletters/morning/timeleft-app-adult-friendships-harris-trump-spending-pennsylvania-20241022.html
1205590752	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	042	042	04	1	1.9	1	1	1	3.49162011173184	0								1	South Africa	SF	SF		-30	26	SF	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20241022144500	https://timesofindia.indiatimes.com/india/pm-modi-holds-bilateral-talks-with-russian-president-putin-key-quotes/articleshow/114462422.cms
1205590753	20241022	202410	2024	2024.8000											ARE	UNITED ARAB EMIRATES	ARE								0	036	036	03	1	4.0	1	1	1	-5.60271646859083	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Jordan	JO	JO		31	36	JO	20241022144500	https://www.inquirer.com/politics/nation/anthony-blinken-israel-hamas-war-cease-fire-20241022.html
1205590754	20241022	202410	2024	2024.8000											AZEGOVMIL	AZERBAIJANI	AZE					GOV	MIL		1	036	036	03	1	4.0	5	1	5	1.44927536231884	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20241022144500	https://news.az/news/azerbaijans-defense-minister-arrives-in-kyrgyzstan-on-official-visit
1205590755	20241022	202410	2024	2024.8000											AZEGOVMIL	AZERBAIJANI	AZE					GOV	MIL		1	046	046	04	1	7.0	5	1	5	1.44927536231884	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20241022144500	https://news.az/news/azerbaijans-defense-minister-arrives-in-kyrgyzstan-on-official-visit
1205590756	20241022	202410	2024	2024.8000											BUS	MERCHANT						BUS			1	036	036	03	1	4.0	10	1	10	-1.30718954248366	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20241022144500	http://koreabizwire.com/baemin-executive-claims-company-followed-rivals-lead-in-controversial-fee-hikes/295430
1205590757	20241022	202410	2024	2024.8000											BUS	COMPANIES						BUS			0	050	050	05	1	3.5	10	1	10	0.25784271594328	0								4	Milimani, Coast, Kenya	KE	KE02	18585	-2.52307	40.333	11115698	4	Milimani, Coast, Kenya	KE	KE02	18585	-2.52307	40.333	11115698	20241022144500	https://www.codastory.com/authoritarian-tech/social-media-authoritarian-tech/mercy-mutemi-meta-lawsuit/
1205590758	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			0	062	062	06	2	7.4	10	1	10	7.31102850061958	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241022144500	https://www.harpersbazaar.com/beauty/health/a62637307/merit-beauty-retrospect-extrait-de-parfum-launch-2024/
1205590759	20241022	202410	2024	2024.8000											BUS	INDUSTRY						BUS			1	062	062	06	2	7.4	10	1	10	3.52422907488987	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20241022144500	https://www.biofuelsdigest.com/bdigest/wizz-air-and-airbus-to-launch-saf-trial/
1205590760	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			0	112	112	11	3	-2.0	5	1	5	-4.20560747663552	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20241022144500	https://www.rigzone.com/news/moodys_says_cybersecurity_a_high_priority_for_oil_gas-22-oct-2024-178503-article/
1205590761	20241022	202410	2024	2024.8000											CAN	ONTARIO	CAN								1	051	051	05	1	3.4	1	1	1	0.94637223974763	0								1	United Kingdom	UK	UK		54	-4	UK	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20241022144500	https://www.prpeak.com/economy-law-politics/opinion-legalization-hasnt-killed-the-black-market-for-cannabis-in-canada-9689904
1205590762	20241022	202410	2024	2024.8000											CMR	CAMEROON	CMR								1	043	043	04	1	2.8	4	1	4	1.98675496688741	0								4	Nsimalen, Centre, Cameroon	CM	CM11	18585	3.73333	11.55	-3157445	4	Nsimalen, Centre, Cameroon	CM	CM11	18585	3.73333	11.55	-3157445	20241022144500	https://saharareporters.com/2024/10/22/cameroonians-troop-out-welcome-ailing-91-year-old-president-biya-after-42-days-absence
1205590763	20241022	202410	2024	2024.8000											COP	STATE PRISON						COP			1	042	042	04	1	1.9	3	1	3	-5.51543007222587	0								3	Holmesburg, Pennsylvania, United States	US	USPA	PA101	40.0415	-75.0279	1203830	3	Holmesburg, Pennsylvania, United States	US	USPA	PA101	40.0415	-75.0279	1203830	20241022144500	https://www.inquirer.com/news/philadelphia/holmesburg-prison-experiment-survivor-discussions-20241022.html
1205590764	20241022	202410	2024	2024.8000											COP	STATE PRISON						COP			1	042	042	04	1	1.9	2	1	2	-5.51543007222587	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20241022144500	https://www.inquirer.com/news/philadelphia/holmesburg-prison-experiment-survivor-discussions-20241022.html
1205590765	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	042	042	04	1	1.9	5	1	5	-6.86015831134565	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20241022144500	https://www.kktv.com/2024/10/22/incredibly-dangerous-situation-teen-holding-mother-hostage-aurora-shot-by-police/
1205590766	20241022	202410	2024	2024.8000											COP	PRISON						COP			1	046	046	04	1	7.0	10	1	10	-13.0584192439863	0								4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20241022144500	https://www.tnp.no/norway/panorama/3502-breivik-claims-he-is-tortured/
1205590767	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	050	050	05	1	3.5	10	1	10	-6.86015831134565	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20241022144500	https://www.kktv.com/2024/10/22/incredibly-dangerous-situation-teen-holding-mother-hostage-aurora-shot-by-police/
1205590768	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	100	100	10	3	-5.0	10	1	10	-4.23728813559322	0								4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20241022144500	https://saharareporters.com/2024/10/22/enugu-family-demands-release-son-raided-detained-police-2018-despite-court-order
1205590769	20241022	202410	2024	2024.8000											CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	5	1	5	-4.54232622161046	0								4	Roxborough, Tobago, Trinidad And Tobago	TD	TD11	27421	11.2495	-60.576	-1360683	4	Roxborough, Tobago, Trinidad And Tobago	TD	TD11	27421	11.2495	-60.576	-1360683	20241022144500	https://newsday.co.tt/2024/10/21/updated-farley-denies-blaming-mothers-alone-for-tobago-crime/
1205590770	20241022	202410	2024	2024.8000											CRM	TRAFFICKER						CRM			1	060	060	06	2	6.0	11	1	8	-3.5472972972973	0								4	Effurun, Delta, Nigeria	NI	NI36	191350	5.55463	5.78624	-2005827	4	Effurun, Delta, Nigeria	NI	NI36	191350	5.55463	5.78624	-2005827	20241022144500	https://saharareporters.com/2024/10/22/activist-aghogho-petitions-nigerian-police-probe-woman-allegedly-trafficking-teenage
1205590771	20241022	202410	2024	2024.8000											CRM	TRAFFICKER						CRM			1	060	060	06	2	6.0	2	1	2	-3.5472972972973	0								5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	20241022144500	https://saharareporters.com/2024/10/22/activist-aghogho-petitions-nigerian-police-probe-woman-allegedly-trafficking-teenage
1205590772	20241022	202410	2024	2024.8000											CVL	HUNTER						CVL			0	036	036	03	1	4.0	10	1	10	6.68934240362812	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20241022144500	https://www.transylvaniatimes.com/arts/brevard-fourth-friday-gallery-walk-schedule-released/article_cd2c6e8a-8fb9-11ef-8f35-375050151593.html
1205590773	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	10	1	10	-0.22091310751104	0								3	De Smet Cemetery, South Dakota, United States	US	USSD		44.3683	-97.5709	1254631	3	De Smet Cemetery, South Dakota, United States	US	USSD		44.3683	-97.5709	1254631	20241022144500	https://www.sdpb.org/arts-life/2024-10-22/burial-sites-bring-history-to-life-across-south-dakota
1205590774	20241022	202410	2024	2024.8000											CVL	RESIDENTS						CVL			1	040	040	04	1	1.0	10	1	10	-0.18450184501845	0								3	Valley Mills, Texas, United States	US	USTX		31.6593	-97.4722	1376565	3	Valley Mills, Texas, United States	US	USTX		31.6593	-97.4722	1376565	20241022144500	https://www.kwtx.com/2024/10/22/crews-install-new-equipment-restore-water-valley-mills-residents/
1205590775	20241022	202410	2024	2024.8000											CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	10	1	10	-4.53648915187377	0								4	Limony, RhôAlpes, France	FR	FRB9	16330	45.3519	4.7586	-1447129	4	Limony, RhôAlpes, France	FR	FRB9	16330	45.3519	4.7586	-1447129	20241022144500	https://www.express.co.uk/news/weather/1965584/europe-weather-maps-italy-france-heavy-rain-flood
1205590776	20241022	202410	2024	2024.8000											DEU	GERMAN	DEU								1	042	042	04	1	1.9	3	1	3	5.98290598290598	0								1	Germany	GM	GM		51.5	10.5	GM	1	Japan	JA	JA		36	138	JA	20241022144500	https://www.highsnobiety.com/p/birkenstock-boro-jesse-leyva/
1205590777	20241022	202410	2024	2024.8000											DEU	GERMAN	DEU								1	051	051	05	1	3.4	1	1	1	5.98290598290598	0								1	Germany	GM	GM		51.5	10.5	GM	1	Japan	JA	JA		36	138	JA	20241022144500	https://www.highsnobiety.com/p/birkenstock-boro-jesse-leyva/
1205590778	20241022	202410	2024	2024.8000											ECU	ECUADOR	ECU								1	060	060	06	2	6.0	2	1	2	2.66159695817491	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241022144500	https://www.juniorminingnetwork.com/junior-miner-news/press-releases/436-tsx-venture/ivs/169059-inventus-mining-announces-senior-management-changes.html
1205590779	20241022	202410	2024	2024.8000											EDU	SCHOOL						EDU			0	010	010	01	1	0.0	3	1	3	0	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20241022144500	https://www.inquirer.com/education/burlington-city-high-national-honor-society-joanne-johnson-grimes-pregnant-20241021.html
1205590780	20241022	202410	2024	2024.8000											EDU	STUDENT						EDU			1	014	014	01	1	0.0	10	1	10	-4.19161676646707	0								3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20241022144500	https://cbs4local.com/news/local/socorro-isd-launches-rehabilitation-initiative-for-youth-caught-with-thc
