1214797550	20241203	202412	2024	2024.9123	GBR	GLASGOW	GBR																		1	080	080	08	2	5.0	10	1	10	3.13111545988258	5	Aberdeenshire, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.1667	-2.66667	-2587759	0								5	Aberdeenshire, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.1667	-2.66667	-2587759	20241210143000	https://www.solarpowerportal.co.uk/ili-group-granted-consent-100mw-ayrshire-bess/
1214797551	20241203	202412	2024	2024.9123	GOV	PRESIDENT						GOV			FRA	FRENCH	FRA								1	046	046	04	1	7.0	2	1	2	0	1	Ukraine	UP	UP		49	32	UP	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Ukraine	UP	UP		49	32	UP	20241210143000	https://en.apa.az/europe/ukraine-peace-talks-possible-this-winter-says-polands-tusk-455254
1214797552	20241203	202412	2024	2024.9123	HLH	DOCTOR						HLH			BRA	BRASILIA	BRA								1	010	010	01	1	0.0	2	1	2	-3.52422907488987	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20241210143000	https://www.transylvaniatimes.com/news/nation_world/brazils-lula-recovering-in-icu-after-undergoing-surgery-to-drain-head-hemorrhage-hospital-says/article_ad2d8d0e-6f23-54e8-b53c-0fffdc66bda6.html
1214797553	20241203	202412	2024	2024.9123	HLH	DOCTOR						HLH			BRA	BRASILIA	BRA								1	010	010	01	1	0.0	3	1	3	-3.52422907488987	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241210143000	https://www.transylvaniatimes.com/news/nation_world/brazils-lula-recovering-in-icu-after-undergoing-surgery-to-drain-head-hemorrhage-hospital-says/article_ad2d8d0e-6f23-54e8-b53c-0fffdc66bda6.html
1214797554	20241203	202412	2024	2024.9123	HLH	DOCTOR						HLH			BRA	BRASILIA	BRA								1	042	042	04	1	1.9	5	1	5	-3.52422907488987	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20241210143000	https://www.transylvaniatimes.com/news/nation_world/brazils-lula-recovering-in-icu-after-undergoing-surgery-to-drain-head-hemorrhage-hospital-says/article_ad2d8d0e-6f23-54e8-b53c-0fffdc66bda6.html
1214797555	20241203	202412	2024	2024.9123	IRL	IRELAND	IRL																		1	051	051	05	1	3.4	8	1	8	7.27272727272728	4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	0								4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	20241210143000	https://www.dundalkdemocrat.ie/news/local-news/1676938/careers-fair-at-o-fiaich-in-dundalk-an-opportunity-for-graduating-students.html
1214797556	20241203	202412	2024	2024.9123	MIL	CHIEF OF THE ARMY						MIL			GOV	PRESIDENT						GOV			1	174	174	17	4	-5.0	8	1	8	-1.60427807486631	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20241210143000	https://www.koreatimes.co.kr:443/www/nation/2024/12/356_388145.html
1214797557	20241203	202412	2024	2024.9123	MIL	CHIEF OF THE ARMY						MIL			KORGOV	SOUTH KOREA	KOR					GOV			1	174	174	17	4	-5.0	2	1	2	-1.60427807486631	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20241210143000	https://www.koreatimes.co.kr:443/www/nation/2024/12/356_388145.html
1214797558	20241203	202412	2024	2024.9123	SYR	SYRIA	SYR								CHR	CHRISTIAN				CHR					0	010	010	01	1	0.0	4	1	4	-4.67205750224618	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	20241210143000	https://www.aol.com/syria-free-dictator-rebels-biggest-130813559.html
1214797559	20241203	202412	2024	2024.9123	USA	UNITED STATES	USA																		1	026	026	02	1	4.0	4	1	4	-0.16611295681063	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20241210143000	https://www.stltoday.com/news/local/business/plan-for-car-share-firm-to-use-lambert-airport-garage-stirs-objections-doesn-t-feel/article_66aec794-b425-11ef-9c7b-4b8d02a39305.html
1214797560	20241203	202412	2024	2024.9123	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-1.3664596273292	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20241210143000	https://timesofmalta.com/article/who-luigi-mangione-the-normal-guy-accused-killing-us-insurance-ceo.1102260
1214797561	20241203	202412	2024	2024.9123	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-1.3664596273292	3	Phi Kappa Psi, Pennsylvania, United States	US	USPA	PA119	40.9553	-76.8811	2103771	0								3	Phi Kappa Psi, Pennsylvania, United States	US	USPA		40.9553	-76.8811	2103771	20241210143000	https://timesofmalta.com/article/who-luigi-mangione-the-normal-guy-accused-killing-us-insurance-ceo.1102260
1214797562	20241209	202412	2024	2024.9288	ISR	TEL AVIV	ISR								GOV	MINIST						GOV			1	120	120	12	3	-4.0	10	1	10	-6.38888888888889	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20241210143000	https://www.middleeastmonitor.com/20241210-tel-aviv-central-court-rejects-ministers-request-to-delay-netanyahus-trial/
1214797563	20241209	202412	2024	2024.9288	PSE	GAZA	PSE								JEW	RABBI				JEW					1	190	190	19	4	-10.0	1	1	1	0.66666666666666	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241210143000	https://www.israelnationalnews.com/news/400526
1214797564	20241210	202412	2024	2024.9315											AGR	FARMER						AGR			0	036	036	03	1	4.0	10	1	10	3.52504638218924	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20241210143000	https://www.freshplaza.com/north-america/article/9686360/soil-moisture-monitoring-specialist-weenat-acquires-corhize/
1214797565	20241210	202412	2024	2024.9315											AZE	AZERBAIJANI	AZE								0	070	070	07	2	7.0	10	1	10	-3.42857142857142	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20241210143000	https://en.apa.az/western-azerbaijan/western-azerbaijan-community-issues-statement-on-world-human-rights-day-455233
1214797566	20241210	202412	2024	2024.9315											BEL	BELGIUM	BEL								0	042	042	04	1	1.9	8	1	8	0.66152149944874	0								4	Wervik, Region Flamande, Belgium	BE	BE13	16307	50.7807	3.03854	-1972635	4	Wervik, Region Flamande, Belgium	BE	BE13	16307	50.7807	3.03854	-1972635	20241210143000	https://eturbonews.com/no-more-war-campaign-byline-flanders-tourism-board/
1214797567	20241210	202412	2024	2024.9315											BEL	BELGIUM	BEL								0	042	042	04	1	1.9	2	1	2	0.66152149944874	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241210143000	https://eturbonews.com/no-more-war-campaign-byline-flanders-tourism-board/
1214797568	20241210	202412	2024	2024.9315											BGD	DHAKA	BGD								1	046	046	04	1	7.0	1	1	1	-2.1015761821366	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20241210143000	https://www.arkansasonline.com/news/2024/dec/10/bangladeshi-indian-officials-hold-talks-over/
1214797569	20241210	202412	2024	2024.9315											BRA	BRAZIL	BRA								1	061	061	06	2	6.4	6	1	6	1.20689655172414	0								4	La Mancha, Canarias, Spain	SP	SP53		28.55	-16.1167	-387397	4	La Mancha, Canarias, Spain	SP	SP53		28.55	-16.1167	-387397	20241210143000	https://www.freshplaza.com/north-america/article/9686323/european-consumers-still-wrongly-associate-the-fruit-s-color-with-its-sweetness/
1214797570	20241210	202412	2024	2024.9315											BRA	BRAZIL	BRA								1	061	061	06	2	6.4	2	1	2	1.20689655172414	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20241210143000	https://www.freshplaza.com/north-america/article/9686323/european-consumers-still-wrongly-associate-the-fruit-s-color-with-its-sweetness/
1214797571	20241210	202412	2024	2024.9315											BRA	BRAZIL	BRA								0	063	063	06	2	7.4	7	1	7	-3.55618776671408	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241210143000	https://timesofmalta.com/article/a-merchant-death-queiroz-affair-revisited.1102041
1214797572	20241210	202412	2024	2024.9315											BRA	BRAZIL	BRA								0	063	063	06	2	7.4	1	1	1	-3.55618776671408	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20241210143000	https://timesofmalta.com/article/a-merchant-death-queiroz-affair-revisited.1102041
1214797573	20241210	202412	2024	2024.9315											BUS	COMPANY						BUS			1	031	031	03	1	5.2	10	1	10	-1.67910447761194	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241210143000	https://www.trinidadtimes.com/news/274840821/paclock-files-bid-protest-against-the-defense-logistics-agency-over-26-million-in-wasteful-spending
1214797574	20241210	202412	2024	2024.9315											BUS	AIRLINE						BUS			1	042	042	04	1	1.9	1	1	1	-1.79856115107914	0								4	Bagdogra, West Bengal, India	IN	IN28	17948	26.7	88.3167	-2089610	4	Bagdogra, West Bengal, India	IN	IN28	17948	26.7	88.3167	-2089610	20241210143000	https://www.hindustantimes.com/cities/kolkata-news/stranded-at-kolkata-airport-nari-shakti-award-winning-doctor-alleges-ill-treatment-by-airline-101733839414565.html
1214797575	20241210	202412	2024	2024.9315											BUS	AIRLINE						BUS			1	042	042	04	1	1.9	1	1	1	-1.79856115107914	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bagdogra, West Bengal, India	IN	IN28	17948	26.7	88.3167	-2089610	20241210143000	https://www.hindustantimes.com/cities/kolkata-news/stranded-at-kolkata-airport-nari-shakti-award-winning-doctor-alleges-ill-treatment-by-airline-101733839414565.html
1214797576	20241210	202412	2024	2024.9315											BUS	COMPANY						BUS			1	042	042	04	1	1.9	1	1	1	1.50895944671487	0								1	Peru	PE	PE		-10	-76	PE	1	Brazil	BR	BR		-10	-55	BR	20241210143000	https://www.mckinsey.com/capabilities/operations/our-insights/in-pursuit-of-productivity-how-minsur-mined-a-rich-seam-of-operational-excellence
1214797577	20241210	202412	2024	2024.9315											BUS	COMPANY						BUS			1	042	042	04	1	1.9	4	1	4	1.50895944671487	0								1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20241210143000	https://www.mckinsey.com/capabilities/operations/our-insights/in-pursuit-of-productivity-how-minsur-mined-a-rich-seam-of-operational-excellence
1214797578	20241210	202412	2024	2024.9315											BUS	INDUSTRY						BUS			1	043	043	04	1	2.8	5	1	5	5.46875	0								4	Rosscarbery, Cork, Ireland	EI	EI04	18286	51.5667	-9.03333	-1505429	4	Rosscarbery, Cork, Ireland	EI	EI04	18286	51.5667	-9.03333	-1505429	20241210143000	https://www.southernstar.ie/news/rosscarbery-pharmacys-tops-for-community-4314566
1214797579	20241210	202412	2024	2024.9315											BUS	BANK						BUS			1	043	043	04	1	2.8	2	1	2	0	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20241210143000	https://www.newstribune.com/news/2024/dec/10/i-70-bridge-ribbon-cutting-ceremony-set-for-today/
1214797580	20241210	202412	2024	2024.9315											BUS	INVESTOR						BUS			1	045	045	04	1	5.0	3	1	3	4.7808764940239	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20241210143000	https://www.globenewswire.com/news-release/2024/12/10/2994622/0/en/Americas-Partnership-Investor-Network-Builds-on-Momentum-to-Advance-Economic-Opportunities-in-Latin-America-and-the-Caribbean.html
1214797581	20241210	202412	2024	2024.9315											BUS	BUSINESS						BUS			1	100	100	10	3	-5.0	10	1	10	-2.1505376344086	0								4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	20241210143000	http://www.stock-world.de/nachrichten/dax_mdax/Infineon-Stock-Shares-Dip-Amid-Mixed-Market-Performance-n17938598.html
