1218855561	20250104	202501	2025	2025.0110											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	10	1	10	3.10077519379845	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20250104161500	https://www.lagrangenews.com/2025/01/04/knapp-column-a-new-year-doge-resolution/
1218855562	20250104	202501	2025	2025.0110											ELI	ACTOR						ELI			1	020	020	02	1	3.0	2	1	2	1.25786163522012	0								4	Ranma, Xizang, China	CH	CH14	13297	30.903	97.303	11284773	4	Ranma, Xizang, China	CH	CH14	13297	30.903	97.303	11284773	20250104161500	https://gamerant.com/ranma-12-remake-drops-new-clip-for-classic-ranma-character-song/
1218855563	20250104	202501	2025	2025.0110											ELI	ACTOR						ELI			1	020	020	02	1	3.0	3	1	3	1.25786163522012	0								1	Japan	JA	JA		36	138	JA	4	Ranma, Xizang, China	CH	CH14	13297	30.903	97.303	11284773	20250104161500	https://gamerant.com/ranma-12-remake-drops-new-clip-for-classic-ranma-character-song/
1218855564	20250104	202501	2025	2025.0110											ELI	ACTOR						ELI			0	036	036	03	1	4.0	10	1	10	5.42168674698796	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250104161500	https://www.news18.com/movies/when-amitabh-bachchan-spoke-about-being-a-bigger-star-than-dilip-kumar-you-have-9176779.html
1218855565	20250104	202501	2025	2025.0110											GBR	UNITED KINGDOM	GBR								1	014	014	01	1	0.0	2	1	2	5.42168674698796	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250104161500	https://www.news18.com/movies/when-amitabh-bachchan-spoke-about-being-a-bigger-star-than-dilip-kumar-you-have-9176779.html
1218855566	20250104	202501	2025	2025.0110											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	8	1	8	3.93258426966292	0								4	Chelmsford, Essex, United Kingdom	UK	UKE4	40108	51.7333	0.483333	-2592339	4	Chelmsford, Essex, United Kingdom	UK	UKE4	40108	51.7333	0.483333	-2592339	20250104161500	https://www.yourthurrock.com/2025/01/04/awe-inspiring-photography-at-chelmsford-cathedral/
1218855567	20250104	202501	2025	2025.0110											GBR	UNITED KINGDOM	GBR								1	084	084	08	2	7.0	2	1	2	-4.93827160493827	0								5	Renfrewshire, Renfrewshire, United Kingdom	UK	UKW2	40176	55.8333	-4.5	-2606148	5	Renfrewshire, Renfrewshire, United Kingdom	UK	UKW2	40176	55.8333	-4.5	-2606148	20250104161500	https://www.theguardian.com/uk-news/2025/jan/04/man-arrested-woman-dies-car-paisley-scotland
1218855568	20250104	202501	2025	2025.0110											GBRCVL	BRITISH	GBR					CVL			1	036	036	03	1	4.0	3	1	3	7.71604938271605	0								4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20250104161500	https://euroweeklynews.com/2025/01/04/easyjet-announces-new-direct-flights-to-almeria/
1218855569	20250104	202501	2025	2025.0110											GHA	GHANA	GHA								0	0874	087	08	2	10.0	6	1	6	4.61031833150384	0								4	Kotoka International Airport, Ghana (general), Ghana	GH	GH00	190655	5.60419	-0.16738	-2074770	4	Kotoka International Airport, Ghana (general), Ghana	GH	GH00	190655	5.60419	-0.16738	-2074770	20250104161500	https://www.myjoyonline.com/2024-election-south-tongu-mp-elect-gave-mahama-the-highest-votes-in-percentage-terms/
1218855570	20250104	202501	2025	2025.0110											GHA	GHANA	GHA								0	0874	087	08	2	10.0	2	1	2	4.61031833150384	0								4	Kotoka International Airport, Ghana (general), Ghana	GH	GH00	190655	5.60419	-0.16738	-2074770	4	Sogakofe, Ghana (general), Ghana	GH	GH00	190671	6	0.6	-2078812	20250104161500	https://www.myjoyonline.com/2024-election-south-tongu-mp-elect-gave-mahama-the-highest-votes-in-percentage-terms/
1218855571	20250104	202501	2025	2025.0110											GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	10	1	10	0	0								4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20250104161500	https://www.haitilibre.com/en/news-43989-haiti-displaced-persons-3rd-day-of-solidarity-women-and-girls-in-the-spotlight.html
1218855572	20250104	202501	2025	2025.0110											GOVAGR	MINIST FOR FISHERIES						GOV	AGR		1	040	040	04	1	1.0	3	1	3	-4.06091370558376	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250104161500	https://euroweeklynews.com/2025/01/04/axarquia-joins-trawler-protests-in-andalucia/
1218855573	20250104	202501	2025	2025.0110											HLH	SURGEON						HLH			1	040	040	04	1	1.0	2	1	2	3.33333333333333	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20250104161500	https://www.thehindu.com/news/cities/chennai/young-ophthalmologists-honoured-at-inauguration-of-two-day-conference/article69062067.ece
1218855574	20250104	202501	2025	2025.0110											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-9.91189427312778	0								3	East Harlem, New York, United States	US	USNY		40.7947	-73.9425	2083753	3	East Harlem, New York, United States	US	USNY		40.7947	-73.9425	2083753	20250104161500	https://www.nydailynews.com/2025/01/04/teen-killed-two-others-wounded-in-bloody-east-harlem-knife-fight/
1218855575	20250104	202501	2025	2025.0110											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	6	1	6	-1.19760479041917	0								3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	20250104161500	https://www.kold.com/2025/01/04/first-grader-who-swallowed-button-battery-recovering-hospital/
1218855576	20250104	202501	2025	2025.0110											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	18	1	10	-9.91189427312778	0								3	Highbridge, New York, United States	US	USNY	NY005	40.8368	-73.9268	952724	3	Highbridge, New York, United States	US	USNY	NY005	40.8368	-73.9268	952724	20250104161500	https://www.nydailynews.com/2025/01/04/teen-killed-two-others-wounded-in-bloody-east-harlem-knife-fight/
1218855577	20250104	202501	2025	2025.0110											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	4	1	4	-1.19760479041917	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250104161500	https://www.kold.com/2025/01/04/first-grader-who-swallowed-button-battery-recovering-hospital/
1218855578	20250104	202501	2025	2025.0110											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	10	1	10	-7.48898678414097	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250104161500	https://www.northcoastcitizen.com/news_free/fatal-drug-overdoses-in-oregon-reached-record-levels-in-2023/article_eaa49977-0c41-5152-961b-c5fc83a29da7.html
1218855579	20250104	202501	2025	2025.0110											HRV	CROATIA	HRV								1	043	043	04	1	2.8	1	1	1	-2.72988505747127	0								1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20250104161500	https://tvovermind.com/the-day-of-the-jackal-season-2-five-promising-premises-to-pursue/
1218855580	20250104	202501	2025	2025.0110											IND	KANPUR	IND								1	036	036	03	1	4.0	4	1	4	2.54957507082153	0								4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20250104161500	https://timesofindia.indiatimes.com/life-style/travel/news/kanpur-to-lucknow-in-just-45-minutes-thanks-to-the-upcoming-8-lane-expressway/articleshow/116945997.cms
1218855581	20250104	202501	2025	2025.0110											IND	NEW DELHI	IND								1	173	173	17	4	-5.0	4	1	4	-7.54716981132075	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250104161500	https://www.theweek.in/wire-updates/national/2025/01/04/lgd5-dl-court-balyan-bail.html
1218855582	20250104	202501	2025	2025.0110											IRL	IRELAND	IRL								1	030	030	03	1	4.0	6	1	6	-2.16049382716049	0								4	Mullingar, Westmeath, Ireland	EI	EI29	18307	53.5333	-7.35	-1504774	4	Mullingar, Westmeath, Ireland	EI	EI29	18307	53.5333	-7.35	-1504774	20250104161500	https://euroweeklynews.com/2025/01/04/westmeath-mother-murdered-by-own-son-man-charged-in-court/
1218855583	20250104	202501	2025	2025.0110											IRL	IRELAND	IRL								1	030	030	03	1	4.0	4	1	4	-2.16049382716049	0								5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	20250104161500	https://euroweeklynews.com/2025/01/04/westmeath-mother-murdered-by-own-son-man-charged-in-court/
1218855584	20250104	202501	2025	2025.0110											IRL	IRELAND	IRL								1	036	036	03	1	4.0	4	1	4	-2.16049382716049	0								5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	20250104161500	https://euroweeklynews.com/2025/01/04/westmeath-mother-murdered-by-own-son-man-charged-in-court/
1218855585	20250104	202501	2025	2025.0110											IRQ	IRAQ	IRQ								1	042	042	04	1	1.9	9	1	7	-0.97765363128492	0								4	Bagdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Bagdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20250104161500	http://www.aina.org/news/20250104090651.htm
1218855586	20250104	202501	2025	2025.0110											ITA	ITALIAN	ITA								1	042	042	04	1	1.9	10	1	10	-1.54525386313466	0								4	Bari, Puglia, Italy	IT	IT13	18381	41.1333	16.85	-111255	4	Bari, Puglia, Italy	IT	IT13	18381	41.1333	16.85	-111255	20250104161500	https://www.christianpost.com/news/newborn-baby-found-dead-in-italian-church-baby-box.html
1218855587	20250104	202501	2025	2025.0110											JUD	JUDGE						JUD			0	042	042	04	1	1.9	1	1	1	-3.19548872180451	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250104161500	https://www.americanthinker.com/articles/2025/01/the_last_and_the_first.html
1218855588	20250104	202501	2025	2025.0110											JUD	JUDGE						JUD			0	042	042	04	1	1.9	2	1	2	-3.19548872180451	0								1	United States	US	US		39.828175	-98.5795	US	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250104161500	https://www.americanthinker.com/articles/2025/01/the_last_and_the_first.html
1218855589	20250104	202501	2025	2025.0110											LAB	UNIONS						LAB			1	030	030	03	1	4.0	10	1	10	3.46020761245675	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250104161500	https://eturbonews.com/eu-commission-approves-lufthansa-groups-acquisition-luftfahrtgesellschaft-walter/
1218855590	20250104	202501	2025	2025.0110											LEG	SENATE						LEG			1	040	040	04	1	1.0	10	1	10	-0.309597523219817	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250104161500	https://www.standard-journal.com/news/local/article_f7ee4b3a-ca96-11ef-ae51-0bbace2e4eb3.html
1218855591	20250104	202501	2025	2025.0110											LEG	LEGISLATIVE ASSEMBLY						LEG			1	043	043	04	1	2.8	10	1	10	-8.41121495327106	0								0								0								20250104161500	https://www.barandbench.com/news/mla-uma-thomas-accident-kerala-court-interim-bail-accused-event-organizer
1218855592	20250104	202501	2025	2025.0110											LEG	SENATE						LEG			1	192	192	19	4	-9.5	1	1	1	1.0593220338983	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Mexico	MX	MX		23	-102	MX	20250104161500	https://www.newdelhitimes.com/johnson-reelected-house-speaker-as-republicans-face-challenges-despite-control-of-congress-white-house/
1218855593	20250104	202501	2025	2025.0110											MED	MAGAZINE						MED			0	036	036	03	1	4.0	10	1	10	2.9535864978903	0								4	Sumirago, Lombardia, Italy	IT	IT09	18377	45.75	8.76667	-130360	4	Sumirago, Lombardia, Italy	IT	IT09	18377	45.75	8.76667	-130360	20250104161500	https://euroweeklynews.com/2025/01/04/missoni-co-founder-dies-as-millions-pay-tribute-to-italian-fashion-visionary/
1218855594	20250104	202501	2025	2025.0110											MED	WEBSITE						MED			0	042	042	04	1	1.9	5	1	5	-8.64485981308416	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20250104161500	https://news.worldcasinodirectory.com/fortunepandas-versus-odds-banned-by-swedish-regulator-for-illegal-gambling-116700
1218855595	20250104	202501	2025	2025.0110											MNCUSA	COSTCO	USA					MNC			1	046	046	04	1	7.0	10	1	10	6.80272108843537	0								0								0								20250104161500	https://www.popsci.com/sponsored-content/costco-new-years-special-join-get-and-bonus-digital-shop-card-sponsored-deal/
1218855596	20250104	202501	2025	2025.0110											QATBUS	QATAR	QAT					BUS			0	036	036	03	1	4.0	10	1	10	2.95983086680761	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250104161500	https://eturbonews.com/qatar-airways-outlines-plans-us-expansion-lax-launch-press-confe/
1218855597	20250104	202501	2025	2025.0110											REL	BISHOP									0	040	040	04	1	1.0	10	1	10	-0.97765363128492	0								4	Bagdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Bagdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20250104161500	http://www.aina.org/news/20250104090651.htm
1218855598	20250104	202501	2025	2025.0110											USA	UNITED STATES	USA								0	011	011	01	1	-0.1	4	1	4	-4.80591497227356	0								3	Mount Bethel, Pennsylvania, United States	US	USPA		40.9048	-75.1116	1213141	3	Mount Bethel, Pennsylvania, United States	US	USPA		40.9048	-75.1116	1213141	20250104161500	https://www.lehighvalleylive.com/news/2025/01/upper-mount-bethel-township-supervisor-wont-resign-after-ethics-violation-appeal-is-upheld.html
1218855599	20250104	202501	2025	2025.0110											USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	1	4	-1.12781954887218	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250104161500	https://www.rollingstone.com/culture/culture-features/adrian-dittmann-elon-musk-1235224131/
1218855600	20250104	202501	2025	2025.0110											USA	GRAND RAPIDS	USA								1	020	020	02	1	3.0	8	1	8	-2.95566502463055	0								3	Grandrapids, Michigan, United States	US	USMI	MI081	42.9634	-85.6681	627105	3	Grand Rapids, Michigan, United States	US	USMI		42.9634	-85.6681	627105	20250104161500	https://wkmi.com/ixp/689/p/trump-owes-grand-rapids/
1218855601	20250104	202501	2025	2025.0110											USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-2.95566502463055	0								3	Grand Rapids, Michigan, United States	US	USMI		42.9634	-85.6681	627105	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250104161500	https://wkmi.com/ixp/689/p/trump-owes-grand-rapids/
1218855602	20250104	202501	2025	2025.0110											USA	UNITED STATES	USA								0	046	046	04	1	7.0	4	1	4	-4.80591497227356	0								3	Mount Bethel, Pennsylvania, United States	US	USPA		40.9048	-75.1116	1213141	3	Mount Bethel, Pennsylvania, United States	US	USPA		40.9048	-75.1116	1213141	20250104161500	https://www.lehighvalleylive.com/news/2025/01/upper-mount-bethel-township-supervisor-wont-resign-after-ethics-violation-appeal-is-upheld.html
1218855603	20250104	202501	2025	2025.0110											USA	UNITED STATES	USA								1	060	060	06	2	6.0	4	1	4	2.83687943262411	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250104161500	https://hollywoodlife.com/feature/aubrey-plaza-husband-4884932/
1218855604	20250104	202501	2025	2025.0110											USA	UNITED STATES	USA								0	100	100	10	3	-5.0	4	1	4	-4.80591497227356	0								3	Mount Bethel, Pennsylvania, United States	US	USPA		40.9048	-75.1116	1213141	3	Mount Bethel, Pennsylvania, United States	US	USPA		40.9048	-75.1116	1213141	20250104161500	https://www.lehighvalleylive.com/news/2025/01/upper-mount-bethel-township-supervisor-wont-resign-after-ethics-violation-appeal-is-upheld.html
1218855605	20250104	202501	2025	2025.0110											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	12	1	8	-9.91189427312778	0								3	East Harlem, New York, United States	US	USNY		40.7947	-73.9425	2083753	3	East Harlem, New York, United States	US	USNY		40.7947	-73.9425	2083753	20250104161500	https://www.nydailynews.com/2025/01/04/teen-killed-two-others-wounded-in-bloody-east-harlem-knife-fight/
1218855606	20250104	202501	2025	2025.0110											ZWE	ZIMBABWE	ZWE								1	112	112	11	3	-2.0	4	1	4	-5.63674321503128	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20250104161500	https://www.thezimbabwemail.com/opinion/reflections-on-fadzayi-iron-lady-maheres-alleged-stress/
1218855607	20250104	202501	2025	2025.0110											sco	SCOTTISH			sco						1	043	043	04	1	2.8	10	1	10	-6.8421052631579	0								0								0								20250104161500	https://www.pressandjournal.co.uk/fp/news/highlands-islands/6662136/kirkwall-airport-orkney-threatening-communication/
1218855608	20250104	202501	2025	2025.0110	AFGMED	AFGHANISTAN	AFG					MED			AFG	AFGHANISTAN	AFG								0	012	012	01	1	-0.4	2	1	2	-4.67153284671533	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20250104161500	https://www.newsweek.com/matthew-livelsberger-puts-veteran-ptsd-spotlight-again-2009682
1218855609	20250104	202501	2025	2025.0110	AFGMED	AFGHANISTAN	AFG					MED			IRQ	IRAQ	IRQ								0	012	012	01	1	-0.4	2	1	2	-4.67153284671533	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20250104161500	https://www.newsweek.com/matthew-livelsberger-puts-veteran-ptsd-spotlight-again-2009682
1218855610	20250104	202501	2025	2025.0110	AFGMED	AFGHANISTAN	AFG					MED			MIL	MILITARY						MIL			0	120	120	12	3	-4.0	2	1	2	-4.67153284671533	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20250104161500	https://www.newsweek.com/matthew-livelsberger-puts-veteran-ptsd-spotlight-again-2009682
1218855611	20250104	202501	2025	2025.0110	AFR	AFRICA	AFR								CVL	CITIZEN						CVL			1	043	043	04	1	2.8	5	1	5	-4.97427101200686	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250104161500	https://www.newsweek.com/shamsud-din-jabbar-egypt-visit-under-scrutiny-2009678
1218855612	20250104	202501	2025	2025.0110	AFR	AFRICA	AFR								GOV	KING						GOV			1	010	010	01	1	0.0	10	1	10	5.9375	0								0								0								20250104161500	https://www.indybay.org/newsitems/2025/01/03/18871889.php
1218855613	20250104	202501	2025	2025.0110	AFR	AFRICA	AFR								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-4.97427101200686	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250104161500	https://www.newsweek.com/shamsud-din-jabbar-egypt-visit-under-scrutiny-2009678
1218855614	20250104	202501	2025	2025.0110	AGO	ANGOLAN	AGO																		0	046	046	04	1	7.0	1	1	1	-5.43806646525679	1	Angola	AO	AO		-12.5	18.5	AO	0								4	Kivu, Sud, Rwanda	RW	RW15	21997	-2.631	29.5048	10482168	20250104161500	https://www.newdelhitimes.com/m23-rebels-edge-closer-to-key-town-in-east-dr-congo/
1218855615	20250104	202501	2025	2025.0110	AGO	ANGOLAN	AGO																		0	046	046	04	1	7.0	4	1	4	-5.43806646525679	1	Angola	AO	AO		-12.5	18.5	AO	0								1	Angola	AO	AO		-12.5	18.5	AO	20250104161500	https://www.newdelhitimes.com/m23-rebels-edge-closer-to-key-town-in-east-dr-congo/
1218855616	20250104	202501	2025	2025.0110	AGO	ANGOLAN	AGO								REB	REBEL						REB			0	046	046	04	1	7.0	1	1	1	-5.43806646525679	1	Angola	AO	AO		-12.5	18.5	AO	4	Kivu, Sud, Rwanda	RW	RW15	21997	-2.631	29.5048	10482168	4	Kivu, Sud, Rwanda	RW	RW15	21997	-2.631	29.5048	10482168	20250104161500	https://www.newdelhitimes.com/m23-rebels-edge-closer-to-key-town-in-east-dr-congo/
