1220307473	20241214	202412	2024	2024.9425	USA	UNITED STATES	USA								LBN	LEBANON	LBN								0	046	046	04	1	7.0	2	1	2	-4.17972831765936	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Lebanon	LE	LE		33.833333	35.833333	LE	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250113133000	https://www.theguardian.com/us-news/2025/jan/13/first-thing-return-of-strong-winds-threatens-further-destruction-from-la-wildfires
1220307474	20241214	202412	2024	2024.9425	USAGOV	THE WHITE HOUSE	USA					GOV			LBN	LEBANON	LBN								0	046	046	04	1	7.0	2	1	2	-4.17972831765936	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250113133000	https://www.theguardian.com/us-news/2025/jan/13/first-thing-return-of-strong-winds-threatens-further-destruction-from-la-wildfires
1220307475	20241214	202412	2024	2024.9425	USAGOV	THE WHITE HOUSE	USA					GOV			LBN	LEBANON	LBN								0	046	046	04	1	7.0	2	1	2	-4.17972831765936	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Lebanon	LE	LE		33.833333	35.833333	LE	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250113133000	https://www.theguardian.com/us-news/2025/jan/13/first-thing-return-of-strong-winds-threatens-further-destruction-from-la-wildfires
1220307476	20241214	202412	2024	2024.9425	USAGOV	THE WHITE HOUSE	USA					GOV			LBN	LEBANON	LBN								0	046	046	04	1	7.0	2	1	2	-4.17972831765936	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250113133000	https://www.theguardian.com/us-news/2025/jan/13/first-thing-return-of-strong-winds-threatens-further-destruction-from-la-wildfires
1220307477	20241214	202412	2024	2024.9425	VAT	VATICAN	VAT								GOV	ENVOY						GOV			1	040	040	04	1	1.0	1	1	1	2.19966159052453	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20250113133000	https://www.newdelhitimes.com/top-vatican-diplomat-inaugurates-consecrates-catholic-church-at-jesus-baptism-site/
1220307478	20241214	202412	2024	2024.9425	VAT	VATICAN	VAT								GOV	ENVOY						GOV			1	040	040	04	1	1.0	2	1	2	2.19966159052453	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20250113133000	https://www.newdelhitimes.com/top-vatican-diplomat-inaugurates-consecrates-catholic-church-at-jesus-baptism-site/
1220307479	20241214	202412	2024	2024.9425	VAT	VATICAN	VAT								GOV	ENVOY						GOV			1	040	040	04	1	1.0	5	1	5	2.19966159052453	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	20250113133000	https://www.newdelhitimes.com/top-vatican-diplomat-inaugurates-consecrates-catholic-church-at-jesus-baptism-site/
1220307480	20250106	202501	2025	2025.0164											GBR	UNITED KINGDOM	GBR								1	060	060	06	2	6.0	1	1	1	-7.82608695652173	0								4	Chingford, Waltham Forest, United Kingdom	UK	UKO9	40114	51.6285	0.003375	-2592458	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250113133000	https://www.itv.com/news/london/2025-01-13/second-man-charged-with-assisting-daniel-khalife-after-prison-escape
1220307481	20250106	202501	2025	2025.0164											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-1.79028132992328	0								3	Aiken County, South Carolina, United States	US	USSC		33.5835	-81.5998	1247979	3	Trenton, South Carolina, United States	US	USSC	SC037	33.744	-81.8407	1251201	20250113133000	https://www.wrdw.com/2025/01/13/home-fire-draws-big-police-presence-aiken/
1220307482	20250106	202501	2025	2025.0164	AFRGOV	AFRICA	AFR					GOV													1	012	012	01	1	-0.4	4	1	4	-2.67295597484277	4	Drakensberg, Free State, South Africa	SF	SF03	77333	-27.8333	29.6833	-1223559	0								4	Drakensberg, Free State, South Africa	SF	SF03	77333	-27.8333	29.6833	-1223559	20250113133000	https://www.iol.co.za/news/south-africa/addressing-investment-barriers-in-pretorias-cbd-a-call-for-action-7e9d5567-79e1-4fb7-a26c-03a0d2ebbacc
1220307483	20250106	202501	2025	2025.0164	AFRGOV	AFRICA	AFR					GOV			AFR	AFRICA	AFR								1	012	012	01	1	-0.4	4	1	4	-2.67295597484277	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20250113133000	https://www.iol.co.za/news/south-africa/addressing-investment-barriers-in-pretorias-cbd-a-call-for-action-7e9d5567-79e1-4fb7-a26c-03a0d2ebbacc
1220307484	20250106	202501	2025	2025.0164	BGD	BANGLADESH	BGD								CHN	CHINA	CHN								0	042	042	04	1	1.9	4	1	4	-4.20757363253857	1	Bangladesh	BG	BG		24	90	BG	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250113133000	https://www.itv.com/news/2025-01-13/tulip-siddiq-and-the-deposed-bangladeshi-regime-whats-going-on
1220307485	20250106	202501	2025	2025.0164	BGD	BANGLADESH	BGD								CHN	CHINA	CHN								0	0874	087	08	2	10.0	2	1	2	-4.20757363253857	1	Bangladesh	BG	BG		24	90	BG	1	China	CH	CH		35	105	CH	1	Bangladesh	BG	BG		24	90	BG	20250113133000	https://www.itv.com/news/2025-01-13/tulip-siddiq-and-the-deposed-bangladeshi-regime-whats-going-on
1220307486	20250106	202501	2025	2025.0164	BGD	BANGLADESH	BGD								CHN	CHINA	CHN								0	0874	087	08	2	10.0	2	1	2	-4.20757363253857	1	Bangladesh	BG	BG		24	90	BG	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250113133000	https://www.itv.com/news/2025-01-13/tulip-siddiq-and-the-deposed-bangladeshi-regime-whats-going-on
1220307487	20250106	202501	2025	2025.0164	BGD	BANGLADESH	BGD								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	2	1	2	-4.20757363253857	1	Bangladesh	BG	BG		24	90	BG	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250113133000	https://www.itv.com/news/2025-01-13/tulip-siddiq-and-the-deposed-bangladeshi-regime-whats-going-on
1220307488	20250106	202501	2025	2025.0164	GOV	MAYOR						GOV													1	012	012	01	1	-0.4	2	1	2	-2.67295597484277	4	Drakensberg, Free State, South Africa	SF	SF03	77333	-27.8333	29.6833	-1223559	0								4	Drakensberg, Free State, South Africa	SF	SF03	77333	-27.8333	29.6833	-1223559	20250113133000	https://www.iol.co.za/news/south-africa/addressing-investment-barriers-in-pretorias-cbd-a-call-for-action-7e9d5567-79e1-4fb7-a26c-03a0d2ebbacc
1220307489	20250106	202501	2025	2025.0164	GOV	AUTHORITIES						GOV													1	112	112	11	3	-2.0	4	1	4	-2.67295597484277	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20250113133000	https://www.iol.co.za/news/south-africa/addressing-investment-barriers-in-pretorias-cbd-a-call-for-action-7e9d5567-79e1-4fb7-a26c-03a0d2ebbacc
1220307490	20250106	202501	2025	2025.0164	GOV	AUTHORITIES						GOV													1	112	112	11	3	-2.0	6	1	6	-2.67295597484277	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20250113133000	https://www.iol.co.za/news/south-africa/addressing-investment-barriers-in-pretorias-cbd-a-call-for-action-7e9d5567-79e1-4fb7-a26c-03a0d2ebbacc
1220307491	20250106	202501	2025	2025.0164	IRL	IRELAND	IRL																		1	0841	084	08	2	7.0	1	1	1	-3.90355912743972	4	Dardistown, County Fingal, Ireland	EI	EI35	18299	53.4167	-6.23833	426580	0								4	Dardistown, County Fingal, Ireland	EI	EI35	18299	53.4167	-6.23833	426580	20250113133000	https://www.sundayworld.com/crime/courts/fatal-hit-and-run-accused-driver-back-behind-the-wheel-of-his-bmw/a1444060293.html
1220307492	20250106	202501	2025	2025.0164	IRL	DUBLIN	IRL																		1	0841	084	08	2	7.0	4	1	4	-3.90355912743972	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20250113133000	https://www.sundayworld.com/crime/courts/fatal-hit-and-run-accused-driver-back-behind-the-wheel-of-his-bmw/a1444060293.html
1220307493	20250106	202501	2025	2025.0164	IRL	IRELAND	IRL								USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-9.39849624060155	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250113133000	https://www.sundayworld.com/crime/irish-crime/irish-man-accused-of-100000-home-repair-scams-in-new-york-gets-bail/a385004643.html
1220307494	20250106	202501	2025	2025.0164	JUD	ATTORNEY						JUD													0	016	016	01	1	-2.0	6	1	6	-9.39849624060155	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20250113133000	https://www.sundayworld.com/crime/irish-crime/irish-man-accused-of-100000-home-repair-scams-in-new-york-gets-bail/a385004643.html
1220307495	20250106	202501	2025	2025.0164	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								0	016	016	01	1	-2.0	4	1	4	-9.39849624060155	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250113133000	https://www.sundayworld.com/crime/irish-crime/irish-man-accused-of-100000-home-repair-scams-in-new-york-gets-bail/a385004643.html
1220307496	20250106	202501	2025	2025.0164	LBN	LEBANON	LBN								SAU	SAUDI ARABIA	SAU								1	043	043	04	1	2.8	1	1	1	1.27840909090909	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250113133000	https://www.ynetnews.com/article/ryrcosgwje
1220307497	20250106	202501	2025	2025.0164	MIL	BORDER SECURITY						MIL			BGDMIL	BANGLADESH	BGD					MIL			1	120	120	12	3	-4.0	5	1	5	-5.67375886524823	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250113133000	https://www.thedailystar.net/news/bangladesh/news/india-now-summons-bangladesh-envoy-after-border-fencing-dispute-3798496
1220307498	20250106	202501	2025	2025.0164	SAU	SAUDI ARABIA	SAU								LBN	LEBANON	LBN								1	042	042	04	1	1.9	1	1	1	1.27840909090909	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250113133000	https://www.ynetnews.com/article/ryrcosgwje
1220307499	20250106	202501	2025	2025.0164	SYC	SEYCHELLES	SYC																		1	051	051	05	1	3.4	8	1	8	5.02793296089385	4	Anse Louis, Seychelles (general), Seychelles	SE	SE00	61220	-4.73333	55.5	-1322398	0								4	Anse Louis, Seychelles (general), Seychelles	SE	SE00	61220	-4.73333	55.5	-1322398	20250113133000	https://eturbonews.com/leading-hotels-world-honors-seychelles-resort/
