1215213225	20241212	202412	2024	2024.9370											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	10	1	10	3.11111111111112	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20241212110000	https://www.c21media.net/news/west-australia-screen-agency-screenwest-handed-6-8m-in-annual-funding-from-state-lottery/
1215213226	20241212	202412	2024	2024.9370											CVL	VILLAGE						CVL			1	046	046	04	1	7.0	6	1	4	0.443802144189573	0								4	Panchang, Central River, Gambia	GA	GA03	16415	13.7833	-15.15	-1201019	4	Panchang, Central River, Gambia	GA	GA03	16415	13.7833	-15.15	-1201019	20241212110000	https://allafrica.com/stories/202412120267.html
1215213227	20241212	202412	2024	2024.9370											CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	8	1	8	-1.51098901098902	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20241212110000	https://www.ncronline.org/news/migration/sisters-catholic-groups-support-immigrants-vulnerable-potential-mass-deportations
1215213228	20241212	202412	2024	2024.9370											CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	2	1	2	-1.51098901098902	0								1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20241212110000	https://www.ncronline.org/news/migration/sisters-catholic-groups-support-immigrants-vulnerable-potential-mass-deportations
1215213229	20241212	202412	2024	2024.9370											CVL	IMMIGRANT						CVL			0	111	111	11	3	-2.0	2	1	2	0.5181347150259	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20241212110000	https://www.aol.com/news/california-sen-alex-padilla-urges-214924081.html
1215213230	20241212	202412	2024	2024.9370											DEUJUD	GERMANY	DEU					JUD			0	173	173	17	4	-5.0	2	1	2	-10.146173688736	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241212110000	https://www.dailymail.co.uk/news/article-14184445/Raina-Cruise-adelaide-south-australia-scalped-cop.html
1215213231	20241212	202412	2024	2024.9370											EDU	STUDENT						EDU			1	042	042	04	1	1.9	10	1	10	2.13523131672598	0								4	Balintore, Angus, United Kingdom	UK	UKT7	40177	56.7	-3.15	-2589015	4	Balintore, Angus, United Kingdom	UK	UKT7	40177	56.7	-3.15	-2589015	20241212110000	https://www.pressandjournal.co.uk/fp/education/higher-education/6648979/inverness-graduate-gets-first-class-honours-after-switching-career-at-age-35-with-a-6-month-old-baby/
1215213232	20241212	202412	2024	2024.9370											ELI	FIRST LADY						ELI			0	129	129	12	3	-5.0	10	1	10	-6.79245283018868	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20241212110000	http://www.china.org.cn/world/2024-12/12/content_117603930.htm
1215213233	20241212	202412	2024	2024.9370											EURMED	EUROPEAN	EUR					MED			1	040	040	04	1	1.0	5	1	5	3.6697247706422	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20241212110000	https://ejc.net/resources/innovative-audience-engagement-strategies-for-european-media
1215213234	20241212	202412	2024	2024.9370											FIN	HELSINKI	FIN								1	040	040	04	1	1.0	10	1	10	-0.568181818181822	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20241212110000	https://fiia.fi/en/events
1215213235	20241212	202412	2024	2024.9370											FIN	FINLAND	FIN								1	043	043	04	1	2.8	6	1	6	1.29533678756477	0								5	Lapland, Lapland, Finland	FI	FI26	16222	68	27	413005	5	Lapland, Lapland, Finland	FI	FI26	16222	68	27	413005	20241212110000	https://www.manchestereveningnews.co.uk/trips-and-breaks/i-went-lapland-before-christmas-30567277
1215213236	20241212	202412	2024	2024.9370											GBR	EDINBURGH	GBR								1	031	031	03	1	5.2	10	1	10	0	0								0								0								20241212110000	https://www.scottishhousingnews.com/articles/maxi-to-deliver-multi-storey-common-fabric-repairs-project
1215213237	20241212	202412	2024	2024.9370											GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	8	1	8	-6.99815837937385	0								4	Little Lever, Bolton, United Kingdom	UK	UKB1	40118	53.55	-2.36667	-2601333	4	Little Lever, Bolton, United Kingdom	UK	UKB1	40118	53.55	-2.36667	-2601333	20241212110000	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/dad-wept-outside-courtroom-after-30565591
1215213238	20241212	202412	2024	2024.9370											GHA	GHANAIAN	GHA								1	036	036	03	1	4.0	10	1	10	-1.0752688172043	0								4	Akufo, Ghana (general), Ghana	GH	GH00	190679	5.85	-0.35	-2069039	4	Akufo, Ghana (general), Ghana	GH	GH00	190679	5.85	-0.35	-2069039	20241212110000	https://www.modernghana.com/news/1365083/election2024-ndcs-victory-is-the-greatest-polit.html
1215213239	20241212	202412	2024	2024.9370											GMB	GAMBIA	GMB								0	046	046	04	1	7.0	1	1	1	-0.93167701863354	0								4	Lower Saloum, Central River, Gambia	GA	GA03	16415	13.7167	-15.3667	-1200599	4	Lower Saloum, Central River, Gambia	GA	GA03	16415	13.7167	-15.3667	-1200599	20241212110000	https://allafrica.com/stories/202412120267.html
1215213240	20241212	202412	2024	2024.9370											GMB	GAMBIA	GMB								0	046	046	04	1	7.0	1	1	1	-0.93167701863354	0								4	Lower Saloum, Central River, Gambia	GA	GA03	16415	13.7167	-15.3667	-1200599	4	Panchang, Central River, Gambia	GA	GA03	16415	13.7833	-15.15	-1201019	20241212110000	https://allafrica.com/stories/202412120267.html
1215213241	20241212	202412	2024	2024.9370											GMB	GAMBIA	GMB								1	046	046	04	1	7.0	2	1	1	1.13154172560113	0								4	Panchang, Central River, Gambia	GA	GA03	16415	13.7833	-15.15	-1201019	4	Panchang, Central River, Gambia	GA	GA03	16415	13.7833	-15.15	-1201019	20241212110000	https://allafrica.com/stories/202412120276.html
1215213242	20241212	202412	2024	2024.9370											GMB	GAMBIA	GMB								1	046	046	04	1	7.0	2	1	1	1.13154172560113	0								4	Upper Saloum, Central River, Gambia	GA	GA03	16415	13.75	-15.2	-1201609	4	Panchang, Central River, Gambia	GA	GA03	16415	13.7833	-15.15	-1201019	20241212110000	https://allafrica.com/stories/202412120276.html
1215213243	20241212	202412	2024	2024.9370											GOV	MINIST						GOV			0	010	010	01	1	0.0	12	2	12	-6.47773279352227	0								4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	4	Dundalk, Louth, Ireland	EI	EI19	18297	54	-6.41667	-1502588	20241212110000	https://www.dissexpress.co.uk/national/man-held-on-suspicion-of-murder-in-kyran-durnin-investigation-134609/
1215213244	20241212	202412	2024	2024.9370											GOV	MINIST						GOV			0	014	014	01	1	0.0	12	2	12	-6.47773279352227	0								4	Drogheda, Louth, Ireland	EI	EI19	18299	53.7189	-6.34778	-1502467	4	Drogheda, Louth, Ireland	EI	EI19	18299	53.7189	-6.34778	-1502467	20241212110000	https://www.dissexpress.co.uk/national/man-held-on-suspicion-of-murder-in-kyran-durnin-investigation-134609/
1215213245	20241212	202412	2024	2024.9370											GOV	GOVERNOR						GOV			0	036	036	03	1	4.0	6	1	6	-1.4626635873749	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20241212110000	https://www.kcur.org/politics-elections-and-government/2024-12-12/missouri-governor-mike-parson-term-retrospective
1215213246	20241212	202412	2024	2024.9370											GOV	MINIST OF TRADE						GOV			0	040	040	04	1	1.0	6	1	6	-0.93167701863354	0								4	Banjul, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Banjul, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	20241212110000	https://allafrica.com/stories/202412120267.html
1215213247	20241212	202412	2024	2024.9370											GOV	MINIST OF TRADE						GOV			0	040	040	04	1	1.0	4	1	4	-0.93167701863354	0								4	Banjul, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Lower Saloum, Central River, Gambia	GA	GA03	16415	13.7167	-15.3667	-1200599	20241212110000	https://allafrica.com/stories/202412120267.html
1215213248	20241212	202412	2024	2024.9370											GOV	THE PM						GOV			0	040	040	04	1	1.0	6	1	6	-2.78551532033426	0								4	Unrwa, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5119	34.4411	11268954	4	Unrwa, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5119	34.4411	11268954	20241212110000	https://www.dailymail.co.uk/news/article-14185293/Tory-fury-ministers-hand-13m-UNs-aid-agency-Gaza-despite-claims-staff-connected-Hamas-terror-attacks-Israel.html
1215213249	20241212	202412	2024	2024.9370											GOV	MINIST						GOV			1	043	043	04	1	2.8	5	1	5	4.87012987012987	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20241212110000	https://www.prokerala.com/news/articles/a1589563.html
1215213250	20241212	202412	2024	2024.9370											GOV	MAYOR						GOV			1	046	046	04	1	7.0	2	1	2	1.95439739413681	0								4	Kanifing, Banjul, Gambia	GA	GA01	16440	13.4464	-16.6744	-1200208	4	Kanifing, Banjul, Gambia	GA	GA01	16440	13.4464	-16.6744	-1200208	20241212110000	https://allafrica.com/stories/202412120272.html
1215213251	20241212	202412	2024	2024.9370											GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	10	1	10	6.08974358974359	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20241212110000	https://businessmirror.com.ph/2024/12/12/gma-network-fpj-productions-join-forces-to-bring-back-fpjs-iconic-films-to-television/
1215213252	20241212	202412	2024	2024.9370											GOV	GOVERNMENT						GOV			0	062	062	06	2	7.4	3	1	3	-1.70454545454545	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20241212110000	https://www.newsinenglish.no/2024/12/12/norway-hit-by-new-electricity-shock/
1215213253	20241212	202412	2024	2024.9370											GOV	PRESIDENT						GOV			1	071	071	07	2	7.4	1	1	1	0.835654596100274	0								1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	20241212110000	https://www.philstar.com/headlines/2024/12/12/2406916/op-gets-additional-p54-billion-kickstart-phs-asean-hosting-bid
1215213254	20241212	202412	2024	2024.9370											GOV	PRESIDENT						GOV			1	071	071	07	2	7.4	4	1	4	0.835654596100274	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Laos	LA	LA		18	105	LA	20241212110000	https://www.philstar.com/headlines/2024/12/12/2406916/op-gets-additional-p54-billion-kickstart-phs-asean-hosting-bid
1215213255	20241212	202412	2024	2024.9370											GOV	AUTHORITIES						GOV			0	100	100	10	3	-5.0	10	1	10	-4.75086906141368	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20241212110000	https://allafrica.com/stories/202412120339.html
1215213256	20241212	202412	2024	2024.9370											GOV	GOVERNMENT						GOV			1	1312	131	13	3	-5.8	8	1	8	-3.78787878787879	0								0		GG	GG			42	GG	0		GG	GG			42	GG	20241212110000	https://www.eppgroup.eu/newsroom/sanction-responsible-for-georgia-s-democratic-backsliding
1215213257	20241212	202412	2024	2024.9370											ISR	ISRAEL	ISR								0	040	040	04	1	1.0	4	1	4	-0.21707670043415	0								4	Huldah, HaMerkaz, Israel	IS	IS02	18315	31.8318	34.8823	-780241	4	Huldah, HaMerkaz, Israel	IS	IS02	18315	31.8318	34.8823	-780241	20241212110000	https://www.ncronline.org/opinion/ncr-voices/reflections-pope-francis-address-theologians
1215213258	20241212	202412	2024	2024.9370											JUD	HIGH COURT						JUD			0	020	020	02	1	3.0	4	1	4	-9.36329588014981	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241212110000	https://economictimes.indiatimes.com/news/india/satara-judge-demands-rs-5-lakh-from-woman-for-fathers-bail-arrested/articleshow/116251644.cms
1215213259	20241212	202412	2024	2024.9370											JUD	JUDGE						JUD			0	112	112	11	3	-2.0	10	1	10	-9.36329588014981	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241212110000	https://economictimes.indiatimes.com/news/india/satara-judge-demands-rs-5-lakh-from-woman-for-fathers-bail-arrested/articleshow/116251644.cms
1215213260	20241212	202412	2024	2024.9370											JUD	LAWYER						JUD			0	124	124	12	3	-4.0	2	1	2	-1.27659574468085	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20241212110000	https://www.ncronline.org/news/nancy-pelosis-communion-ban-be-resolved-vatican
1215213261	20241212	202412	2024	2024.9370											JUD	LAWYER						JUD			0	124	124	12	3	-4.0	8	1	8	-1.27659574468085	0								3	Catholic University Of America, District of Columbia, United States	US	USDC		38.9329	-76.9978	531457	3	Catholic University Of America, District of Columbia, United States	US	USDC		38.9329	-76.9978	531457	20241212110000	https://www.ncronline.org/news/nancy-pelosis-communion-ban-be-resolved-vatican
1215213262	20241212	202412	2024	2024.9370											JUD	JUDGE						JUD			0	173	173	17	4	-5.0	6	1	6	-10.146173688736	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241212110000	https://www.dailymail.co.uk/news/article-14184445/Raina-Cruise-adelaide-south-australia-scalped-cop.html
1215213263	20241212	202412	2024	2024.9370											KAZ	KAZAKHSTAN	KAZ								1	042	042	04	1	1.9	4	1	4	-1.0443864229765	0								4	Astana, Gorod Astana, Kazakhstan	KZ	KZ05	37174	51.1811	71.4278	-2334218	4	Astana, Gorod Astana, Kazakhstan	KZ	KZ05	37174	51.1811	71.4278	-2334218	20241212110000	https://cyprus-mail.com/2024/12/12/chelseas-16-hour-round-trip-not-normal-says-maresca/
1215213264	20241212	202412	2024	2024.9370											KAZ	ASTANA	KAZ								1	042	042	04	1	1.9	6	1	6	-1.0443864229765	0								4	Astana, Gorod Astana, Kazakhstan	KZ	KZ05	37174	51.1811	71.4278	-2334218	4	Brentford, Hounslow, United Kingdom	UK	UKG1	40110	51.4888	-0.30479	-2590807	20241212110000	https://cyprus-mail.com/2024/12/12/chelseas-16-hour-round-trip-not-normal-says-maresca/
1215213265	20241212	202412	2024	2024.9370											KGZ	KYRGYZSTAN	KGZ								1	043	043	04	1	2.8	2	1	2	1.51515151515152	0								4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	20241212110000	https://en.trend.az/casia/kyrgyzstan/3981352.html
1215213266	20241212	202412	2024	2024.9370											KGZBUS	KYRGYZSTAN	KGZ					BUS			1	043	043	04	1	2.8	5	1	5	1.51515151515152	0								4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	4	Bishkek, Bishkek, Kyrgyzstan	KG	KG01	37216	42.8731	74.6003	-2331392	20241212110000	https://en.trend.az/casia/kyrgyzstan/3981352.html
