1205599222	20241015	202410	2024	2024.7808	MIL	NAVY						MIL			USA	CALIFORNIA	USA								1	190	190	19	4	-10.0	6	1	6	-2.34899328859061	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241022153000	https://www.union-bulletin.com/news/northwest/navy-growler-aviators-killed-in-crash-described-as-trailblazers/article_a2f70935-b9c2-5574-a009-8b237a5d5e12.html
1205599223	20241015	202410	2024	2024.7808	MIL	NAVY						MIL			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-2.34899328859061	2	California, United States	US	USCA		36.17	-119.746	CA	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	2	California, United States	US	USCA		36.17	-119.746	CA	20241022153000	https://www.union-bulletin.com/news/northwest/navy-growler-aviators-killed-in-crash-described-as-trailblazers/article_a2f70935-b9c2-5574-a009-8b237a5d5e12.html
1205599224	20241021	202410	2024	2024.7973	LAB	WORKER						LAB			GOV	GOVERNMENT						GOV			1	084	084	08	2	7.0	10	1	10	-0.22988505747126	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241022153000	https://www.newstatesman.com/politics/2024/10/how-expensive-are-workers-rights
1205599225	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	043	043	04	1	2.8	8	1	8	3.14606741573034	0								4	Caledon, Free State, South Africa	SF	SF03	77324	-30.2978	26.5893	-1217009	4	Caledon, Free State, South Africa	SF	SF03	77324	-30.2978	26.5893	-1217009	20241022153000	https://www.itnewsafrica.com/2024/10/sab-interview-techs-influence-on-beer-agriculture-sector/
1205599226	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	5	1	5	-7.32323232323232	0								1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20241022153000	https://news.sky.com/story/mpox-new-strain-of-deadly-virus-found-in-germany-13238759
1205599227	20241022	202410	2024	2024.8000											AFRGOV	AFRICA	AFR					GOV			1	040	040	04	1	1.0	2	1	2	4.35779816513761	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20241022153000	https://www.ajc.com/news/nation-world/putin-hosts-global-south-leaders-at-brics-summit-meant-to-counterbalance-western-clout/HE7C27XBNNBLBKCHZKG46N5EZU/
1205599228	20241022	202410	2024	2024.8000											ARE	ABU DHABI	ARE								1	040	040	04	1	1.0	3	1	3	3.97058823529412	0								4	Warner Beach, KwaZulu-Natal, South Africa	SF	SF02	77363	-30.0822	30.8658	-1299078	4	Warner Beach, KwaZulu-Natal, South Africa	SF	SF02	77363	-30.0822	30.8658	-1299078	20241022153000	https://whatson.ae/2024/10/whats-on-interview-chrystal-engelbrecht-surf-abu-dhabi/
1205599229	20241022	202410	2024	2024.8000											AUS	QUEENSLAND	AUS								1	031	031	03	1	5.2	10	1	10	2.61780104712042	0								0								0								20241022153000	https://www.miningweekly.com/article/coal-miner-stanmore-awards-a16bn-contract-to-golding-2024-10-22
1205599230	20241022	202410	2024	2024.8000											BGD	BANGLADESH	BGD								0	042	042	04	1	1.9	1	1	1	-4.40835266821346	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241022153000	https://www.dw.com/en/will-india-extradite-sheikh-hasina-to-bangladesh/a-70568740
1205599231	20241022	202410	2024	2024.8000											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	3	1	3	3.07328605200946	0								1	Iceland	IC	IC		65	-18	IC	1	Iceland	IC	IC		65	-18	IC	20241022153000	https://www.cityam.com/asda-flies-in-morrisons-and-ms-execs-as-turnaround-plan-gathers-pace/
1205599232	20241022	202410	2024	2024.8000											BUS	TRADER						BUS			1	062	062	06	2	7.4	2	1	2	8.35164835164835	0								4	Bedford, Borough of Bedford, United Kingdom	UK	UKZ5	40124	52.1333	-0.45	-2589545	4	Bedford, Borough of Bedford, United Kingdom	UK	UKZ5	40124	52.1333	-0.45	-2589545	20241022153000	https://www.bedfordtoday.co.uk/community/which-trusted-traders-partners-with-oftec-to-help-households-in-bedford-4834919
1205599233	20241022	202410	2024	2024.8000											COP	POLICE						COP			1	030	030	03	1	4.0	5	1	5	-3.30434782608696	0								5	Clackmannanshire, Clackmannanshire, United Kingdom	UK	UKU1	40177	56.1667	-3.75	-2592632	5	Clackmannanshire, Clackmannanshire, United Kingdom	UK	UKU1	40177	56.1667	-3.75	-2592632	20241022153000	https://www.scottishconstructionnow.com/articles/advance-construction-pledges-to-rebuild-unlawfully-demolished-manor
1205599234	20241022	202410	2024	2024.8000											COP	PRISON						COP			0	036	036	03	1	4.0	2	1	2	-7.60719225449516	0								4	Wandsworth, Wandsworth, United Kingdom	UK	UKP1	40133	51.45	-0.2	-2610857	4	Wandsworth, Wandsworth, United Kingdom	UK	UKP1	40133	51.45	-0.2	-2610857	20241022153000	https://www.lbc.co.uk/news/ex-british-soldier-daniel-khalife-left-dodgy-device-barracks-bomb-hoax-plot/
1205599235	20241022	202410	2024	2024.8000											COP	ARMED POLICE						COP			0	043	043	04	1	2.8	10	1	10	-7.04419889502763	0								4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	20241022153000	https://www.dw.com/en/mozambique-election-results-loom-amid-rising-violence/a-70566078
1205599236	20241022	202410	2024	2024.8000											COP	LAW ENFORCEMENT OFFICER						COP			1	180	180	18	4	-9.0	6	1	6	-10	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20241022153000	https://www.mdjonline.com/digital/georgia-man-arrested-in-attack-on-capitol/article_05593638-8fd0-11ef-8aeb-e7dc83a531f4.html
1205599237	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	190	190	19	4	-10.0	3	1	3	-2.32864674868189	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20241022153000	https://ottawa.ctvnews.ca/mark-sutcliffe-now-the-mayor-reflects-on-broadcasting-during-the-2014-parliament-hill-shooting-1.7081895
1205599238	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	3	1	3	-0.13812154696133	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20241022153000	https://www.baptiststandard.com/news/faith-culture/percentage-of-nones-flatlines-for-third-consecutive-year/
1205599239	20241022	202410	2024	2024.8000											CVL	RESIDENTS						CVL			0	025	025	02	1	-0.3	4	1	4	-0.22321428571428	0								3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	20241022153000	https://evanstonnow.com/wilmette-residents-urge-village-board-to-reject-development/
1205599240	20241022	202410	2024	2024.8000											CVL	VILLAGE						CVL			1	036	036	03	1	4.0	10	1	10	2.20385674931129	0								4	Yorkshire Dales National Park, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.2667	-2.08333	-2612325	4	Yorkshire Dales National Park, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.2667	-2.08333	-2612325	20241022153000	https://www.islands.com/1690707/brave-rain-breathtaking-vistas-lovely-destination-british-isles-yorkshire-dales/
1205599241	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	2.38095238095238	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20241022153000	https://www.abccolumbia.com/2024/10/22/get-your-bbq-on-for-lunch-and-pay-what-you-want-to-help-the-community/
1205599242	20241022	202410	2024	2024.8000											CVL	RESIDENTS						CVL			0	120	120	12	3	-4.0	4	1	4	-0.22321428571428	0								3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	20241022153000	https://evanstonnow.com/wilmette-residents-urge-village-board-to-reject-development/
1205599243	20241022	202410	2024	2024.8000											DEU	GERMAN	DEU								1	046	046	04	1	7.0	2	1	2	1.36986301369862	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20241022153000	https://www.qatar-tribune.com/article/145844/latest-news/amir-holds-official-talks-with-german-chancellor
1205599244	20241022	202410	2024	2024.8000											DEU	GERMANY	DEU								1	100	100	10	3	-5.0	5	1	5	0.69084628670121	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241022153000	https://www.etnow.com/news/2024/10/timax-assures-peak-spatial-performance-on-germanys-oldest-outdoor-stage
1205599245	20241022	202410	2024	2024.8000											DEUGOV	GERMAN	DEU					GOV			0	042	042	04	1	1.9	8	1	8	1.36986301369862	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20241022153000	https://www.qatar-tribune.com/article/145844/latest-news/amir-holds-official-talks-with-german-chancellor
1205599246	20241022	202410	2024	2024.8000											DEUGOV	GERMAN	DEU					GOV			1	046	046	04	1	7.0	6	1	6	1.36986301369862	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20241022153000	https://www.qatar-tribune.com/article/145844/latest-news/amir-holds-official-talks-with-german-chancellor
1205599247	20241022	202410	2024	2024.8000											EDU	COLLEGE						EDU			1	036	036	03	1	4.0	10	1	10	1.14942528735633	0								3	Maysville, Kentucky, United States	US	USKY	KY161	38.6412	-83.7444	517025	3	Maysville, Kentucky, United States	US	USKY	KY161	38.6412	-83.7444	517025	20241022153000	https://www.wmky.org/news/2024-10-22/mctc-hosts-informational-session-to-spread-the-word-about-the-benefits-of-agroforestry
1205599248	20241022	202410	2024	2024.8000											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	5	1	5	-1.01522842639594	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20241022153000	https://thehayride.com/2024/10/appel-on-an-early-childhood-education-reform-strategy/
1205599249	20241022	202410	2024	2024.8000											EDU	STUDENT						EDU			1	042	042	04	1	1.9	2	1	2	-3.44827586206896	0								4	Myeik, Tanintharyi, Myanmar	BM	BM12	41836	12.4333	98.6	-429719	4	Myeik, Tanintharyi, Myanmar	BM	BM12	41836	12.4333	98.6	-429719	20241022153000	https://thefrontierpost.com/myanmar-rescuers-find-8-more-bodies-after-boat-sinks/
1205599250	20241022	202410	2024	2024.8000											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	20	1	10	2.69966254218223	0								3	Calvert County, Maryland, United States	US	USMD		38.5501	-76.583	1676636	3	Calvert County, Maryland, United States	US	USMD		38.5501	-76.583	1676636	20241022153000	https://www.somdnews.com/recorder/news/local/three-of-six-calvert-school-board-candidates-attend-forum/article_ed5f053c-8feb-11ef-b3cd-93eab185924e.html
1205599251	20241022	202410	2024	2024.8000											EDU	STUDENT						EDU			0	173	173	17	4	-5.0	3	1	3	-6.58640226628895	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241022153000	https://www.mirror.co.uk/news/uk-news/inside-sick-human-butchery-gang-33945642
1205599252	20241022	202410	2024	2024.8000											ELI	ACTOR						ELI			1	051	051	05	1	3.4	4	1	4	1.44694533762058	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241022153000	https://www.usmagazine.com/entertainment/news/tom-holland-reveals-robert-downey-jr-saved-his-1st-spider-man-scene-from-being-significantly-cut/
1205599253	20241022	202410	2024	2024.8000											ESP	SPAIN	ESP								0	042	042	04	1	1.9	2	1	2	-2.46179966044143	0								1	Mauritania	MR	MR		20	-12	MR	1	Mauritania	MR	MR		20	-12	MR	20241022153000	https://www.voanews.com/a/spain-sees-opportunity-in-african-migrant-influx-bucking-eu-trend/7832366.html
1205599254	20241022	202410	2024	2024.8000											ESP	SPAIN	ESP								0	061	061	06	2	6.4	6	1	6	-0.77669902912622	0								4	Dogus, Ankara, Turkey	TU	TU68	27516	39.9089	32.8666	-773577	4	Dogus, Ankara, Turkey	TU	TU68	27516	39.9089	32.8666	-773577	20241022153000	https://www.bnnbloomberg.ca/business/2024/10/22/turkish-tycoon-eyes-transferring-port-stake-over-1-billion-loan/
1205599255	20241022	202410	2024	2024.8000											EUR	EUROPE	EUR								1	100	100	10	3	-5.0	3	1	3	-2.96610169491526	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241022153000	https://www.team-bhp.com/news/europe-must-cancel-its-fossil-fuel-ban-says-bmw-ceo
1205599256	20241022	202410	2024	2024.8000											FJI	FIJI	FJI								1	043	043	04	1	2.8	5	1	5	6.10687022900763	0								4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20241022153000	https://cruiseindustrynews.com/cruise-news/2024/10/celebrity-edge-returns-down-under-for-a-second-season/
1205599257	20241022	202410	2024	2024.8000											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	4	1	4	-3.19031903190319	0								4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	20241022153000	https://www.harwichandmanningtreestandard.co.uk/news/national/24670205.civil-servant-dead-man-walking-placed-covid-ward-inquiry-told/
1205599258	20241022	202410	2024	2024.8000											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	4	1	4	-7.41687979539642	0								4	Clacton, Essex, United Kingdom	UK	UKE4	40108	51.7833	1.16667	-2592633	4	Clacton, Essex, United Kingdom	UK	UKE4	40108	51.7833	1.16667	-2592633	20241022153000	https://www.perthnow.com.au/news/court-justice/victoria-thomas-bowen-onlyfans-model-pleads-guilty-to-assault-by-beating-for-throwing-milkshake-at-nigel-farage-c-16482322
1205599259	20241022	202410	2024	2024.8000											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	3	1	3	-0.26525198938992	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Barrow-In-Furness, Cumbria, United Kingdom	UK	UKC9	40102	54.1167	-3.23333	-2589350	20241022153000	https://www.dailyecho.co.uk/news/24669421.southampton-hosts-cargo-ship-one-kind-wing-sail/
1205599260	20241022	202410	2024	2024.8000											GBR	GLASGOW	GBR								1	043	043	04	1	2.8	5	1	5	-0.26525198938992	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20241022153000	https://www.dailyecho.co.uk/news/24669421.southampton-hosts-cargo-ship-one-kind-wing-sail/
1205599261	20241022	202410	2024	2024.8000											GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	6	1	6	0.99601593625498	0								5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	20241022153000	https://www.dumbartonreporter.co.uk/news/24669803.work-5-million-project-build-25-new-homes-begins/
1205599262	20241022	202410	2024	2024.8000											GBR	LONDON	GBR								1	0874	087	08	2	10.0	10	1	10	2.20385674931129	0								4	Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54	-1.5	-2612324	4	Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54	-1.5	-2612324	20241022153000	https://www.islands.com/1690707/brave-rain-breathtaking-vistas-lovely-destination-british-isles-yorkshire-dales/
1205599263	20241022	202410	2024	2024.8000											GBR	UNITED KINGDOM	GBR								1	128	128	12	3	-5.0	2	1	2	-3.19031903190319	0								4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	20241022153000	https://www.harwichandmanningtreestandard.co.uk/news/national/24670205.civil-servant-dead-man-walking-placed-covid-ward-inquiry-told/
1205599264	20241022	202410	2024	2024.8000											GBR	UNITED KINGDOM	GBR								0	190	190	19	4	-10.0	4	1	4	-3.97727272727273	0								4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	20241022153000	https://www.harwichandmanningtreestandard.co.uk/news/national/24670262.mcdonald-offers-full-apology-teenager-sent-inappropriate-texts-senator/
1205599265	20241022	202410	2024	2024.8000											GHA	GHANA	GHA								0	043	043	04	1	2.8	5	1	5	-6.1611374407583	0								4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	20241022153000	https://www.myjoyonline.com/asthma-can-be-controlled-but-ghanas-children-are-being-left-behind-study-warns/
1205599266	20241022	202410	2024	2024.8000											GOV	PRESIDENT						GOV			0	014	014	01	1	0.0	3	1	3	-0.0495049504950504	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20241022153000	https://www.sfexaminer.com/news/politics/san-francisco-proposition-d-65-commission-cap-draws-ire/article_52191dd8-8ffa-11ef-b4ab-0bf5a9b0f913.html
1205599267	20241022	202410	2024	2024.8000											GOV	MINIST OF STATE						GOV			1	020	020	02	1	3.0	2	1	2	-0.836820083682013	0								4	Dhubri, Assam, India	IN	IN03	17579	26.0333	89.9667	-2094834	4	Dhubri, Assam, India	IN	IN03	17579	26.0333	89.9667	-2094834	20241022153000	https://news.webindia123.com/news/Articles/India/20241022/4248395.html
1205599268	20241022	202410	2024	2024.8000											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	6	1	6	-3.40425531914894	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241022153000	https://www.foxla.com/news/la-city-council-candidate-controversy-leaked-audio
1205599269	20241022	202410	2024	2024.8000											GOV	SECRETARIAT						GOV			1	042	042	04	1	1.9	3	1	3	-3.35820895522388	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20241022153000	https://www.thehindu.com/news/national/telangana/chinta-mohan-criticises-naidu-govt-for-financial-mismanagement-highlights-telanganas-progress/article68783833.ece
1205599270	20241022	202410	2024	2024.8000											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	3	1	3	6.18556701030928	0								3	University Of Georgia, Georgia, United States	US	USGA		33.899	-83.371	324606	3	University Of Georgia, Georgia, United States	US	USGA		33.899	-83.371	324606	20241022153000	https://radioink.com/2022/11/04/dates-for-georgia-learning-set/
1205599271	20241022	202410	2024	2024.8000											GOV	LAW MINIST						GOV			0	046	046	04	1	7.0	6	1	6	1.17845117845118	0								4	Ittehad, Sindh, Pakistan	PK	PK05	40394	24.7866	67.0587	10526108	4	Ittehad, Sindh, Pakistan	PK	PK05	40394	24.7866	67.0587	10526108	20241022153000	https://thefrontierpost.com/pti-boycott-delays-special-parliamentary-committees-nomination-of-new-cjp-first-meeting-pushed-to-830-pm/
1205599272	20241022	202410	2024	2024.8000											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	6	1	6	3.07328605200946	0								1	Iceland	IC	IC		65	-18	IC	1	Iceland	IC	IC		65	-18	IC	20241022153000	https://www.cityam.com/asda-flies-in-morrisons-and-ms-execs-as-turnaround-plan-gathers-pace/
