1205587047	20241022	202410	2024	2024.8000											AUS	MELBOURNE	AUS								1	057	057	05	1	8.0	30	3	30	0.848176420695509	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241022143000	https://www.brisbanetimes.com.au/culture/books/michelle-de-kretser-s-new-novel-boldly-plays-with-literary-forms-20241008-p5kgqw.html
1205587048	20241022	202410	2024	2024.8000											AUT	AUSTRIA	AUT								1	042	042	04	1	1.9	2	1	2	3.05980528511822	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20241022143000	https://www.manilatimes.net/2024/10/22/tmt-newswire/globenewswire/thought-leadership-innovation-foundation-to-launch-autism-knowledge-gateway-at-an-evening-to-advance-autism-care-event/1989173
1205587049	20241022	202410	2024	2024.8000											BLR	BELARUS	BLR								1	020	020	02	1	3.0	5	1	5	-3.40425531914893	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20241022143000	https://eng.belta.by/economics/view/snopkov-belarusian-economy-is-gaining-momentum-162386-2024/
1205587050	20241022	202410	2024	2024.8000											BLR	BELARUS	BLR								1	1244	124	12	3	-4.0	5	1	5	-3.40425531914893	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20241022143000	https://eng.belta.by/economics/view/snopkov-belarusian-economy-is-gaining-momentum-162386-2024/
1205587051	20241022	202410	2024	2024.8000											BRB	BARBADOS	BRB								0	043	043	04	1	2.8	1	1	1	-4.42571127502635	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20241022143000	https://www.kiddnation.com/showbiz-top-5-cardi-b-slams-prank-caller/
1205587052	20241022	202410	2024	2024.8000											BUDMAH223	SOTO				BUD					1	120	120	12	3	-4.0	3	1	3	-13.2203389830508	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20241022143000	https://triblive.com/local/man-pleads-guilty-in-new-years-eve-stabbing-death-on-north-side/
1205587053	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	0.5249343832021	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20241022143000	https://www.thehindubusinessline.com/companies/godrej-boyce-launches-isi-certified-lockers-for-jewellers-and-pawnbrokers/article68783401.ece
1205587054	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			0	042	042	04	1	1.9	4	1	4	2.53067484662576	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20241022143000	https://www.dailymail.co.uk/tv/article-13987253/Ruth-Langsford-throwing-stuff-divorce-Eamonn-Holmes.html
1205587055	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			0	042	042	04	1	1.9	6	1	6	2.53067484662576	0								4	West Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40138	53.7	-1.58333	-2611450	4	West Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40138	53.7	-1.58333	-2611450	20241022143000	https://www.dailymail.co.uk/tv/article-13987253/Ruth-Langsford-throwing-stuff-divorce-Eamonn-Holmes.html
1205587056	20241022	202410	2024	2024.8000											BUS	COMPANIES						BUS			0	043	043	04	1	2.8	5	1	5	-3.69068541300527	0								4	Benidorm, Valenciana, Spain	SP	SP60	25811	38.5392	-0.136386	-373226	4	Benidorm, Valenciana, Spain	SP	SP60	25811	38.5392	-0.136386	-373226	20241022143000	https://www.manchestereveningnews.co.uk/trips-and-breaks/benidorm-local-outlines-huge-change-30205064
1205587057	20241022	202410	2024	2024.8000											BUS	PRODUCER						BUS			1	045	045	04	1	5.0	3	1	3	4.73484848484848	0								3	Sonoma Valley, California, United States	US	USCA		38.2083	-122.418	234890	3	Sonoma State University, California, United States	US	USCA		38.3404	-122.674	234888	20241022143000	https://www.bignewsnetwork.com/news/274729655/sonoma-wine-tasting-honors-sideways-20th-anniversary-with-exclusive-halleck-vineyard-pouring
1205587058	20241022	202410	2024	2024.8000											BUS	PRODUCER						BUS			1	045	045	04	1	5.0	3	1	3	4.12371134020619	0								3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	20241022143000	https://www.manilatimes.net/2024/10/22/tmt-newswire/globenewswire/sonoma-wine-tasting-honors-sideways-20th-anniversary-with-exclusive-halleck-vineyard-pouring/1989159
1205587059	20241022	202410	2024	2024.8000											BUS	PRODUCER						BUS			1	051	051	05	1	3.4	8	1	8	7.4404761904762	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20241022143000	https://www.eagletribune.com/region/enovate-ai-and-blu-clarity-partner-to-deliver-cross-functional-value-in-efficiency-sustainable-drilling/article_2cb73dc9-c4df-58b3-bf20-31a8dfc28507.html
1205587060	20241022	202410	2024	2024.8000											BUS	MANUFACTURER						BUS			1	061	061	06	2	6.4	10	1	10	0.5249343832021	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20241022143000	https://www.thehindubusinessline.com/companies/godrej-boyce-launches-isi-certified-lockers-for-jewellers-and-pawnbrokers/article68783401.ece
1205587061	20241022	202410	2024	2024.8000											BUS	PRODUCER						BUS			1	084	084	08	2	7.0	6	2	6	4.42927991252733	0								3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	20241022143000	https://www.manilatimes.net/2024/10/22/tmt-newswire/globenewswire/sonoma-wine-tasting-honors-sideways-20th-anniversary-with-exclusive-halleck-vineyard-pouring/1989159
1205587062	20241022	202410	2024	2024.8000											BUS	BANK						BUS			1	0874	087	08	2	10.0	6	1	6	6.89877498388137	0								4	Rizal, San Carlos, Negros Occidental, Philippines	RP	RPF4	24253	10.4833	123.417	-2447979	4	Rizal, San Carlos, Negros Occidental, Philippines	RP	RPF4	24253	10.4833	123.417	-2447979	20241022143000	http://malaya.com.ph/business-news/corporate-roundup/corporate-roundup-october-22-2024/
1205587063	20241022	202410	2024	2024.8000											BUS	BOSS						BUS			1	173	173	17	4	-5.0	2	1	2	-6.4516129032258	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241022143000	https://www.newsletter.co.uk/news/crime/kinahan-crime-boss-who-orchestrated-arms-find-near-newry-is-jailed-for-six-years-4834332
1205587064	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								0	042	042	04	1	1.9	2	1	2	-3.51239669421488	0								4	Tuktoyaktuk, Northwest Territories, Canada	CA	CA13	25042	69.45	-133.067	-575045	4	Tuktoyaktuk, Northwest Territories, Canada	CA	CA13	25042	69.45	-133.067	-575045	20241022143000	https://theindependent.ca/commentary/on-shoreline-disasters-fast-and-slow/
1205587065	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								0	043	043	04	1	2.8	5	1	5	-3.51239669421488	0								4	Inuvik, Northwest Territories, Canada	CA	CA13	25042	68.35	-133.7	-566625	4	Tuktoyaktuk, Northwest Territories, Canada	CA	CA13	25042	69.45	-133.067	-575045	20241022143000	https://theindependent.ca/commentary/on-shoreline-disasters-fast-and-slow/
1205587066	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								0	043	043	04	1	2.8	1	1	1	-3.51239669421488	0								4	Tuktoyaktuk, Northwest Territories, Canada	CA	CA13	25042	69.45	-133.067	-575045	4	Tuktoyaktuk, Northwest Territories, Canada	CA	CA13	25042	69.45	-133.067	-575045	20241022143000	https://theindependent.ca/commentary/on-shoreline-disasters-fast-and-slow/
1205587067	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								1	062	062	06	2	7.4	4	1	4	2.46305418719212	0								4	Prince Edward County, Ontario, Canada	CA	CA08	12678	44	-77.25	-571726	4	Prince Edward County, Ontario, Canada	CA	CA08	12678	44	-77.25	-571726	20241022143000	https://www.napaneetoday.ca/2024/10/22/86739/
1205587068	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								1	062	062	06	2	7.4	4	1	4	2.46305418719212	0								4	Trenton, Nova Scotia, Canada	CA	CA07	12632	45.6167	-62.6167	-574959	4	Prince Edward County, Ontario, Canada	CA	CA08	12678	44	-77.25	-571726	20241022143000	https://www.napaneetoday.ca/2024/10/22/86739/
1205587069	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								1	112	112	11	3	-2.0	4	1	4	-7.96019900497512	0								4	Partridge River, Ontario, Canada	CA	CA08	154724	51.2667	-80.35	-570964	4	Partridge River, Ontario, Canada	CA	CA08	154724	51.2667	-80.35	-570964	20241022143000	https://foreignaffairs.co.nz/2024/10/23/mil-osi-security-east-preston-rcmp-halifax-regional-detachment-charges-two-people-with-firearms-offences/
1205587070	20241022	202410	2024	2024.8000											CHE	BALE	CHE								1	061	061	06	2	6.4	10	1	10	-1.39211136890951	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20241022143000	https://www.thehindubusinessline.com/economy/agri-business/dip-in-acreage-to-shrink-cotton-output-by-7-to-302-lakh-bales-in-2024-25/article68782636.ece
1205587071	20241022	202410	2024	2024.8000											CHN	CHINA	CHN								1	036	036	03	1	4.0	5	1	5	0.61538461538462	0								4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	4	Hunan, Jiangsu, China	CH	CH04	13155	32.9274	120.18	10865123	20241022143000	https://www.app.com.pk/global/china-launches-international-cataract-training-to-enhance-eye-care-collaboration/
1205587072	20241022	202410	2024	2024.8000											CHN	FUJIAN	CHN								0	043	043	04	1	2.8	1	1	1	-1.85589519650655	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241022143000	https://www.theepochtimes.com/china/xis-absence-from-military-affairs-suggest-declining-authority-analysts-say-5744764
1205587073	20241022	202410	2024	2024.8000											COP	POLICE						COP			1	051	051	05	1	3.4	2	1	2	-1.68067226890756	0								3	Citrus Heights, California, United States	US	USCA		38.7071	-121.281	1655900	3	Citrus Heights, California, United States	US	USCA		38.7071	-121.281	1655900	20241022143000	https://www.cbsnews.com/sacramento/news/police-activity-shuts-down-sunrise-boulevard-in-citrus-heights-overnight/
1205587074	20241022	202410	2024	2024.8000											COP	PRISON						COP			1	173	173	17	4	-5.0	1	1	1	-3.02132701421801	0								3	Greene County, Ohio, United States	US	USOH		39.6834	-83.8999	1074041	3	Preble County, Ohio, United States	US	USOH		39.7503	-84.6333	1074080	20241022143000	https://www.daytondailynews.com/local/election-2024-green-plummer-bring-different-perspectives-on-criminal-justice-to-statehouse-race/OUCB6EVGB5B33O4SWOD6RBFMM4/
1205587075	20241022	202410	2024	2024.8000											CRM	DEALER						CRM			0	046	046	04	1	7.0	2	1	2	3.3457249070632	0								4	San Jose Del Monte, Bulacan, Philippines	RP	RP13	24221	14.8	120.883	-2450204	4	San Jose Del Monte, Bulacan, Philippines	RP	RP13	24221	14.8	120.883	-2450204	20241022143000	https://gadgetsmagazine.com.ph/mobility/cars/mitsubishi-sj-legacy-motors
1205587076	20241022	202410	2024	2024.8000											CRM	DEALER						CRM			0	060	060	06	2	6.0	1	1	1	-8.60215053763442	0								4	Gwayi, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-17.9833	26.8667	-2312104	4	Gwayi, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-17.9833	26.8667	-2312104	20241022143000	https://bulawayo24.com/news/national/247028
1205587077	20241022	202410	2024	2024.8000											CRM	DEALER						CRM			0	060	060	06	2	6.0	2	1	2	-8.60215053763442	0								4	Emakhandeni, Bulawayo, Zimbabwe	ZI	ZI09	6322	-20.1139	28.5278	9039253	4	Emakhandeni, Bulawayo, Zimbabwe	ZI	ZI09	6322	-20.1139	28.5278	9039253	20241022143000	https://bulawayo24.com/news/national/247028
1205587078	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	2	1	2	-3.51239669421488	0								4	Tuktoyaktuk, Northwest Territories, Canada	CA	CA13	25042	69.45	-133.067	-575045	4	Tuktoyaktuk, Northwest Territories, Canada	CA	CA13	25042	69.45	-133.067	-575045	20241022143000	https://theindependent.ca/commentary/on-shoreline-disasters-fast-and-slow/
1205587079	20241022	202410	2024	2024.8000											CVL	VOTER						CVL			1	040	040	04	1	1.0	1	1	1	-3.02132701421801	0								3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	20241022143000	https://www.daytondailynews.com/local/election-2024-green-plummer-bring-different-perspectives-on-criminal-justice-to-statehouse-race/OUCB6EVGB5B33O4SWOD6RBFMM4/
1205587080	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	6	1	3	7.61772853185596	0								4	Tatarstan, Tatarstan, Russia	RS	RS73	25109	56.1292	53.3703	10062488	4	Tatarstan, Tatarstan, Russia	RS	RS73	25109	56.1292	53.3703	10062488	20241022143000	https://www.moneycontrol.com/news/india/16th-brics-summit-pm-modi-applauds-indian-communitys-global-success-and-cultural-impact-in-kazan-12848092.html
1205587081	20241022	202410	2024	2024.8000											CVL	VOTER						CVL			1	042	042	04	1	1.9	6	1	6	-1.26903553299493	0								3	Jeffersonville, Indiana, United States	US	USIN	IN019	38.2776	-85.7372	436979	3	Jeffersonville, Indiana, United States	US	USIN	IN019	38.2776	-85.7372	436979	20241022143000	https://www.newsandtribune.com/news/early-voting-turnout-steady-in-clark-floyd-counties/article_4e704ae8-8fe7-11ef-b03b-63a52d9d6831.html
1205587082	20241022	202410	2024	2024.8000											CVL	VOTER						CVL			1	042	042	04	1	1.9	4	1	4	-1.26903553299493	0								3	Clark County, Indiana, United States	US	USIN		38.4834	-85.7614	450340	3	Clark County, Indiana, United States	US	USIN		38.4834	-85.7614	450340	20241022143000	https://www.newsandtribune.com/news/early-voting-turnout-steady-in-clark-floyd-counties/article_4e704ae8-8fe7-11ef-b03b-63a52d9d6831.html
1205587083	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	1	1	1	5.41871921182266	0								4	Southend-On-Sea, Southend-on-Sea, United Kingdom	UK	UKM5	40108	51.5333	0.7	-2608219	4	Southend-On-Sea, Southend-on-Sea, United Kingdom	UK	UKM5	40108	51.5333	0.7	-2608219	20241022143000	https://scroll.in/article/1074541/uk-town-celebrates-southasian-heritage-and-cultural-ties-weeks-after-anti-immigrant-violence
1205587084	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	1	1	1	5.41871921182266	0								4	Southend-On-Sea, Southend-on-Sea, United Kingdom	UK	UKM5	40108	51.5333	0.7	-2608219	1	India	IN	IN		20	77	IN	20241022143000	https://scroll.in/article/1074541/uk-town-celebrates-southasian-heritage-and-cultural-ties-weeks-after-anti-immigrant-violence
1205587085	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	3	1	3	5.41871921182266	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20241022143000	https://scroll.in/article/1074541/uk-town-celebrates-southasian-heritage-and-cultural-ties-weeks-after-anti-immigrant-violence
1205587086	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	3	1	3	7.61772853185596	0								4	Tatarstan, Tatarstan, Russia	RS	RS73	25109	56.1292	53.3703	10062488	4	Tatarstan, Tatarstan, Russia	RS	RS73	25109	56.1292	53.3703	10062488	20241022143000	https://www.moneycontrol.com/news/india/16th-brics-summit-pm-modi-applauds-indian-communitys-global-success-and-cultural-impact-in-kazan-12848092.html
