1218676861	20241204	202412	2024	2024.9151	OPP	THE OPPOSITION						OPP			RUS	RUSSIA	RUS								1	080	080	08	2	5.0	6	1	6	-7.21649484536083	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250103104500	https://pakobserver.net/former-syrian-president-bashar-al-assad-allegedly-poisoned-in-russia/
1218676862	20241204	202412	2024	2024.9151	SYR	SYRIA	SYR								RUS	RUSSIA	RUS								1	080	080	08	2	5.0	2	1	2	-7.21649484536083	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103104500	https://pakobserver.net/former-syrian-president-bashar-al-assad-allegedly-poisoned-in-russia/
1218676863	20250102	202501	2025	2025.0055	NGAELI	OLUSEGUN OBASANJO	NGA					ELI			NGA	PORT HARCOURT	NGA								1	012	012	01	1	-0.4	10	1	10	1.9927536231884	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20250103104500	https://www.marketscreener.com/quote/stock/SHELL-PLC-130945922/news/Obasanjo-Doubts-Workability-of-Port-Harcourt-Warri-Refineries-Despite-NNPC-s-Announcement-48679742/
1218676864	20250103	202501	2025	2025.0082											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	4	1	4	1.39784946236559	0								4	Gloucestershire, New South Wales, Australia	AS	AS02	5096	-31.8333	151.833	-1575592	4	Gloucestershire, New South Wales, Australia	AS	AS02	5096	-31.8333	151.833	-1575592	20250103104500	https://www.gramophone.co.uk/features/article/in-search-of-a-perfect-string-quartet-sound-with-the-carducci-quartet
1218676865	20250103	202501	2025	2025.0082											AUS	VICTORIA	AUS								0	042	042	04	1	1.9	3	1	3	-1.43229166666667	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250103104500	https://www.foxnews.com/politics/mike-johnsons-speakership-put-another-test-first-vote-new-congress
1218676866	20250103	202501	2025	2025.0082											BGD	BANGLADESH	BGD								1	063	063	06	2	7.4	10	1	10	-6.70103092783505	0								4	Bagerhat District, Khulna, Bangladesh	BG	BG82	5799	22.4	89.75	217714	4	Bagerhat District, Khulna, Bangladesh	BG	BG82	5799	22.4	89.75	217714	20250103104500	https://news.webindia123.com/news/Articles/India/20250103/4272858.html
1218676867	20250103	202501	2025	2025.0082											BGDCVL	BANGLADESHI	BGD					CVL			1	173	173	17	4	-5.0	8	1	8	-6.70103092783505	0								4	Bagerhat District, Khulna, Bangladesh	BG	BG82	5799	22.4	89.75	217714	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250103104500	https://news.webindia123.com/news/Articles/India/20250103/4272858.html
1218676868	20250103	202501	2025	2025.0082											BHS	BAHAMA	BHS								1	036	036	03	1	4.0	2	1	2	-1.20481927710843	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20250103104500	https://eturbonews.com/bahamas-ministry-of-tourism-investments-aviation-statement-on-updated-testing-protocols/
1218676869	20250103	202501	2025	2025.0082											BLZ	BELIZE	BLZ								0	033	033	03	1	5.2	4	1	4	6.00750938673342	0								1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20250103104500	https://www.yahoo.com/lifestyle/cool-sweet-spot-love-story-045900746.html
1218676870	20250103	202501	2025	2025.0082											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	2	1	2	-5.75	0								3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	20250103104500	https://setexasrecord.com/stories/667219937-golden-corral-accused-of-negligence-after-customer-s-slip-and-fall-injury
1218676871	20250103	202501	2025	2025.0082											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	8	1	8	-5.75	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250103104500	https://setexasrecord.com/stories/667219937-golden-corral-accused-of-negligence-after-customer-s-slip-and-fall-injury
1218676872	20250103	202501	2025	2025.0082											BUS	EMPLOYER						BUS			0	040	040	04	1	1.0	5	1	5	-1.11258278145695	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20250103104500	https://www.mondaq.com:443/unitedstates/employee-benefits-compensation/1563692/attention-employers-stay-informed-with-these-key-employment-law-updates-to-make-your-holidays-merry-bright
1218676873	20250103	202501	2025	2025.0082											BUS	COMPANY						BUS			1	051	051	05	1	3.4	5	1	5	3.44827586206897	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250103104500	https://www.powerpage.org/tag/connecticut/
1218676874	20250103	202501	2025	2025.0082											BUS	COMPANY						BUS			1	051	051	05	1	3.4	5	1	5	3.44827586206897	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20250103104500	https://www.powerpage.org/tag/mississippi/
1218676875	20250103	202501	2025	2025.0082											BUS	COMPANY						BUS			1	051	051	05	1	3.4	5	1	5	3.44827586206897	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20250103104500	https://www.powerpage.org/tag/montana/
1218676876	20250103	202501	2025	2025.0082											BUS	COMPANY						BUS			1	051	051	05	1	3.4	5	1	5	3.44827586206897	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250103104500	https://www.powerpage.org/tag/oklahoma/
1218676877	20250103	202501	2025	2025.0082											BUS	COMPANY						BUS			1	051	051	05	1	3.4	5	1	5	3.33333333333333	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250103104500	https://www.powerpage.org/tag/utah/
1218676878	20250103	202501	2025	2025.0082											COP	DETECTIVE						COP			0	043	043	04	1	2.8	6	1	6	-5.44303797468354	0								3	Kingsport, Tennessee, United States	US	USTN	TN163	36.5484	-82.5618	1303478	3	Kingsport, Tennessee, United States	US	USTN	TN163	36.5484	-82.5618	1303478	20250103104500	https://www.wthr.com/article/news/nation-world/florida-deputy-cold-case-1979-john-grer-adele-easterly-charlotte-county/67-2745c486-c0b6-4b2f-b6e5-9b3ed52b9e00
1218676879	20250103	202501	2025	2025.0082											COP	DETECTIVE						COP			0	180	180	18	4	-9.0	6	1	6	-5.44303797468354	0								3	Kingsport, Tennessee, United States	US	USTN	TN163	36.5484	-82.5618	1303478	3	Kingsport, Tennessee, United States	US	USTN	TN163	36.5484	-82.5618	1303478	20250103104500	https://www.wthr.com/article/news/nation-world/florida-deputy-cold-case-1979-john-grer-adele-easterly-charlotte-county/67-2745c486-c0b6-4b2f-b6e5-9b3ed52b9e00
1218676880	20250103	202501	2025	2025.0082											CRM	GANGSTER						CRM			0	173	173	17	4	-5.0	10	1	10	-7.47252747252747	0								4	Abyei, Wilayat Warab, South Sudan	OD	OD08	37130	8.57097	28.6586	11295025	4	Abyei, Wilayat Warab, South Sudan	OD	OD08	37130	8.57097	28.6586	11295025	20250103104500	https://www.radiotamazuj.org/en/news/article/police-record-four-deaths-during-the-new-year-revels
1218676881	20250103	202501	2025	2025.0082											CRM	GANG						CRM			1	193	193	19	4	-10.0	10	1	10	-5.59757942511347	0								4	Saoner, Maharashtra, India	IN	IN16	17771	21.3833	78.9	-2110296	4	Saoner, Maharashtra, India	IN	IN16	17771	21.3833	78.9	-2110296	20250103104500	https://www.thehitavada.com/Encyc/2025/1/3/City-gangster-gunned-down-at-Khaparkheda-one-injured.html
1218676882	20250103	202501	2025	2025.0082											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	10	1	10	-4.42324371205551	0								4	Dumfries, Dumfries and Galloway, United Kingdom	UK	UKU2	40176	55.0667	-3.55	-2594813	4	Dumfries, Dumfries and Galloway, United Kingdom	UK	UKU2	40176	55.0667	-3.55	-2594813	20250103104500	https://www.dailymail.co.uk/health/article-14246587/warning-flu-explosion-cases-quadrouple-flunami-surge.html
1218676883	20250103	202501	2025	2025.0082											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	3.89105058365759	0								3	Watertown, New York, United States	US	USNY	NY045	43.9748	-75.9108	968914	3	Watertown, New York, United States	US	USNY	NY045	43.9748	-75.9108	968914	20250103104500	https://www.wwnytv.com/2025/01/03/community-calendar-librarys-120th-anniversary-bridal-showcase-more/
1218676884	20250103	202501	2025	2025.0082											CVL	CITIZEN						CVL			1	043	043	04	1	2.8	5	1	5	-3.08571428571429	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20250103104500	https://barbadostoday.bb/2025/01/03/2025-must-deliver-greater-progress-on-national-priorities/
1218676885	20250103	202501	2025	2025.0082											CVL	HUNTER						CVL			0	190	190	19	4	-10.0	10	1	10	-1.25260960334029	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250103104500	https://www.gamesradar.com/entertainment/anime-shows/solo-leveling-season-2-release-date-time-schedule-crunchyroll/
1218676886	20250103	202501	2025	2025.0082											DEU	GERMANY	DEU								1	042	042	04	1	1.9	10	1	10	-0.48123195380173	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250103104500	https://www.theguardian.com/environment/2025/jan/03/theyve-heard-so-much-wrong-information-selling-heat-pumps-across-germanys-political-divide
1218676887	20250103	202501	2025	2025.0082											DEU	GERMANY	DEU								0	043	043	04	1	2.8	8	1	8	-0.50505050505051	0								4	Ramstein, Baden-Wüberg, Germany	GM	GM01	16526	48.2034	8.37174	-1846389	4	Ramstein, Baden-Wüberg, Germany	GM	GM01	16526	48.2034	8.37174	-1846389	20250103104500	https://kyivindependent.com/next-ramstein-summit-to-be-held-on-jan-9-media-reports/
1218676888	20250103	202501	2025	2025.0082											EDU	STUDENT						EDU			0	014	014	01	1	0.0	10	1	10	-3.20819112627987	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20250103104500	https://www.theepochtimes.com/china/recent-reports-of-student-suicide-attempts-highlight-challenges-in-chinas-education-system-5783256
1218676889	20250103	202501	2025	2025.0082											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	1	1	1	-4.86891385767791	0								4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20250103104500	https://eadaily.com/en/news/2025/01/03/bulgaria-in-a-pose-lviv-and-hitler-lies-about-bashar-al-assad-morning-coffee-with-eadaily
1218676890	20250103	202501	2025	2025.0082											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	4	1	4	-4.86891385767791	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250103104500	https://eadaily.com/en/news/2025/01/03/bulgaria-in-a-pose-lviv-and-hitler-lies-about-bashar-al-assad-morning-coffee-with-eadaily
1218676891	20250103	202501	2025	2025.0082											EDU	PROFESSOR						EDU			0	040	040	04	1	1.0	3	1	3	-5.56872037914692	0								3	University Of Houston, Texas, United States	US	USTX		29.7208	-95.3433	1349112	3	University Of Houston, Texas, United States	US	USTX		29.7208	-95.3433	1349112	20250103104500	https://nclawyersweekly.com/2025/01/03/judge-rejects-sale-of-infowars-to-the-onion/
1218676892	20250103	202501	2025	2025.0082											EUR	EUROPE	EUR								0	036	036	03	1	4.0	10	1	10	-1.30293159609121	0								3	Oakland County, Michigan, United States	US	USMI		42.6667	-83.3999	1623005	3	Oakland County, Michigan, United States	US	USMI		42.6667	-83.3999	1623005	20250103104500	https://www.wthr.com/article/news/nation-world/kevin-graves-body-found-elecric-forest/69-16e59c8b-fe48-428b-8b78-5a6ddec5189b
1218676893	20250103	202501	2025	2025.0082											FJI	FIJI	FJI								1	057	057	05	1	8.0	10	1	10	2.66666666666667	0								4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20250103104500	https://eturbonews.com/budget-increase-tourism-fiji-applauded-industry/
1218676894	20250103	202501	2025	2025.0082											GBR	MANCHESTER	GBR								0	020	020	02	1	3.0	3	1	3	0.30634573304158	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250103104500	https://www.gramophone.co.uk/features/article/finding-the-poetry-in-vivaldi-s-the-four-seasons-with-sir-michael-morpurgo-and-daniel-pioro
1218676895	20250103	202501	2025	2025.0082											GBR	BRITISH	GBR								1	040	040	04	1	1.0	10	1	10	-3.56435643564356	0								4	Ardross Castle, Highland, United Kingdom	UK	UKV3	40172	57.7333	-4.33333	-2588465	4	Ardross Castle, Highland, United Kingdom	UK	UKV3	40172	57.7333	-4.33333	-2588465	20250103104500	https://www.mirror.co.uk/tv/tv-news/traitors-claudia-winkleman-reveals-very-34410778
1218676896	20250103	202501	2025	2025.0082											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	1	1	1	-3.73134328358209	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250103104500	https://www.belfasttelegraph.co.uk/news/northern-ireland/grieving-belfast-father-opens-up-after-daughters-death-im-glad-my-little-chantelles-suffering-is-over/a648845754.html
1218676897	20250103	202501	2025	2025.0082											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	1	1	1	-3.73134328358209	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250103104500	https://www.belfasttelegraph.co.uk/news/northern-ireland/grieving-belfast-father-opens-up-after-daughters-death-im-glad-my-little-chantelles-suffering-is-over/a648845754.html
1218676898	20250103	202501	2025	2025.0082											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	4	1	4	-3.73134328358209	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250103104500	https://www.belfasttelegraph.co.uk/news/northern-ireland/grieving-belfast-father-opens-up-after-daughters-death-im-glad-my-little-chantelles-suffering-is-over/a648845754.html
1218676899	20250103	202501	2025	2025.0082											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	6	1	6	2.21327967806842	0								4	Ixworth, Suffolk, United Kingdom	UK	UKN5	40132	52.3	0.833333	-2599643	4	Ixworth, Suffolk, United Kingdom	UK	UKN5	40132	52.3	0.833333	-2599643	20250103104500	https://www.suffolknews.co.uk/bury-st-edmunds/news/ukrainian-refugee-finds-sanctuary-in-library-9398529/
1218676900	20250103	202501	2025	2025.0082											GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	4	1	4	2.21327967806842	0								4	Ixworth, Suffolk, United Kingdom	UK	UKN5	40132	52.3	0.833333	-2599643	4	Ixworth, Suffolk, United Kingdom	UK	UKN5	40132	52.3	0.833333	-2599643	20250103104500	https://www.suffolknews.co.uk/bury-st-edmunds/news/ukrainian-refugee-finds-sanctuary-in-library-9398529/
1218676901	20250103	202501	2025	2025.0082											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	1	1	1	-3.73134328358209	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250103104500	https://www.belfasttelegraph.co.uk/news/northern-ireland/grieving-belfast-father-opens-up-after-daughters-death-im-glad-my-little-chantelles-suffering-is-over/a648845754.html
1218676902	20250103	202501	2025	2025.0082											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	5	1	5	-3.73134328358209	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250103104500	https://www.belfasttelegraph.co.uk/news/northern-ireland/grieving-belfast-father-opens-up-after-daughters-death-im-glad-my-little-chantelles-suffering-is-over/a648845754.html
1218676903	20250103	202501	2025	2025.0082											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	10	1	10	0.18214936247723	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250103104500	https://leadership.ng/tinubu-gives-marching-orders-on-road-maintenance-nationwide/
1218676904	20250103	202501	2025	2025.0082											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	3	1	3	0.67114093959731	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250103104500	https://www.neowin.net/news/meta-replaces-policy-chief-nick-clegg-with-joel-kaplan-amid-trumps-return-to-power/
1218676905	20250103	202501	2025	2025.0082											GOV	MINISTRY						GOV			1	1124	112	11	3	-2.0	10	1	10	1.81159420289855	0								0								0								20250103104500	https://gozo.news/115079/under-pn-governments-gozo-always-had-a-minister-with-a-voice-in-the-cabinet-pn/
1218676906	20250103	202501	2025	2025.0082											GOVCHR	CROWN PRINCE				CHR		GOV			0	043	043	04	1	2.8	10	1	10	4.00000000000001	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20250103104500	https://royalcentral.co.uk/features/what-are-the-danish-new-year-levees-that-bring-out-the-royal-family-in-all-their-finery-206877/
1218676907	20250103	202501	2025	2025.0082											GOVMIL	MINIST OF DEFENCE						GOV	MIL		1	040	040	04	1	1.0	3	1	3	6.52173913043478	0								4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20250103104500	https://www.insidermedia.com/news/south-east/south-east-business-leaders-hail-inclusion-in-2025-new-years-honours-list
1218676908	20250103	202501	2025	2025.0082											GOVMIL	MINIST OF DEFENCE						GOV	MIL		1	051	051	05	1	3.4	3	1	3	6.52173913043478	0								4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20250103104500	https://www.insidermedia.com/news/south-east/south-east-business-leaders-hail-inclusion-in-2025-new-years-honours-list
1218676909	20250103	202501	2025	2025.0082											HLH	HOSPITAL						HLH			1	020	020	02	1	3.0	10	1	10	-7.77202072538861	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20250103104500	https://leadership.ng/8-rescued-from-molue-bus-accident-in-lagos/
1218676910	20250103	202501	2025	2025.0082											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-1.3351134846462	0								4	Monaghan, Monaghan, Ireland	EI	EI22	18300	54.25	-6.96667	-1504566	4	Monaghan, Monaghan, Ireland	EI	EI22	18300	54.25	-6.96667	-1504566	20250103104500	https://www.anglocelt.ie/2025/01/03/review-of-the-year-february-2/
1218676911	20250103	202501	2025	2025.0082											HLH	HOSPITAL						HLH			1	141	141	14	3	-6.5	10	1	10	-1.3351134846462	0								4	Ballinagh, Cavan, Ireland	EI	EI02	18296	53.9333	-7.41667	-1500890	4	Ballinagh, Cavan, Ireland	EI	EI02	18296	53.9333	-7.41667	-1500890	20250103104500	https://www.anglocelt.ie/2025/01/03/review-of-the-year-february-2/
1218676912	20250103	202501	2025	2025.0082											INDMED	ASSAM	IND					MED			1	043	043	04	1	2.8	10	1	10	2.00803212851406	0								0								0								20250103104500	https://www.moneycontrol.com/education/assam-tet-admit-card-2025-out-check-direct-link-to-download-here-article-12902873.html
1218676913	20250103	202501	2025	2025.0082											IRL	IRELAND	IRL								1	040	040	04	1	1.0	2	1	2	-3.73134328358209	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250103104500	https://www.belfasttelegraph.co.uk/news/northern-ireland/grieving-belfast-father-opens-up-after-daughters-death-im-glad-my-little-chantelles-suffering-is-over/a648845754.html
