1205571004	20231023	202310	2023	2023.8027	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								1	043	043	04	1	2.8	6	1	6	-0.48115477145149	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20241022130000	https://www.thenationalnews.com/news/mena/2024/10/22/antony-blinken-arrives-in-middle-east-as-pressure-grows-on-israel-over-gaza-aid/
1205571005	20231023	202310	2023	2023.8027	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								1	043	043	04	1	2.8	2	1	2	-0.48115477145149	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	Iran	IR	IR		32	53	IR	20241022130000	https://www.thenationalnews.com/news/mena/2024/10/22/antony-blinken-arrives-in-middle-east-as-pressure-grows-on-israel-over-gaza-aid/
1205571006	20231023	202310	2023	2023.8027	USA	AMERICAN	USA								BUS	INDUSTRY						BUS			0	020	020	02	1	3.0	3	1	3	-7.15835140997831	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241022130000	https://www.nationalobserver.com/2024/10/20/news/new-york-prosecutors-criminal-charges-big-oil-climate-disasters
1205571007	20231023	202310	2023	2023.8027	cho	CHOCTAW			cho						JOR	JORDAN	JOR								1	100	100	10	3	-5.0	10	1	10	-3.2319391634981	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241022130000	https://www.muskogeephoenix.com/news/jeep-jam-challenges-young-and-old/article_3f1d0d0e-8e77-11ef-b5c9-ff3f2b1e4a69.html
1205571008	20240922	202409	2024	2024.7178	LEGGOV	SENATE						LEG	GOV		UKRELI	UKRAINE	UKR					ELI			1	040	040	04	1	1.0	8	1	8	-3.94904458598726	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20241022130000	https://www.aol.com/spot-celebrity-deepfakes-ad-warning-114022069.html
1205571009	20240922	202409	2024	2024.7178	LEGGOV	SENATE						LEG	GOV		UKRELI	UKRAINE	UKR					ELI			1	040	040	04	1	1.0	2	1	2	-3.94904458598726	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20241022130000	https://www.aol.com/spot-celebrity-deepfakes-ad-warning-114022069.html
1205571010	20240922	202409	2024	2024.7178	UKRELI	UKRAINE	UKR					ELI			LEGGOV	SENATE						LEG	GOV		1	036	036	03	1	4.0	8	1	8	-3.94904458598726	1	Ukraine	UP	UP		49	32	UP	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	1	Ukraine	UP	UP		49	32	UP	20241022130000	https://www.aol.com/spot-celebrity-deepfakes-ad-warning-114022069.html
1205571011	20240922	202409	2024	2024.7178	UKRELI	UKRAINE	UKR					ELI			LEGGOV	SENATE						LEG	GOV		1	036	036	03	1	4.0	2	1	2	-3.94904458598726	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20241022130000	https://www.aol.com/spot-celebrity-deepfakes-ad-warning-114022069.html
1205571012	20240922	202409	2024	2024.7178	UKRELI	UKRAINE	UKR					ELI			LEGGOV	SENATE						LEG	GOV		1	040	040	04	1	1.0	8	1	8	-3.94904458598726	1	Ukraine	UP	UP		49	32	UP	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	1	Ukraine	UP	UP		49	32	UP	20241022130000	https://www.aol.com/spot-celebrity-deepfakes-ad-warning-114022069.html
1205571013	20240922	202409	2024	2024.7178	UKRELI	UKRAINE	UKR					ELI			LEGGOV	SENATE						LEG	GOV		1	040	040	04	1	1.0	2	1	2	-3.94904458598726	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20241022130000	https://www.aol.com/spot-celebrity-deepfakes-ad-warning-114022069.html
1205571014	20241015	202410	2024	2024.7808	ARE	DUBAI	ARE								IRL	IRELAND	IRL								1	173	173	17	4	-5.0	4	1	4	-5.6890012642225	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241022130000	https://athens-times.com/narcotics-daniel-kinahan-at-the-irish-police-target-the-arrest-of-sean-mcgovern-part-of-the-long-term-plan-to-dismantle-the-cartel/
1205571015	20241015	202410	2024	2024.7808	BUS	INVESTOR						BUS													0	141	141	14	3	-6.5	8	1	8	-0.48076923076924	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20241022130000	https://www.biopharmadive.com/news/rna-editing-biotech-startups/730153/
1205571016	20241015	202410	2024	2024.7808	BUS	COMPANY						BUS			JUD	HIGH COURT						JUD			1	080	080	08	2	5.0	6	1	6	-1.15942028985507	4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	20241022130000	https://www.breakingnews.ie/ireland/dispute-over-ownership-of-e2-4m-retired-racehorse-comes-to-court-1685924.html
1205571017	20241015	202410	2024	2024.7808	BUS	COMPANY						BUS			JUD	HIGH COURT						JUD			1	080	080	08	2	5.0	4	1	4	-1.15942028985507	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20241022130000	https://www.breakingnews.ie/ireland/dispute-over-ownership-of-e2-4m-retired-racehorse-comes-to-court-1685924.html
1205571018	20241015	202410	2024	2024.7808	CVL	VILLAGE						CVL			GOV	KING						GOV			1	017	017	01	1	0.0	10	1	10	-0.21786492374728	0								0								0								20241022130000	https://www.express.co.uk/showbiz/tv-radio/1965514/emmerdale-ella-forster-link-kim-tate-mother
1205571019	20241015	202410	2024	2024.7808	KOR	SOUTH KOREA	KOR								BUS	INVESTOR						BUS			0	141	141	14	3	-6.5	2	1	2	-0.48076923076924	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20241022130000	https://www.biopharmadive.com/news/rna-editing-biotech-startups/730153/
1205571020	20241015	202410	2024	2024.7808	USA	UNITED STATES	USA																		1	191	191	19	4	-9.5	4	1	4	-6.08899297423888	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20241022130000	https://www.greenfieldreporter.com/2024/10/22/indy-duo-faces-felony-drug-charges/
1205571021	20241021	202410	2024	2024.7973	GBR	BRITISH	GBR								USA	THE US	USA								1	160	160	16	4	-4.0	4	1	4	-2.0460358056266	1	United Kingdom	UK	UK		54	-4	UK	1	Israel	IS	IS		31.5	34.75	IS	1	United Kingdom	UK	UK		54	-4	UK	20241022130000	https://en.globes.co.il/en/article-el-al-alone-on-direct-israel-us-routes-1001492321
1205571022	20241021	202410	2024	2024.7973	GBRBUS	BRITISH	GBR					BUS			USA	THE US	USA								1	160	160	16	4	-4.0	6	1	6	-2.0460358056266	1	United Kingdom	UK	UK		54	-4	UK	1	Israel	IS	IS		31.5	34.75	IS	1	United Kingdom	UK	UK		54	-4	UK	20241022130000	https://en.globes.co.il/en/article-el-al-alone-on-direct-israel-us-routes-1001492321
1205571023	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	014	014	01	1	0.0	5	1	5	0.24449877750611	0								1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20241022130000	https://www.thecable.ng/over-one-third-of-workers-in-sub-saharan-africa-earn-less-than-1-9-daily-says-imf/
1205571024	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	046	046	04	1	7.0	4	1	4	9.69696969696969	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20241022130000	https://it-online.co.za/2024/10/21/ios-developer-67/
1205571025	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								0	051	051	05	1	3.4	1	1	1	-0.87260034904014	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Sandton, Gauteng, South Africa	SF	SF06	77346	-26.05	27.9667	-1281128	20241022130000	https://mg.co.za/health/2024-10-22-how-one-woman-set-up-a-mental-health-helpline-for-the-whole-of-south-africa/
1205571026	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								0	051	051	05	1	3.4	1	1	1	-0.87260034904014	0								4	Siyabuswa, Mpumalanga, South Africa	SF	SF07	77355	-25.1132	29.0445	-1283685	4	Siyabuswa, Mpumalanga, South Africa	SF	SF07	77355	-25.1132	29.0445	-1283685	20241022130000	https://mg.co.za/health/2024-10-22-how-one-woman-set-up-a-mental-health-helpline-for-the-whole-of-south-africa/
1205571027	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								0	051	051	05	1	3.4	4	1	4	-0.87260034904014	0								4	Ivory Park, Western Australia, Australia	AS	AS08	5547	-31.8694	115.894	11354418	4	Ivory Park, Western Australia, Australia	AS	AS08	5547	-31.8694	115.894	11354418	20241022130000	https://mg.co.za/health/2024-10-22-how-one-woman-set-up-a-mental-health-helpline-for-the-whole-of-south-africa/
1205571028	20241022	202410	2024	2024.8000											AUS	QUEENSLAND	AUS								0	042	042	04	1	1.9	10	1	10	7.10172744721689	0								4	Broadmeadow, Queensland, Australia	AS	AS04	154673	-21.8333	147.967	-1561775	4	Broadmeadow, Queensland, Australia	AS	AS04	154673	-21.8333	147.967	-1561775	20241022130000	https://www.worldcoal.com/coal/22102024/bma-and-barada-barna-aboriginal-corp-sign-groundbreaking-agreement/
1205571029	20241022	202410	2024	2024.8000											AUS	AUSTRALIA	AUS								1	057	057	05	1	8.0	4	1	4	7.10172744721689	0								4	Broadmeadow, Queensland, Australia	AS	AS04	154673	-21.8333	147.967	-1561775	4	Broadmeadow, Queensland, Australia	AS	AS04	154673	-21.8333	147.967	-1561775	20241022130000	https://www.worldcoal.com/coal/22102024/bma-and-barada-barna-aboriginal-corp-sign-groundbreaking-agreement/
1205571030	20241022	202410	2024	2024.8000											BEL	BELGIUM	BEL								1	060	060	06	2	6.0	2	1	2	-0.800426894343653	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20241022130000	https://www.farminglife.com/country-and-farming/marts-bullocks-selling-to-a-top-of-ps1820-per-head-at-swatragh-mart-4833806
1205571031	20241022	202410	2024	2024.8000											BRA	BRAZIL	BRA								0	190	190	19	4	-10.0	4	1	4	-1.60055671537927	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241022130000	https://www.motorsport.com/f1/news/how-austin-exposed-flaws-f1-driving-standards-guidelines/10665533/
1205571032	20241022	202410	2024	2024.8000											BRA	BRAZIL	BRA								1	190	190	19	4	-10.0	4	1	4	-1.60055671537927	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241022130000	https://www.motorsport.com/f1/news/how-austin-exposed-flaws-f1-driving-standards-guidelines/10665533/
1205571033	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	1.16144018583043	0								4	Princeton, Devon, United Kingdom	UK	UKD4	40104	50.55	-4	-2605757	4	Princeton, Devon, United Kingdom	UK	UKD4	40104	50.55	-4	-2605757	20241022130000	https://www.finanznachrichten.de/nachrichten-2024-10/63591591-quetzal-copper-limited-quetzal-copper-announces-agm-results-296.htm
1205571034	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			1	046	046	04	1	7.0	10	1	10	1.16144018583043	0								4	Princeton, Devon, United Kingdom	UK	UKD4	40104	50.55	-4	-2605757	4	Princeton, Devon, United Kingdom	UK	UKD4	40104	50.55	-4	-2605757	20241022130000	https://www.finanznachrichten.de/nachrichten-2024-10/63591591-quetzal-copper-limited-quetzal-copper-announces-agm-results-296.htm
1205571035	20241022	202410	2024	2024.8000											BUS	COMPANIES						BUS			0	130	130	13	3	-4.4	10	1	10	-4.21393841166937	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241022130000	https://www.express.co.uk/finance/personalfinance/1965422/dwp-major-change-sick-pay-rules
1205571036	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			1	186	186	18	4	-10.0	5	1	5	0.82191780821918	0								0								0								20241022130000	https://economictimes.indiatimes.com/mf/mf-news/sebi-tightens-insider-trading-regulations-for-mutual-funds/articleshow/114466050.cms
1205571037	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								1	046	046	04	1	7.0	4	2	4	3.27762850784346	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20241022130000	https://www.finanznachrichten.de/nachrichten-2024-10/63591588-xcyte-digital-appoints-tom-maurath-as-head-of-global-sales-strategic-partnerships-bringing-25-years-of-sales-leadership-expertise-200.htm
1205571038	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								0	051	051	05	1	3.4	8	1	8	0.23183704542086	0								4	Nokomis, Saskatchewan, Canada	CA	CA11	154724	51.5167	-105.017	-570227	4	Nokomis, Saskatchewan, Canada	CA	CA11	154724	51.5167	-105.017	-570227	20241022130000	https://leaderpost.com:443/opinion/columnists/mandryk-sask-party-scrambling-to-get-its-voters-to-avoid-ndp-surge
1205571039	20241022	202410	2024	2024.8000											CAN	CANADA	CAN								0	051	051	05	1	3.4	4	1	4	0.23183704542086	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20241022130000	https://leaderpost.com:443/opinion/columnists/mandryk-sask-party-scrambling-to-get-its-voters-to-avoid-ndp-surge
1205571040	20241022	202410	2024	2024.8000											CHN	CHINA	CHN								0	030	030	03	1	4.0	2	1	2	4.93319630010278	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	1	China	CH	CH		35	105	CH	20241022130000	https://indiapost.com/indian-students-in-kazan-delighted-as-pm-modi-arrives-for-brics-summit/
1205571041	20241022	202410	2024	2024.8000											CHN	CHINA	CHN								0	030	030	03	1	4.0	2	1	2	4.93319630010278	0								4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	20241022130000	https://indiapost.com/indian-students-in-kazan-delighted-as-pm-modi-arrives-for-brics-summit/
1205571042	20241022	202410	2024	2024.8000											CHN	CHINA	CHN								0	080	080	08	2	5.0	1	1	1	0.83081570996979	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241022130000	https://rollcall.com/2024/10/22/analysts-see-tech-policy-changes-in-potential-gop-led-senate/
1205571043	20241022	202410	2024	2024.8000											CHN	CHINA	CHN								0	080	080	08	2	5.0	1	1	1	0.83081570996979	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20241022130000	https://rollcall.com/2024/10/22/analysts-see-tech-policy-changes-in-potential-gop-led-senate/
1205571044	20241022	202410	2024	2024.8000											COLGOV	COLOMBIAN	COL					GOV			0	043	043	04	1	2.8	3	1	3	-0.43859649122808	0								1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20241022130000	https://www.terradaily.com/reports/UN_chief_seeks_significant_funding_at_summit_to_save_nature_999.html
1205571045	20241022	202410	2024	2024.8000											COP	PRISON						COP			0	020	020	02	1	3.0	5	1	5	-4.375	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20241022130000	https://www.manchestereveningnews.co.uk/news/tv/coronation-street-fans-baffled-left-30203521
1205571046	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	042	042	04	1	1.9	6	1	6	-6.25	0								4	Dongargaon, Rajasthan, India	IN	IN24	17749	24.25	76.1667	-2095131	4	Dongargaon, Rajasthan, India	IN	IN24	17749	24.25	76.1667	-2095131	20241022130000	https://www.moneycontrol.com/news/india/cops-arrest-army-man-for-drishyam-style-murder-of-his-girlfriend-and-covering-body-with-cement-12848025.html
1205571047	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	042	042	04	1	1.9	4	1	4	-7.60330578512397	0								5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20241022130000	https://www.ndtv.com/india-news/army-soldier-arrested-for-drishyam-style-murder-of-girlfriend-in-nagpur-6847753
1205571048	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	042	042	04	1	1.9	4	1	4	-6.25	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20241022130000	https://www.moneycontrol.com/news/india/cops-arrest-army-man-for-drishyam-style-murder-of-his-girlfriend-and-covering-body-with-cement-12848025.html
1205571049	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	043	043	04	1	2.8	12	2	12	-6.92665289256199	0								4	Dongargaon, Rajasthan, India	IN	IN24	17749	24.25	76.1667	-2095131	4	Dongargaon, Rajasthan, India	IN	IN24	17749	24.25	76.1667	-2095131	20241022130000	https://www.moneycontrol.com/news/india/cops-arrest-army-man-for-drishyam-style-murder-of-his-girlfriend-and-covering-body-with-cement-12848025.html
1205571050	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	043	043	04	1	2.8	8	2	8	-6.92665289256199	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20241022130000	https://www.moneycontrol.com/news/india/cops-arrest-army-man-for-drishyam-style-murder-of-his-girlfriend-and-covering-body-with-cement-12848025.html
1205571051	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	112	112	11	3	-2.0	2	1	2	-7.11743772241992	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20241022130000	https://www.nbcphiladelphia.com/news/local/2-arrested-fight-trash-bag-weed-shooting/4005636/
1205571052	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	112	112	11	3	-2.0	4	1	4	-7.11743772241992	0								3	West Goshen Township Police Department, Pennsylvania, United States	US	USPA		39.9726	-75.5818	2350578	3	West Goshen Township Police Department, Pennsylvania, United States	US	USPA		39.9726	-75.5818	2350578	20241022130000	https://www.nbcphiladelphia.com/news/local/2-arrested-fight-trash-bag-weed-shooting/4005636/
1205571053	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	173	173	17	4	-5.0	6	3	6	-5.11565741418715	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20241022130000	https://www.woonsocketcall.com/news/national_and_world_news/middle-east-latest-over-a-dozen-killed-in-israeli-strikes-near-one-of-main-beirut/article_013bd69a-6229-50ea-b8b9-c5d13aab940a.html
1205571054	20241022	202410	2024	2024.8000											COP	DETECTIVE						COP			1	181	181	18	4	-9.0	10	1	10	-11.4035087719299	0								0								0								20241022130000	https://radio.foxnews.com/2024/10/22/a-hunger-to-kill-the-interrogation/
1205571055	20241022	202410	2024	2024.8000											CVL	SETTLEMENT						CVL			1	030	030	03	1	4.0	3	1	3	-5.47112462006079	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20241022130000	https://www.mondaq.com:443/unitedstates/financial-services/1533788/massachusetts-ag-reaches-settlement-with-loan-servicer-over-improper-debt-collection-practices
1205571056	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	5	1	5	-1.78571428571429	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241022130000	https://www.greenfieldreporter.com/2024/10/22/np-residents-not-pleased-with-proposed-sewer-rate-increases/
1205571057	20241022	202410	2024	2024.8000											CVL	TOURIST						CVL			1	042	042	04	1	1.9	4	1	4	3.82916053019146	0								4	Zagori, Perifereia Ipeirou, Greece	GR	GR58	16693	39.9008	20.8862	11424608	4	Zagori, Perifereia Ipeirou, Greece	GR	GR58	16693	39.9008	20.8862	11424608	20241022130000	https://greekreporter.com/2024/10/22/zagori-epirus-greece/
1205571058	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			1	124	124	12	3	-4.0	20	3	20	-6.30801568619398	0								4	Labuhan, Sumatera Utara, Indonesia	ID	ID26	18585	3.7278	98.6738	-2683998	4	Labuhan, Sumatera Utara, Indonesia	ID	ID26	18585	3.7278	98.6738	-2683998	20241022130000	https://abcnews.go.com/International/wireStory/140-rohingya-muslims-wooden-boat-off-indonesias-coast-115019277
1205571059	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			1	190	190	19	4	-10.0	1	1	1	-2.79375513557929	0								3	Staten Island, New York, United States	US	USNY		40.5834	-74.1496	1802959	3	Staten Island, New York, United States	US	USNY		40.5834	-74.1496	1802959	20241022130000	https://www.silive.com/health/2024/10/viral-artist-from-staten-island-seeks-community-support-for-sister-who-raised-him-now-battling-rare-brain-condition.html
1205571060	20241022	202410	2024	2024.8000											EDU	STUDENT						EDU			1	033	033	03	1	5.2	5	1	5	12.8279883381925	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241022130000	https://www.scotsman.com/community/dargavel-primary-art-therapy-initiative-4834568
