1217190354	20231224	202312	2023	2023.9699	MNCUSAMED	GOOGLE	USA					MNC	MED		USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	-1.30321459600347	3	Mount Washington, California, United States	US	USCA	CA037	34.0992	-118.22	1661071	3	Mount Washington, California, United States	US	USCA		34.0992	-118.22	1661071	3	Mount Washington, California, United States	US	USCA		34.0992	-118.22	1661071	20241223121500	https://www.latimes.com/california/story/2024-12-23/l-a-city-officials-use-disappearing-google-chats-the-city-attorney-is-investigating
1217190355	20231224	202312	2023	2023.9699	USA	UNITED STATES	USA								COP	POLICE OFFICER						COP			0	172	172	17	4	-5.0	4	1	4	-2.72959909013363	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20241223121500	https://deathpenaltyinfo.org/state-and-federal-info/state-by-state/oklahoma?x-craft-preview=21f2f2d3614dc73b24d417edd61aa296dd2366c7cdb153568ce2d989885798f5lqktfntlsk
1217190356	20231224	202312	2023	2023.9699	USA	UNITED STATES	USA								MNCUSAMED	GOOGLE	USA					MNC	MED		0	046	046	04	1	7.0	2	1	2	-1.30321459600347	3	Mount Washington, California, United States	US	USCA	CA037	34.0992	-118.22	1661071	3	Mount Washington, California, United States	US	USCA		34.0992	-118.22	1661071	3	Mount Washington, California, United States	US	USCA		34.0992	-118.22	1661071	20241223121500	https://www.latimes.com/california/story/2024-12-23/l-a-city-officials-use-disappearing-google-chats-the-city-attorney-is-investigating
1217190357	20241123	202411	2024	2024.8849											ALB	TIRANA	ALB								1	1823	182	18	4	-10.0	3	1	3	-4.30107526881721	0								4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20241223121500	https://www.cei.int/ansa/154405
1217190358	20241123	202411	2024	2024.8849	BUS	COMPANY						BUS			CHN	CHINA	CHN								1	035	035	03	1	7.0	10	1	10	0.29940119760479	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241223121500	https://www.themobileindian.com/news/oppo-reno-13-series-india-launch-teased
1217190359	20241123	202411	2024	2024.8849	MED	MEDIA						MED			ALB	TIRANA	ALB								1	1823	182	18	4	-10.0	7	1	7	-4.30107526881721	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20241223121500	https://www.cei.int/ansa/154405
1217190360	20241123	202411	2024	2024.8849	MNCUSAMED	GOOGLE	USA					MNC	MED												0	115	115	11	3	-2.0	10	1	10	-1.30321459600347	3	Mount Washington, California, United States	US	USCA	CA037	34.0992	-118.22	1661071	0								3	Mount Washington, California, United States	US	USCA		34.0992	-118.22	1661071	20241223121500	https://www.latimes.com/california/story/2024-12-23/l-a-city-officials-use-disappearing-google-chats-the-city-attorney-is-investigating
1217190361	20241216	202412	2024	2024.9479	DEU	GERMAN	DEU																		1	081	081	08	2	5.0	5	1	5	2.5	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20241223121500	https://www.forbes.com/sites/dariosabaghi/2024/12/23/nearly-60-of-germans-support-full-cannabis-legalization-ahead-of-upcoming-elections/
1217190362	20241216	202412	2024	2024.9479	OPP	THE OPPOSITION						OPP			GOV	GOVERNMENT						GOV			1	083	083	08	2	5.0	2	1	2	-5.01474926253687	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241223121500	https://www.spacewar.com/afp/241223113500.rd2lkf0d.html
1217190363	20241216	202412	2024	2024.9479	OPP	THE OPPOSITION						OPP			GOV	GOVERNMENT						GOV			1	083	083	08	2	5.0	8	1	8	-5.01474926253687	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241223121500	https://www.spacewar.com/afp/241223113500.rd2lkf0d.html
1217190364	20241216	202412	2024	2024.9479	OPP	THE OPPOSITION						OPP			GOVPTY	RULING PARTY						GOV			1	111	111	11	3	-2.0	5	1	5	-5.01474926253687	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20241223121500	https://www.spacewar.com/afp/241223113500.rd2lkf0d.html
1217190365	20241216	202412	2024	2024.9479	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	2	1	2	-0.88	3	Champaign, Illinois, United States	US	USIL	IL019	40.1164	-88.2434	405936	0								3	Champaign, Illinois, United States	US	USIL	IL019	40.1164	-88.2434	405936	20241223121500	https://www.news-gazette.com/opinion/jim-dey-can-rahm-teach-dems-to-win-again/article_80dd2d0e-be43-11ef-9f52-33d700de38e3.html
1217190366	20241222	202412	2024	2024.9644	REF	DISPLACED PERSON						REF			NGA	NIGERIAN	NGA								1	010	010	01	1	0.0	8	1	8	-1.16731517509728	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	20241223121500	https://thesun.ng/fg-iom-receive-403-repatriated-nigerians-from-niger-republic/
1217190367	20241223	202412	2024	2024.9671											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	2	1	2	0	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20241223121500	https://www.jacarandafm.com/news/news/ramokgopa-lauds-eskoms-improved-performance/
1217190368	20241223	202412	2024	2024.9671											BGD	BANGLADESH	BGD								1	043	043	04	1	2.8	10	1	10	-1.49253731343284	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20241223121500	https://www.scmp.com/news/asia/south-asia/article/3292055/bangladesh-seeks-return-ex-pm-hasina-india-amid-us5-billion-embezzlement-probe
1217190369	20241223	202412	2024	2024.9671											BLR	BELARUS	BLR								0	051	051	05	1	3.4	4	1	4	-4.10958904109589	0								4	Nasha Niva, Minsk, Horad, Belarus	BO	BO05	39980	52.9301	28.4185	11336471	4	Nasha Niva, Minsk, Horad, Belarus	BO	BO05	39980	52.9301	28.4185	11336471	20241223121500	https://charter97.org/en/news/2024/12/23/623646/
1217190370	20241223	202412	2024	2024.9671											BLR	BELARUS	BLR								0	110	110	11	3	-2.0	2	1	2	-4.10958904109589	0								4	Nasha Niva, Minsk, Horad, Belarus	BO	BO05	39980	52.9301	28.4185	11336471	4	Nasha Niva, Minsk, Horad, Belarus	BO	BO05	39980	52.9301	28.4185	11336471	20241223121500	https://charter97.org/en/news/2024/12/23/623646/
1217190371	20241223	202412	2024	2024.9671											BUS	BUSINESS						BUS			0	040	040	04	1	1.0	10	1	10	-1.30321459600347	0								3	Mount Washington, California, United States	US	USCA		34.0992	-118.22	1661071	3	Mount Washington, California, United States	US	USCA		34.0992	-118.22	1661071	20241223121500	https://www.latimes.com/california/story/2024-12-23/l-a-city-officials-use-disappearing-google-chats-the-city-attorney-is-investigating
1217190372	20241223	202412	2024	2024.9671											BUS	COMPANIES						BUS			0	040	040	04	1	1.0	5	1	5	-0.74074074074074	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20241223121500	https://www.erienewsnow.com/story/52052828/trump-tariff-chaos-is-a-creating-a-cash-cow-for-consultants
1217190373	20241223	202412	2024	2024.9671											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	5	1	5	-8.23045267489712	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20241223121500	https://www.thenational.scot/news/24814076.pair-arrested-several-keyless-car-thefts-scotland/
1217190374	20241223	202412	2024	2024.9671											BUS	COMPANIES						BUS			1	046	046	04	1	7.0	10	1	10	3.38345864661654	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20241223121500	https://naija247news.com/2024/12/23/nnpc-limited-joins-ogmp-2-0-intensifies-methane-emission-reduction-drive/
1217190375	20241223	202412	2024	2024.9671											BUS	BUSINESS						BUS			0	100	100	10	3	-5.0	10	1	10	-4.04157043879908	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241223121500	https://www.forbes.com/councils/forbestechcouncil/2024/12/23/think-ai-agents-are-safe-these-3-risks-could-put-your-business-in-jeopardy/
1217190376	20241223	202412	2024	2024.9671											BUS	COMPANY						BUS			1	1124	112	11	3	-2.0	1	1	1	-4.42477876106194	0								4	Gampaha District, Western, Sri Lanka	CE	CE36	25852	7.1333	80	-2217867	4	Gampaha District, Western, Sri Lanka	CE	CE36	25852	7.1333	80	-2217867	20241223121500	https://www.dailymirror.lk/front-page/Economic-crisis-stalls-five-high-rise-buildings/238-298735
1217190377	20241223	202412	2024	2024.9671											CAN	CANADA	CAN								0	055	055	05	1	7.0	4	1	4	0.84033613445378	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20241223121500	https://www.brandonsun.com/lifestyles/2024/12/23/commitment-broken-when-family-of-saskatchewan-ndp-candidate-targeted-beck
1217190378	20241223	202412	2024	2024.9671											CAN	CANADA	CAN								0	100	100	10	3	-5.0	4	1	4	0.84033613445378	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20241223121500	https://www.brandonsun.com/lifestyles/2024/12/23/commitment-broken-when-family-of-saskatchewan-ndp-candidate-targeted-beck
1217190379	20241223	202412	2024	2024.9671											CVL	VOTER						CVL			0	013	013	01	1	0.4	3	1	3	0.84033613445378	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20241223121500	https://www.brandonsun.com/lifestyles/2024/12/23/commitment-broken-when-family-of-saskatchewan-ndp-candidate-targeted-beck
1217190380	20241223	202412	2024	2024.9671											CVL	CITIZEN						CVL			1	014	014	01	1	0.0	10	1	10	-6.97115384615384	0								1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20241223121500	https://www.eyeradio.org/nbgs-residents-alarmed-after-catching-fish-with-red-sore-disease/
1217190381	20241223	202412	2024	2024.9671											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	1	1	1	-2.2002200220022	0								4	Namirli, Yevlax*, Azerbaijan	AJ	AJ68	147320	40.4699	46.978	-2707909	4	Aghdam, Agdam, Azerbaijan	AJ	AJ03	488	39.991	46.9274	-2704657	20241223121500	https://www.forbes.com/sites/daphneewingchow/2024/12/23/turning-landmines-into-grapevines-in-post-war-azerbaijan/
1217190382	20241223	202412	2024	2024.9671											CVL	NEIGHBORHOOD						CVL			0	042	042	04	1	1.9	6	1	6	-1.30321459600347	0								3	Mount Washington, California, United States	US	USCA		34.0992	-118.22	1661071	3	Mount Washington, California, United States	US	USCA		34.0992	-118.22	1661071	20241223121500	https://www.latimes.com/california/story/2024-12-23/l-a-city-officials-use-disappearing-google-chats-the-city-attorney-is-investigating
1217190383	20241223	202412	2024	2024.9671											CVL	CITIZEN						CVL			1	051	051	05	1	3.4	2	1	2	11.0091743119266	0								4	Turkmenbashi, Balkan, Turkmenistan	TX	TX02	147324	40.0222	52.9552	-2559540	4	Turkmenbashi, Balkan, Turkmenistan	TX	TX02	147324	40.0222	52.9552	-2559540	20241223121500	https://www.newscentralasia.net/2024/12/23/new-building-of-kazakhstans-consulate-opens-in-turkmenbashi/
1217190384	20241223	202412	2024	2024.9671											CVL	CITIZEN						CVL			1	051	051	05	1	3.4	8	1	8	11.0091743119266	0								1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20241223121500	https://www.newscentralasia.net/2024/12/23/new-building-of-kazakhstans-consulate-opens-in-turkmenbashi/
1217190385	20241223	202412	2024	2024.9671											CVL	COMMUNITY						CVL			1	057	057	05	1	8.0	2	1	2	4.08921933085502	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20241223121500	https://zeenews.india.com/people/ishwak-singh-on-success-of-berlin-its-not-everyday-that-hollywood-bollywood-stalwarts-reach-out-2834966.html
1217190386	20241223	202412	2024	2024.9671											CVL	COMMUNITY						CVL			1	057	057	05	1	8.0	8	1	8	4.08921933085502	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20241223121500	https://zeenews.india.com/people/ishwak-singh-on-success-of-berlin-its-not-everyday-that-hollywood-bollywood-stalwarts-reach-out-2834966.html
1217190387	20241223	202412	2024	2024.9671											CVL	TOURIST						CVL			1	073	073	07	2	7.4	20	1	20	-4.32569974554707	0								4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20241223121500	https://english.news.cn/asiapacific/20241223/5dd16782b5514962a6801300b7e5f27f/c.html
1217190388	20241223	202412	2024	2024.9671											CZE	BRNO	CZE								1	042	042	04	1	1.9	10	1	10	2.24550898203593	0								4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20241223121500	https://english.radio.cz/spilberk-castle-offers-christmas-visitors-enchanting-light-show-8838225
1217190389	20241223	202412	2024	2024.9671											EDU	SCHOOL						EDU			1	020	020	02	1	3.0	10	1	10	2.30088495575221	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20241223121500	https://www.kcur.org/education/2024-12-23/kansas-city-area-schools-winter-break-resources-students-in-need-lees-summit-kck-north-kc
1217190390	20241223	202412	2024	2024.9671											EDU	SCHOOL						EDU			0	031	031	03	1	5.2	10	1	10	-0.6006006006006	0								0								0								20241223121500	https://jamaica-star.com/article/tell-me-pastor/20241223/married-man-got-me-pregnant
1217190391	20241223	202412	2024	2024.9671											EDU	SCHOOL						EDU			0	035	035	03	1	7.0	2	1	2	0.50556117290192	0								3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20241223121500	https://www.latimes.com/politics/story/2024-12-23/young-voter-signatures-california-ballot-curing-verification
1217190392	20241223	202412	2024	2024.9671											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	6.46464646464646	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20241223121500	https://www.imt.ie/news/sensory-friendly-santas-grotto-brings-christmas-magic-to-children-23-12-2024/
1217190393	20241223	202412	2024	2024.9671											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	3.92156862745098	0								4	Sikar, Rajasthan, India	IN	IN24	17857	27.6167	75.15	-2111284	4	Sikar, Rajasthan, India	IN	IN24	17857	27.6167	75.15	-2111284	20241223121500	https://timesofindia.indiatimes.com/education/matrix-high-school-sikar-rajasthan-shaping-future-leaders-with-top-quality-education/articleshow/116600324.cms
1217190394	20241223	202412	2024	2024.9671											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	2	1	2	-1.25	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20241223121500	https://www.cubaheadlines.com/articles/294306
1217190395	20241223	202412	2024	2024.9671											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	6	1	6	-1.25	0								4	Matanzas, Matanzas, Cuba	CU	CU03	14758	23.0411	-81.5775	-1634849	4	Matanzas, Matanzas, Cuba	CU	CU03	14758	23.0411	-81.5775	-1634849	20241223121500	https://www.cubaheadlines.com/articles/294306
1217190396	20241223	202412	2024	2024.9671											EDU	ACADEMICS						EDU			0	043	043	04	1	2.8	10	1	10	-0.26246719160105	0								4	Canakkale, Çnakkale, Turkey	TU	TU17	27690	40.1456	26.4064	-741845	4	Canakkale, Çnakkale, Turkey	TU	TU17	27690	40.1456	26.4064	-741845	20241223121500	https://www.express.co.uk/travel/articles/1992242/alexander-the-great-battlefield-discovery-turkey
1217190397	20241223	202412	2024	2024.9671											ELI	ACTOR						ELI			1	014	014	01	1	0.0	6	1	6	2.32974910394265	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20241223121500	https://images.dawn.com/news/1193080/indians-and-pakistanis-unite-in-outrage-against-khaqan-shahnawazs-comment-about-kareena-kapoor
1217190398	20241223	202412	2024	2024.9671											FRA	FRANCE	FRA								0	042	042	04	1	1.9	2	1	2	-0.51347881899871	0								1	France	FR	FR		46	2	FR	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20241223121500	https://www.singletonargus.com.au/story/8854320/honda-nissan-discuss-merger-in-major-industry-shift/
1217190399	20241223	202412	2024	2024.9671											GOV	GOVERNOR						GOV			0	020	020	02	1	3.0	3	1	3	-3.68650217706821	0								3	San Quentin, California, United States	US	USCA		37.9413	-122.485	232465	3	San Quentin, California, United States	US	USCA		37.9413	-122.485	232465	20241223121500	https://deathpenaltyinfo.org/state-and-federal-info/state-by-state/california?x-craft-preview=21f2f2d3614dc73b24d417edd61aa296dd2366c7cdb153568ce2d989885798f5lqktfntlsk
1217190400	20241223	202412	2024	2024.9671											GOV	GOVERNMENT						GOV			0	022	022	02	1	3.2	10	1	10	0	0								4	Bibi Mahro, Kabol, Afghanistan	AF	AF13	3580	34.5412	69.2029	-3370833	4	Bibi Mahro, Kabol, Afghanistan	AF	AF13	3580	34.5412	69.2029	-3370833	20241223121500	https://pajhwok.com/2024/12/23/safdar-searches-for-warmth-of-hope-in-kabuls-cold-weather/
1217190401	20241223	202412	2024	2024.9671											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	8	1	8	-0.74074074074074	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20241223121500	https://www.erienewsnow.com/story/52052828/trump-tariff-chaos-is-a-creating-a-cash-cow-for-consultants
1217190402	20241223	202412	2024	2024.9671											GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	5	1	5	-1.29217516152189	0								4	Ittehad, Sindh, Pakistan	PK	PK05	40394	24.7866	67.0587	10526108	4	Ittehad, Sindh, Pakistan	PK	PK05	40394	24.7866	67.0587	10526108	20241223121500	https://www.dawn.com/news/1880551/1st-round-of-meetings-concludes-as-pti-govt-negotiations-kick-off
1217190403	20241223	202412	2024	2024.9671											GOV	PRESIDENT						GOV			0	112	112	11	3	-2.0	6	1	6	-7.24946695095946	0								1	Malawi	MI	MI		-13.5	34	MI	1	Malawi	MI	MI		-13.5	34	MI	20241223121500	https://www.nyasatimes.com/political-analyst-calls-for-arrest-of-norman-chisale-for-inciting-violence/
1217190404	20241223	202412	2024	2024.9671											GOVEDU	EDUCATION DEPARTMENT						GOV	EDU		1	030	030	03	1	4.0	10	1	10	-2.41666666666667	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241223121500	https://dailybruin.com/2024/12/23/uc-reaches-agreement-with-education-department-over-title-vi-investigations
1217190405	20241223	202412	2024	2024.9671											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-4.69208211143695	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241223121500	https://zeenews.india.com/people/varun-dhawan-says-he-has-started-reading-bhagwad-gita-after-the-death-of-his-driver-it-hit-him-hard-2834985.html
1217190406	20241223	202412	2024	2024.9671											ISRGOV	ISRAELI	ISR					GOV			1	040	040	04	1	1.0	6	1	6	1.35440180586908	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241223121500	https://www.israelnationalnews.com/news/401174
1217190407	20241223	202412	2024	2024.9671											JPN	SHIZUOKA	JPN								1	043	043	04	1	2.8	10	1	10	5.23648648648649	0								5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	20241223121500	https://www.forbes.com/sites/sandramacgregor/2024/12/23/you-need-to-try-these-7-extraordinary-but-under-the-radar-destinations/
1217190408	20241223	202412	2024	2024.9671											JUD	HIGH COURT						JUD			1	020	020	02	1	3.0	3	1	3	-5.76923076923077	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20241223121500	https://deathpenaltyinfo.org/resources/publications-and-testimony?x-craft-preview=21f2f2d3614dc73b24d417edd61aa296dd2366c7cdb153568ce2d989885798f5lqktfntlsk
1217190409	20241223	202412	2024	2024.9671											JUD	COURT OF APPEALS						JUD			0	030	030	03	1	4.0	3	1	3	-2.89786223277909	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20241223121500	https://deathpenaltyinfo.org/state-and-federal-info/state-by-state/alabama?x-craft-preview=21f2f2d3614dc73b24d417edd61aa296dd2366c7cdb153568ce2d989885798f5lqktfntlsk
