1218545901	20250102	202501	2025	2025.0055											ALB	ALBANIA	ALB								1	173	173	17	4	-5.0	2	1	2	-4.46735395189004	0								1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20250102141500	https://www.yahoo.com/news/illegal-immigrants-jailed-240k-cannabis-132040460.html
1218545902	20250102	202501	2025	2025.0055											ARE	ABU DHABI	ARE								0	043	043	04	1	2.8	10	1	10	1.08173076923077	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250102141500	https://eturbonews.com/etihad-jet-airways-deal-likely-change-business-dynamics-indian-a/
1218545903	20250102	202501	2025	2025.0055											BGD	BANGLADESH	BGD								0	112	112	11	3	-2.0	4	1	4	-7.16049382716049	0								4	Baghmara, Bangladesh (general), Bangladesh	BG	BG00	5771	23.3333	90.9833	-2737440	4	Baghmara, Bangladesh (general), Bangladesh	BG	BG00	5771	23.3333	90.9833	-2737440	20250102141500	https://www.thedailystar.net/news/bangladesh/crime-justice/news/illegal-immigration-racket-2-bangladeshis-among-4-held-india-3790361
1218545904	20250102	202501	2025	2025.0055											BUS	COMPANIES						BUS			1	061	061	06	2	6.4	5	1	5	5.8968058968059	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20250102141500	https://independantexpress.com/bhagirath-goswami-transforming-lives-through-export-excellence/
1218545905	20250102	202501	2025	2025.0055											BUS	AIRLINE						BUS			1	190	190	19	4	-10.0	10	1	10	-5.56701030927835	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250102141500	https://www.kare11.com/article/news/local/airlines-challenge-minnesotas-sick-time-law-flight-delays-cancellations/89-a366205e-61b3-4bfe-bfdc-9807dd5bb53a
1218545906	20250102	202501	2025	2025.0055											BUS	MANUFACTURER						BUS			1	192	192	19	4	-9.5	5	1	5	5.8968058968059	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20250102141500	https://independantexpress.com/bhagirath-goswami-transforming-lives-through-export-excellence/
1218545907	20250102	202501	2025	2025.0055											CAN	ALBERTA	CAN								1	192	192	19	4	-9.5	10	1	10	0	0								4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	20250102141500	https://discoverairdrie.com/articles/airdronians-will-have-to-bundle-up-to-start-the-new-year
1218545908	20250102	202501	2025	2025.0055											CHN	BEIJING	CHN								0	036	036	03	1	4.0	2	1	2	-2.4390243902439	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250102141500	https://idrw.org/sheikh-hasinas-extradition-is-one-of-several-bilateral-issues-with-india-touhid/
1218545909	20250102	202501	2025	2025.0055											CHN	CHINA	CHN								0	040	040	04	1	1.0	1	1	1	-2.4390243902439	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250102141500	https://idrw.org/sheikh-hasinas-extradition-is-one-of-several-bilateral-issues-with-india-touhid/
1218545910	20250102	202501	2025	2025.0055											CHN	CHINA	CHN								1	061	061	06	2	6.4	6	1	6	0	0								1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	20250102141500	https://biztoc.com/x/98b3b3a63c92d427
1218545911	20250102	202501	2025	2025.0055											COP	POLICE						COP			1	020	020	02	1	3.0	20	1	10	-3.70919881305638	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20250102141500	https://www.yahoo.com/news/shari-franke-confronted-ruby-franke-130000363.html
1218545912	20250102	202501	2025	2025.0055											COP	POLICE						COP			1	0841	084	08	2	7.0	1	1	1	-7.25806451612903	0								4	Sunamganj, Sylhet, Bangladesh	BG	BG86	5823	25.0667	91.4	-2737975	4	Sunamganj, Sylhet, Bangladesh	BG	BG86	5823	25.0667	91.4	-2737975	20250102141500	https://www.thedailystar.net/news/bangladesh/news/border-trespassing-2-indian-nationals-detained-sunamganj-3790376
1218545913	20250102	202501	2025	2025.0055											COP	POLICE						COP			1	0841	084	08	2	7.0	1	1	1	-7.25806451612903	0								4	Sylhet, Sylhet, Bangladesh	BG	BG86	5824	24.8967	91.8717	-2737987	4	Sunamganj, Sylhet, Bangladesh	BG	BG86	5823	25.0667	91.4	-2737975	20250102141500	https://www.thedailystar.net/news/bangladesh/news/border-trespassing-2-indian-nationals-detained-sunamganj-3790376
1218545914	20250102	202501	2025	2025.0055											COP	POLICE						COP			1	0841	084	08	2	7.0	8	1	8	-7.25806451612903	0								4	Sylhet, Sylhet, Bangladesh	BG	BG86	5824	24.8967	91.8717	-2737987	4	Sylhet, Sylhet, Bangladesh	BG	BG86	5824	24.8967	91.8717	-2737987	20250102141500	https://www.thedailystar.net/news/bangladesh/news/border-trespassing-2-indian-nationals-detained-sunamganj-3790376
1218545915	20250102	202501	2025	2025.0055											COP	POLICE COMMISSIONER						COP			0	1123	112	11	3	-2.0	5	1	5	-12.9353233830846	0								1		RB	RB				RB	1		RB	RB				RB	20250102141500	https://www.newsweek.com/shooting-rampage-montenegro-12-dead-gunman-suicide-2008505
1218545916	20250102	202501	2025	2025.0055											COP	POLICE						COP			1	173	173	17	4	-5.0	5	1	5	-10.2189781021898	0								4	Kjalarnes, Höborgarsvæ, Iceland	IC	IC39	17529	64.2433	-21.7882	-2648535	4	Kjalarnes, Höborgarsvæ, Iceland	IC	IC39	17529	64.2433	-21.7882	-2648535	20250102141500	https://grapevine.is/news/2025/01/02/man-stabbed-on-new-years-eve/
1218545917	20250102	202501	2025	2025.0055											CRM	RUNNER						CRM			1	043	043	04	1	2.8	3	1	3	-4.49438202247191	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250102141500	https://www.yahoo.com/news/two-men-found-shot-dead-114847092.html
1218545918	20250102	202501	2025	2025.0055											CRM	PERPETRATOR						CRM			1	1123	112	11	3	-2.0	5	1	5	-3.57142857142858	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20250102141500	https://www.premiumtimesng.com/news/top-news/764753-new-years-day-killer-born-in-us-inspired-by-islamic-state-biden.html
1218545919	20250102	202501	2025	2025.0055											CRM	ILLEGAL IMMIGRANT						CRM			1	173	173	17	4	-5.0	10	1	10	-4.46735395189004	0								1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20250102141500	https://www.yahoo.com/news/illegal-immigrants-jailed-240k-cannabis-132040460.html
1218545920	20250102	202501	2025	2025.0055											CRM	PERPETRATOR						CRM			1	193	193	19	4	-10.0	5	1	5	-3.57142857142858	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20250102141500	https://www.premiumtimesng.com/news/top-news/764753-new-years-day-killer-born-in-us-inspired-by-islamic-state-biden.html
1218545921	20250102	202501	2025	2025.0055											CVL	VILLAGE						CVL			1	043	043	04	1	2.8	10	1	10	1.52866242038216	0								1	Morocco	MO	MO		32	-5	MO	1	Morocco	MO	MO		32	-5	MO	20250102141500	https://www.manchestereveningnews.co.uk/news/news-opinion/country-pubs-sunday-roast-hit-30694034
1218545922	20250102	202501	2025	2025.0055											CVL	RESIDENTS						CVL			1	051	051	05	1	3.4	2	1	2	4.10958904109589	0								3	Hampden, Massachusetts, United States	US	USMA	MA013	42.064	-72.4134	609283	3	Hampden, Massachusetts, United States	US	USMA	MA013	42.064	-72.4134	609283	20250102141500	https://www.westernmassnews.com/2025/01/02/senator-jake-oliveira-sworn-second-term/
1218545923	20250102	202501	2025	2025.0055											CVL	COMMUNITY						CVL			1	062	062	06	2	7.4	2	1	2	5	0								5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	20250102141500	https://www.oxfordmail.co.uk/news/24828018.oxfords-streets-cleaned-muslim-group-new-years-day/
1218545924	20250102	202501	2025	2025.0055											DEU	GERMANY	DEU								1	013	013	01	1	0.4	2	1	2	1.64705882352942	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20250102141500	https://mti.hu/nemzeti-kozlemenytar/2025/01/02/rostock-img-jobs-saved
1218545925	20250102	202501	2025	2025.0055											DEU	GERMANY	DEU								1	051	051	05	1	3.4	2	1	2	2.40384615384616	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250102141500	https://www.yahoo.com/news/majority-germans-support-deployment-peacekeepers-123529224.html
1218545926	20250102	202501	2025	2025.0055											DEU	BAVARIA	DEU								1	061	061	06	2	6.4	10	2	10	5.12754458974779	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250102141500	https://www.yahoo.com/news/passive-heat-city-sewer-used-120800330.html
1218545927	20250102	202501	2025	2025.0055											EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	5	1	5	1.58159597411934	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250102141500	https://www.thelineofbestfit.com/features/interviews/luna-finding-her-wings
1218545928	20250102	202501	2025	2025.0055											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-0.21088148460565	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250102141500	https://www.yahoo.com/news/education-maternal-health-mental-health-120027823.html
1218545929	20250102	202501	2025	2025.0055											EDU	STUDENT						EDU			1	043	043	04	1	2.8	5	1	5	3.55029585798817	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250102141500	https://theconversation.com/how-effective-is-tutoring-in-the-united-states-4-essential-reads-215576
1218545930	20250102	202501	2025	2025.0055											EDU	SCHOOL						EDU			1	045	045	04	1	5.0	10	1	10	2.11442786069652	0								0								0								20250102141500	https://www.expressandstar.com/your-world/2025/01/02/57-year-old-hednesford-woman-plans-her-own-living-funeral-to-make-lasting-memories/
1218545931	20250102	202501	2025	2025.0055											EDU	SCHOOL						EDU			0	051	051	05	1	3.4	3	1	3	-0.21088148460565	0								3	Green Forest, Arkansas, United States	US	USAR		36.3353	-93.436	49632	3	Green Forest, Arkansas, United States	US	USAR		36.3353	-93.436	49632	20250102141500	https://www.yahoo.com/news/education-maternal-health-mental-health-120027823.html
1218545932	20250102	202501	2025	2025.0055											EDU	SCHOOL						EDU			0	051	051	05	1	3.4	7	1	7	-0.21088148460565	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250102141500	https://www.yahoo.com/news/education-maternal-health-mental-health-120027823.html
1218545933	20250102	202501	2025	2025.0055											EDU	COLLEGE						EDU			1	062	062	06	2	7.4	5	1	5	4.28954423592494	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250102141500	https://independantexpress.com/bob-revolutionizing-mobility-aggregation-in-india/
1218545934	20250102	202501	2025	2025.0055											EDU	SCHOOL						EDU			1	112	112	11	3	-2.0	10	1	10	-3.38461538461538	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250102141500	https://www.yahoo.com/news/former-round-rock-teacher-charged-130122821.html
1218545935	20250102	202501	2025	2025.0055											ELI	ACTOR						ELI			1	036	036	03	1	4.0	10	1	10	-0.61728395061729	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250102141500	https://www.gqindia.com/content/this-bollywood-actress-who-charged-rs-40-crore-for-her-last-project-is-likely-to-feature-alongside-mahesh-babu-in-ss-rajamoulis-next-rs-1000-crore-budget-movie-find-out-all-the-details
1218545936	20250102	202501	2025	2025.0055											ETH	ETHIOPIA	ETH								0	020	020	02	1	3.0	6	1	6	1.35644310474755	0								1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20250102141500	https://african.business/2025/01/resources/africa-improved-foods-targets-shift-to-commercial-food-production
1218545937	20250102	202501	2025	2025.0055											EUR	EUROPE	EUR								0	190	190	19	4	-10.0	8	1	8	3.91120507399577	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250102141500	https://www.powermag.com/amazon-supports-three-new-wind-farms-in-greece/
1218545938	20250102	202501	2025	2025.0055											EUR	EUROPE	EUR								0	190	190	19	4	-10.0	2	1	2	3.91120507399577	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250102141500	https://www.powermag.com/amazon-supports-three-new-wind-farms-in-greece/
1218545939	20250102	202501	2025	2025.0055											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	6.66666666666667	0								5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	1	Japan	JA	JA		36	138	JA	20250102141500	https://www.lincolnshireworld.com/news/people/coastal-attraction-and-japans-only-heritage-railway-celebrate-friendship-4928210
1218545940	20250102	202501	2025	2025.0055											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	6	1	6	3.70370370370371	0								4	Llandudno, Conwy, United Kingdom	UK	UKX8	40182	53.3333	-3.83333	-2601512	4	Llandudno, Conwy, United Kingdom	UK	UKX8	40182	53.3333	-3.83333	-2601512	20250102141500	https://www.warwickshireworld.com/community/belle-of-a-trip-on-britains-poshest-train-4928215
1218545941	20250102	202501	2025	2025.0055											GBR	SCOTLAND	GBR								0	042	042	04	1	1.9	10	1	10	-7.04500978473581	0								4	Portree, Highland, United Kingdom	UK	UKV3	40178	57.4	-6.2	-2605636	4	Portree, Highland, United Kingdom	UK	UKV3	40178	57.4	-6.2	-2605636	20250102141500	https://www.express.co.uk/news/weather/1995384/met-office-issues-another-12-hour
1218545942	20250102	202501	2025	2025.0055											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	3.70370370370371	0								4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Llandudno, Conwy, United Kingdom	UK	UKX8	40182	53.3333	-3.83333	-2601512	20250102141500	https://www.warwickshireworld.com/community/belle-of-a-trip-on-britains-poshest-train-4928215
1218545943	20250102	202501	2025	2025.0055											GBR	BRITISH	GBR								1	042	042	04	1	1.9	3	1	3	6.66666666666667	0								4	Woodhall Spa, Lincolnshire, United Kingdom	UK	UKH7	40120	53.15	-0.216667	-2612021	1	Japan	JA	JA		36	138	JA	20250102141500	https://www.lincolnshireworld.com/news/people/coastal-attraction-and-japans-only-heritage-railway-celebrate-friendship-4928210
1218545944	20250102	202501	2025	2025.0055											GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	4	1	4	3.82513661202186	0								5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	20250102141500	https://www.fenlandcitizen.co.uk/news/rail-fans-join-international-sound-off-9398365/
1218545945	20250102	202501	2025	2025.0055											GBR	UNITED KINGDOM	GBR								1	130	130	13	3	-4.4	4	1	4	-7.08661417322835	0								4	Londonderry, Derry, United Kingdom	UK	UKS6	18287	55	-7.33333	-2601896	4	Londonderry, Derry, United Kingdom	UK	UKS6	18287	55	-7.33333	-2601896	20250102141500	https://www.itv.com/news/utv/2025-01-02/updated-weather-warning-for-ni-as-icy-conditions-continue
1218545946	20250102	202501	2025	2025.0055											GOV	MINISTRY						GOV			1	042	042	04	1	1.9	5	1	5	-4.69483568075118	0								4	Yinchuan, Ningxia, China	CH	CH21	13204	38.4681	106.273	-1936415	4	Yinchuan, Ningxia, China	CH	CH21	13204	38.4681	106.273	-1936415	20250102141500	https://www.shine.cn/news/nation/2501026093/
1218545947	20250102	202501	2025	2025.0055											GOV	INTERIM GOVERNMENT						GOV			0	043	043	04	1	2.8	4	1	4	-2.4390243902439	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250102141500	https://idrw.org/sheikh-hasinas-extradition-is-one-of-several-bilateral-issues-with-india-touhid/
1218545948	20250102	202501	2025	2025.0055											GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	5	1	5	-1.69230769230769	0								4	Gandapur, North-West Frontier, Pakistan	PK	PK03	23642	31.9283	70.2253	6048286	4	Gandapur, North-West Frontier, Pakistan	PK	PK03	23642	31.9283	70.2253	6048286	20250102141500	https://www.dawn.com/news/1882637/pti-requests-time-to-consult-imran-on-conclusive-list-of-demands-as-3rd-round-of-govt-talks-set-for-next-week
1218545949	20250102	202501	2025	2025.0055											GOV	KING						GOV			1	051	051	05	1	3.4	10	1	10	-2.2700119474313	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20250102141500	https://eturbonews.com/death-egypt-s-king-kings-tut/
1218545950	20250102	202501	2025	2025.0055											GOV	GOVERNOR						GOV			0	051	051	05	1	3.4	4	1	4	5.44090056285178	0								5	Kogi State, Kogi, Nigeria	NI	NI41	191205	7.75	6.75	9153500	5	Kogi State, Kogi, Nigeria	NI	NI41	191205	7.75	6.75	9153500	20250102141500	https://thenewsnigeria.com.ng/2025/01/02/ododo-bello-calls-for-unity-among-ethnic-groups-in-kogi/
1218545951	20250102	202501	2025	2025.0055											GOV	GOVERNMENT						GOV			1	051	051	05	1	3.4	2	1	2	-1.00502512562814	0								1	Germany	GM	GM		51.5	10.5	GM	1	United Kingdom	UK	UK		54	-4	UK	20250102141500	https://www.yahoo.com/news/elon-musk-criticises-uk-prime-115621691.html
1218545952	20250102	202501	2025	2025.0055											GOV	CHIEF EXECUTIVE						GOV			1	071	071	07	2	7.4	3	1	3	-3.83631713554987	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250102141500	https://www.dailyrecord.co.uk/news/politics/nicola-sturgeons-sister-livid-after-34406206
1218545953	20250102	202501	2025	2025.0055											GOV	CHIEF EXECUTIVE						GOV			1	173	173	17	4	-5.0	3	1	3	-3.83631713554987	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250102141500	https://www.dailyrecord.co.uk/news/politics/nicola-sturgeons-sister-livid-after-34406206
1218545954	20250102	202501	2025	2025.0055											GOVHLH	HEALTH DEPARTMENT						GOV	HLH		1	071	071	07	2	7.4	10	1	10	-0.99667774086379	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250102141500	https://cnycentral.com/news/local/health-department-deems-syracuse-a-community-of-concern
1218545955	20250102	202501	2025	2025.0055											IDNJUD	INDONESIAN	IDN					JUD			1	112	112	11	3	-2.0	6	1	6	-7.56302521008404	0								4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20250102141500	https://www.thestar.com.my/aseanplus/aseanplus-news/2025/01/02/indonesian-prosecutors-name-five-tin-mining-firms-accused-of-illegal-mining
1218545956	20250102	202501	2025	2025.0055											IRL	IRELAND	IRL								1	130	130	13	3	-4.4	2	1	2	-7.08661417322835	0								4	Londonderry, Derry, United Kingdom	UK	UKS6	18287	55	-7.33333	-2601896	4	Londonderry, Derry, United Kingdom	UK	UKS6	18287	55	-7.33333	-2601896	20250102141500	https://www.itv.com/news/utv/2025-01-02/updated-weather-warning-for-ni-as-icy-conditions-continue
1218545957	20250102	202501	2025	2025.0055											ISR	ISRAEL	ISR								0	0356	035	03	1	7.0	1	1	1	-7.57575757575757	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250102141500	https://www.middleeastmonitor.com/20250102-islamic-jihad-israeli-captive-tried-to-take-own-life/
