1213789070	20241205	202412	2024	2024.9178											CYP	CYPRUS	CYP								0	040	040	04	1	1.0	2	1	2	-4.77453580901857	0								1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20241205081500	https://in-cyprus.philenews.com/local/anti-corruption-body-faces-staffing-crisis-as-solutions-sought-at-parliament/
1213789071	20241205	202412	2024	2024.9178											DEU	BRUNSWICK	DEU								1	043	043	04	1	2.8	10	1	10	3.69318181818182	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241205081500	https://beat.com.au/a-mere-5-a-shoe-archer-is-bringing-a-28-piece-brass-band-and-a-shoeshiner-to-brunswick-ballroom/
1213789072	20241205	202412	2024	2024.9178											DNK	DANISH	DNK								0	046	046	04	1	7.0	1	1	1	-3.23475046210721	0								4	Sylt, Schleswig-Holstein, Germany	GM	GM10	16562	54.9	8.33333	-1872576	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20241205081500	https://www.thelocal.de/20241205/today-in-germany-a-roundup-of-the-latest-news-on-thursday-51
1213789073	20241205	202412	2024	2024.9178											DNK	DANISH	DNK								0	046	046	04	1	7.0	1	1	1	-3.23475046210721	0								4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20241205081500	https://www.thelocal.de/20241205/today-in-germany-a-roundup-of-the-latest-news-on-thursday-51
1213789074	20241205	202412	2024	2024.9178											DNKGOV	DENMARK	DNK					GOV			0	046	046	04	1	7.0	2	1	2	-3.23475046210721	0								4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Sylt, Schleswig-Holstein, Germany	GM	GM10	16562	54.9	8.33333	-1872576	20241205081500	https://www.thelocal.de/20241205/today-in-germany-a-roundup-of-the-latest-news-on-thursday-51
1213789075	20241205	202412	2024	2024.9178											DNKGOV	DANISH	DNK					GOV			0	046	046	04	1	7.0	4	1	4	-3.23475046210721	0								4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20241205081500	https://www.thelocal.de/20241205/today-in-germany-a-roundup-of-the-latest-news-on-thursday-51
1213789076	20241205	202412	2024	2024.9178											ECU	GALAPAGOS	ECU								1	042	042	04	1	1.9	10	1	10	-0.77821011673151	0								4	Isabela, Villa Clara, Cuba	CU	CU16	14803	22.9403	-80.0086	-1625589	4	Isabela, Villa Clara, Cuba	CU	CU16	14803	22.9403	-80.0086	-1625589	20241205081500	https://www.plenglish.com/news/2024/12/05/film-about-the-galapagos-islands-at-havanas-festival/
1213789077	20241205	202412	2024	2024.9178											EDU	STUDENT						EDU			0	040	040	04	1	1.0	6	1	6	2.76243093922652	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20241205081500	https://www.michigandaily.com/news/academics/umich-is-a-leader-in-international-education-says-state-department-and-iie-report/
1213789078	20241205	202412	2024	2024.9178											EDU	STUDENT						EDU			0	040	040	04	1	1.0	10	1	10	2.76243093922652	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20241205081500	https://www.michigandaily.com/news/academics/umich-is-a-leader-in-international-education-says-state-department-and-iie-report/
1213789079	20241205	202412	2024	2024.9178											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	6	1	6	-0.60728744939272	0								4	Llanidloes, Powys, United Kingdom	UK	UKY8	40184	52.4667	-3.53333	-2601642	4	Llanidloes, Powys, United Kingdom	UK	UKY8	40184	52.4667	-3.53333	-2601642	20241205081500	https://www.shropshirestar.com/news/2024/12/05/schools-should-be-smartphone-free-zones-councillors-told/
1213789080	20241205	202412	2024	2024.9178											EDU	STUDENT						EDU			0	043	043	04	1	2.8	10	1	10	-1.42737195633921	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20241205081500	https://www.yankton.net/community/article_42301dc0-b2c0-11ef-89d9-2f1b9e6d56c3.html
1213789081	20241205	202412	2024	2024.9178											EDU	STUDENT						EDU			1	0841	084	08	2	7.0	8	1	8	1.83727034120734	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20241205081500	https://www.michigandaily.com/news/academics/students-in-nativeam-311-explore-indigenous-knowledge-through-discussion-based-learning/
1213789082	20241205	202412	2024	2024.9178											EDU	STUDENT						EDU			1	112	112	11	3	-2.0	6	1	6	2.17391304347826	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20241205081500	https://www.austinchronicle.com/news/2024-12-06/austin-isd-board-president-eyes-tutoring-program-expansion-to-prevent-illiteracy/
1213789083	20241205	202412	2024	2024.9178											EDU	UNIVERSITY						EDU			0	190	190	19	4	-10.0	10	1	10	-6.56934306569343	0								3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	20241205081500	https://www.kitv.com/news/use-of-deadly-force-ruled-justified-in-new-years-day-officer-involved-shooting/article_67c710ae-b2c3-11ef-8407-bf5326fe75a1.html
1213789084	20241205	202412	2024	2024.9178											EGYHLH	SINAI	EGY					HLH			0	042	042	04	1	1.9	2	1	2	-4.99265785609398	0								3	East Harlem, New York, United States	US	USNY		40.7947	-73.9425	2083753	3	East Harlem, New York, United States	US	USNY		40.7947	-73.9425	2083753	20241205081500	https://www.mirror.co.uk/news/us-news/unitedhealthcare-boss-brian-thompson-shot-34251497
1213789085	20241205	202412	2024	2024.9178											ESPCOP	TOLEDO	ESP					COP			0	112	112	11	3	-2.0	10	1	10	-5.80762250453721	0								3	East Toledo, Ohio, United States	US	USOH		41.6334	-83.5166	1062464	3	East Toledo, Ohio, United States	US	USOH		41.6334	-83.5166	1062464	20241205081500	https://www.13abc.com/2024/12/05/police-investigate-dogs-killing-cats-humane-society-investigating-case-animal-cruelty/
1213789086	20241205	202412	2024	2024.9178											EUR	EUROPEAN	EUR								1	042	042	04	1	1.9	10	1	10	-6.8075117370892	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20241205081500	https://www.hurriyetdailynews.com/rain-intensifies-istanbuls-traffic-woes-203285
1213789087	20241205	202412	2024	2024.9178											FJI	FIJI	FJI								1	045	045	04	1	5.0	5	1	5	0	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241205081500	https://www.fijivillage.com/news/Fijian-disability-groups-come-together-for-a-Christmas-celebration-of-inclusivity-xrf548/
1213789088	20241205	202412	2024	2024.9178											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	4	1	4	2	0								4	Strabane, Strabane, United Kingdom	UK	UKT4	18287	54.8	-7.46667	-2608908	4	Strabane, Strabane, United Kingdom	UK	UKT4	18287	54.8	-7.46667	-2608908	20241205081500	https://www.agriland.ie/farming-news/watch-tyrone-farmer-maximises-slurry-value-with-digest-it/
1213789089	20241205	202412	2024	2024.9178											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	4	1	4	0.56179775280899	0								4	Ercall Magna, Telford and Wrekin, United Kingdom	UK	UKO2	40128	52.75	-2.6	-2598655	4	Ercall Magna, Telford and Wrekin, United Kingdom	UK	UKO2	40128	52.75	-2.6	-2598655	20241205081500	https://www.shropshirestar.com/news/2024/12/05/family-run-shropshire-farm-wants-to-build-egg-farm-of-the-future-with-support-from-major-supermarket-but-locals-object/
1213789090	20241205	202412	2024	2024.9178											GBR	UNITED KINGDOM	GBR								0	060	060	06	2	6.0	2	1	2	1.9559902200489	0								4	Tunbridge Wells, Kent, United Kingdom	UK	UKG5	40117	51.1333	0.283333	-2606622	4	Tunbridge Wells, Kent, United Kingdom	UK	UKG5	40117	51.1333	0.283333	-2606622	20241205081500	https://www.railwaygazette.com/uk/uk-railway-news-round-up/67930.article
1213789091	20241205	202412	2024	2024.9178											GBR	UNITED KINGDOM	GBR								0	061	061	06	2	6.4	2	1	2	3.20404721753795	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241205081500	https://www.thetimes.com/business-money/entrepreneurs/article/when-we-come-back-we-are-going-to-be-bigger-better-stronger-3rc9f6d7k
1213789092	20241205	202412	2024	2024.9178											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	4	1	4	3.00925925925926	0								4	Marylebone, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.15	-2606908	4	Marylebone, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.15	-2606908	20241205081500	https://www.mirror.co.uk/tv/tv-news/dalgliesh-star-bertie-carvels-life-34244425
