1214581313	20231210	202312	2023	2023.9315	FRA	PARIS	FRA								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	1	1	1	0.465116279069767	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581314	20231210	202312	2023	2023.9315	FRA	PARIS	FRA								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	1	1	1	0.465116279069767	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581315	20231210	202312	2023	2023.9315	FRA	PARIS	FRA								NLD	UTRECHT	NLD								1	036	036	03	1	4.0	6	1	6	0.465116279069767	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581316	20231210	202312	2023	2023.9315	GBR	UNITED KINGDOM	GBR								EUR	EUROPE	EUR								1	036	036	03	1	4.0	4	1	4	0.465116279069767	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581317	20231210	202312	2023	2023.9315	GBR	UNITED KINGDOM	GBR								FRA	PARIS	FRA								1	036	036	03	1	4.0	1	1	1	0.465116279069767	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581318	20231210	202312	2023	2023.9315	GBR	UNITED KINGDOM	GBR								FRA	PARIS	FRA								1	036	036	03	1	4.0	1	1	1	0.465116279069767	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581319	20231210	202312	2023	2023.9315	GBR	LONDON	GBR								NLD	UTRECHT	NLD								1	036	036	03	1	4.0	6	1	6	0.465116279069767	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581320	20231210	202312	2023	2023.9315	GBR	UNITED KINGDOM	GBR								NLD	UTRECHT	NLD								1	036	036	03	1	4.0	1	1	1	0.465116279069767	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581321	20231210	202312	2023	2023.9315	GBR	UNITED KINGDOM	GBR								NLD	UTRECHT	NLD								1	036	036	03	1	4.0	1	1	1	0.465116279069767	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581322	20231210	202312	2023	2023.9315	IRN	IRANIAN	IRN								PSEREBUAF	HAMAS	PSE					REB	UAF		0	020	020	02	1	3.0	2	1	2	-3.42639593908629	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://www.thetimes.com/world/middle-east/article/iran-syria-regime-assad-5mf0bd7gt
1214581323	20231210	202312	2023	2023.9315	IRN	IRANIAN	IRN								PSEREBUAF	HAMAS	PSE					REB	UAF		0	020	020	02	1	3.0	2	1	2	-3.42639593908629	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://www.thetimes.com/world/middle-east/article/iran-syria-regime-assad-5mf0bd7gt
1214581324	20231210	202312	2023	2023.9315	IRNMED	IRANIAN	IRN					MED			IRN	TEHRAN	IRN								0	020	020	02	1	3.0	6	1	6	-3.42639593908629	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://www.thetimes.com/world/middle-east/article/iran-syria-regime-assad-5mf0bd7gt
1214581325	20231210	202312	2023	2023.9315	MED	JOURNALIST						MED													0	010	010	01	1	0.0	2	1	2	-0.87890625	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20241209160000	https://dankennedy.net/tag/news-deserts/
1214581326	20231210	202312	2023	2023.9315	MED	JOURNALIST						MED			USA	UNITED STATES	USA								0	013	013	01	1	0.4	2	1	2	-0.87890625	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20241209160000	https://dankennedy.net/tag/news-deserts/
1214581327	20231210	202312	2023	2023.9315	MED	JOURNALIST						MED			USA	UNITED STATES	USA								0	013	013	01	1	0.4	4	1	4	-0.87890625	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20241209160000	https://dankennedy.net/tag/news-deserts/
1214581328	20231210	202312	2023	2023.9315	NLD	UTRECHT	NLD								FRA	PARIS	FRA								1	036	036	03	1	4.0	6	1	6	0.465116279069767	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581329	20231210	202312	2023	2023.9315	NLD	UTRECHT	NLD								GBR	LONDON	GBR								1	036	036	03	1	4.0	6	1	6	0.465116279069767	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581330	20231210	202312	2023	2023.9315	NLD	UTRECHT	NLD								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	1	1	1	0.465116279069767	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581331	20231210	202312	2023	2023.9315	NLD	UTRECHT	NLD								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	1	1	1	0.465116279069767	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241209160000	https://www.radiox.co.uk/artists/white-stripes/jack-white-announces-uk-dates-for-2025/
1214581332	20241109	202411	2024	2024.8466											TUR	ANTALYA	TUR								1	042	042	04	1	1.9	8	1	8	-1.3727560718057	0								4	Durgapur, West Bengal, India	IN	IN28	70295	25.5333	88.1333	-2095356	4	Durgapur, West Bengal, India	IN	IN28	70295	25.5333	88.1333	-2095356	20241209160000	https://www.ipsnews.net/news/global-governance/eye-on-the-ifis/page/2/
1214581333	20241109	202411	2024	2024.8466											TUR	ANTALYA	TUR								1	042	042	04	1	1.9	2	1	2	-1.3727560718057	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241209160000	https://www.ipsnews.net/news/global-governance/eye-on-the-ifis/page/2/
1214581334	20241109	202411	2024	2024.8466	DEU	GERMANY	DEU								FRA	FRANCE	FRA								1	050	050	05	1	3.5	6	1	6	-2.65339966832505	1	Germany	GM	GM		51.5	10.5	GM	1	France	FR	FR		46	2	FR	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581335	20241109	202411	2024	2024.8466	DEU	GERMANY	DEU								FRA	FRANCE	FRA								1	050	050	05	1	3.5	2	1	2	-2.65339966832505	1	United Kingdom	UK	UK		54	-4	UK	1	France	FR	FR		46	2	FR	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581336	20241109	202411	2024	2024.8466	DEU	GERMANY	DEU								FRA	FRANCE	FRA								1	050	050	05	1	3.5	2	1	2	-2.65339966832505	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581337	20241109	202411	2024	2024.8466	DEU	GERMANY	DEU								GBR	BRITAIN	GBR								1	050	050	05	1	3.5	6	1	6	-2.65339966832505	1	Germany	GM	GM		51.5	10.5	GM	1	United Kingdom	UK	UK		54	-4	UK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581338	20241109	202411	2024	2024.8466	DEU	GERMANY	DEU								GBR	UNITED KINGDOM	GBR								1	050	050	05	1	3.5	2	1	2	-2.65339966832505	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581339	20241109	202411	2024	2024.8466	DEU	GERMANY	DEU								GBR	BRITAIN	GBR								1	050	050	05	1	3.5	2	1	2	-2.65339966832505	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581340	20241109	202411	2024	2024.8466	FRA	FRANCE	FRA								DEU	GERMANY	DEU								1	050	050	05	1	3.5	6	1	6	-2.65339966832505	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581341	20241109	202411	2024	2024.8466	FRA	FRANCE	FRA								DEU	GERMANY	DEU								1	050	050	05	1	3.5	2	1	2	-2.65339966832505	1	France	FR	FR		46	2	FR	1	United Kingdom	UK	UK		54	-4	UK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581342	20241109	202411	2024	2024.8466	FRA	FRANCE	FRA								DEU	GERMANY	DEU								1	050	050	05	1	3.5	2	1	2	-2.65339966832505	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581343	20241109	202411	2024	2024.8466	FRA	FRANCE	FRA								GBR	BRITAIN	GBR								1	050	050	05	1	3.5	8	1	8	-2.65339966832505	1	France	FR	FR		46	2	FR	1	United Kingdom	UK	UK		54	-4	UK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581344	20241109	202411	2024	2024.8466	FRA	FRANCE	FRA								GBR	BRITAIN	GBR								1	050	050	05	1	3.5	2	1	2	-2.65339966832505	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581345	20241109	202411	2024	2024.8466	GBR	BRITAIN	GBR								DEU	GERMANY	DEU								1	050	050	05	1	3.5	6	1	6	-2.65339966832505	1	United Kingdom	UK	UK		54	-4	UK	1	Germany	GM	GM		51.5	10.5	GM	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581346	20241109	202411	2024	2024.8466	GBR	UNITED KINGDOM	GBR								DEU	GERMANY	DEU								1	050	050	05	1	3.5	2	1	2	-2.65339966832505	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581347	20241109	202411	2024	2024.8466	GBR	BRITAIN	GBR								DEU	GERMANY	DEU								1	050	050	05	1	3.5	2	1	2	-2.65339966832505	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581348	20241109	202411	2024	2024.8466	GBR	BRITAIN	GBR								FRA	FRANCE	FRA								1	050	050	05	1	3.5	8	1	8	-2.65339966832505	1	United Kingdom	UK	UK		54	-4	UK	1	France	FR	FR		46	2	FR	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581349	20241109	202411	2024	2024.8466	GBR	BRITAIN	GBR								FRA	FRANCE	FRA								1	050	050	05	1	3.5	2	1	2	-2.65339966832505	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581350	20241109	202411	2024	2024.8466	GOV	PRESIDENT						GOV			USAGOV	JOE BIDEN	USA					GOV			1	186	186	18	4	-10.0	6	2	6	-5.03929727230698	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20241209160000	https://www.rollingstone.com/politics/politics-features/trump-biden-federal-death-row-bloodbath-1235197009/
1214581351	20241109	202411	2024	2024.8466	IRN	TEHRAN	IRN								DEU	GERMANY	DEU								1	110	110	11	3	-2.0	6	1	6	-2.65339966832505	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Germany	GM	GM		51.5	10.5	GM	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581352	20241109	202411	2024	2024.8466	IRN	TEHRAN	IRN								DEU	GERMANY	DEU								1	110	110	11	3	-2.0	4	1	4	-2.65339966832505	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United Kingdom	UK	UK		54	-4	UK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581353	20241109	202411	2024	2024.8466	IRN	TEHRAN	IRN								FRA	FRANCE	FRA								1	110	110	11	3	-2.0	8	1	8	-2.65339966832505	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	France	FR	FR		46	2	FR	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581354	20241109	202411	2024	2024.8466	IRN	TEHRAN	IRN								FRA	FRANCE	FRA								1	110	110	11	3	-2.0	2	1	2	-2.65339966832505	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United Kingdom	UK	UK		54	-4	UK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581355	20241109	202411	2024	2024.8466	IRN	TEHRAN	IRN								GBR	BRITAIN	GBR								1	110	110	11	3	-2.0	3	1	3	-2.65339966832505	4	Simorgh, Khorasan-e Janubi, Iran	IR	IR41	41044	32.0582	59.5215	-3082108	4	Simorgh, Khorasan-e Janubi, Iran	IR	IR41	41044	32.0582	59.5215	-3082108	4	Simorgh, Khorasan-e Janubi, Iran	IR	IR41	41044	32.0582	59.5215	-3082108	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581356	20241109	202411	2024	2024.8466	IRN	TEHRAN	IRN								GBR	BRITAIN	GBR								1	110	110	11	3	-2.0	5	1	5	-2.65339966832505	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United Kingdom	UK	UK		54	-4	UK	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581357	20241109	202411	2024	2024.8466	IRN	IRAN	IRN								GBR	UNITED KINGDOM	GBR								1	110	110	11	3	-2.0	1	1	1	-2.65339966832505	1	United States	US	US		39.828175	-98.5795	US	4	Simorgh, Khorasan-e Janubi, Iran	IR	IR41	41044	32.0582	59.5215	-3082108	4	Simorgh, Khorasan-e Janubi, Iran	IR	IR41	41044	32.0582	59.5215	-3082108	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581358	20241109	202411	2024	2024.8466	IRN	TEHRAN	IRN								GBR	BRITAIN	GBR								1	110	110	11	3	-2.0	1	1	1	-2.65339966832505	1	United States	US	US		39.828175	-98.5795	US	4	Simorgh, Khorasan-e Janubi, Iran	IR	IR41	41044	32.0582	59.5215	-3082108	1	United States	US	US		39.828175	-98.5795	US	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581359	20241109	202411	2024	2024.8466	IRN	TEHRAN	IRN								IGOUNO	THE UN		UNO				IGO			1	112	112	11	3	-2.0	6	1	6	-2.65339966832505	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581360	20241109	202411	2024	2024.8466	IRN	IRAN	IRN								IGOUNO	THE UN		UNO				IGO			1	112	112	11	3	-2.0	2	1	2	-2.65339966832505	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United States	US	US		39.828175	-98.5795	US	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581361	20241109	202411	2024	2024.8466	IRN	TEHRAN	IRN								IGOUNO	THE UN		UNO				IGO			1	112	112	11	3	-2.0	2	1	2	-2.65339966832505	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241209160000	https://oilprice.com/Geopolitics/International/Irans-Uranium-Enrichment-Surge-Sparks-International-Concern.html
1214581362	20241109	202411	2024	2024.8466	TUR	ANTALYA	TUR																		1	043	043	04	1	2.8	10	1	10	-1.3727560718057	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	0								4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	20241209160000	https://www.ipsnews.net/news/global-governance/eye-on-the-ifis/page/2/
1214581363	20241109	202411	2024	2024.8466	USA	UNITED STATES	USA								USAGOV	JOE BIDEN	USA					GOV			1	186	186	18	4	-10.0	4	2	4	-5.03929727230698	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20241209160000	https://www.rollingstone.com/politics/politics-features/trump-biden-federal-death-row-bloodbath-1235197009/
1214581364	20241202	202412	2024	2024.9096											USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	2.53164556962026	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20241209160000	https://www.yahoo.com/news/young-meteorologist-meets-idol-jim-153618717.html
