1219097992	20241207	202412	2024	2024.9233	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-6.08108108108108	3	Hempstead County, Arkansas, United States	US	USAR	AR057	33.7168	-93.6668	66858	3	Hempstead County, Arkansas, United States	US	USAR		33.7168	-93.6668	66858	3	Hempstead County, Arkansas, United States	US	USAR		33.7168	-93.6668	66858	20250106161500	https://txktoday.com/courts/arkansas-meth-dealer-sentenced-to-10-years-federal-time/
1219097993	20241230	202412	2024	2024.9863	HIN	HINDU				HIN					HINRAD	VISHWA HINDU PARISHAD				HIN		RAD			1	043	043	04	1	2.8	10	1	10	-3.40909090909091	0								0								0								20250106161500	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/lyricist-anantha-sriram-says-hes-ashamed-of-kalki-2898-ad-for-humanising-karna-filmmaker-venu-udugula-reacts/articleshow/116998565.cms
1219097994	20241230	202412	2024	2024.9863	HINRAD	VISHWA HINDU PARISHAD				HIN		RAD													1	1312	131	13	3	-5.8	10	1	10	-3.40909090909091	0								0								0								20250106161500	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/lyricist-anantha-sriram-says-hes-ashamed-of-kalki-2898-ad-for-humanising-karna-filmmaker-venu-udugula-reacts/articleshow/116998565.cms
1219097995	20241230	202412	2024	2024.9863	HINRAD	VISHWA HINDU PARISHAD				HIN		RAD			HIN	HINDU				HIN					1	042	042	04	1	1.9	10	1	10	-3.40909090909091	0								0								0								20250106161500	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/lyricist-anantha-sriram-says-hes-ashamed-of-kalki-2898-ad-for-humanising-karna-filmmaker-venu-udugula-reacts/articleshow/116998565.cms
1219097996	20241230	202412	2024	2024.9863	HINRAD	VISHWA HINDU PARISHAD				HIN		RAD			HIN	HINDU				HIN					1	110	110	11	3	-2.0	10	1	10	-3.40909090909091	0								0								0								20250106161500	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/lyricist-anantha-sriram-says-hes-ashamed-of-kalki-2898-ad-for-humanising-karna-filmmaker-venu-udugula-reacts/articleshow/116998565.cms
1219097997	20241230	202412	2024	2024.9863	JUD	LAWYER						JUD			USA	NEW YORK	USA								1	020	020	02	1	3.0	8	4	8	-7.14156893152491	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250106161500	https://www.mankatofreepress.com/news/state_national_news/trump-s-lawyers-ask-judge-to-halt-fridays-hush-money-case-sentencing-while-they-appeal/article_99001e78-3f1b-53cd-8e8f-ce018d1f041d.html
1219097998	20241230	202412	2024	2024.9863	JUD	LAWYER						JUD			USAJUD	NEW YORK	USA					JUD			1	020	020	02	1	3.0	12	4	12	-7.14156893152491	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250106161500	https://www.mankatofreepress.com/news/state_national_news/trump-s-lawyers-ask-judge-to-halt-fridays-hush-money-case-sentencing-while-they-appeal/article_99001e78-3f1b-53cd-8e8f-ce018d1f041d.html
1219097999	20241230	202412	2024	2024.9863	LEG	LAWMAKER						LEG			USA	NASHVILLE	USA								1	042	042	04	1	1.9	2	1	2	1.18343195266272	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	3	Smithville, Tennessee, United States	US	USTN	TN041	35.9606	-85.8141	1313778	3	Smithville, Tennessee, United States	US	USTN	TN041	35.9606	-85.8141	1313778	20250106161500	http://923wnpc.com/lawmakers-back-for-new-legislative-session/
1219098000	20241230	202412	2024	2024.9863	LEG	LAWMAKER						LEG			USA	NASHVILLE	USA								1	042	042	04	1	1.9	1	1	1	1.18343195266272	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	3	Smithville, Tennessee, United States	US	USTN	TN041	35.9606	-85.8141	1313778	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250106161500	http://923wnpc.com/lawmakers-back-for-new-legislative-session/
1219098001	20241230	202412	2024	2024.9863	LEG	LAWMAKER						LEG			USA	NASHVILLE	USA								1	042	042	04	1	1.9	2	1	2	1.18343195266272	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250106161500	http://923wnpc.com/lawmakers-back-for-new-legislative-session/
1219098002	20241230	202412	2024	2024.9863	MIL	ARMY						MIL			MOS	ISLAMIC				MOS					0	190	190	19	4	-10.0	1	1	1	-6.72043010752688	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106161500	https://www.middleeastmonitor.com/20250106-hamas-says-it-has-approved-israeli-list-of-34-hostages-for-possible-deal/
1219098003	20241230	202412	2024	2024.9863	MIL	ARMY						MIL			MOS	ISLAMIC				MOS					0	190	190	19	4	-10.0	2	1	2	-6.72043010752688	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	20250106161500	https://www.middleeastmonitor.com/20250106-hamas-says-it-has-approved-israeli-list-of-34-hostages-for-possible-deal/
1219098004	20241230	202412	2024	2024.9863	MIL	ARMY						MIL			MOS	ISLAMIC				MOS					0	190	190	19	4	-10.0	3	1	3	-6.72043010752688	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	20250106161500	https://www.middleeastmonitor.com/20250106-hamas-says-it-has-approved-israeli-list-of-34-hostages-for-possible-deal/
1219098005	20241230	202412	2024	2024.9863	MIL	ARMY						MIL			PSE	GAZA	PSE								0	1123	112	11	3	-2.0	1	1	1	-6.72043010752688	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106161500	https://www.middleeastmonitor.com/20250106-hamas-says-it-has-approved-israeli-list-of-34-hostages-for-possible-deal/
1219098006	20241230	202412	2024	2024.9863	MIL	ARMY						MIL			PSE	GAZA	PSE								0	1123	112	11	3	-2.0	2	1	2	-6.72043010752688	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	20250106161500	https://www.middleeastmonitor.com/20250106-hamas-says-it-has-approved-israeli-list-of-34-hostages-for-possible-deal/
1219098007	20241230	202412	2024	2024.9863	MIL	ARMY						MIL			PSE	GAZA	PSE								0	1123	112	11	3	-2.0	3	1	3	-6.72043010752688	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	20250106161500	https://www.middleeastmonitor.com/20250106-hamas-says-it-has-approved-israeli-list-of-34-hostages-for-possible-deal/
1219098008	20241230	202412	2024	2024.9863	MOS	ISLAMIC				MOS					MIL	ARMY						MIL			0	1123	112	11	3	-2.0	2	1	2	-6.72043010752688	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	4	Jabalia, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5364	34.4945	-797161	20250106161500	https://www.middleeastmonitor.com/20250106-hamas-says-it-has-approved-israeli-list-of-34-hostages-for-possible-deal/
1219098009	20241230	202412	2024	2024.9863	USA	NASHVILLE	USA								LEG	LAWMAKER						LEG			1	043	043	04	1	2.8	5	1	5	1.18343195266272	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250106161500	http://923wnpc.com/lawmakers-back-for-new-legislative-session/
1219098010	20250105	202501	2025	2025.0137	MNCUSA	NETFLIX	USA					MNC			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	1.25391849529781	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250106161500	https://www.f4wonline.com/news/wwe/wwe-announces-multi-year-deal-with-hulk-hogans-real-american-beer/
1219098011	20250105	202501	2025	2025.0137	USA	UNITED STATES	USA								MNCUSA	NETFLIX	USA					MNC			1	042	042	04	1	1.9	4	1	4	1.25391849529781	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250106161500	https://www.f4wonline.com/news/wwe/wwe-announces-multi-year-deal-with-hulk-hogans-real-american-beer/
1219098012	20250105	202501	2025	2025.0137	VAT	VATICAN	VAT								UIS	THE INTERNATIONAL COMMUNITY						UIS			1	020	020	02	1	3.0	10	1	10	1.47058823529412	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20250106161500	https://www.plenglish.com/news/2025/01/06/cuba-urges-respect-for-humanitarian-law-in-conflicts/
1219098013	20250106	202501	2025	2025.0164											AFR	AFRICA	AFR								0	173	173	17	4	-5.0	4	1	4	-4.047976011994	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250106161500	https://www.iol.co.za/news/family-grieves-as-ayabonga-mjilos-alleged-killer-in-court-7f6285f7-2392-49da-ac81-95786e82469e
1219098014	20250106	202501	2025	2025.0164											BGDMIL	BANGLADESH	BGD					MIL			0	057	057	05	1	8.0	10	1	10	-0.93240093240093	0								4	Gangasagar, Bangladesh (general), Bangladesh	BG	BG00	5785	23.7833	89.9	-2719875	4	Gangasagar, Bangladesh (general), Bangladesh	BG	BG00	5785	23.7833	89.9	-2719875	20250106161500	https://www.prokerala.com/news/articles/a1596403.html
1219098015	20250106	202501	2025	2025.0164											BUS	AIRLINE						BUS			1	033	033	03	1	5.2	2	1	2	6.4327485380117	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20250106161500	https://eturbonews.com/bahrain-s-national-carrier-orders-29-a320neo-family-aircraft/
1219098016	20250106	202501	2025	2025.0164											BUS	AIRLINE						BUS			1	033	033	03	1	5.2	3	1	3	6.4327485380117	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250106161500	https://eturbonews.com/bahrain-s-national-carrier-orders-29-a320neo-family-aircraft/
1219098017	20250106	202501	2025	2025.0164											BUS	COMPANY						BUS			0	036	036	03	1	4.0	5	1	5	2.04081632653061	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250106161500	https://eturbonews.com/jamaica-ready-for-important-meetings-with-canada-and-usa-partners/
1219098018	20250106	202501	2025	2025.0164											CAN	CANADA	CAN								1	043	043	04	1	2.8	4	1	4	-3.31491712707182	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250106161500	https://globalnews.ca/news/10943800/calgary-car-theft-calgary-airport/
1219098019	20250106	202501	2025	2025.0164											CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	-1.59151193633953	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250106161500	https://www.dailymail.co.uk/news/article-14255187/who-replace-justin-trudeau-canada-prime-minister-resignation-pierre-poilievre.html
1219098020	20250106	202501	2025	2025.0164											CAN	CANADA	CAN								1	043	043	04	1	2.8	6	1	6	3.74220374220374	0								4	Sussex, New Brunswick, Canada	CA	CA04	12601	45.7167	-65.5167	-574388	4	Sussex, New Brunswick, Canada	CA	CA04	12601	45.7167	-65.5167	-574388	20250106161500	https://www.hellomagazine.com/hfm/fashion-trends/739368/meghan-markles-ski-fashion-puffer-jackets/
1219098021	20250106	202501	2025	2025.0164											CAN	BRITISH COLUMBIA	CAN								1	043	043	04	1	2.8	1	1	1	3.74220374220374	0								1	United Kingdom	UK	UK		54	-4	UK	4	Sussex, New Brunswick, Canada	CA	CA04	12601	45.7167	-65.5167	-574388	20250106161500	https://www.hellomagazine.com/hfm/fashion-trends/739368/meghan-markles-ski-fashion-puffer-jackets/
1219098022	20250106	202501	2025	2025.0164											CHN	CHINA	CHN								0	043	043	04	1	2.8	5	1	5	-2.94943820224719	0								4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	20250106161500	https://english.news.cn/20250106/2c2d8b3af3774be8a2aa44279da983fd/c.html
1219098023	20250106	202501	2025	2025.0164											COP	DEPUTIES						COP			1	050	050	05	1	3.5	2	1	2	-8.66141732283465	0								3	Lavonia, Georgia, United States	US	USGA	GA119	34.4359	-83.1068	316687	3	Lavonia, Georgia, United States	US	USGA	GA119	34.4359	-83.1068	316687	20250106161500	https://www.foxcarolina.com/2025/01/06/deputies-man-arrested-after-assaulting-girlfriend-barricading-himself-georgia/
1219098024	20250106	202501	2025	2025.0164											COP	POLICE OFFICER						COP			0	080	080	08	2	5.0	6	1	6	-6.72043010752688	0								4	Bureij, Yerushalayim, Israel	IS	IS06	18315	31.7333	34.9333	-779522	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106161500	https://www.middleeastmonitor.com/20250106-hamas-says-it-has-approved-israeli-list-of-34-hostages-for-possible-deal/
1219098025	20250106	202501	2025	2025.0164											COP	POLICE OFFICER						COP			0	080	080	08	2	5.0	4	1	4	-6.72043010752688	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106161500	https://www.middleeastmonitor.com/20250106-hamas-says-it-has-approved-israeli-list-of-34-hostages-for-possible-deal/
1219098026	20250106	202501	2025	2025.0164											COP	POLICE						COP			1	172	172	17	4	-5.0	4	1	4	-7.88530465949821	0								4	Indira Nagar, Tamil Nadu, India	IN	IN25	70251	12.9967	80.2531	9087100	4	Indira Nagar, Tamil Nadu, India	IN	IN25	70251	12.9967	80.2531	9087100	20250106161500	https://www.freepressjournal.in/mumbai/navi-mumbai-34-year-old-truck-driver-booked-for-slapping-traffic-police-constable-after-being-fined-for-using-mobile-phone-while-driving
1219098027	20250106	202501	2025	2025.0164											CRM	BUCCANEER						CRM			0	071	071	07	2	7.4	3	1	3	-0.37071362372567	0								3	San Luis Rey, California, United States	US	USCA		33.232	-117.324	1661386	3	South Oceanside, California, United States	US	USCA		33.1773	-117.356	1661477	20250106161500	https://www.sandiegouniontribune.com/2025/01/06/wetlands-restoration-coming-for-reserve-on-oceanside-carlsbad-border/
1219098028	20250106	202501	2025	2025.0164											CRM	GANG						CRM			1	1823	182	18	4	-10.0	4	1	4	-10.0671140939597	0								4	Kilpauk, Tamil Nadu, India	IN	IN25	70251	13.08	80.2408	9086804	4	Kilpauk, Tamil Nadu, India	IN	IN25	70251	13.08	80.2408	9086804	20250106161500	https://timesofindia.indiatimes.com/city/chennai/youth-with-14-criminal-cases-hacked-to-death-in-chennai/articleshow/116999894.cms
1219098029	20250106	202501	2025	2025.0164											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	5	1	5	5.22727272727273	0								3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	20250106161500	https://www.fltimes.com/news/lafayette-celebration-comes-canandaigua-geneva/article_828d9150-caf2-11ef-a136-4b3fd84fead9.html
1219098030	20250106	202501	2025	2025.0164											EDU	STUDENT						EDU			0	020	020	02	1	3.0	10	1	10	-2.78213166144201	0								3	New Britain, Connecticut, United States	US	USCT		41.6612	-72.7795	209217	3	New Britain, Connecticut, United States	US	USCT		41.6612	-72.7795	209217	20250106161500	https://eos.org/opinions/teaching-justice-in-the-geosciences-matters
1219098031	20250106	202501	2025	2025.0164											EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	6	1	6	-0.21482277121375	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250106161500	https://www.thegazette.com/higher-education/university-faculty-sabbaticals-tick-back-up-after-pandemic-interruption/
