1220744299	20240116	202401	2024	2024.0438	CHN	CHINESE	CHN								CHNEDU	CHINA	CHN					EDU			1	182	182	18	4	-9.5	1	1	1	-4.43349753694581	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250115143000	https://www.newsshopper.co.uk/news/24859478.hither-green-murder-trial-prosecution-gives-opening-speech/
1220744300	20240116	202401	2024	2024.0438	CHN	CHINESE	CHN								CHNEDU	CHINA	CHN					EDU			1	190	190	19	4	-10.0	2	1	2	-4.43349753694581	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250115143000	https://www.newsshopper.co.uk/news/24859478.hither-green-murder-trial-prosecution-gives-opening-speech/
1220744301	20240116	202401	2024	2024.0438	CHN	SHANGHAI	CHN								MNCUSA	DISNEY	USA					MNC			1	010	010	01	1	0.0	5	1	5	3.85852090032154	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250115143000	https://blooloop.com/theme-park/news/shanghai-disney-third-hotel-construction/
1220744302	20240116	202401	2024	2024.0438	GOV	FOREIGN MINIST						GOV			TKM	TURKMENISTAN	TKM								0	046	046	04	1	7.0	10	1	10	4.85320551228281	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	20250115143000	https://tdh.gov.tm/index.php/en/post/43634/national-leader-turkmen-people-and-un-secretary-general-noted-significance-international-year-peace-and-trust
1220744303	20240116	202401	2024	2024.0438	JUD	CIRCUIT COURT OF APPEALS						JUD													0	016	016	01	1	-2.0	6	1	6	-1.63487738419619	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20250115143000	https://www.yahoo.com/news/u-sens-wyden-merkley-others-133029431.html
1220744304	20240116	202401	2024	2024.0438	JUD	CIRCUIT COURT OF APPEALS						JUD													0	016	016	01	1	-2.0	4	1	4	-1.63487738419619	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250115143000	https://www.yahoo.com/news/u-sens-wyden-merkley-others-133029431.html
1220744305	20240116	202401	2024	2024.0438	JUD	CIRCUIT COURT OF APPEALS						JUD													0	110	110	11	3	-2.0	6	1	6	-1.63487738419619	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20250115143000	https://www.yahoo.com/news/u-sens-wyden-merkley-others-133029431.html
1220744306	20240116	202401	2024	2024.0438	JUD	CIRCUIT COURT OF APPEALS						JUD													0	110	110	11	3	-2.0	2	1	2	-1.63487738419619	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20250115143000	https://www.yahoo.com/news/u-sens-wyden-merkley-others-133029431.html
1220744307	20240116	202401	2024	2024.0438	JUD	CIRCUIT COURT OF APPEALS						JUD													0	110	110	11	3	-2.0	2	1	2	-1.63487738419619	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250115143000	https://www.yahoo.com/news/u-sens-wyden-merkley-others-133029431.html
1220744308	20240116	202401	2024	2024.0438	MED	MEDIA						MED													1	180	180	18	4	-9.0	3	1	3	-5.73770491803279	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20250115143000	https://www.theweek.in/news/entertainment/2025/01/15/neil-gaiman-accused-by-multiple-women-of-sexual-assault-and-coer.html
1220744309	20240116	202401	2024	2024.0438	PHL	PHILIPPINE	PHL								USA	LAS VEGAS	USA								0	051	051	05	1	3.4	8	1	8	7.14285714285714	4	Bigo, Negros Occidental, Philippines	RP	RPH3	24254	10.3387	122.876	-2413975	4	Bigo, Negros Occidental, Philippines	RP	RPH3	24254	10.3387	122.876	-2413975	4	Bigo, Negros Occidental, Philippines	RP	RPH3	24254	10.3387	122.876	-2413975	20250115143000	https://www.manilatimes.net/2025/01/15/tmt-newswire/media-outreach-newswire/bigo-live-champions-and-commits-to-creator-economy-in-usa-and-globally/2039409
1220744310	20240116	202401	2024	2024.0438	RUS	MOSCOW	RUS								CAFGOV	FAUSTIN ARCHANGE TOUADERA	CAF					GOV			1	043	043	04	1	2.8	6	1	6	-1.71919770773639	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250115143000	https://www.bignewsnetwork.com/news/274944902/central-african-republic-president-visits-moscow
1220744311	20240116	202401	2024	2024.0438	RUS	RUSSIA	RUS								RUSMIL	RUSSIA	RUS					MIL			0	031	031	03	1	5.2	2	1	2	-1.71919770773639	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250115143000	https://www.bignewsnetwork.com/news/274944902/central-african-republic-president-visits-moscow
1220744312	20240116	202401	2024	2024.0438	RUSGOV	RUSSIA	RUS					GOV			RUSMIL	RUSSIAN	RUS					MIL			0	031	031	03	1	5.2	6	1	6	-1.71919770773639	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250115143000	https://www.bignewsnetwork.com/news/274944902/central-african-republic-president-visits-moscow
1220744313	20240116	202401	2024	2024.0438	TKM	TURKMENISTAN	TKM								GOV	FOREIGN MINIST						GOV			0	046	046	04	1	7.0	10	1	10	4.85320551228281	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	20250115143000	https://tdh.gov.tm/index.php/en/post/43634/national-leader-turkmen-people-and-un-secretary-general-noted-significance-international-year-peace-and-trust
1220744314	20240116	202401	2024	2024.0438	USA	LAS VEGAS	USA																		0	051	051	05	1	3.4	2	1	2	7.14285714285714	4	Bigo, Negros Occidental, Philippines	RP	RPH3	24254	10.3387	122.876	-2413975	0								4	Bigo, Negros Occidental, Philippines	RP	RPH3	24254	10.3387	122.876	-2413975	20250115143000	https://www.manilatimes.net/2025/01/15/tmt-newswire/media-outreach-newswire/bigo-live-champions-and-commits-to-creator-economy-in-usa-and-globally/2039409
1220744315	20240116	202401	2024	2024.0438	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	172	172	17	4	-5.0	10	1	10	-0.43988269794721	3	San Diego River, California, United States	US	USCA	CA073	32.7603	-117.213	273458	3	San Diego River, California, United States	US	USCA		32.7603	-117.213	273458	3	San Diego River, California, United States	US	USCA		32.7603	-117.213	273458	20250115143000	https://www.10news.com/news/wake-up-call/10news-wake-up-call-wednesday-jan-15
1220744316	20240116	202401	2024	2024.0438	USA	LAS VEGAS	USA								PHL	PHILIPPINE	PHL								0	173	173	17	4	-5.0	8	1	8	7.14285714285714	4	Bigo, Negros Occidental, Philippines	RP	RPH3	24254	10.3387	122.876	-2413975	4	Bigo, Negros Occidental, Philippines	RP	RPH3	24254	10.3387	122.876	-2413975	4	Bigo, Negros Occidental, Philippines	RP	RPH3	24254	10.3387	122.876	-2413975	20250115143000	https://www.manilatimes.net/2025/01/15/tmt-newswire/media-outreach-newswire/bigo-live-champions-and-commits-to-creator-economy-in-usa-and-globally/2039409
1220744317	20240116	202401	2024	2024.0438	USAGOV	JOE BIDEN	USA					GOV			UKR	UKRAINE	UKR								1	030	030	03	1	4.0	2	1	2	-5.32859680284192	4	Oreshnik, Kirovskaya Oblast', Russia	RS	RS33	25060	57.3633	49.9722	11149267	4	Oreshnik, Kirovskaya Oblast', Russia	RS	RS33	25060	57.3633	49.9722	11149267	4	Oreshnik, Kirovskaya Oblast', Russia	RS	RS33	25060	57.3633	49.9722	11149267	20250115143000	https://localnews8.com/news/national-world/cnn-world/2025/01/15/ukraine-and-russia-launch-major-strikes-on-each-other-with-trumps-inauguration-days-away/
1220744318	20241216	202412	2024	2024.9479	RUS	RUSSIAN	RUS								UKR	UKRAINIAN	UKR								0	013	013	01	1	0.4	2	1	2	0.72202166064982	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20250115143000	https://www.bignewsnetwork.com/news/274944903/russia-and-ukraine-conduct-first-pow-swap-of-2025-mod
1220744319	20241216	202412	2024	2024.9479	RUS	RUSSIAN	RUS								UKR	UKRAINIAN	UKR								0	084	084	08	2	7.0	2	1	2	0.72202166064982	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20250115143000	https://www.bignewsnetwork.com/news/274944903/russia-and-ukraine-conduct-first-pow-swap-of-2025-mod
1220744320	20241216	202412	2024	2024.9479	USA	UNITED STATES	USA								LEG	SENATOR						LEG			0	010	010	01	1	0.0	4	1	4	-1.89504373177843	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250115143000	https://infotel.ca/newsitem/us-trump-cabinet-hegseth-takeaways/cp1901983688
1220744321	20250108	202501	2025	2025.0219											IND	WEST BENGAL	IND								0	040	040	04	1	1.0	10	1	10	-3.2258064516129	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250115143000	https://economictimes.indiatimes.com/news/defence/bsf-bgb-hold-sector-commander-level-border-coordination-talks-at-benapole-amidst-fencing-tension/articleshow/117270868.cms
1220744322	20250108	202501	2025	2025.0219											IND	WEST BENGAL	IND								0	046	046	04	1	7.0	10	1	10	-3.2258064516129	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250115143000	https://economictimes.indiatimes.com/news/defence/bsf-bgb-hold-sector-commander-level-border-coordination-talks-at-benapole-amidst-fencing-tension/articleshow/117270868.cms
1220744323	20250108	202501	2025	2025.0219	CAN	OTTAWA	CAN																		0	173	173	17	4	-5.0	10	1	10	1.08932461873639	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250115143000	https://www.cbc.ca/news/canada/nova-scotia/n-s-losing-out-on-health-transfers-as-private-medical-imaging-grows-1.7429615
1220744324	20250108	202501	2025	2025.0219	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	130	130	13	3	-4.4	4	1	4	-1.68067226890756	1	Canada	CA	CA		60	-96	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	20250115143000	https://globalnews.ca/news/10959725/wilkinson-washington-canada-energy/
1220744325	20250108	202501	2025	2025.0219	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	130	130	13	3	-4.4	4	1	4	1.40845070422535	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250115143000	https://panow.com/2025/01/15/wilkinson-in-washington-minister-makes-the-case-for-u-s-canada-energy-alliance/
1220744326	20250108	202501	2025	2025.0219	CAN	CANADA	CAN								USAGOV	THE WHITE HOUSE	USA					GOV			1	130	130	13	3	-4.4	1	1	1	0.729927007299271	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250115143000	https://infotel.ca/newsitem/us-canada-tariffs/cp391035726
1220744327	20250108	202501	2025	2025.0219	CAN	CANADA	CAN								USAGOV	THE WHITE HOUSE	USA					GOV			1	130	130	13	3	-4.4	3	1	3	-1.68067226890756	1	Canada	CA	CA		60	-96	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	20250115143000	https://globalnews.ca/news/10959725/wilkinson-washington-canada-energy/
1220744328	20250108	202501	2025	2025.0219	CAN	CANADA	CAN								USAGOV	THE WHITE HOUSE	USA					GOV			1	130	130	13	3	-4.4	1	1	1	-1.68067226890756	1	China	CH	CH		35	105	CH	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250115143000	https://globalnews.ca/news/10959725/wilkinson-washington-canada-energy/
1220744329	20250108	202501	2025	2025.0219	CAN	CANADA	CAN								USAGOV	THE WHITE HOUSE	USA					GOV			1	130	130	13	3	-4.4	1	1	1	0.729927007299271	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250115143000	https://infotel.ca/newsitem/us-canada-tariffs/cp391035726
1220744330	20250108	202501	2025	2025.0219	IND	WEST BENGAL	IND																		0	040	040	04	1	1.0	10	1	10	-3.2258064516129	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250115143000	https://economictimes.indiatimes.com/news/defence/bsf-bgb-hold-sector-commander-level-border-coordination-talks-at-benapole-amidst-fencing-tension/articleshow/117270868.cms
1220744331	20250108	202501	2025	2025.0219	IND	WEST BENGAL	IND																		0	046	046	04	1	7.0	10	1	10	-3.2258064516129	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250115143000	https://economictimes.indiatimes.com/news/defence/bsf-bgb-hold-sector-commander-level-border-coordination-talks-at-benapole-amidst-fencing-tension/articleshow/117270868.cms
1220744332	20250108	202501	2025	2025.0219	JOR	JORDAN	JOR																		0	010	010	01	1	0.0	5	1	5	-1.87845303867403	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250115143000	https://www.ksl.com/article/51228741/2024-was-utahs-second-warmest-year-on-record-these-counties-broke-records
1220744333	20250108	202501	2025	2025.0219	LEG	LAWMAKER						LEG													0	1711	171	17	4	-9.2	20	2	20	-2.47105573232455	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250115143000	https://www.voanews.com/a/europe-mulls-seizing-russia-s-billions-to-aid-ukraine-/7937521.html
1220744334	20250108	202501	2025	2025.0219	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	061	061	06	2	6.4	8	2	8	-0.136110782341105	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250115143000	https://panow.com/2025/01/15/wilkinson-in-washington-minister-makes-the-case-for-u-s-canada-energy-alliance/
1220744335	20250108	202501	2025	2025.0219	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	015	015	01	1	0.0	2	1	2	-8.36776859504135	2	California, United States	US	USCA		36.17	-119.746	CA	1	Russia	RS	RS		60	100	RS	2	California, United States	US	USCA		36.17	-119.746	CA	20250115143000	https://www.latimes.com/california/story/2025-01-15/aryan-brotherhood-trial-los-angeles-county-murders
1220744336	20250108	202501	2025	2025.0219	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	190	190	19	4	-10.0	2	1	2	-8.36776859504135	2	California, United States	US	USCA		36.17	-119.746	CA	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250115143000	https://www.latimes.com/california/story/2025-01-15/aryan-brotherhood-trial-los-angeles-county-murders
1220744337	20250108	202501	2025	2025.0219	USAGOV	THE WHITE HOUSE	USA					GOV			CAN	CANADA	CAN								1	061	061	06	2	6.4	3	1	3	0.729927007299271	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250115143000	https://infotel.ca/newsitem/us-canada-tariffs/cp391035726
1220744338	20250108	202501	2025	2025.0219	USAGOV	THE WHITE HOUSE	USA					GOV			CAN	CANADA	CAN								1	061	061	06	2	6.4	6	2	6	-0.136110782341105	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250115143000	https://panow.com/2025/01/15/wilkinson-in-washington-minister-makes-the-case-for-u-s-canada-energy-alliance/
1220744339	20250108	202501	2025	2025.0219	USAGOV	THE WHITE HOUSE	USA					GOV			CAN	CANADA	CAN								1	061	061	06	2	6.4	1	1	1	1.40845070422535	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250115143000	https://panow.com/2025/01/15/wilkinson-in-washington-minister-makes-the-case-for-u-s-canada-energy-alliance/
1220744340	20250108	202501	2025	2025.0219	USAGOV	THE WHITE HOUSE	USA					GOV			CAN	CANADA	CAN								1	061	061	06	2	6.4	1	1	1	-1.68067226890756	1	Canada	CA	CA		60	-96	CA	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250115143000	https://globalnews.ca/news/10959725/wilkinson-washington-canada-energy/
1220744341	20250108	202501	2025	2025.0219	USAGOV	THE WHITE HOUSE	USA					GOV			CAN	CANADA	CAN								1	061	061	06	2	6.4	1	1	1	0.729927007299271	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250115143000	https://infotel.ca/newsitem/us-canada-tariffs/cp391035726
1220744342	20250115	202501	2025	2025.0411											AFR	AFRICA	AFR								0	051	051	05	1	3.4	5	1	5	5.51724137931034	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20250115143000	https://www.the-star.co.ke/news/2025-01-15-kenya-to-host-key-global-business-summit-in-april
1220744343	20250115	202501	2025	2025.0411											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	6	1	6	2.4390243902439	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20250115143000	https://www.prnewswire.com/news-releases/iceotope-positioned-for-exponential-growth-302351867.html
1220744344	20250115	202501	2025	2025.0411											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	2	1	2	5.45144804088586	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250115143000	https://blooloop.com/animals/news/zaa-celebrates-landmark-year-in-2024/
1220744345	20250115	202501	2025	2025.0411											BUS	COMPANIES						BUS			1	042	042	04	1	1.9	5	1	5	2.87474332648871	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250115143000	https://www.thehindubusinessline.com/incoming/india-poised-to-host-over-620-new-gccs-by-2030-report/article69100146.ece
1220744346	20250115	202501	2025	2025.0411											BUS	CORPORATION						BUS			1	046	046	04	1	7.0	10	1	10	2.31660231660231	0								4	Kurnool, Andhra Pradesh, India	IN	IN02	17558	15.8333	78.05	-2102074	4	Kurnool, Andhra Pradesh, India	IN	IN02	17558	15.8333	78.05	-2102074	20250115143000	https://www.thehindu.com/news/national/andhra-pradesh/reliance-nu-suntech-unveils-plan-to-set-up-solar-power-plant-in-kurnool/article69101178.ece
1220744347	20250115	202501	2025	2025.0411											BUS	COMPANIES						BUS			0	061	061	06	2	6.4	25	4	25	-1.06353972476464	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250115143000	https://www.wgauradio.com/news/fda-floats-plan-make/XBJTXOPBBBBABI7N65G5TBJC5Q/
1220744348	20250115	202501	2025	2025.0411											CAN	OTTAWA	CAN								0	040	040	04	1	1.0	2	1	2	1.08932461873639	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250115143000	https://www.cbc.ca/news/canada/nova-scotia/n-s-losing-out-on-health-transfers-as-private-medical-imaging-grows-1.7429615
1220744349	20250115	202501	2025	2025.0411											CAN	NOVA SCOTIA	CAN								0	112	112	11	3	-2.0	2	1	2	1.08932461873639	0								4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	20250115143000	https://www.cbc.ca/news/canada/nova-scotia/n-s-losing-out-on-health-transfers-as-private-medical-imaging-grows-1.7429615
1220744350	20250115	202501	2025	2025.0411											CAN	NOVA SCOTIA	CAN								0	112	112	11	3	-2.0	8	1	8	1.08932461873639	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250115143000	https://www.cbc.ca/news/canada/nova-scotia/n-s-losing-out-on-health-transfers-as-private-medical-imaging-grows-1.7429615
1220744351	20250115	202501	2025	2025.0411											CHL	CHILE	CHL								1	040	040	04	1	1.0	4	1	4	1.42602495543672	0								1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20250115143000	https://www.guitarworld.com/artists/guitarists/steve-vai-beat-advice-from-robert-fripp
1220744352	20250115	202501	2025	2025.0411											CHL	CHILE	CHL								1	045	045	04	1	5.0	4	1	4	1.42602495543672	0								1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20250115143000	https://www.guitarworld.com/artists/guitarists/steve-vai-beat-advice-from-robert-fripp
