1205573795	20231023	202310	2023	2023.8027	ISR	ISRAEL	ISR								PSEREB	HAMAS	PSE					REB			1	190	190	19	4	-10.0	1	1	1	-3.66492146596858	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20241022131500	https://www.swissinfo.ch/eng/war-has-knocked-gaza-back-to-the-1950s,-undp-says/87774453
1205573796	20231023	202310	2023	2023.8027	ISR	ISRAEL	ISR								PSEREB	HAMAS	PSE					REB			1	190	190	19	4	-10.0	1	1	1	-3.66492146596858	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022131500	https://www.swissinfo.ch/eng/war-has-knocked-gaza-back-to-the-1950s,-undp-says/87774453
1205573797	20231023	202310	2023	2023.8027	ISRMED	ISRAEL	ISR					MED			CHRGOV	CHRISTIAN				CHR		GOV			1	013	013	01	1	0.4	1	1	1	0.51282051282052	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20241022131500	https://cbn.com/news/israel/christians-54-nations-brave-war-dangers-bless-israel-icej-feast-tabernacles
1205573798	20231023	202310	2023	2023.8027	ISRMED	ISRAEL	ISR					MED			ISR	ISRAEL	ISR								1	013	013	01	1	0.4	1	1	1	0.51282051282052	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022131500	https://cbn.com/news/israel/christians-54-nations-brave-war-dangers-bless-israel-icej-feast-tabernacles
1205573799	20231023	202310	2023	2023.8027	JPNCOP	JAPAN	JPN					COP			JPN	OSAKA	JPN								1	173	173	17	4	-5.0	2	1	2	-1.82186234817814	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	4	Kansai, Japan (general), Japan	JA	JA00	35018	35	135.5	-233441	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	20241022131500	https://www.independent.co.uk/asia/japan/japan-knife-attacks-trains-blade-proof-umbrellas-b2633252.html
1205573800	20231023	202310	2023	2023.8027	JPNCOP	JAPANESE	JPN					COP			JPN	OSAKA	JPN								1	173	173	17	4	-5.0	8	1	8	-1.82186234817814	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	20241022131500	https://www.independent.co.uk/asia/japan/japan-knife-attacks-trains-blade-proof-umbrellas-b2633252.html
1205573801	20231023	202310	2023	2023.8027	JUD	JUDGE						JUD													1	110	110	11	3	-2.0	5	1	5	-0.58479532163743	1	Jordan	JO	JO		31	36	JO	0								1	Jordan	JO	JO		31	36	JO	20241022131500	https://www.thetimes.com/world/europe/article/sickly-pugs-owner-loses-appeal-over-19000-vet-bills-9j9d2b5nq
1205573802	20231023	202310	2023	2023.8027	MED	SPOKESMAN						MED			CHRGOV	CHRISTIAN				CHR		GOV			1	013	013	01	1	0.4	6	1	6	0.51282051282052	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022131500	https://cbn.com/news/israel/christians-54-nations-brave-war-dangers-bless-israel-icej-feast-tabernacles
1205573803	20231023	202310	2023	2023.8027	MNCUSA	NETFLIX	USA					MNC													1	046	046	04	1	7.0	6	1	6	1.77353342428376	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20241022131500	https://www.ign.com/articles/netflix-shuts-down-aaa-gaming-studio-high-profile-devs-leave-the-company
1205573804	20231023	202310	2023	2023.8027	MNCUSA	NETFLIX	USA					MNC			USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	1.77353342428376	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20241022131500	https://www.ign.com/articles/netflix-shuts-down-aaa-gaming-studio-high-profile-devs-leave-the-company
1205573805	20231023	202310	2023	2023.8027	NGAGOV	NIGERIA	NGA					GOV													0	010	010	01	1	0.0	1	1	1	-1.55400155400156	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	0								4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	20241022131500	https://www.opinionnigeria.com/gandujes-open-threat-to-democracy-by-sarafa-ibrahim/
1205573806	20231023	202310	2023	2023.8027	NGAGOV	NIGERIA	NGA					GOV													0	030	030	03	1	4.0	1	1	1	-1.55400155400156	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	0								4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	20241022131500	https://www.opinionnigeria.com/gandujes-open-threat-to-democracy-by-sarafa-ibrahim/
1205573807	20231023	202310	2023	2023.8027	USA	UNITED STATES	USA								MNCUSA	NETFLIX	USA					MNC			1	046	046	04	1	7.0	4	1	4	1.77353342428376	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241022131500	https://www.ign.com/articles/netflix-shuts-down-aaa-gaming-studio-high-profile-devs-leave-the-company
1205573808	20240922	202409	2024	2024.7178	FRA	FRENCH	FRA								USA	NEW YORK CITY	USA								1	050	050	05	1	3.5	5	1	5	5.26315789473685	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241022131500	https://www.eenews.net/articles/offshore-wind-bidder-drops-out-in-new-york/
1205573809	20241015	202410	2024	2024.7808	CHN	FUJIAN	CHN								CHNGOV	CHINESE	CHN					GOV			0	043	043	04	1	2.8	4	1	4	-2.12389380530973	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241022131500	https://www.independent.co.uk/asia/china/china-taiwan-military-drills-live-fire-b2633240.html
1205573810	20241015	202410	2024	2024.7808	CHN	FUJIAN	CHN								CHNGOV	XI JINPING	CHN					GOV			0	043	043	04	1	2.8	4	1	4	-2.12389380530973	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	20241022131500	https://www.independent.co.uk/asia/china/china-taiwan-military-drills-live-fire-b2633240.html
1205573811	20241015	202410	2024	2024.7808	CHN	CHINESE	CHN								TWN	TAIWAN	TWN								0	042	042	04	1	1.9	4	1	4	-2.12389380530973	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241022131500	https://www.independent.co.uk/asia/china/china-taiwan-military-drills-live-fire-b2633240.html
1205573812	20241015	202410	2024	2024.7808	CHNGOV	CHINESE	CHN					GOV			CHN	FUJIAN	CHN								0	042	042	04	1	1.9	4	1	4	-2.12389380530973	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241022131500	https://www.independent.co.uk/asia/china/china-taiwan-military-drills-live-fire-b2633240.html
1205573813	20241015	202410	2024	2024.7808	CHNGOV	XI JINPING	CHN					GOV			CHN	FUJIAN	CHN								0	042	042	04	1	1.9	4	1	4	-2.12389380530973	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	20241022131500	https://www.independent.co.uk/asia/china/china-taiwan-military-drills-live-fire-b2633240.html
1205573814	20241015	202410	2024	2024.7808	CHNGOV	CHINA	CHN					GOV			TWN	TAIWAN	TWN								0	042	042	04	1	1.9	4	1	4	-2.12389380530973	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241022131500	https://www.independent.co.uk/asia/china/china-taiwan-military-drills-live-fire-b2633240.html
1205573815	20241015	202410	2024	2024.7808	CHNGOV	XI JINPING	CHN					GOV			TWN	TAIWAN	TWN								0	042	042	04	1	1.9	4	1	4	-2.12389380530973	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	20241022131500	https://www.independent.co.uk/asia/china/china-taiwan-military-drills-live-fire-b2633240.html
1205573816	20241015	202410	2024	2024.7808	FIN	FINLAND	FIN								GOV	GOVERNMENT						GOV			1	013	013	01	1	0.4	2	1	2	-0.50505050505051	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20241022131500	https://yle.fi/a/74-20119421
1205573817	20241015	202410	2024	2024.7808	FINGOV	FINLAND	FIN					GOV			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	2	1	2	-0.50505050505051	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20241022131500	https://yle.fi/a/74-20119421
1205573818	20241015	202410	2024	2024.7808	GBR	LONDON	GBR																		1	120	120	12	3	-4.0	8	1	8	-1.17554858934169	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20241022131500	http://www.sfchronicle.com/election/article/breed-reelection-unpopular-ranked-choice-19845293.php
1205573819	20241015	202410	2024	2024.7808	GOV	PRIME MINISTER						GOV													1	051	051	05	1	3.4	2	2	2	-3.66598946964781	1	Canada	CA	CA		60	-96	CA	0								1	India	IN	IN		20	77	IN	20241022131500	https://steinbachonline.com/articles/one-liberal-mp-says-hes-signed-letter-asking-trudeau-to-resign-others-remain-mum
1205573820	20241015	202410	2024	2024.7808	GOV	MINIST						GOV			LEG	PARLIAMENT						LEG			1	010	010	01	1	0.0	6	1	6	-0.50505050505051	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20241022131500	https://yle.fi/a/74-20119421
1205573821	20241015	202410	2024	2024.7808	IRL	IRELAND	IRL								COP	NATIONAL POLICE						COP			1	090	090	09	2	-2.0	6	1	6	-1.66944908180301	4	Drogheda, Louth, Ireland	EI	EI19	18299	53.7189	-6.34778	-1502467	4	Drogheda, Louth, Ireland	EI	EI19	18299	53.7189	-6.34778	-1502467	4	Drogheda, Louth, Ireland	EI	EI19	18299	53.7189	-6.34778	-1502467	20241022131500	https://www.mirror.co.uk/news/world-news/kyran-durnin-police-search-family-33945511
1205573822	20241015	202410	2024	2024.7808	TWN	TAIWAN	TWN								CHN	CHINESE	CHN								0	043	043	04	1	2.8	4	1	4	-2.12389380530973	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241022131500	https://www.independent.co.uk/asia/china/china-taiwan-military-drills-live-fire-b2633240.html
1205573823	20241015	202410	2024	2024.7808	TWN	TAIWAN	TWN								CHNGOV	CHINA	CHN					GOV			0	043	043	04	1	2.8	4	1	4	-2.12389380530973	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241022131500	https://www.independent.co.uk/asia/china/china-taiwan-military-drills-live-fire-b2633240.html
1205573824	20241015	202410	2024	2024.7808	TWN	TAIWAN	TWN								CHNGOV	XI JINPING	CHN					GOV			0	043	043	04	1	2.8	4	1	4	-2.12389380530973	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	20241022131500	https://www.independent.co.uk/asia/china/china-taiwan-military-drills-live-fire-b2633240.html
1205573825	20241015	202410	2024	2024.7808	USA	UNITED STATES	USA																		1	120	120	12	3	-4.0	2	1	2	-1.17554858934169	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20241022131500	http://www.sfchronicle.com/election/article/breed-reelection-unpopular-ranked-choice-19845293.php
1205573826	20241015	202410	2024	2024.7808	USAEDU	KENTUCKY	USA					EDU													1	180	180	18	4	-9.0	5	1	5	-6.44171779141104	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20241022131500	https://www.yahoo.com/news/university-kentucky-student-sexually-assaulted-123412543.html
1205573827	20241015	202410	2024	2024.7808	USAEDU	KENTUCKY	USA					EDU			EDU	UNIVERSITY						EDU			1	180	180	18	4	-9.0	5	1	5	-6.44171779141104	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241022131500	https://www.yahoo.com/news/university-kentucky-student-sexually-assaulted-123412543.html
1205573828	20241021	202410	2024	2024.7973	AFRGOV	AFRICA	AFR					GOV			GOV	FOREIGN MINIST						GOV			1	040	040	04	1	1.0	2	1	2	-1.51843817787419	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20241022131500	https://international.thenewslens.com/article/187220
1205573829	20241021	202410	2024	2024.7973	BUS	PRODUCER						BUS			GBR	LONDON	GBR								1	040	040	04	1	1.0	8	1	8	1.85497470489039	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20241022131500	https://www.nme.com/news/music/watch-noel-gallagher-give-goldie-a-tour-of-his-studio-guitar-set-up-and-oasis-rig-3805088
1205573830	20241021	202410	2024	2024.7973	GOV	FOREIGN MINIST						GOV			AFRGOV	AFRICA	AFR					GOV			1	040	040	04	1	1.0	2	1	2	-1.51843817787419	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20241022131500	https://international.thenewslens.com/article/187220
1205573831	20241021	202410	2024	2024.7973	GOV	FOREIGN MINIST						GOV			AFRGOV	AFRICA	AFR					GOV			1	128	128	12	3	-5.0	2	1	2	-1.51843817787419	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20241022131500	https://international.thenewslens.com/article/187220
1205573832	20241021	202410	2024	2024.7973	GOV	FOREIGN MINIST						GOV			ZAF	SOUTH AFRICAN	ZAF								1	040	040	04	1	1.0	2	1	2	-1.51843817787419	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20241022131500	https://international.thenewslens.com/article/187220
1205573833	20241021	202410	2024	2024.7973	GOV	FOREIGN MINIST						GOV			ZAF	SOUTH AFRICAN	ZAF								1	128	128	12	3	-5.0	2	1	2	-1.51843817787419	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20241022131500	https://international.thenewslens.com/article/187220
1205573834	20241021	202410	2024	2024.7973	GOV	FOREIGN MINIST						GOV			ZAFGOV	SOUTH AFRICAN	ZAF					GOV			1	040	040	04	1	1.0	1	1	1	-1.51843817787419	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20241022131500	https://international.thenewslens.com/article/187220
1205573835	20241021	202410	2024	2024.7973	GOV	FOREIGN MINIST						GOV			ZAFGOV	SOUTH AFRICAN	ZAF					GOV			1	128	128	12	3	-5.0	1	1	1	-1.51843817787419	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20241022131500	https://international.thenewslens.com/article/187220
1205573836	20241021	202410	2024	2024.7973	MYS	KUALA LUMPUR	MYS								MYSMIL	MALAYSIAN	MYS					MIL			1	016	016	01	1	-2.0	10	1	10	-2.7027027027027	4	Ulu Kinta, Perak, Malaysia	MY	MY07	18585	4.66667	101.217	-2399679	4	Ulu Kinta, Perak, Malaysia	MY	MY07	18585	4.66667	101.217	-2399679	4	Ulu Kinta, Perak, Malaysia	MY	MY07	18585	4.66667	101.217	-2399679	20241022131500	https://thesun.my/malaysia-news/rmaf-denies-sound-of-explosion-tremors-felt-in-ipoh-caused-by-sonic-boom-LL13180193
1205573837	20241021	202410	2024	2024.7973	ZAF	SOUTH AFRICAN	ZAF								GOV	FOREIGN MINIST						GOV			1	040	040	04	1	1.0	2	1	2	-1.51843817787419	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20241022131500	https://international.thenewslens.com/article/187220
1205573838	20241021	202410	2024	2024.7973	ZAFGOV	SOUTH AFRICAN	ZAF					GOV			GOV	FOREIGN MINIST						GOV			1	040	040	04	1	1.0	1	1	1	-1.51843817787419	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20241022131500	https://international.thenewslens.com/article/187220
1205573839	20241022	202410	2024	2024.8000											AUSGOV	NEW SOUTH WALES	AUS					GOV			0	042	042	04	1	1.9	3	1	3	1.12359550561798	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20241022131500	https://www.yahoo.com/news/king-charles-told-indigenous-leader-123650363.html
1205573840	20241022	202410	2024	2024.8000											AUSGOVENV	NEW SOUTH WALES	AUS					GOV	ENV		1	073	073	07	2	7.4	6	1	6	0.60544904137235	0								4	Campbelltown, New South Wales, Australia	AS	AS02	5112	-34.0667	150.817	-1563870	4	Campbelltown, New South Wales, Australia	AS	AS02	5112	-34.0667	150.817	-1563870	20241022131500	https://www.independent.co.uk/news/world/australasia/australia-mickey-cockatoo-coles-brioche-rescue-b2633345.html
1205573841	20241022	202410	2024	2024.8000											AUSGOVENV	NEW SOUTH WALES	AUS					GOV	ENV		1	173	173	17	4	-5.0	6	1	6	0.60544904137235	0								4	Campbelltown, New South Wales, Australia	AS	AS02	5112	-34.0667	150.817	-1563870	4	Campbelltown, New South Wales, Australia	AS	AS02	5112	-34.0667	150.817	-1563870	20241022131500	https://www.independent.co.uk/news/world/australasia/australia-mickey-cockatoo-coles-brioche-rescue-b2633345.html
1205573842	20241022	202410	2024	2024.8000											BGD	CHITTAGONG	BGD								1	036	036	03	1	4.0	10	1	10	-5	0								0								0								20241022131500	https://www.thedailystar.net/news/bangladesh/news/prime-mover-workers-strike-postponed-container-movement-ctg-port-resumes-3733721
1205573843	20241022	202410	2024	2024.8000											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	10	1	10	-0.64377682403433	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20241022131500	https://finance.yahoo.com/news/rtx-boosts-2024-forecasts-again-105649768.html
1205573844	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			1	046	046	04	1	7.0	7	1	7	3.52673492605233	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241022131500	https://news.webindia123.com/news/Articles/Business/20241022/4248361.html
1205573845	20241022	202410	2024	2024.8000											BUS	PRODUCER						BUS			1	046	046	04	1	7.0	10	1	10	-0.40268456375839	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20241022131500	https://www.yahoo.com/news/karlie-kloss-phoebe-gates-showing-120000365.html
