1224326697	20250127	202501	2025	2025.0740	MNCUSA	MICROSOFT	USA					MNC													1	084	084	08	2	7.0	10	1	10	0.57251908396946	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250203153000	https://www.dualshockers.com/former-playstation-boss-xbox-multiplatform-plan-can-succeed/
1224326698	20250127	202501	2025	2025.0740	REL	SAINT									FRA	FRANCE	FRA								1	051	051	05	1	3.4	5	1	5	4.31244914564687	4	Saint-Nazaire, Aquitaine, France	FR	FR97	16241	44.8667	0.266667	-1467541	4	Saint-Nazaire, Aquitaine, France	FR	FR97	16241	44.8667	0.266667	-1467541	4	Saint-Nazaire, Aquitaine, France	FR	FR97	16241	44.8667	0.266667	-1467541	20250203153000	https://www.hospitalitynet.org/news/4125641.html
1224326699	20250127	202501	2025	2025.0740	USA	THE US	USA								CVL	MIGRANT						CVL			0	057	057	05	1	8.0	4	1	4	-2.63852242744063	4	Panama Canal, Panama (general), Panama	PM	PM00	93681	9.33333	-79.9167	-168010	4	Panama Canal, Panama (general), Panama	PM	PM00	93681	9.33333	-79.9167	-168010	4	Panama Canal, Panama (general), Panama	PM	PM00	93681	9.33333	-79.9167	-168010	20250203153000	https://timesofindia.indiatimes.com/world/us/rubio-views-a-deportation-flight-in-panama-as-trump-prioritizes-an-immigration-crackdown/articleshow/117890868.cms
1224326700	20250127	202501	2025	2025.0740	USA	THE US	USA								CVL	MIGRANT						CVL			0	057	057	05	1	8.0	1	1	1	-2.63852242744063	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250203153000	https://timesofindia.indiatimes.com/world/us/rubio-views-a-deportation-flight-in-panama-as-trump-prioritizes-an-immigration-crackdown/articleshow/117890868.cms
1224326701	20250202	202502	2025	2025.0877	CRM	DRUG TRAFFICKER						CRM													1	173	173	17	4	-5.0	2	1	2	-6.32183908045977	4	Cookhouse, Eastern Cape, South Africa	SF	SF05	77319	-32.7432	25.8004	-1218623	0								4	Cookhouse, Eastern Cape, South Africa	SF	SF05	77319	-32.7432	25.8004	-1218623	20250203153000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=58721
1224326702	20250202	202502	2025	2025.0877	CRM	DRUG TRAFFICKER						CRM			AFR	AFRICA	AFR								1	173	173	17	4	-5.0	8	1	8	-6.32183908045977	4	Cookhouse, Eastern Cape, South Africa	SF	SF05	77319	-32.7432	25.8004	-1218623	4	Cookhouse, Eastern Cape, South Africa	SF	SF05	77319	-32.7432	25.8004	-1218623	4	Cookhouse, Eastern Cape, South Africa	SF	SF05	77319	-32.7432	25.8004	-1218623	20250203153000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=58721
1224326703	20250202	202502	2025	2025.0877	DEULEG	GERMAN	DEU					LEG			DEU	BERLIN	DEU								1	111	111	11	3	-2.0	8	1	8	-4.81727574750831	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250203153000	https://athens-times.com/germany-cdu-conservatives-regroup-in-final-line-for-parliamentary-elections/
1224326704	20250203	202502	2025	2025.0904											AFR	AFRICA	AFR								1	111	111	11	3	-2.0	5	1	5	-2.65700483091788	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20250203153000	https://www.foxnews.com/world/south-africa-hits-back-trumps-claim-confiscating-land-us-aid-country-threatened
1224326705	20250203	202502	2025	2025.0904											AFRJUD	AFRICA	AFR					JUD			1	112	112	11	3	-2.0	2	1	2	-5.14018691588785	0								4	Ficksburg, Free State, South Africa	SF	SF03	77326	-28.8737	27.8813	-1228269	4	Ficksburg, Free State, South Africa	SF	SF03	77326	-28.8737	27.8813	-1228269	20250203153000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=58722
1224326706	20250203	202502	2025	2025.0904											AFRJUD	AFRICA	AFR					JUD			1	190	190	19	4	-10.0	2	1	2	-5.14018691588785	0								4	Ficksburg, Free State, South Africa	SF	SF03	77326	-28.8737	27.8813	-1228269	4	Ficksburg, Free State, South Africa	SF	SF03	77326	-28.8737	27.8813	-1228269	20250203153000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=58722
1224326707	20250203	202502	2025	2025.0904											BGD	BANGLADESH	BGD								1	040	040	04	1	1.0	2	1	2	-0.20040080160321	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250203153000	https://www.guardian.co.tt/news/who-chief-asks-countries-to-push-washington-to-reconsider-its-withdrawal-6.2.2223719.6fbe245296
1224326708	20250203	202502	2025	2025.0904											BGD	BANGLADESH	BGD								1	046	046	04	1	7.0	2	1	2	12.3188405797101	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250203153000	https://www.tbsnews.net/bangladesh/impartial-efficient-judiciary-needed-bangladesh-eu-1060196
1224326709	20250203	202502	2025	2025.0904											BUS	BUSINESS						BUS			0	0211	021	02	1	3.4	5	1	5	4.20420420420421	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20250203153000	https://www.devdiscourse.com/article/other/3250081-uzbekistans-green-revolution-balancing-economic-growth-with-sustainability-goals
1224326710	20250203	202502	2025	2025.0904											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	5	1	5	1.76600441501104	0								4	Dwarka, Gujarat, India	IN	IN09	17641	22.2394	68.9678	-2095389	4	Dwarka, Gujarat, India	IN	IN09	17641	22.2394	68.9678	-2095389	20250203153000	https://news.webindia123.com/news/Articles/Business/20250203/4283646.html
1224326711	20250203	202502	2025	2025.0904											BUS	COMPANY						BUS			0	040	040	04	1	1.0	6	1	6	3.69881109643329	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250203153000	https://scholarsandrogues.com/2013/10/03/wordsday-goo-goo-ga-joob/
1224326712	20250203	202502	2025	2025.0904											BUS	BANK						BUS			0	043	043	04	1	2.8	2	1	2	-4.84131253362023	0								4	Nueva Vida, La Guajira, Colombia	CO	CO17	13964	11.1935	-72.8202	-593552	4	Nueva Vida, La Guajira, Colombia	CO	CO17	13964	11.1935	-72.8202	-593552	20250203153000	https://english.elpais.com/usa/2025-02-03/migrants-in-chicago-after-trump-raids-we-will-continue-working-but-we-are-afraid.html
1224326713	20250203	202502	2025	2025.0904											BUS	COMPANY						BUS			0	043	043	04	1	2.8	5	1	5	1.4903129657228	0								3	Seminole County, Florida, United States	US	USFL		28.7086	-81.2081	303665	3	Seminole County, Florida, United States	US	USFL		28.7086	-81.2081	303665	20250203153000	https://verticalmag.com/features/revolutionizing-rear-crew-training/
1224326714	20250203	202502	2025	2025.0904											BUS	PRODUCER						BUS			0	051	051	05	1	3.4	10	1	10	6.01317957166392	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250203153000	https://familydestinationsguide.com/steaks-new-mexico-restaurant/
1224326715	20250203	202502	2025	2025.0904											BUS	INDUSTRY						BUS			0	130	130	13	3	-4.4	6	1	6	-1.80904522613065	0								4	Castletown, Highland, United Kingdom	UK	UKV3	40172	58.5833	-3.38333	-2592065	4	Castletown, Highland, United Kingdom	UK	UKV3	40172	58.5833	-3.38333	-2592065	20250203153000	https://www.johnogroat-journal.co.uk/news/the-message-has-to-get-through-caithness-farmers-in-show-373549/
1224326716	20250203	202502	2025	2025.0904											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	1.2847965738758	0								1	Canada	CA	CA		60	-96	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250203153000	https://www.foxnews.com/media/fox-news-bret-baier-interview-president-donald-trump-during-super-bowl-pre-game-show
1224326717	20250203	202502	2025	2025.0904											CAN	CANADA	CAN								0	043	043	04	1	2.8	2	1	2	-0.72886297376093	0								4	Petrolia, Ontario, Canada	CA	CA08	12661	42.8833	-82.15	-571225	4	Petrolia, Ontario, Canada	CA	CA08	12661	42.8833	-82.15	-571225	20250203153000	https://petrolialambtonindependent.ca/2025/02/03/sarnia-non-profit-ltc-manager-alarmed-by-cost-of-dementia-housing-project-at-meadowview/
1224326718	20250203	202502	2025	2025.0904											CAN	CANADA	CAN								1	061	061	06	2	6.4	5	1	5	0.23529411764706	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20250203153000	https://k2radio.com/wyoming-gas-prices-rise-five-cents-per-gallon-in-the-last-week/
1224326719	20250203	202502	2025	2025.0904											CAN	CANADA	CAN								1	112	112	11	3	-2.0	4	1	4	-8.73015873015873	0								4	Dover, Newfoundland, Canada	CA	CA05	12614	48.85	-53.9833	-575719	4	Dover, Newfoundland, Canada	CA	CA05	12614	48.85	-53.9833	-575719	20250203153000	https://www.heartfm.ca/news/local-news/charges-laid-in-drugs-and-weapons-bust/
1224326720	20250203	202502	2025	2025.0904											CANGOV	CANADA	CAN					GOV			0	040	040	04	1	1.0	2	1	2	-1.90369540873461	0								4	Etobicoke, Ontario, Canada	CA	CA08	12686	43.7	-79.5667	-564366	4	Etobicoke, Ontario, Canada	CA	CA08	12686	43.7	-79.5667	-564366	20250203153000	https://www.cbc.ca/news/canada/toronto/livestory/pc-leader-doug-ford-highlights-latest-ontario-tariff-response-9.6632941
1224326721	20250203	202502	2025	2025.0904											CANMED	CANADA	CAN					MED			0	043	043	04	1	2.8	1	1	1	9.13978494623655	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250203153000	https://www.manilatimes.net/2025/02/03/tmt-newswire/globenewswire/shoppility-introduces-zodia-diary-2025-predicting-individuals-daily-life-with-ai/2049063
1224326722	20250203	202502	2025	2025.0904											CHE	GENEVA	CHE								0	040	040	04	1	1.0	10	1	10	0.89955022488756	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20250203153000	http://thepeninsulaqatar.com/article/03/02/2025/shura-council-hails-amirs-muscat-damascus-visits-approves-health-research-draft-law
1224326723	20250203	202502	2025	2025.0904											CHN	CHINA	CHN								0	111	111	11	3	-2.0	2	1	2	-2.56696428571428	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Natuna Islands, Indonesia (general), Indonesia	ID	ID00	18585	4	108.25	-2689045	20250203153000	https://www.dw.com/en/indonesia-eyes-indian-missiles-amid-china-tensions/a-71492500
1224326724	20250203	202502	2025	2025.0904											CHN	CHINA	CHN								0	111	111	11	3	-2.0	2	1	2	-2.56696428571428	0								1	China	CH	CH		35	105	CH	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250203153000	https://www.dw.com/en/indonesia-eyes-indian-missiles-amid-china-tensions/a-71492500
1224326725	20250203	202502	2025	2025.0904											CHR	CHRISTIAN				CHR					1	100	100	10	3	-5.0	5	1	5	4.2654028436019	0								1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20250203153000	https://www.attitude.co.uk/life/pfizers-daniel-viquez-on-lgbtq-advocacy-career-growth-and-workplace-inclusion-478712/
1224326726	20250203	202502	2025	2025.0904											COP	POLICE						COP			1	173	173	17	4	-5.0	20	1	10	-11.3569321533923	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20250203153000	https://www.dailymail.co.uk/news/article-14355143/Moment-domestic-abuser-caught-police-chase-river.html
1224326727	20250203	202502	2025	2025.0904											COP	POLICE						COP			0	190	190	19	4	-10.0	10	1	10	-7.35963581183612	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20250203153000	https://www.stltoday.com/news/local/crime-courts/murders-cocaine-and-cash-st-louis-man-killed-as-part-of-drug-ring-prosecutors-say/article_8e0c75de-de5a-11ef-b255-87c89564e3b8.html
1224326728	20250203	202502	2025	2025.0904											CRM	CRIMINAL						CRM			0	042	042	04	1	1.9	10	1	10	-4.85799701046337	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250203153000	https://www.ipsnews.net/2025/02/americas-scourge-ageing-elderly-population/
1224326729	20250203	202502	2025	2025.0904											CRM	CRIMINAL						CRM			1	1823	182	18	4	-10.0	4	1	4	-13.4453781512605	0								4	Porbandar, Gujarat, India	IN	IN09	70130	21.6333	69.6	-2108195	4	Porbandar, Gujarat, India	IN	IN09	70130	21.6333	69.6	-2108195	20250203153000	https://timesofindia.indiatimes.com/city/rajkot/history-sheeter-stabbed-to-death-old-rivalry-suspected/articleshow/117890044.cms
1224326730	20250203	202502	2025	2025.0904											CUB	CUBA	CUB								1	042	042	04	1	1.9	5	1	5	0	0								4	Jose Marti, Santiago de Cuba, Cuba	CU	CU15	14787	20.3167	-76.1833	-1639788	4	Jose Marti, Santiago de Cuba, Cuba	CU	CU15	14787	20.3167	-76.1833	-1639788	20250203153000	https://www.plenglish.com/news/2025/02/03/egyptian-newspaper-highlights-cubas-struggle-for-independence/
1224326731	20250203	202502	2025	2025.0904											CVL	NON RESIDENT						CVL			0	036	036	03	1	4.0	5	1	5	7.86516853932584	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250203153000	https://timesofindia.indiatimes.com/business/india-business/budget-2025-industry-experts-believe-it-is-a-game-changer-for-indias-tourism-and-hospitality-sector/articleshow/117890550.cms
1224326732	20250203	202502	2025	2025.0904											CVL	VILLAGER						CVL			1	042	042	04	1	1.9	4	1	4	-13.4453781512605	0								4	Bakharla, Gujarat, India	IN	IN09	70130	21.7167	69.6333	-2089814	4	Bakharla, Gujarat, India	IN	IN09	70130	21.7167	69.6333	-2089814	20250203153000	https://timesofindia.indiatimes.com/city/rajkot/history-sheeter-stabbed-to-death-old-rivalry-suspected/articleshow/117890044.cms
1224326733	20250203	202502	2025	2025.0904											CVL	VILLAGER						CVL			1	042	042	04	1	1.9	1	1	1	-13.4453781512605	0								4	Bakharla, Gujarat, India	IN	IN09	70130	21.7167	69.6333	-2089814	4	Porbandar, Gujarat, India	IN	IN09	70130	21.6333	69.6	-2108195	20250203153000	https://timesofindia.indiatimes.com/city/rajkot/history-sheeter-stabbed-to-death-old-rivalry-suspected/articleshow/117890044.cms
1224326734	20250203	202502	2025	2025.0904											CVL	RESIDENTS						CVL			1	114	114	11	3	-2.0	10	1	10	-1.05342362678705	0								3	Times Square, New York, United States	US	USNY		40.757	-73.986	967537	3	Times Square, New York, United States	US	USNY		40.757	-73.986	967537	20250203153000	https://www.buffalorising.com/2025/02/secrets-of-buffalos-gilded-age-gaslight-arc-light-and-moonlight/
1224326735	20250203	202502	2025	2025.0904											CVL	CIVIL SOCIETY						CVL			1	130	130	13	3	-4.4	5	1	5	-4.71464019851117	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250203153000	https://www.hindustantimes.com/world-news/us-news/rights-groups-slam-trump-aid-freeze-as-war-on-development-101738595354018.html
1224326736	20250203	202502	2025	2025.0904											DEUGOV	GERMANY	DEU					GOV			0	042	042	04	1	1.9	2	1	2	-1.40186915887851	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250203153000	https://www.yahoo.com/news/starmer-becomes-first-uk-leader-150428236.html
1224326737	20250203	202502	2025	2025.0904											EDU	STUDENT						EDU			0	040	040	04	1	1.0	10	1	10	3.77358490566037	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250203153000	https://dailycampus.com/2025/02/03/social-change-scholarship-for-bold-young-women/
1224326738	20250203	202502	2025	2025.0904											EDU	UNIVERSITY						EDU			1	041	041	04	1	1.0	4	1	2	-3.16205533596838	0								3	Tufts University, Massachusetts, United States	US	USMA		42.4045	-71.1198	599143	3	Tufts University, Massachusetts, United States	US	USMA		42.4045	-71.1198	599143	20250203153000	https://www.wcvb.com/article/marlborough-massachusetts-engineering-firm-helping-keep-the-lights-on/63633209
1224326739	20250203	202502	2025	2025.0904											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	3.10457516339869	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250203153000	https://vancouversun.com:443/news/metro-vancouver-snow-day-school-closure-feb-3-2025
1224326740	20250203	202502	2025	2025.0904											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	5	1	5	-3.40314136125654	0								4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20250203153000	https://www.livelaw.in/high-court/madras-high-court/madras-high-court-nmc-curriculum-gender-identity-disorder-282863
1224326741	20250203	202502	2025	2025.0904											EDU	PUPIL						EDU			1	043	043	04	1	2.8	2	1	2	1.59914712153519	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250203153000	https://www.belfastlive.co.uk/news/belfast-news/every-school-should-device-making-30918633
1224326742	20250203	202502	2025	2025.0904											EDU	SCHOOL						EDU			0	190	190	19	4	-10.0	2	1	2	0	0								4	Leamington, Ontario, Canada	CA	CA08	12649	42.05	-82.5833	-567826	4	Leamington, Ontario, Canada	CA	CA08	12649	42.05	-82.5833	-567826	20250203153000	https://windsorstar.com:443/technology/ontario-ends-contract-with-elon-musk-starlink-tariff-feud
1224326743	20250203	202502	2025	2025.0904											EDU	STUDENT						EDU			1	190	190	19	4	-10.0	3	1	3	-1.72215843857635	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250203153000	https://www.belfastlive.co.uk/news/northern-ireland/mum-12-year-old-omagh-30925354
1224326744	20250203	202502	2025	2025.0904											ELI	RETIRED						ELI			0	040	040	04	1	1.0	6	1	6	-3.56083086053413	0								4	Goole, East Riding of Yorkshire, United Kingdom	UK	UKE1	40123	53.7167	-0.866667	-2597300	4	Goole, East Riding of Yorkshire, United Kingdom	UK	UKE1	40123	53.7167	-0.866667	-2597300	20250203153000	https://www.chesterstandard.co.uk/news/24905139.lucy-letbys-legal-team-announce-new-medical-evidence-week/
